"Symbol kontrolny";"Kod TERYT";"Okręg";"Numer";"Typ obszaru";"Typ obwodu";"Siedziba";"Gmina";"Powiat";"Województwo";"Komisja otrzymała kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów z różnych list";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok nazwiska kandydata na liście, której rejestracja została unieważniona";"Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów";"Lista nr 1 - KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE - ZPOW-601-19/19";"Urszula Stefania PASŁAWSKA - nr na liście 1";"Henryk Tadeusz FALKOWSKI - nr na liście 2";"Krzysztof Wiesław HEĆMAN - nr na liście 3";"Radosław KRÓL - nr na liście 4";"Sylwia Monika JASKULSKA - nr na liście 5";"Marcin Marian PIWOWARCZYK - nr na liście 6";"Andrzej KURZĄTKOWSKI - nr na liście 7";"Grażyna Zyta LICZNERSKA - nr na liście 8";"Mirosław Wojciech STEGIENKO - nr na liście 9";"Emilia URBANOWICZ - nr na liście 10";"Alicja EIDTNER - nr na liście 11";"Agnieszka SZAŁKO - nr na liście 12";"Jarosław Arkadiusz ANDRZEJEWSKI - nr na liście 13";"Mateusz Andrzej SIEROŃSKI - nr na liście 14";"Iwona KROPIWNICKA - nr na liście 15";"Jarosław FRANCZUK - nr na liście 16";"Józef Maksymilian JAMROGA - nr na liście 17";"Beata Ewa HARAŃ - nr na liście 18";"Jaromir Andrzej KRAJEWSKI - nr na liście 19";"Wioletta ŚLĄSKA-ZYŚK - nr na liście 20";"Lista nr 2 - KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ - ZPOW-601-9/19";"Wojciech Stefan MAKSYMOWICZ - nr na liście 1";"Iwona Ewa ARENT - nr na liście 2";"Artur Henryk CHOJECKI - nr na liście 3";"Wojciech KOSSAKOWSKI - nr na liście 4";"Jerzy Wojciech MAŁECKI - nr na liście 5";"Jerzy Antoni GOSIEWSKI - nr na liście 6";"Patryk KOZŁOWSKI - nr na liście 7";"Robert Krzysztof NOWACKI - nr na liście 8";"Henryk ŻUCHOWSKI - nr na liście 9";"Dariusz Stanisław RUDNIK - nr na liście 10";"Beata Anna BUKOWSKA - nr na liście 11";"Izabela Kamila SZOSTAK - nr na liście 12";"Karol Robert MARCHEL - nr na liście 13";"Zdzisława Barbara TOŁWIŃSKA - nr na liście 14";"Andrzej JUCHNIEWICZ - nr na liście 15";"Jolanta Anna MICHALSKA - nr na liście 16";"Agnieszka Jolanta SUCHOCKA - nr na liście 17";"Tomasz SZOSTKOWSKI - nr na liście 18";"Ewa MIESZKOWSKA - nr na liście 19";"Michał Piotr WYPIJ - nr na liście 20";"Lista nr 3 - KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ - ZPOW-601-1/19";"Marcin Robert KULASEK - nr na liście 1";"Małgorzata Emilia MATUSZEWSKA-BORUC - nr na liście 2";"Hubert GÓRSKI - nr na liście 3";"Łukasz MICHNIK - nr na liście 4";"Lucyna KOBYLIŃSKA - nr na liście 5";"Sława Iwona TARASIEWICZ - nr na liście 6";"Malwina Maria PYSZNA - nr na liście 7";"Krzysztof RUMIŃSKI - nr na liście 8";"Monika CHMIELEWSKA-SUJATA - nr na liście 9";"Jarosław PIENIAK - nr na liście 10";"Bartłomiej RUTKOWSKI - nr na liście 11";"Krzysztof MALISZEWSKI - nr na liście 12";"Marcin GULCZYŃSKI - nr na liście 13";"Ewa LITMAN - nr na liście 14";"Daniel Stanisław JAKUBAS - nr na liście 15";"Małgorzata OLKOWSKA - nr na liście 16";"Janina NADOLNA - nr na liście 17";"Anna Elżbieta PIOTROWSKA - nr na liście 18";"Beata DALKOWSKA - nr na liście 19";"Bartosz GRUCELA - nr na liście 20";"Lista nr 4 - KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ - ZPOW-601-5/19";"Piotr Cezary LISIECKI - nr na liście 1";"Tomasz PITURA - nr na liście 2";"Joanna MICHALEWICZ - nr na liście 3";"Jerzy Stanisław TYTZ - nr na liście 4";"Paweł Arkadiusz BORYSOWSKI - nr na liście 5";"Radosław Jan MICHALSKI - nr na liście 6";"Justyna ZIELIŃSKA - nr na liście 7";"Cezary DĘBKOWSKI - nr na liście 8";"Anna MARKOWSKA - nr na liście 9";"Martyna LICHACZ - nr na liście 10";"Danuta ADAMSKA - nr na liście 11";"Paulina GOŁĘBIEWSKA - nr na liście 12";"Kamil Michał WYSOCKI - nr na liście 13";"Lista nr 5 - KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI - ZPOW-601-6/19";"Janusz Władysław CICHOŃ - nr na liście 1";"Anna WASILEWSKA - nr na liście 2";"Mirosław Józef PAMPUCH - nr na liście 3";"Paweł PAPKE - nr na liście 4";"Anna WOJCIECHOWSKA - nr na liście 5";"Artur Zenon WROCHNA - nr na liście 6";"Igor CHMIELIŃSKI - nr na liście 7";"Marek KONOPKA - nr na liście 8";"Małgorzata CZOPIŃSKA - nr na liście 9";"Edmund LIPNICKI - nr na liście 10";"Elżbieta Maria GÓRALSKA - nr na liście 11";"Małgorzata Dorota OFIERSKA - nr na liście 12";"Ewa Katarzyna MAKSYMOWICZ - nr na liście 13";"Zbigniew Jan MIERUŃSKI - nr na liście 14";"Bartłomiej Artur KŁOCZKO - nr na liście 15";"Tadeusz CIBORSKI - nr na liście 16";"Adam Stanisław RAMOTOWSKI - nr na liście 17";"Magdalena LEWKOWICZ - nr na liście 18";"Beata Katarzyna WAŚ - nr na liście 19";"Marcin Andrzej KUCHCIŃSKI - nr na liście 20";"Lista nr 9 - KOMITET WYBORCZY SKUTECZNI PIOTRA LIROYA-MARCA - ZPOW-601-17/19";"Paweł Stanisław ABRAMSKI - nr na liście 1";"Iwona Elżbieta GANCEWSKA - nr na liście 2";"Piotr ŁAZUKA - nr na liście 3";"Stanisław Jan WALCZAK - nr na liście 4";"Maciej Franciszek KUSIOR - nr na liście 5";"Zuzanna Maria KRAJEWSKA - nr na liście 6";"Marta CYMERMAN-MACIEJOWSKA - nr na liście 7";"Teresa Gracjana SOBIERAJSKA - nr na liście 8";"Paweł Tomasz ZAWADZKI - nr na liście 9";"Andrzej Jan FIGIEL - nr na liście 10"
"da1c-9fc1-eca3-fdf8-3a91-9e51-e7aa-87c9";"280605";"35";"4";"wieś";"stały";"Była Szkoła Podstawowa w Jurkowie, Jurkowo 17, 11-612 Kruklanki";"gm. Kruklanki";"giżycki";"warmińsko-mazurskie";"420";"459";"223";"197";"0";"1";"0";"0";"0";"0";"0";"0";"0";"197";"0";"0";"197";"10";"10";"0";"0";"187";"21";"3";"0";"0";"16";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"93";"13";"5";"5";"11";"2";"9";"4";"11";"3";"0";"0";"10";"1";"0";"2";"2";"0";"10";"0";"5";"16";"5";"3";"2";"1";"0";"0";"0";"1";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"2";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"53";"1";"1";"0";"0";"0";"0";"1";"0";"1";"1";"0";"0";"0";"0";"46";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"21a4-3756-b4a0-5b89-ba05-33e6-acba-9ad0";"280606";"35";"1";"wieś";"stały";"Ośrodek Kultury w Miłkach, ul. Szkolna 1, 11-513 Miłki";"gm. Miłki";"giżycki";"warmińsko-mazurskie";"1190";"1283";"627";"563";"0";"6";"0";"0";"0";"0";"0";"0";"0";"563";"0";"0";"563";"13";"9";"4";"0";"550";"136";"34";"0";"1";"80";"2";"1";"1";"1";"0";"3";"0";"0";"0";"7";"1";"1";"0";"0";"0";"4";"237";"35";"36";"8";"40";"7";"32";"9";"2";"6";"4";"3";"2";"1";"2";"6";"0";"2";"22";"2";"18";"37";"18";"3";"7";"1";"0";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1";"4";"0";"0";"36";"12";"2";"5";"0";"0";"0";"1";"1";"1";"10";"0";"1";"3";"100";"23";"8";"2";"24";"10";"0";"1";"5";"8";"1";"2";"1";"0";"1";"7";"0";"5";"0";"1";"1";"4";"0";"0";"2";"2";"0";"0";"0";"0";"0";"0"
"09c0-a9f4-c942-e5ab-6173-ddf5-ac95-f9e0";"280606";"35";"2";"wieś";"stały";"Świetlica wiejska, Konopki Nowe 9, 11-513 Miłki";"gm. Miłki";"giżycki";"warmińsko-mazurskie";"531";"572";"289";"242";"1";"2";"0";"0";"0";"0";"0";"0";"0";"242";"0";"0";"242";"6";"5";"1";"0";"236";"31";"3";"0";"0";"22";"1";"0";"0";"0";"0";"0";"1";"0";"0";"4";"0";"0";"0";"0";"0";"0";"167";"30";"31";"2";"31";"12";"5";"6";"5";"5";"7";"2";"6";"1";"1";"2";"0";"1";"4";"1";"15";"17";"5";"3";"0";"0";"0";"0";"1";"2";"1";"0";"1";"0";"0";"0";"0";"1";"2";"1";"0";"0";"6";"1";"0";"1";"0";"0";"0";"0";"0";"2";"1";"0";"0";"1";"15";"3";"6";"0";"0";"0";"0";"0";"3";"0";"0";"0";"0";"1";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"334b-af58-96a4-8f28-b7fc-a765-5e47-5a5a";"280606";"35";"3";"wieś";"stały";"Szkoła Podstawowa w Rydzewie, Rydzewo ul. Mazurska 94, 11-513 Miłki";"gm. Miłki";"giżycki";"warmińsko-mazurskie";"1059";"1169";"494";"565";"0";"0";"0";"0";"0";"0";"0";"0";"0";"564";"0";"0";"564";"4";"2";"2";"0";"560";"101";"31";"2";"5";"44";"2";"1";"0";"0";"0";"1";"0";"2";"1";"6";"2";"0";"0";"1";"0";"3";"257";"67";"45";"11";"21";"11";"26";"11";"9";"6";"0";"4";"3";"0";"5";"4";"2";"1";"9";"4";"18";"63";"24";"2";"9";"3";"1";"2";"1";"0";"7";"0";"0";"0";"2";"0";"2";"0";"6";"3";"0";"1";"50";"16";"3";"9";"1";"0";"1";"5";"0";"0";"11";"0";"2";"2";"86";"42";"8";"3";"6";"7";"1";"0";"2";"9";"0";"1";"0";"1";"0";"0";"0";"3";"2";"0";"1";"3";"1";"0";"1";"1";"0";"0";"0";"0";"0";"0"
"9a4b-0e82-1a01-63b6-3145-8439-25b9-2c4d";"280608";"35";"1";"miasto";"stały";"Urząd Miasta i Gminy Ryn, parter, ul. Ratuszowa 2, 11-520 Ryn";"gm. Ryn";"giżycki";"warmińsko-mazurskie";"770";"849";"364";"406";"0";"25";"0";"0";"0";"0";"0";"0";"0";"406";"0";"0";"406";"11";"11";"0";"0";"395";"48";"27";"1";"0";"2";"0";"1";"2";"0";"0";"0";"0";"4";"0";"7";"2";"1";"0";"0";"0";"1";"188";"43";"37";"5";"7";"8";"23";"16";"2";"2";"4";"4";"3";"1";"0";"8";"2";"3";"2";"0";"18";"52";"20";"10";"5";"2";"1";"3";"2";"0";"0";"0";"1";"0";"0";"2";"0";"3";"1";"1";"0";"1";"27";"16";"1";"2";"1";"0";"1";"3";"0";"0";"1";"0";"1";"1";"78";"19";"10";"2";"19";"5";"0";"0";"0";"13";"0";"2";"0";"2";"0";"0";"0";"0";"5";"0";"1";"2";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1"
"9e6b-d598-4ea6-4d07-5036-9311-f182-cd16";"280608";"35";"2";"miasto";"stały";"Zespół Szkolno-Przedszkolny w Rynie, ul. Szkolna 8a, 11-520 Ryn";"gm. Ryn";"giżycki";"warmińsko-mazurskie";"542";"579";"219";"323";"0";"2";"0";"0";"0";"0";"0";"0";"0";"323";"0";"0";"323";"9";"6";"3";"0";"314";"45";"30";"0";"1";"3";"2";"1";"0";"0";"0";"0";"0";"0";"1";"5";"1";"0";"0";"0";"0";"1";"129";"36";"25";"7";"10";"1";"16";"6";"1";"0";"5";"1";"2";"1";"0";"1";"2";"6";"2";"3";"4";"40";"20";"7";"6";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"3";"2";"0";"0";"27";"16";"2";"2";"0";"1";"0";"1";"1";"0";"3";"0";"1";"0";"69";"13";"10";"4";"16";"4";"0";"0";"3";"5";"0";"1";"0";"1";"0";"0";"0";"0";"6";"5";"1";"4";"2";"0";"0";"0";"2";"0";"0";"0";"0";"0"
"a89e-e523-98da-d53a-1d96-087c-fc79-1926";"280608";"35";"3";"miasto";"stały";"Urząd Miasta i Gminy Ryn, I piętro, ul. Ratuszowa 2, 11-520 Ryn";"gm. Ryn";"giżycki";"warmińsko-mazurskie";"879";"956";"411";"468";"1";"10";"0";"0";"0";"0";"0";"0";"0";"468";"0";"0";"468";"16";"10";"6";"0";"452";"57";"24";"2";"3";"14";"0";"0";"0";"0";"0";"2";"0";"0";"0";"7";"0";"1";"0";"2";"1";"1";"184";"55";"41";"3";"11";"3";"11";"9";"2";"2";"2";"2";"3";"3";"1";"7";"4";"6";"6";"4";"9";"56";"27";"6";"9";"2";"2";"4";"1";"0";"0";"0";"0";"1";"0";"2";"0";"0";"1";"1";"0";"0";"41";"26";"3";"2";"0";"2";"0";"1";"0";"1";"4";"1";"0";"1";"112";"37";"5";"4";"25";"9";"0";"2";"9";"1";"3";"3";"0";"1";"0";"5";"0";"1";"4";"1";"2";"2";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1"
"8a03-6a95-e9da-74e0-7fb9-c61e-71ce-236b";"280608";"35";"4";"wieś";"stały";"Wiejski Dom Kultury, Sterławki Wielkie 54, 11-520 Ryn";"gm. Ryn";"giżycki";"warmińsko-mazurskie";"371";"407";"184";"187";"0";"2";"0";"0";"0";"0";"0";"0";"0";"187";"0";"0";"187";"2";"1";"1";"0";"185";"44";"13";"1";"7";"6";"0";"2";"2";"1";"1";"0";"1";"1";"0";"4";"0";"1";"0";"0";"2";"2";"63";"15";"13";"3";"3";"3";"3";"1";"1";"1";"3";"0";"1";"0";"1";"2";"0";"1";"2";"0";"10";"25";"10";"6";"5";"2";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"8";"2";"0";"0";"0";"1";"1";"1";"0";"1";"0";"0";"1";"1";"45";"18";"4";"1";"7";"2";"2";"0";"2";"1";"0";"1";"0";"1";"0";"1";"0";"1";"1";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"96e8-49b8-5783-033b-bbca-0965-e26f-f59b";"280608";"35";"5";"wieś";"stały";"Ryńskie Centrum Kultury w Rynie, ul. Szkolna 1, 11-520 Ryn";"gm. Ryn";"giżycki";"warmińsko-mazurskie";"1030";"1152";"610";"420";"1";"12";"0";"0";"0";"0";"0";"0";"0";"420";"0";"0";"420";"7";"5";"2";"0";"413";"51";"24";"3";"5";"13";"1";"0";"0";"1";"0";"0";"0";"2";"0";"1";"0";"1";"0";"0";"0";"0";"208";"46";"52";"11";"14";"6";"18";"12";"6";"6";"5";"5";"0";"2";"0";"6";"2";"1";"3";"1";"12";"37";"11";"2";"3";"0";"3";"0";"1";"0";"3";"0";"0";"0";"0";"1";"1";"3";"2";"5";"0";"2";"44";"22";"1";"8";"0";"0";"1";"4";"1";"2";"2";"0";"2";"1";"70";"14";"5";"0";"23";"6";"0";"0";"5";"11";"0";"3";"0";"0";"0";"0";"0";"0";"3";"0";"0";"3";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"c3da-717f-da0e-4f08-3893-484c-b8f2-8af5";"280608";"35";"6";"wieś";"stały";"Świetlica Wiejska w Skopie, Skop 9, 11-520 Ryn";"gm. Ryn";"giżycki";"warmińsko-mazurskie";"299";"329";"155";"144";"1";"0";"0";"0";"0";"0";"0";"0";"0";"144";"0";"0";"144";"6";"5";"1";"0";"138";"17";"5";"0";"1";"1";"0";"2";"0";"0";"0";"0";"0";"0";"0";"6";"1";"0";"0";"0";"1";"0";"78";"19";"17";"3";"6";"7";"2";"4";"3";"0";"6";"0";"1";"0";"3";"1";"0";"1";"1";"2";"2";"4";"3";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"13";"5";"0";"2";"1";"0";"0";"0";"0";"0";"4";"0";"0";"1";"25";"8";"3";"0";"4";"2";"0";"1";"0";"4";"0";"0";"0";"0";"0";"3";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"8cd4-ecf4-92b2-9d14-15a6-27d3-54e7-c700";"280608";"35";"7";"wieś";"stały";"Świetlica Wiejska w Szymonce, Szymonka 25, 11-520 Ryn";"gm. Ryn";"giżycki";"warmińsko-mazurskie";"302";"324";"131";"171";"1";"2";"0";"0";"0";"0";"0";"0";"0";"171";"0";"0";"171";"4";"3";"1";"0";"167";"33";"23";"0";"0";"7";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"2";"0";"0";"0";"0";"0";"78";"20";"15";"3";"8";"0";"11";"3";"4";"3";"1";"1";"2";"1";"0";"1";"1";"0";"1";"1";"2";"14";"4";"2";"4";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"1";"0";"9";"3";"1";"1";"0";"0";"1";"1";"0";"0";"2";"0";"0";"0";"32";"11";"4";"0";"5";"3";"0";"0";"1";"0";"0";"0";"0";"1";"1";"4";"0";"0";"2";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"a6e4-dac4-af4f-4148-8625-97e8-4141-19cf";"280610";"35";"1";"wieś";"stały";"Szkoła Podstawowa w Gawlikach Wielkich, Gawliki Wielkie 32, 11-510 Wydminy";"gm. Wydminy";"giżycki";"warmińsko-mazurskie";"579";"638";"287";"292";"2";"5";"0";"0";"0";"0";"0";"0";"0";"292";"0";"0";"292";"12";"11";"1";"0";"280";"107";"9";"1";"1";"87";"0";"2";"1";"1";"0";"3";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"97";"20";"6";"4";"21";"1";"3";"5";"6";"8";"0";"1";"4";"1";"0";"0";"0";"1";"4";"0";"12";"27";"6";"0";"3";"0";"0";"6";"0";"0";"0";"3";"5";"0";"0";"1";"0";"0";"1";"2";"0";"0";"12";"7";"0";"0";"0";"0";"2";"0";"0";"1";"1";"0";"0";"1";"36";"10";"5";"0";"8";"3";"0";"1";"1";"1";"0";"0";"0";"0";"0";"7";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"106c-dfc2-630e-0ae2-faac-db2a-1f67-cf3a";"280610";"35";"2";"wieś";"stały";"Świetlica Środowiskowa w Orłowie, Orłowo 37A, 11-510 Wydminy";"gm. Wydminy";"giżycki";"warmińsko-mazurskie";"299";"335";"179";"120";"0";"2";"0";"0";"0";"0";"0";"0";"0";"120";"0";"0";"120";"6";"5";"1";"0";"114";"30";"3";"1";"0";"25";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"65";"13";"2";"6";"22";"1";"4";"0";"5";"0";"0";"0";"2";"0";"0";"0";"1";"1";"1";"0";"7";"4";"3";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"1";"0";"0";"0";"1";"0";"0";"2";"0";"0";"0";"1";"0";"7";"3";"0";"0";"1";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"3";"1";"1";"0";"0";"0";"0";"0";"0";"0";"1"
"b4df-0c18-5be0-4425-959d-3ae8-c329-eb57";"280610";"35";"3";"wieś";"stały";"Szkoła Podstawowa im. Feliksa Nowowiejskiego w Wydminach, Szkoła Filialna w Talkach, Talki 2, 11-510 Wydminy";"gm. Wydminy";"giżycki";"warmińsko-mazurskie";"298";"323";"177";"121";"0";"1";"0";"0";"0";"0";"0";"0";"0";"121";"0";"0";"121";"6";"5";"1";"0";"115";"39";"2";"0";"0";"37";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"28";"4";"1";"0";"5";"5";"3";"1";"1";"0";"0";"1";"2";"0";"0";"1";"0";"0";"0";"0";"4";"16";"5";"1";"1";"1";"0";"1";"1";"0";"0";"0";"5";"0";"0";"1";"0";"0";"0";"0";"0";"0";"8";"3";"0";"0";"0";"1";"0";"0";"0";"1";"3";"0";"0";"0";"24";"10";"3";"2";"1";"6";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"da25-31a7-4de0-59d8-5bfd-417d-c150-b688";"280610";"35";"4";"wieś";"stały";"Ośrodek Zdrowia w Wydminach, Giżycka 6, 11-510 Wydminy";"gm. Wydminy";"giżycki";"warmińsko-mazurskie";"1101";"1212";"582";"519";"1";"2";"0";"0";"0";"0";"0";"0";"0";"519";"0";"0";"519";"5";"4";"1";"0";"514";"136";"13";"0";"0";"117";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"1";"0";"3";"281";"52";"28";"14";"95";"6";"3";"4";"8";"6";"1";"0";"3";"2";"1";"6";"2";"4";"6";"2";"38";"32";"9";"6";"5";"2";"2";"1";"0";"0";"0";"0";"3";"0";"0";"1";"0";"1";"0";"1";"0";"1";"26";"6";"0";"6";"1";"0";"1";"2";"1";"0";"7";"0";"0";"2";"33";"10";"8";"2";"3";"0";"0";"1";"1";"2";"0";"0";"0";"0";"0";"3";"0";"3";"0";"0";"0";"6";"0";"0";"1";"1";"0";"0";"3";"0";"0";"1"
"1493-3d2e-487c-8235-3a72-1646-3a33-97a0";"280610";"35";"5";"wieś";"stały";"Zespół Szkół Ogólnokształcących w Wydminach, (budynek stołówki), ul. Grunwaldzka 94, 11-510 Wydminy";"gm. Wydminy";"giżycki";"warmińsko-mazurskie";"1688";"1863";"678";"1010";"3";"18";"0";"0";"0";"0";"0";"0";"0";"1010";"0";"0";"1010";"26";"21";"5";"0";"984";"274";"22";"1";"2";"243";"1";"0";"0";"0";"0";"0";"0";"2";"2";"1";"0";"0";"0";"0";"0";"0";"378";"89";"20";"20";"142";"4";"11";"2";"2";"4";"0";"0";"5";"3";"2";"6";"4";"1";"5";"2";"56";"99";"63";"7";"7";"0";"0";"0";"3";"0";"1";"2";"6";"0";"0";"3";"0";"0";"0";"5";"1";"1";"52";"16";"3";"7";"0";"0";"2";"2";"1";"1";"12";"0";"2";"6";"180";"44";"14";"2";"54";"21";"0";"0";"6";"12";"0";"1";"0";"4";"2";"12";"0";"4";"0";"3";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"e4e0-c209-426d-5539-098f-d9a0-fb1b-71f2";"280610";"35";"6";"wieś";"stały";"Szkoła Podstawowa im. Feliksa Nowowiejskiego w Wydminach, Szkoła Filialna w Zelkach, Zelki 1, 11-510 Wydminy";"gm. Wydminy";"giżycki";"warmińsko-mazurskie";"330";"366";"186";"144";"0";"0";"0";"0";"0";"0";"0";"0";"0";"144";"0";"0";"144";"3";"3";"0";"0";"141";"38";"3";"0";"0";"33";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"78";"12";"11";"4";"18";"2";"0";"3";"5";"0";"0";"0";"0";"1";"0";"1";"1";"1";"0";"0";"19";"5";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"1";"0";"0";"0";"0";"0";"0";"7";"3";"1";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"1";"12";"4";"0";"0";"2";"5";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"8332-d0da-a7fd-cce0-3977-5be5-dc29-6f83";"280610";"35";"7";"wieś";"stały";"Świetlica Wiejska w Siedliskach, Siedliska 32, 11-510 Wydminy";"gm. Wydminy";"giżycki";"warmińsko-mazurskie";"269";"303";"137";"132";"0";"0";"0";"0";"0";"0";"0";"0";"0";"132";"0";"0";"132";"7";"7";"0";"0";"125";"40";"0";"2";"1";"32";"0";"1";"0";"0";"0";"0";"0";"1";"1";"1";"0";"0";"0";"1";"0";"0";"61";"15";"13";"1";"10";"1";"3";"1";"1";"1";"0";"0";"0";"0";"1";"1";"1";"1";"4";"0";"7";"4";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"2";"7";"3";"1";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"13";"0";"1";"0";"2";"1";"0";"0";"0";"4";"0";"0";"0";"0";"0";"3";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"c8ba-1223-03a8-aa2a-cfea-7537-450e-215c";"280610";"35";"8";"wieś";"dom pomocy społecznej";"Dom Pomocy Społecznej w Wydminach, ul. Źródlana 2, 11-510 Wydminy";"gm. Wydminy";"giżycki";"warmińsko-mazurskie";"36";"38";"9";"27";"0";"0";"0";"0";"0";"0";"0";"0";"0";"27";"0";"0";"27";"0";"0";"0";"0";"27";"2";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"19";"0";"1";"1";"13";"1";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"2";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"3";"0";"0";"0";"0";"2";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
