"Kod TERYT";"Rodzaj jednostki";"Gmina";"Powiat";"Województwo";"Komisje obwodowe otrzymały kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów z różnych list";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok nazwiska kandydata na liście, której rejestracja została unieważniona";"Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów";"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI - ZPOW-601-6/19";"Janusz Władysław CICHOŃ - nr na liście 1";"Anna WASILEWSKA - nr na liście 2";"Mirosław Józef PAMPUCH - nr na liście 3";"Paweł PAPKE - nr na liście 4";"Anna WOJCIECHOWSKA - nr na liście 5";"Artur Zenon WROCHNA - nr na liście 6";"Igor CHMIELIŃSKI - nr na liście 7";"Marek KONOPKA - nr na liście 8";"Małgorzata CZOPIŃSKA - nr na liście 9";"Edmund LIPNICKI - nr na liście 10";"Elżbieta Maria GÓRALSKA - nr na liście 11";"Małgorzata Dorota OFIERSKA - nr na liście 12";"Ewa Katarzyna MAKSYMOWICZ - nr na liście 13";"Zbigniew Jan MIERUŃSKI - nr na liście 14";"Bartłomiej Artur KŁOCZKO - nr na liście 15";"Tadeusz CIBORSKI - nr na liście 16";"Adam Stanisław RAMOTOWSKI - nr na liście 17";"Magdalena LEWKOWICZ - nr na liście 18";"Beata Katarzyna WAŚ - nr na liście 19";"Marcin Andrzej KUCHCIŃSKI - nr na liście 20";"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ - ZPOW-601-5/19";"Piotr Cezary LISIECKI - nr na liście 1";"Tomasz PITURA - nr na liście 2";"Joanna MICHALEWICZ - nr na liście 3";"Jerzy Stanisław TYTZ - nr na liście 4";"Paweł Arkadiusz BORYSOWSKI - nr na liście 5";"Radosław Jan MICHALSKI - nr na liście 6";"Justyna ZIELIŃSKA - nr na liście 7";"Cezary DĘBKOWSKI - nr na liście 8";"Anna MARKOWSKA - nr na liście 9";"Martyna LICHACZ - nr na liście 10";"Danuta ADAMSKA - nr na liście 11";"Paulina GOŁĘBIEWSKA - nr na liście 12";"Kamil Michał WYSOCKI - nr na liście 13";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE - ZPOW-601-19/19";"Urszula Stefania PASŁAWSKA - nr na liście 1";"Henryk Tadeusz FALKOWSKI - nr na liście 2";"Krzysztof Wiesław HEĆMAN - nr na liście 3";"Radosław KRÓL - nr na liście 4";"Sylwia Monika JASKULSKA - nr na liście 5";"Marcin Marian PIWOWARCZYK - nr na liście 6";"Andrzej KURZĄTKOWSKI - nr na liście 7";"Grażyna Zyta LICZNERSKA - nr na liście 8";"Mirosław Wojciech STEGIENKO - nr na liście 9";"Emilia URBANOWICZ - nr na liście 10";"Alicja EIDTNER - nr na liście 11";"Agnieszka SZAŁKO - nr na liście 12";"Jarosław Arkadiusz ANDRZEJEWSKI - nr na liście 13";"Mateusz Andrzej SIEROŃSKI - nr na liście 14";"Iwona KROPIWNICKA - nr na liście 15";"Jarosław FRANCZUK - nr na liście 16";"Józef Maksymilian JAMROGA - nr na liście 17";"Beata Ewa HARAŃ - nr na liście 18";"Jaromir Andrzej KRAJEWSKI - nr na liście 19";"Wioletta ŚLĄSKA-ZYŚK - nr na liście 20";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ - ZPOW-601-9/19";"Wojciech Stefan MAKSYMOWICZ - nr na liście 1";"Iwona Ewa ARENT - nr na liście 2";"Artur Henryk CHOJECKI - nr na liście 3";"Wojciech KOSSAKOWSKI - nr na liście 4";"Jerzy Wojciech MAŁECKI - nr na liście 5";"Jerzy Antoni GOSIEWSKI - nr na liście 6";"Patryk KOZŁOWSKI - nr na liście 7";"Robert Krzysztof NOWACKI - nr na liście 8";"Henryk ŻUCHOWSKI - nr na liście 9";"Dariusz Stanisław RUDNIK - nr na liście 10";"Beata Anna BUKOWSKA - nr na liście 11";"Izabela Kamila SZOSTAK - nr na liście 12";"Karol Robert MARCHEL - nr na liście 13";"Zdzisława Barbara TOŁWIŃSKA - nr na liście 14";"Andrzej JUCHNIEWICZ - nr na liście 15";"Jolanta Anna MICHALSKA - nr na liście 16";"Agnieszka Jolanta SUCHOCKA - nr na liście 17";"Tomasz SZOSTKOWSKI - nr na liście 18";"Ewa MIESZKOWSKA - nr na liście 19";"Michał Piotr WYPIJ - nr na liście 20";"KOMITET WYBORCZY SKUTECZNI PIOTRA LIROYA-MARCA - ZPOW-601-17/19";"Paweł Stanisław ABRAMSKI - nr na liście 1";"Iwona Elżbieta GANCEWSKA - nr na liście 2";"Piotr ŁAZUKA - nr na liście 3";"Stanisław Jan WALCZAK - nr na liście 4";"Maciej Franciszek KUSIOR - nr na liście 5";"Zuzanna Maria KRAJEWSKA - nr na liście 6";"Marta CYMERMAN-MACIEJOWSKA - nr na liście 7";"Teresa Gracjana SOBIERAJSKA - nr na liście 8";"Paweł Tomasz ZAWADZKI - nr na liście 9";"Andrzej Jan FIGIEL - nr na liście 10";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ - ZPOW-601-1/19";"Marcin Robert KULASEK - nr na liście 1";"Małgorzata Emilia MATUSZEWSKA-BORUC - nr na liście 2";"Hubert GÓRSKI - nr na liście 3";"Łukasz MICHNIK - nr na liście 4";"Lucyna KOBYLIŃSKA - nr na liście 5";"Sława Iwona TARASIEWICZ - nr na liście 6";"Malwina Maria PYSZNA - nr na liście 7";"Krzysztof RUMIŃSKI - nr na liście 8";"Monika CHMIELEWSKA-SUJATA - nr na liście 9";"Jarosław PIENIAK - nr na liście 10";"Bartłomiej RUTKOWSKI - nr na liście 11";"Krzysztof MALISZEWSKI - nr na liście 12";"Marcin GULCZYŃSKI - nr na liście 13";"Ewa LITMAN - nr na liście 14";"Daniel Stanisław JAKUBAS - nr na liście 15";"Małgorzata OLKOWSKA - nr na liście 16";"Janina NADOLNA - nr na liście 17";"Anna Elżbieta PIOTROWSKA - nr na liście 18";"Beata DALKOWSKA - nr na liście 19";"Bartosz GRUCELA - nr na liście 20";"Liczba obwodów"
"281403";"gmina miejsko-wiejska";"gm. Dobre Miasto";"olsztyński";"warmińsko-mazurskie";11419;12379;4921;6498;3;31;0;0;0;0;0;0;0;6498;0;0;6498;97;72;25;0;6401;1520;401;163;90;417;18;4;10;12;5;2;3;340;8;0;0;5;0;1;11;30;578;329;33;27;14;23;13;29;10;19;9;4;30;38;1106;388;18;1;12;6;6;0;11;3;21;2;14;6;3;4;1;1;541;4;64;2520;807;531;416;61;34;96;53;33;32;87;35;33;2;6;14;18;15;17;10;220;43;22;2;6;4;0;1;3;2;3;0;634;305;60;45;78;31;8;17;10;5;6;4;3;5;10;6;7;4;8;6;16;18
"281404";"gmina wiejska";"gm. Dywity";"olsztyński";"warmińsko-mazurskie";8405;9416;2607;5798;2;47;0;0;0;0;0;0;0;5797;0;0;5797;76;41;35;0;5721;2053;1050;245;134;344;34;31;7;10;7;0;5;23;13;2;0;6;3;10;7;122;383;190;51;15;9;5;10;27;14;2;12;9;11;28;657;421;41;5;27;21;7;2;18;2;9;4;10;1;1;6;1;3;8;3;67;1734;687;333;155;19;17;36;21;13;12;35;27;16;1;6;5;18;16;2;3;312;34;8;1;7;2;1;4;5;3;0;3;860;497;90;45;51;18;18;15;8;7;10;4;3;11;9;2;11;5;3;4;49;10
"281405";"gmina wiejska";"gm. Gietrzwałd";"olsztyński";"warmińsko-mazurskie";4656;5196;1648;3008;1;64;1;1;0;0;0;0;1;3009;1;0;3009;60;33;27;0;2949;928;331;103;200;205;16;15;3;7;0;2;5;0;5;1;1;1;2;5;3;23;241;126;34;11;6;7;10;12;3;3;1;5;10;13;406;255;19;3;9;10;6;2;5;4;6;5;4;5;0;1;0;0;3;1;68;925;372;172;98;13;18;22;19;12;7;21;7;14;4;4;3;10;8;5;3;113;24;10;2;6;2;1;0;0;0;0;3;425;219;71;22;20;10;6;3;3;7;3;4;5;2;7;1;9;4;4;4;21;6
"281406";"gmina miejsko-wiejska";"gm. Jeziorany";"olsztyński";"warmińsko-mazurskie";5628;6015;2973;2655;5;9;1;1;0;0;0;0;1;2656;1;0;2656;63;36;27;0;2593;363;137;36;50;89;8;2;1;4;1;0;0;5;6;0;3;3;2;2;3;11;169;88;16;5;3;7;8;11;5;1;1;2;3;19;607;513;10;13;8;7;0;3;4;3;2;1;4;2;1;3;1;0;7;1;24;1132;285;240;167;39;20;61;9;13;9;14;11;9;2;11;2;62;11;1;5;161;15;1;4;1;0;1;1;1;0;3;3;307;175;38;22;10;12;3;2;2;0;5;1;5;1;6;2;8;4;4;2;5;8
"281407";"gmina wiejska";"gm. Jonkowo";"olsztyński";"warmińsko-mazurskie";5247;5752;1938;3309;1;26;0;0;0;0;0;0;0;3309;0;0;3309;59;34;25;0;3250;1194;283;156;421;237;18;6;9;4;3;1;1;5;8;0;0;1;1;2;9;29;240;125;25;8;5;6;5;13;5;11;6;4;13;14;364;227;33;5;11;12;2;2;8;0;7;1;4;1;2;0;0;1;3;2;43;984;320;230;95;16;13;33;15;8;0;21;3;12;1;2;2;9;6;4;4;190;15;6;3;0;1;0;0;1;2;0;2;453;260;47;26;14;9;4;7;1;5;1;4;4;4;6;1;10;3;1;6;40;6
"281408";"gmina wiejska";"gm. Kolno";"olsztyński";"warmińsko-mazurskie";2355;2566;1224;1131;1;8;0;0;0;0;0;0;0;1131;0;0;1131;33;24;9;0;1098;145;52;12;24;29;4;0;2;4;2;0;1;0;2;1;0;1;0;3;0;8;45;26;0;4;0;5;1;5;0;1;0;1;0;2;248;212;4;3;6;4;0;2;2;0;1;0;3;0;1;1;0;0;0;0;9;527;125;92;19;20;9;145;5;6;4;7;10;4;0;0;4;16;6;1;10;44;4;0;0;1;1;0;1;1;0;0;0;129;64;10;8;2;5;2;2;2;2;21;0;2;1;1;0;1;2;2;0;2;3
"281409";"gmina miejsko-wiejska";"gm. Olsztynek";"olsztyński";"warmińsko-mazurskie";9726;10764;4432;5294;8;61;0;0;0;0;0;0;0;5293;0;0;5293;118;84;34;0;5175;1388;270;113;42;332;28;558;5;5;5;2;6;0;5;0;1;3;0;2;2;9;591;75;11;10;400;3;2;5;3;5;6;1;65;5;629;238;27;5;16;16;4;2;4;222;14;0;9;12;4;3;4;3;4;7;35;1961;512;287;203;27;32;48;101;23;12;110;345;42;4;10;9;12;14;7;8;155;22;10;3;4;0;1;1;0;0;0;3;584;308;57;18;13;12;9;12;4;4;7;7;3;7;8;3;10;3;69;6;24;19
"281410";"gmina wiejska";"gm. Purda";"olsztyński";"warmińsko-mazurskie";6167;6749;2532;3635;0;47;0;0;0;0;0;0;0;3634;0;0;3634;59;39;20;0;3575;976;337;178;128;233;15;4;6;5;4;1;7;6;2;0;0;3;1;1;9;36;254;134;25;16;7;9;9;13;13;5;4;1;10;8;489;312;38;4;15;25;11;1;11;3;3;5;4;5;2;1;2;0;1;8;38;1238;410;249;149;28;19;32;22;5;27;39;14;13;7;4;4;13;8;6;5;184;27;9;2;2;1;2;3;3;1;2;2;591;332;53;26;47;23;16;11;6;4;4;4;3;4;6;2;10;6;4;5;25;6
"281411";"gmina wiejska";"gm. Stawiguda";"olsztyński";"warmińsko-mazurskie";7130;7998;1597;5533;3;91;2;2;2;0;0;0;0;5533;0;0;5533;61;24;37;0;5472;1973;744;302;140;559;29;51;7;5;2;5;7;2;15;1;3;1;1;16;21;62;436;231;36;32;12;21;8;24;11;10;4;4;17;26;734;398;47;11;29;22;10;7;33;16;14;5;12;2;2;4;5;1;5;6;105;1371;502;281;123;24;11;24;25;13;15;39;19;17;5;5;2;10;11;1;13;231;55;21;5;6;2;3;5;1;4;1;7;903;467;127;65;47;11;15;15;3;13;5;12;5;14;12;4;15;7;11;6;49;9
"281412";"gmina wiejska";"gm. Świątki";"olsztyński";"warmińsko-mazurskie";2846;3133;1456;1390;1;8;0;0;0;0;0;0;0;1390;0;0;1390;32;21;11;0;1358;263;88;32;57;52;4;1;2;0;3;2;2;8;0;0;1;0;0;2;0;9;94;46;7;3;3;2;4;7;3;2;1;1;6;9;206;129;8;1;5;3;1;1;6;1;3;0;1;3;1;1;1;0;12;1;28;638;188;127;69;17;17;34;22;3;10;11;12;7;1;3;1;6;12;1;4;93;12;4;3;0;0;0;2;2;1;0;0;145;73;13;11;10;6;7;3;1;1;1;1;1;0;2;1;1;1;2;1;9;6
"281601";"gmina miejsko-wiejska";"gm. Biała Piska";"piski";"warmińsko-mazurskie";8327;9050;4273;4054;4;29;0;0;0;0;0;0;0;4054;0;0;4054;123;99;24;0;3931;777;67;35;11;47;59;2;4;526;9;6;2;1;2;0;0;1;1;3;0;1;198;119;4;9;3;10;2;11;3;5;1;0;5;26;487;52;6;6;9;9;24;275;3;0;2;1;6;2;0;5;1;8;0;5;73;2191;267;146;67;175;1158;39;36;89;22;24;20;26;19;12;2;8;14;1;20;46;19;4;0;4;1;5;1;0;0;3;1;259;100;23;31;3;4;6;9;51;4;2;3;0;0;4;0;3;2;7;1;6;9
"281602";"gmina miejsko-wiejska";"gm. Orzysz";"piski";"warmińsko-mazurskie";6450;7052;3055;3395;8;49;0;0;0;0;0;0;0;3395;0;0;3395;74;47;27;0;3321;473;128;98;6;67;53;0;0;80;11;5;0;1;4;2;2;0;2;2;4;8;193;95;8;20;5;2;3;6;2;7;4;2;2;37;678;147;10;32;34;8;22;25;0;1;10;1;7;0;1;6;3;6;2;2;361;1557;296;156;69;269;432;37;19;19;21;16;39;16;21;10;1;13;21;7;9;86;22;11;2;2;0;2;5;0;0;0;0;398;146;35;64;13;12;8;13;50;4;5;6;2;4;8;5;0;6;6;3;8;8
