"Kod TERYT";"Rodzaj jednostki";"Gmina";"Powiat";"Województwo";"Komisje obwodowe otrzymały kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów z różnych list";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok nazwiska kandydata na liście, której rejestracja została unieważniona";"Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów";"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI - ZPOW-601-6/19";"Barbara Anna NOWACKA - nr na liście 1";"Kazimierz Florian PLOCKE - nr na liście 2";"Zbigniew Marek KONWIŃSKI - nr na liście 3";"Henryka Krystyna KRZYWONOS-STRYCHARSKA - nr na liście 4";"Leszek Jacek BONNA - nr na liście 5";"Tadeusz AZIEWICZ - nr na liście 6";"Grzegorz Witold FURGO - nr na liście 7";"Radomir SZUMEŁDA - nr na liście 8";"Janina KWIECIEŃ - nr na liście 9";"Danuta Krystyna WAWROWSKA - nr na liście 10";"Rafał Bogusław SZLAS - nr na liście 11";"Arkadiusz Wacław DZIERŻYŃSKI - nr na liście 12";"Krystyna ŁUCZYCKA - nr na liście 13";"Marika DOMOZYCH - nr na liście 14";"Andrzej Franciszek STRUK - nr na liście 15";"Karolina Justyna SZCZYGIEŁ - nr na liście 16";"Iwona Teresa MIELEWCZYK - nr na liście 17";"Jaromir Jacek SZROEDER - nr na liście 18";"Jolanta Maria KALINOWSKA - nr na liście 19";"Anna Monika WOJTUNIK - nr na liście 20";"Elżbieta SINGER - nr na liście 21";"Iwona Maria RYCKIEWICZ - nr na liście 22";"Adam BONDARENKO - nr na liście 23";"Hubert Konrad NAMYŚLAK - nr na liście 24";"Tomasz Szczepan SOPYŁŁO - nr na liście 25";"Igor SKÓRZYBÓT - nr na liście 26";"Piotr Witold WITTBRODT - nr na liście 27";"Marek Artur DĄBKOWSKI - nr na liście 28";"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ - ZPOW-601-5/19";"Artur Erwin DZIAMBOR - nr na liście 1";"Andrzej Mirosław KOZIEŁ - nr na liście 2";"Marcin Piotr WAŁDOCH - nr na liście 3";"Tomasz Jan KŁECZEK - nr na liście 4";"Adam LOTKOWSKI - nr na liście 5";"Michał Maciej TRUSZKOWSKI - nr na liście 6";"Wiesława Helena SZYMCZAK - nr na liście 7";"Jarosław GRYŃ - nr na liście 8";"Magdalena STUPKIEWICZ - nr na liście 9";"Piotr Sławomir BRUC - nr na liście 10";"Arkadiusz Krzysztof ŚWIECZKOWSKI - nr na liście 11";"Łukasz Dariusz WIECZOREK - nr na liście 12";"Agnieszka SYPNIEWSKA-MARCZYK - nr na liście 13";"Bartłomiej Wojciech GŁOWACKI - nr na liście 14";"Michał DYSZER - nr na liście 15";"Krzysztof Wiktor KOZŁOWSKI - nr na liście 16";"Damian Piotr JARZĘBIŃSKI - nr na liście 17";"Edyta KUBIAK - nr na liście 18";"Paulina Anna SZYNAKA - nr na liście 19";"Katarzyna Anna WARCIKOWSKA - nr na liście 20";"Paweł Przemysław POKRYFKA - nr na liście 21";"Agnieszka Wiktoria SZCZEPANIAK - nr na liście 22";"Małgorzata PAPROCKA - nr na liście 23";"Gabriela Teresa DUDA - nr na liście 24";"Zuzanna Dominika TRELA - nr na liście 25";"Sylwia Katarzyna SUGIER - nr na liście 26";"Maria Joanna ZBLEWSKA - nr na liście 27";"Przemysław Emil LIPSKI - nr na liście 28";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE - ZPOW-601-19/19";"Marek BIERNACKI - nr na liście 1";"Marek Jerzy TOCZEK - nr na liście 2";"Radosław Jan SZATKOWSKI - nr na liście 3";"Czesław Andrzej ELZANOWSKI - nr na liście 4";"Jerzy Andrzej TKACZYK - nr na liście 5";"Łukasz Jan LESNER - nr na liście 6";"Mirosław Józef MASZLUCH - nr na liście 7";"Michał Rajmund GRUCHAŁA - nr na liście 8";"Elżbieta GNIAZDOWSKA - nr na liście 9";"Krzysztof Robert BUJANOWICZ - nr na liście 10";"Krzysztof Ludwik PRUSZAK - nr na liście 11";"Aldona Maria SZOSTAKIEWICZ - nr na liście 12";"Leszek Andrzej ZAWADZKI - nr na liście 13";"Anna MIKOŁAJCZYK - nr na liście 14";"Tadeusz KELIŃSKI - nr na liście 15";"Irena Maria MARKOWSKA - nr na liście 16";"Krzysztof Józef ZARZECKI - nr na liście 17";"Danuta ZIELIŃSKA - nr na liście 18";"Anita Monika LUBCZYŃSKA-KIEŁPIŃSKA - nr na liście 19";"Marta Karolina KAMROWSKA - nr na liście 20";"Bogusława KONCZANIN - nr na liście 21";"Jarosław Andrzej KRZEKOTOWSKI - nr na liście 22";"Bożena Barbara PIANKOWSKA - nr na liście 23";"Jacek Piotr KACZMAREK - nr na liście 24";"Wojciech Wiesław PRZYBYLSKI - nr na liście 25";"Krystyna Stefania DORNIAK - nr na liście 26";"Janusz Bogdan KUPCEWICZ - nr na liście 27";"Dariusz Franciszek MĘCZYKOWSKI - nr na liście 28";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ - ZPOW-601-9/19";"Marcin Michał HORAŁA - nr na liście 1";"Aleksander Mikołaj MRÓWCZYŃSKI - nr na liście 2";"Piotr Józef MÜLLER - nr na liście 3";"Janusz ŚNIADEK - nr na liście 4";"Małgorzata Grażyna ZWIERCAN - nr na liście 5";"Ryszard Janusz ZARUDZKI - nr na liście 6";"Magdalena Joanna SROKA - nr na liście 7";"Mariusz Wojciech ŁUCZYK - nr na liście 8";"Piotr Mariusz KARCZEWSKI - nr na liście 9";"Roman Witold DAMBEK - nr na liście 10";"Adam TREDER - nr na liście 11";"Marcin Paweł DREWA - nr na liście 12";"Krzysztof Adam WETTA - nr na liście 13";"Violetta Lilianna MACKIEWICZ-SASIAK - nr na liście 14";"Paweł STOLARCZYK - nr na liście 15";"Andrzej LEYK - nr na liście 16";"Wiesława Barbara BUNIOWSKA - nr na liście 17";"Anna LIS - nr na liście 18";"Danuta Jadwiga BIAŁOOKA-KOSTENECKA - nr na liście 19";"Jan KUŻOWNIK - nr na liście 20";"Mariusz Krzysztof BIROSZ - nr na liście 21";"Monika TOBOLSKA - nr na liście 22";"Anna Marta WAŃTUCHOWICZ - nr na liście 23";"Andrzej Grzegorz BYSTRON - nr na liście 24";"Urszula Grażyna KRYGIER-NOWAK - nr na liście 25";"Arleta KURZELEWSKA - nr na liście 26";"Michał Bartosz KOWALSKI - nr na liście 27";"Kazimierz KLAWITER - nr na liście 28";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ - ZPOW-601-1/19";"Joanna SENYSZYN - nr na liście 1";"Marek Andrzej RUTKA - nr na liście 2";"Karolina HASKA - nr na liście 3";"Anna Beata ŁUKASZEWICZ - nr na liście 4";"Adam Marek LUBIEWSKI - nr na liście 5";"Bożena Leokadia SZUBIŃSKA - nr na liście 6";"Jan Stanisław PONULAK - nr na liście 7";"Marzena KUTWA - nr na liście 8";"Katarzyna Gabriela WIRKUS - nr na liście 9";"Jacek Heliodor LAMPART - nr na liście 10";"Beata Krystyna GAJEWSKA - nr na liście 11";"Ryszard Zygmunt KWIATKOWSKI - nr na liście 12";"Jakub Mikołaj ŻYNIS - nr na liście 13";"Krzysztof Kazimierz KOZIOŁ - nr na liście 14";"Maciej JAROSZ - nr na liście 15";"Beata Krystyna STENCEL - nr na liście 16";"Michał Stanisław KOWALEWSKI - nr na liście 17";"Rafał Marcin MARCIAK - nr na liście 18";"Anna ZAJĄCZKOWSKA - nr na liście 19";"Grażyna Teresa CZUBALA - nr na liście 20";"Wojciech LAMENTOWICZ - nr na liście 21";"Andrzej SZCZOTKOWSKI - nr na liście 22";"Magdalena Karolina DRYWA - nr na liście 23";"Paweł Władysław WEKWERT - nr na liście 24";"Magdalena Jadwiga STRZELECKA - nr na liście 25";"Jacek Ignacy SŁUPECKI - nr na liście 26";"Dominika Wirginia NOWAK - nr na liście 27";"Marcin Tomasz STRZELCZYK - nr na liście 28";"Liczba obwodów"
"221107";"gmina wiejska";"gm. Puck";"pucki";"pomorskie";18076;19626;6134;11942;1;42;0;0;0;0;0;0;0;11938;0;0;11938;166;100;66;0;11772;3405;848;1495;20;147;11;30;24;25;23;10;125;30;14;15;276;24;28;20;17;104;7;4;1;1;0;8;62;36;938;435;60;30;30;49;14;19;20;14;31;12;19;16;9;17;11;14;23;12;5;8;9;8;10;15;7;8;33;1229;279;48;175;7;422;39;7;19;54;15;7;16;10;18;9;4;7;19;4;9;4;0;3;15;5;3;17;14;5248;2558;95;96;199;129;57;157;22;50;54;35;106;19;33;40;14;28;84;11;4;8;17;8;14;8;10;1197;195;952;426;107;63;15;9;21;10;47;18;7;28;19;15;18;9;16;10;11;18;5;10;5;13;1;17;6;11;17;16
"221201";"gmina miejska";"m. Ustka";"słupski";"pomorskie";11322;12773;3476;7846;13;748;1;1;0;0;0;0;1;7846;1;0;7846;70;46;24;0;7776;3006;1187;29;779;137;8;8;14;7;20;634;10;11;11;7;9;11;26;9;14;4;7;2;4;21;3;6;11;17;406;140;21;16;11;26;11;13;6;11;5;1;12;11;9;3;7;1;13;1;2;6;9;13;3;4;3;10;38;496;269;24;13;17;12;11;11;8;18;4;3;14;5;18;2;8;6;20;1;6;5;1;1;4;4;2;4;5;2649;678;49;1193;87;44;21;50;8;32;9;30;8;9;18;13;4;11;32;3;4;6;8;244;0;14;7;54;13;1219;724;89;54;73;11;37;13;29;12;6;26;23;9;4;9;8;6;8;14;3;2;11;9;6;6;3;10;14;9
"221202";"gmina wiejska";"gm. Damnica";"słupski";"pomorskie";4284;4579;2114;2171;7;5;0;0;0;0;0;0;0;2171;0;0;2171;39;21;18;0;2132;531;197;13;205;27;5;4;0;6;11;25;1;1;1;2;0;6;10;6;2;1;2;0;1;1;0;2;0;2;121;47;14;3;4;7;7;2;4;2;2;3;1;1;0;3;6;0;5;0;1;1;0;2;2;1;0;1;2;197;80;11;4;31;4;6;0;8;6;1;1;6;9;7;3;4;1;3;1;0;1;1;3;0;0;1;4;1;961;192;26;514;31;29;10;17;7;12;7;28;4;3;3;11;9;1;17;2;4;1;4;1;1;6;3;11;7;322;141;33;18;18;3;9;4;15;10;6;6;8;11;3;7;4;2;1;5;1;0;1;1;4;3;1;1;6;3
"221203";"gmina wiejska";"gm. Dębnica Kaszubska";"słupski";"pomorskie";6748;7278;3305;3443;3;16;0;0;0;0;0;0;0;3443;0;0;3443;62;34;28;0;3381;917;331;14;350;32;8;4;7;1;20;51;5;1;6;2;3;3;12;21;9;5;2;2;5;5;2;3;4;9;227;74;18;7;2;10;6;9;11;7;8;1;5;5;5;7;3;2;8;2;2;2;6;7;6;3;1;3;7;358;151;16;15;33;18;4;5;8;5;7;4;16;7;13;6;6;1;12;3;0;0;3;4;8;2;0;4;7;1385;303;45;708;45;34;21;35;13;15;4;35;4;2;9;6;8;5;23;2;1;4;3;6;1;2;5;35;11;494;242;28;23;27;7;16;9;17;14;11;7;6;8;4;4;9;8;4;7;2;0;5;12;4;2;3;7;8;7
"221204";"gmina wiejska";"gm. Główczyce";"słupski";"pomorskie";6545;6827;3579;2966;3;6;0;0;0;0;0;0;0;2966;0;0;2966;59;37;22;0;2907;672;258;14;188;33;9;7;6;6;20;27;3;4;5;2;9;6;22;7;8;2;2;0;1;13;3;2;2;13;169;52;7;4;9;8;4;6;5;2;1;2;6;3;9;3;4;5;3;2;1;3;4;7;7;5;0;1;6;320;119;16;13;18;11;4;3;8;11;3;6;36;4;16;3;7;4;17;2;3;3;0;1;1;4;2;0;5;1250;299;63;547;51;19;15;43;14;21;7;22;8;3;16;8;3;3;20;3;2;3;7;1;1;7;6;47;11;496;161;35;21;26;5;14;4;12;7;6;5;42;7;7;7;12;5;4;8;0;1;0;5;85;4;1;6;6;15
"221205";"gmina miejsko-wiejska";"gm. Kępice";"słupski";"pomorskie";6736;6846;3534;3202;0;9;0;0;0;0;0;0;0;3202;0;0;3202;65;43;22;0;3137;944;377;13;331;32;6;8;2;9;25;41;2;5;14;5;6;4;28;5;7;1;2;4;2;6;2;1;0;6;228;89;12;10;7;13;6;13;8;5;7;2;4;8;4;3;4;1;14;2;1;2;3;1;1;0;2;2;4;357;170;5;11;52;11;10;27;5;12;9;1;7;2;7;2;3;0;5;1;7;0;0;1;2;1;2;3;1;1111;246;30;443;39;41;16;41;125;21;3;15;4;5;4;7;6;1;24;5;2;2;1;1;1;4;0;20;4;497;235;36;23;17;4;10;57;12;17;8;10;7;11;7;10;3;5;2;5;2;0;2;2;2;3;1;3;3;15
"221206";"gmina wiejska";"gm. Kobylnica";"słupski";"pomorskie";8627;9209;3465;5162;15;35;1;1;0;0;0;0;1;5161;1;2;5159;64;38;26;0;5095;1656;604;18;677;64;5;3;6;9;25;104;7;1;13;8;14;6;20;15;9;6;1;3;10;8;1;1;3;15;329;150;13;15;6;14;9;9;5;5;7;8;18;5;5;3;8;2;8;3;2;5;1;7;4;3;1;2;11;540;257;25;12;57;12;6;4;16;18;5;5;36;9;14;3;3;3;10;6;9;0;2;3;7;3;4;3;8;1721;363;45;898;53;40;10;54;14;15;2;64;6;6;6;16;3;6;40;5;3;1;11;14;3;4;6;25;8;849;412;85;35;51;11;15;17;37;9;14;11;33;15;14;5;9;7;7;11;0;1;6;12;4;9;7;3;9;7
"221207";"gmina wiejska";"gm. Potęgowo";"słupski";"pomorskie";4888;5199;2620;2268;1;14;0;0;0;0;0;0;0;2268;0;0;2268;49;32;17;0;2219;564;198;17;194;13;7;6;1;2;6;41;1;3;4;2;9;4;10;6;3;0;0;2;1;24;3;1;1;5;140;48;10;10;8;6;3;6;3;3;1;1;3;3;3;1;1;2;4;2;1;0;5;2;6;1;1;2;4;214;90;13;7;11;3;3;2;5;1;5;8;12;15;8;1;2;1;7;0;3;1;3;1;3;0;4;3;2;951;227;34;346;31;29;16;30;9;18;2;90;6;14;3;6;10;2;20;4;0;2;7;4;1;3;4;25;8;350;122;13;13;11;10;4;2;10;9;5;10;5;4;2;1;4;5;4;4;1;0;2;0;103;2;1;1;2;5
"221208";"gmina wiejska";"gm. Słupsk";"słupski";"pomorskie";11960;12856;4540;7420;8;24;1;1;0;0;0;0;1;7420;1;4;7416;82;46;36;0;7334;2422;942;50;917;98;15;10;9;9;20;198;16;5;12;9;2;10;22;13;9;4;7;2;6;2;1;10;9;15;471;171;37;24;9;15;10;15;6;10;12;5;11;13;10;10;7;4;24;6;4;8;3;16;9;5;0;8;19;674;268;20;16;53;16;12;5;18;19;7;3;131;7;22;7;6;3;11;4;6;3;0;2;7;2;3;7;16;2469;470;54;1398;86;61;20;54;9;23;5;76;8;4;12;16;7;4;49;4;5;3;5;24;3;8;6;37;18;1298;621;121;67;89;11;27;28;59;28;14;26;39;17;17;14;10;2;5;18;6;3;3;14;4;12;9;15;19;10
"221209";"gmina wiejska";"gm. Smołdzino";"słupski";"pomorskie";2493;2591;1148;1345;0;17;1;1;0;0;0;0;1;1346;1;0;1346;30;16;14;0;1316;291;117;8;108;11;2;1;2;2;4;12;0;1;0;0;2;3;9;3;1;1;0;0;0;0;0;2;0;2;61;24;4;4;0;2;2;3;2;2;0;2;0;2;2;1;0;1;0;1;0;0;2;1;0;2;0;3;1;133;80;0;2;13;3;1;1;5;3;3;2;5;1;4;0;1;0;5;1;1;1;0;0;0;0;0;0;1;604;76;14;423;19;3;5;16;7;5;1;8;1;5;2;0;1;0;4;0;1;1;2;0;2;1;1;5;1;227;77;25;10;75;6;0;1;2;1;3;3;0;5;2;0;1;1;3;2;0;1;0;3;0;2;1;1;2;3
"221210";"gmina wiejska";"gm. Ustka";"słupski";"pomorskie";6116;6348;2685;3431;4;84;0;0;0;0;0;0;0;3431;0;0;3431;48;30;18;0;3383;1064;403;9;340;53;2;4;2;3;18;153;3;4;6;1;7;8;17;5;3;2;6;1;2;1;2;3;2;4;231;97;11;9;5;9;8;5;3;3;3;3;2;5;4;1;3;3;9;2;4;1;3;2;6;3;4;6;17;297;132;16;13;32;6;6;3;8;8;3;3;17;4;10;5;2;2;4;3;1;1;1;2;5;1;1;1;7;1321;274;34;723;35;25;8;32;10;18;5;22;1;4;7;5;2;0;26;5;2;3;9;41;0;2;1;20;7;470;243;48;33;23;5;12;9;19;9;3;7;4;5;7;2;2;4;5;5;1;1;9;5;2;0;1;4;2;14
"221501";"gmina miejska";"m. Reda";"wejherowski";"pomorskie";16986;18795;4089;12899;7;120;0;0;0;0;0;0;0;12897;0;0;12897;109;61;48;0;12788;5056;2097;685;40;581;18;198;58;173;52;17;405;21;30;54;156;43;36;15;16;32;17;5;9;9;4;19;205;61;1278;602;73;26;80;53;49;33;18;24;30;11;29;25;16;18;43;5;37;11;2;10;11;8;13;7;7;10;27;992;328;31;149;11;18;164;9;23;29;9;9;14;8;36;7;12;9;20;12;12;1;2;9;9;5;8;27;21;3664;1866;54;87;214;256;30;119;20;33;25;22;98;10;234;14;17;18;67;8;3;5;17;4;5;7;8;242;181;1798;851;246;143;39;21;60;7;40;28;22;30;20;19;22;15;16;11;20;33;9;10;5;33;7;28;6;21;36;9
"221502";"gmina miejska";"m. Rumia";"wejherowski";"pomorskie";33741;36541;7982;25756;15;173;5;5;0;0;0;0;5;25760;5;6;25754;194;127;67;0;25560;10510;4532;514;60;983;30;384;99;290;132;33;284;39;49;96;150;68;81;40;49;59;30;14;9;15;15;38;2299;118;2251;1015;103;54;322;73;62;72;19;45;29;21;52;29;22;11;29;18;56;16;12;25;23;23;21;23;5;12;59;1598;765;69;74;44;25;38;9;50;64;19;9;39;19;53;10;30;11;38;5;20;4;3;9;17;20;16;84;54;7746;4431;87;167;409;374;36;253;20;77;42;42;85;24;40;35;14;23;92;12;9;10;33;12;8;10;30;203;1168;3455;1836;430;241;61;33;112;10;79;37;22;65;21;54;22;28;23;20;39;53;9;79;8;35;5;23;14;45;51;21
"221503";"gmina miejska";"m. Wejherowo";"wejherowski";"pomorskie";33299;35763;10633;22666;30;109;8;8;1;0;0;0;7;22666;7;1;22665;203;116;87;0;22462;9190;2940;1111;42;670;17;137;41;104;69;26;3218;23;27;48;140;102;58;24;24;34;18;7;9;23;10;22;205;41;1535;774;83;46;47;61;40;33;16;29;49;19;28;31;26;23;24;18;38;12;7;15;12;15;21;18;8;8;34;1386;714;61;63;5;38;57;8;34;53;76;5;18;15;48;17;18;7;30;3;10;3;4;12;11;9;7;25;35;7782;3820;110;149;408;331;27;142;26;59;81;35;1451;32;77;35;28;33;128;14;5;8;19;7;9;25;14;486;223;2569;1278;281;339;47;39;76;10;57;38;16;50;23;20;25;29;28;12;14;30;9;22;2;32;2;19;7;24;40;21
"221504";"gmina wiejska";"gm. Choczewo";"wejherowski";"pomorskie";4172;4434;1954;2218;2;66;0;0;0;0;0;0;0;2218;0;0;2218;48;39;9;0;2170;733;243;265;6;14;4;6;7;5;8;2;66;1;2;4;40;5;8;2;0;3;0;2;1;10;1;5;18;5;135;58;6;5;2;4;2;6;4;2;17;1;1;2;1;1;2;0;6;2;1;2;0;1;2;2;0;3;2;195;88;13;10;0;3;4;2;2;18;22;4;2;0;3;3;3;1;2;0;1;2;1;1;4;0;1;2;3;852;384;41;35;51;12;13;18;10;7;4;10;61;10;13;5;10;2;21;1;1;1;3;2;3;2;1;110;21;255;124;23;15;8;4;8;0;7;5;4;9;3;1;3;6;6;1;6;4;0;3;1;6;0;1;2;2;3;7
"221505";"gmina wiejska";"gm. Gniewino";"wejherowski";"pomorskie";5058;5419;2293;2766;4;27;0;0;0;0;0;0;0;2766;0;0;2766;64;47;17;0;2702;867;238;243;1;59;4;5;2;4;5;3;188;1;4;3;41;14;9;0;4;3;4;1;1;4;0;1;20;5;232;94;19;5;4;22;2;8;5;5;18;0;6;3;2;1;2;2;7;2;2;2;7;5;1;2;1;0;5;238;96;14;14;4;6;6;1;8;15;20;1;5;7;7;1;1;1;3;4;2;0;2;3;4;1;4;5;3;1111;469;29;43;51;36;11;49;12;13;3;44;65;10;28;6;12;6;33;2;1;0;9;6;1;0;5;125;42;254;136;18;23;7;10;5;3;5;1;4;3;3;3;5;3;1;2;1;3;0;1;1;7;0;3;0;5;1;6
"221506";"gmina wiejska";"gm. Linia";"wejherowski";"pomorskie";4320;4680;1473;2847;0;24;0;0;0;0;0;0;0;2847;0;0;2847;54;31;23;0;2793;471;137;64;9;31;3;14;8;2;49;2;43;3;5;5;15;9;21;4;3;0;1;1;2;11;4;5;16;4;152;62;7;3;4;14;4;5;14;2;2;2;5;2;0;4;0;3;6;2;0;0;4;0;3;0;0;0;4;296;119;6;28;1;6;6;9;10;11;11;2;5;4;16;11;3;2;11;3;5;2;1;3;3;3;2;4;9;1723;664;29;59;50;315;22;66;13;21;12;17;33;26;11;8;35;4;30;4;4;1;4;2;12;4;1;105;171;151;57;15;11;7;3;3;1;10;2;1;7;3;0;3;7;5;4;1;0;1;2;0;4;0;1;0;3;0;4
"221507";"gmina wiejska";"gm. Luzino";"wejherowski";"pomorskie";10481;11528;3472;7009;7;16;0;0;0;0;0;0;0;7007;0;0;7007;108;61;47;0;6899;1730;504;248;30;98;7;23;16;13;22;8;476;10;5;19;51;19;43;6;16;13;3;2;2;3;0;2;77;14;616;291;35;16;10;34;11;14;15;10;50;1;5;5;6;4;6;12;21;11;5;7;8;5;6;7;4;5;12;595;222;18;27;13;12;26;7;20;15;79;11;18;5;10;6;6;3;20;2;2;4;4;8;10;6;7;12;22;3469;1827;63;86;153;188;41;112;28;40;14;21;183;13;31;22;28;9;60;4;4;5;8;4;61;5;13;249;197;489;211;57;33;8;47;12;1;21;11;11;11;5;3;6;4;3;3;0;4;8;4;1;9;0;3;3;4;6;7
"221508";"gmina wiejska";"gm. Łęczyce";"wejherowski";"pomorskie";8130;8753;3266;4864;2;12;0;0;0;0;0;0;0;4864;0;0;4864;87;60;27;0;4777;1077;355;73;25;69;6;9;13;14;11;4;102;5;6;6;18;85;20;5;4;9;5;3;0;28;11;3;174;14;398;157;32;12;9;14;10;16;17;6;18;5;14;7;4;13;3;5;18;2;0;3;3;6;5;4;0;3;12;626;167;15;27;9;3;13;8;4;12;282;8;8;10;11;6;5;1;2;1;3;0;1;11;7;0;2;5;5;2237;960;53;201;116;71;42;77;9;105;10;33;92;39;16;22;10;10;40;8;6;9;3;5;3;4;10;160;123;439;174;59;39;14;13;8;5;19;4;7;14;11;3;5;2;8;2;4;8;1;3;0;9;0;6;4;10;7;9
"221509";"gmina wiejska";"gm. Szemud";"wejherowski";"pomorskie";11800;13042;3228;8572;2;59;0;0;0;0;0;0;0;8572;0;0;8572;125;62;63;0;8447;2692;1137;307;27;217;19;128;35;121;63;11;161;12;21;28;78;21;40;12;20;14;21;4;3;3;3;6;153;27;702;312;45;22;16;33;18;12;14;11;17;12;15;21;13;11;6;8;15;9;6;13;6;8;8;13;4;8;26;807;452;27;24;6;13;23;5;27;26;19;7;10;9;22;9;15;3;18;1;8;4;2;2;11;3;6;28;27;3508;2003;65;149;152;208;51;102;20;30;26;24;64;9;13;21;34;13;51;10;3;3;12;10;53;3;2;202;175;738;384;69;69;19;5;19;2;26;9;11;16;8;7;8;8;12;10;2;7;2;3;3;5;2;6;3;12;11;7
"221510";"gmina wiejska";"gm. Wejherowo";"wejherowski";"pomorskie";17134;18433;5404;11728;5;38;0;0;0;0;0;0;0;11725;0;0;11725;138;70;68;0;11587;3970;1206;750;18;233;8;66;25;50;49;14;1082;5;21;40;80;36;37;8;18;12;16;6;7;8;4;13;127;31;1045;457;50;26;24;68;25;37;11;28;36;8;30;17;21;15;26;11;38;9;10;17;10;8;19;10;4;4;26;818;339;48;29;14;16;37;8;23;50;34;10;13;15;29;13;14;7;17;5;17;5;2;9;21;5;2;14;22;4602;2263;71;111;195;180;56;158;19;61;31;27;678;19;44;19;29;17;88;19;3;5;17;7;8;9;11;256;201;1152;545;111;120;27;23;32;4;41;14;13;27;9;17;12;9;16;15;2;16;2;11;2;22;4;11;2;14;31;14
"226201";"gmina miejska";"m. Gdynia";"Gdynia";"pomorskie";176417;187565;40414;136042;164;1857;33;33;0;1;0;0;32;136016;32;25;135991;845;369;476;0;135146;61672;34859;1112;440;5337;218;7120;876;2511;563;234;370;436;252;1445;626;291;321;186;254;275;149;102;83;87;42;183;1934;1366;9980;5886;558;284;160;371;215;214;106;160;114;102;157;178;130;81;87;58;240;86;45;104;89;152;57;97;22;71;156;7603;4347;313;188;47;129;109;59;166;265;65;36;112;78;194;22;94;39;154;41;116;27;17;49;76;54;50;552;204;34933;24782;364;818;2043;2447;226;557;139;220;310;104;147;72;94;665;58;52;339;112;17;32;89;34;42;46;68;475;581;20958;11427;2977;1465;329;155;676;61;353;215;144;411;110;337;93;156;126;108;224;220;50;117;32;212;30;101;87;199;543;118
"226301";"gmina miejska";"m. Słupsk";"Słupsk";"pomorskie";65415;68457;22769;42646;43;323;9;8;4;0;0;0;4;42645;4;2;42643;372;207;165;0;42271;15229;5657;118;6932;513;55;32;49;49;91;1057;40;25;43;40;51;53;77;78;35;29;20;14;46;8;4;23;33;57;2568;1160;136;91;62;100;52;91;56;56;48;29;52;45;38;35;25;24;84;25;23;32;12;36;28;43;11;39;135;2524;1323;80;88;188;47;28;41;50;91;28;19;122;40;63;17;28;16;61;8;23;18;6;25;32;10;11;16;45;14049;2442;241;8784;322;279;69;196;59;110;33;828;21;39;61;71;14;13;164;14;12;7;28;52;4;19;25;67;75;7901;4203;805;285;538;62;158;142;353;102;64;121;310;82;53;51;67;33;33;57;22;21;40;39;31;49;48;63;69;47
