"Kod TERYT";"Rodzaj jednostki";"Gmina";"Powiat";"Województwo";"Komisje obwodowe otrzymały kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów z różnych list";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok nazwiska kandydata na liście, której rejestracja została unieważniona";"Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów";"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI - ZPOW-601-6/19";"Tomasz LENZ - nr na liście 1";"Arkadiusz MYRCHA - nr na liście 2";"Iwona HARTWICH - nr na liście 3";"Tomasz Józef SZYMAŃSKI - nr na liście 4";"Krystian Marek ŁUCZAK - nr na liście 5";"Przemysław Kazimierz TERMIŃSKI - nr na liście 6";"Dariusz Adam ALABRUDZIŃSKI - nr na liście 7";"Katarzyna Anna LUBAŃSKA - nr na liście 8";"Wojciech Tomasz CZERWIŃSKI - nr na liście 9";"Sylwester Tomasz JANKOWSKI - nr na liście 10";"Jerzy KOWALSKI - nr na liście 11";"Lidia Urszula ZWIERZCHOWSKA - nr na liście 12";"Alicja Józefa STAŃCO-WAWRZYŃSKA - nr na liście 13";"Emilia JASKÓLSKA - nr na liście 14";"Barbara Agata ZALEWSKA - nr na liście 15";"Grażyna Joanna ZIÓŁKOWSKA - nr na liście 16";"Mirosław Roman GRACZYK - nr na liście 17";"Sławomir Henryk BOGUCKI - nr na liście 18";"Aneta Agnieszka WOJTKOWSKA - nr na liście 19";"Halina KOWALKOWSKA - nr na liście 20";"Danuta Maria RAK - nr na liście 21";"Paweł MONTOWSKI - nr na liście 22";"Wacław Jan SZRAMOWSKI - nr na liście 23";"Dominika Marta PIOTROWSKA - nr na liście 24";"Marcin Seweryn SKONIECZKA - nr na liście 25";"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ - ZPOW-601-5/19";"Sławomir Jerzy MENTZEN - nr na liście 1";"Piotr CZAJKOWSKI - nr na liście 2";"Marcin Tomasz ŁASIŃSKI - nr na liście 3";"Grzegorz Bogusław BUCZEK - nr na liście 4";"Jarosław Robert ROMANOWSKI - nr na liście 5";"Leszek ZIELIŃSKI - nr na liście 6";"Artur JACKOWSKI - nr na liście 7";"Anna Agnieszka MALENDOWICZ - nr na liście 8";"Tomasz WALCZUK - nr na liście 9";"Joanna Dorota SEWERYNOWICZ - nr na liście 10";"Jakub Andrzej LISIECKI - nr na liście 11";"Przemysław SZCZECH - nr na liście 12";"Remigiusz LIPIŃSKI - nr na liście 13";"Justyna Krystyna KUK - nr na liście 14";"Paweł ZWOLIŃSKI - nr na liście 15";"Maria Magdalena KRZYWIŃSKA - nr na liście 16";"Anna CZARNECKA - nr na liście 17";"Ewa Sabina TARAZEWICZ - nr na liście 18";"Andrzej Mariusz GONTAREK - nr na liście 19";"Tomasz SIKOROWSKI - nr na liście 20";"Lucyna Klaudia TOCZYSKA - nr na liście 21";"Klaudyna Barbara KULIŃSKA - nr na liście 22";"Rafał BŁAŻEJOWSKI - nr na liście 23";"Karolina DOMAŃSKA - nr na liście 24";"Agata CYBUCHOWSKA - nr na liście 25";"Paweł JANUSZEWSKI - nr na liście 26";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE - ZPOW-601-19/19";"Paweł SZRAMKA - nr na liście 1";"Zbigniew SOSNOWSKI - nr na liście 2";"Janusz Andrzej DZIĘCIOŁ - nr na liście 3";"Edyta Lidia ZAKRZEWSKA - nr na liście 4";"Ewa Sławomira KIERZKOWSKA - nr na liście 5";"Damian Rafał KACZAN - nr na liście 6";"Marcin OKRUCIŃSKI - nr na liście 7";"Magdalena KICIAK-KUCHARSKA - nr na liście 8";"Andrzej Ignacy GROSS - nr na liście 9";"Jarosław Przemysław NAJBERG - nr na liście 10";"Sławomir Franciszek STANISZEWSKI - nr na liście 11";"Anna Maria KUBCZAK-KOSICKA - nr na liście 12";"Bartosz Damian KUBACKI - nr na liście 13";"Marzena Ewa RACHUBIŃSKA - nr na liście 14";"Sławomir SŁOWIK - nr na liście 15";"Angelika Monika BARYŁO - nr na liście 16";"Andrzej OWCZARZ - nr na liście 17";"Danuta Ewa WARSZAWSKA - nr na liście 18";"Przemysław MAMROT - nr na liście 19";"Marika Katarzyna MATUSZEWSKA - nr na liście 20";"Tomasz ŁUCZAK - nr na liście 21";"Anna PASTUSZKA - nr na liście 22";"Witold KWAPIŃSKI - nr na liście 23";"Joanna BUDZIŃSKA - nr na liście 24";"Krzysztof CZARNECKI - nr na liście 25";"Krzysztof BARANOWSKI - nr na liście 26";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ - ZPOW-601-9/19";"Jan Krzysztof ARDANOWSKI - nr na liście 1";"Krzysztof CZABAŃSKI - nr na liście 2";"Iwona Krystyna MICHAŁEK - nr na liście 3";"Joanna Beata BOROWIAK - nr na liście 4";"Anna Elżbieta SOBECKA - nr na liście 5";"Anna Urszula GEMBICKA - nr na liście 6";"Maria MAZURKIEWICZ - nr na liście 7";"Mariusz Piotr KAŁUŻNY - nr na liście 8";"Wojciech JARANOWSKI - nr na liście 9";"Zbigniew GIRZYŃSKI - nr na liście 10";"Arkadiusz Andrzej STEFANIAK - nr na liście 11";"Marcin STRYCH - nr na liście 12";"Krzysztof Roman KOSIŃSKI - nr na liście 13";"Jacek Aleksander TYBURSKI - nr na liście 14";"Anna Bożena SZWED - nr na liście 15";"Arkadiusz ORŁOWSKI - nr na liście 16";"Edyta Maria JASZCZAK - nr na liście 17";"Piotr SADURSKI - nr na liście 18";"Łukasz Szymon KLIMEK - nr na liście 19";"Ewa Zofia KLIMASZEWSKA-ANTOS - nr na liście 20";"Ziemowit Zawisza KŁOSOWSKI - nr na liście 21";"Paweł KOMOROWSKI - nr na liście 22";"Alina Katarzyna KALISZEWSKA - nr na liście 23";"Zbigniew Dariusz WARNEL - nr na liście 24";"Izabela Iwona RATYŃSKA-DRABCZAK - nr na liście 25";"Marzenna Stefania DRAB - nr na liście 26";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ - ZPOW-601-1/19";"Robert Artur KWIATKOWSKI - nr na liście 1";"Joanna Izabela SCHEURING-WIELGUS - nr na liście 2";"Marek Władysław ROZPŁOCH - nr na liście 3";"Piotr KOWAL - nr na liście 4";"Kazimiera Janina JANISZEWSKA - nr na liście 5";"Maria Magdalena RUMIŃSKA - nr na liście 6";"Czesława Janina AUGUSTINOWICZ - nr na liście 7";"Krzysztof Michał MAŁECKI - nr na liście 8";"Zofia KUCZMARSKA - nr na liście 9";"Sebastian Maciej OLEWIŃSKI - nr na liście 10";"Jolanta Ewa MAĆKIEWICZ - nr na liście 11";"Andrzej Jerzy KRZYŻANOWSKI - nr na liście 12";"Andrzej KRAJEWSKI - nr na liście 13";"Tomasz Piotr MATRASZEK - nr na liście 14";"Katarzyna CZERNIC - nr na liście 15";"Jerzy ZAWADZKI - nr na liście 16";"Inez Justyna SZCZUROWSKA - nr na liście 17";"Artur EICHHORST - nr na liście 18";"Paweł Mateusz BYTNER - nr na liście 19";"Anna Zofia TURSKA - nr na liście 20";"Julia Joanna POKORSKA - nr na liście 21";"Stanisław Kazimierz OLEJNIK - nr na liście 22";"Dorota BELSKA - nr na liście 23";"Łukasz Mariusz KOWAROWSKI - nr na liście 24";"KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY - ZPOW-601-10/19";"Marek KUSZYŃSKI - nr na liście 1";"Radosław KRAJEWSKI - nr na liście 2";"Sebastian Leszek ZIÓŁKOWSKI - nr na liście 3";"Marek Grzegorz WRZESIŃSKI - nr na liście 4";"Angelika Agnieszka KWIATKOWSKA - nr na liście 5";"Krzysztof Janusz PYTKOWSKI - nr na liście 6";"Dorota Maria SKIBA - nr na liście 7";"Marek SZADKOWSKI - nr na liście 8";"Zofia BINIAK - nr na liście 9";"Patryk Krzysztof KACPROWICZ - nr na liście 10";"Ewa NIEWIADOMSKA - nr na liście 11";"Agnieszka Katarzyna OBIEZIERSKA - nr na liście 12";"Marek Adam ZADWORZAŃSKI - nr na liście 13";"Monika FIJAŁKOWSKA - nr na liście 14";"Lidia KAMIŃSKA - nr na liście 15";"Magdalena RUTECKA - nr na liście 16";"Joanna NOWAK - nr na liście 17";"Piotr Paweł KARSKI - nr na liście 18";"Michał Piotr JABŁOŃSKI - nr na liście 19";"Jarosław JUCEWICZ - nr na liście 20";"Liczba obwodów"
"040203";"gmina wiejska";"gm. Brodnica";"brodnicki";"kujawsko-pomorskie";5741;6373;2391;3351;1;10;0;0;0;0;0;0;0;3351;0;0;3351;40;27;13;0;3311;497;175;181;35;45;2;3;0;6;1;3;4;3;1;5;4;0;0;2;0;7;1;1;8;5;5;163;95;12;3;6;13;2;3;2;3;2;3;0;1;1;5;1;3;0;0;1;1;0;2;1;0;3;1047;605;402;2;11;0;0;0;2;1;2;1;0;5;2;0;0;1;0;4;1;0;2;0;3;2;1;1287;634;40;70;18;48;17;15;53;5;73;3;6;4;176;14;76;0;3;3;1;2;8;2;2;4;10;286;82;118;8;12;4;12;0;1;2;3;1;1;4;0;5;19;2;0;4;1;1;2;2;2;31;1;6;2;2;4;1;1;1;2;0;4;2;1;2;0;0;1;0;0;1;6
"040204";"gmina wiejska";"gm. Brzozie";"brodnicki";"kujawsko-pomorskie";2629;2924;1027;1602;1;13;0;0;0;0;0;0;0;1602;0;0;1602;32;15;17;0;1570;96;27;17;8;13;6;0;0;3;1;0;4;1;1;0;1;0;1;0;0;0;0;0;0;1;12;53;35;3;1;1;0;0;3;0;0;0;1;0;2;1;1;0;1;1;0;0;0;0;0;1;0;2;378;189;165;5;7;2;1;0;0;1;0;2;1;0;0;0;1;0;0;1;1;0;0;0;0;0;2;940;450;17;23;7;36;13;8;14;4;21;2;0;2;11;2;319;0;1;2;1;1;3;0;0;1;2;94;41;35;1;2;0;5;0;1;0;0;0;1;2;0;0;3;0;0;0;1;0;1;1;0;9;2;0;0;0;1;0;1;0;0;1;1;0;0;0;0;1;0;0;0;2;4
"040205";"gmina miejsko-wiejska";"gm. Górzno";"brodnicki";"kujawsko-pomorskie";2840;3139;1175;1665;4;7;0;0;0;0;0;0;0;1665;0;0;1665;38;29;9;0;1627;109;40;25;12;7;2;1;3;0;4;3;1;2;1;1;1;1;0;0;0;0;0;0;1;1;3;49;23;5;0;2;0;2;5;0;3;0;1;0;0;0;2;0;0;1;0;0;1;1;0;1;0;2;534;177;346;1;1;1;2;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;2;819;547;27;19;13;54;8;8;32;5;17;3;3;4;19;3;34;0;4;3;2;1;4;4;0;0;5;97;35;39;4;3;1;1;0;3;1;1;2;0;0;0;0;4;0;0;1;1;1;0;0;0;19;5;0;0;1;1;0;4;1;0;0;0;0;2;0;0;1;2;0;1;1;5
"040206";"gmina wiejska";"gm. Bartniczka";"brodnicki";"kujawsko-pomorskie";3239;3620;1354;1885;0;13;0;0;0;0;0;0;0;1885;0;0;1885;39;32;7;0;1846;128;25;51;7;12;2;2;0;4;2;2;6;0;0;4;0;1;0;1;0;1;1;1;3;1;2;71;35;9;1;1;5;2;1;0;2;3;0;0;1;0;3;1;2;0;0;1;0;0;1;1;0;2;539;232;291;2;2;0;1;0;1;0;1;2;1;0;0;0;1;0;0;1;1;0;1;0;1;1;0;1004;553;47;41;14;58;40;11;30;8;52;3;4;2;41;17;56;1;2;3;2;3;8;0;2;1;5;92;20;36;1;5;2;8;1;2;2;0;0;1;1;1;0;5;0;1;2;0;1;1;1;1;12;3;0;0;0;2;0;2;0;1;1;0;0;0;0;1;0;0;1;0;1;4
"040207";"gmina miejsko-wiejska";"gm. Jabłonowo Pomorskie";"brodnicki";"kujawsko-pomorskie";6365;7055;2956;3409;3;16;1;1;0;0;0;0;1;3407;1;0;3407;62;43;19;0;3345;414;254;38;25;29;5;2;1;3;1;5;1;3;5;4;2;5;2;2;0;11;2;1;1;2;10;258;96;12;9;2;99;3;3;0;3;0;5;3;3;1;1;1;6;1;0;3;0;0;1;1;1;4;794;273;439;27;4;7;4;3;1;6;0;1;2;0;1;4;3;3;1;1;2;0;1;0;0;9;2;1617;963;42;69;25;118;21;22;91;10;98;11;4;9;39;21;12;2;0;9;2;2;14;9;1;0;23;234;79;89;2;10;5;12;3;4;2;1;2;2;0;0;2;9;1;0;2;1;2;1;1;4;28;3;7;1;0;6;0;1;0;2;0;1;0;0;0;0;0;1;2;0;4;6
"040208";"gmina wiejska";"gm. Osiek";"brodnicki";"kujawsko-pomorskie";2831;3123;1313;1518;0;5;0;0;0;0;0;0;0;1518;0;0;1518;23;18;5;0;1495;94;28;30;7;6;1;0;0;1;0;0;1;1;1;5;1;3;0;2;1;0;0;0;1;0;5;55;33;6;3;0;2;1;3;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;451;168;268;0;2;0;1;1;0;1;1;0;1;1;2;1;0;0;0;0;0;2;2;0;0;0;0;763;450;20;24;17;21;12;7;60;5;50;4;2;3;26;4;14;1;2;2;2;4;4;3;0;0;26;119;13;45;4;4;6;9;5;2;2;0;0;1;0;1;0;3;0;1;19;0;1;1;0;2;13;3;0;0;2;5;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3
"040209";"gmina wiejska";"gm. Świedziebnia";"brodnicki";"kujawsko-pomorskie";3686;4076;1608;2078;0;8;0;0;0;0;0;0;0;2078;0;0;2078;37;28;9;0;2041;81;18;30;12;6;0;0;0;2;2;1;0;0;1;2;2;1;0;1;0;0;0;0;0;0;3;90;56;5;3;1;1;1;3;2;2;0;0;1;1;1;2;7;0;0;1;0;0;0;1;1;0;1;819;89;723;0;2;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;960;659;21;9;9;26;5;7;33;3;40;2;1;1;101;8;13;0;1;0;0;0;5;3;1;0;12;83;25;32;1;10;2;2;0;1;0;0;1;0;0;0;0;4;0;0;3;0;1;0;0;1;8;1;0;2;0;0;0;0;1;0;0;2;0;0;0;0;1;0;0;1;0;5
"040210";"gmina wiejska";"gm. Zbiczno";"brodnicki";"kujawsko-pomorskie";3490;3878;1378;2112;3;27;0;0;0;0;0;0;0;2112;0;0;2112;40;22;18;0;2072;263;85;83;35;12;1;3;0;10;1;3;3;3;2;1;0;2;1;1;1;2;1;0;0;3;10;71;38;9;0;2;2;1;0;3;0;0;2;0;3;1;0;0;1;1;0;0;1;1;0;0;0;6;705;348;331;5;2;2;0;0;0;1;0;2;3;1;1;2;0;1;0;3;0;0;1;0;1;0;1;836;469;24;27;12;30;14;11;37;6;52;4;1;11;45;9;49;5;1;4;0;5;9;3;0;0;8;183;38;77;5;9;4;13;1;1;3;3;2;2;1;0;2;14;1;0;2;0;2;0;0;3;14;2;1;1;0;0;0;2;1;1;0;0;0;0;1;0;1;1;0;3;0;4
"040401";"gmina miejska";"m. Chełmno";"chełmiński";"kujawsko-pomorskie";13537;14452;5349;8183;16;39;1;1;0;0;0;0;1;8184;1;0;8184;110;76;34;0;8074;2968;305;525;99;20;17;87;38;1724;15;13;12;6;5;13;13;13;6;2;4;3;2;1;5;5;35;552;269;35;22;13;10;25;9;11;10;6;6;4;11;13;9;4;10;0;0;3;1;1;4;7;2;67;616;215;33;142;23;15;4;11;7;18;6;3;11;66;1;4;29;0;0;7;3;4;5;1;2;3;3;2616;1026;110;86;37;267;41;40;327;20;315;114;16;25;10;33;17;9;4;13;6;4;16;7;5;3;65;1232;273;525;15;57;19;23;175;31;13;10;13;7;5;4;4;14;3;6;5;0;6;4;13;7;90;18;8;5;2;12;1;5;4;1;0;7;2;1;3;6;2;4;3;1;5;17
"040402";"gmina wiejska";"gm. Chełmno";"chełmiński";"kujawsko-pomorskie";4119;4550;1991;2128;0;8;0;0;0;0;0;0;0;2128;0;0;2128;36;23;13;0;2092;510;86;81;22;22;6;14;9;201;5;4;7;2;4;3;6;5;2;0;2;3;4;0;1;7;14;149;73;8;5;2;4;4;3;2;2;7;3;7;3;2;7;1;2;0;0;2;0;0;3;1;1;7;360;69;16;81;5;4;1;1;6;25;1;2;2;123;0;1;5;4;2;2;0;0;4;1;1;3;1;830;467;27;29;4;43;6;10;59;6;47;79;1;5;2;14;3;0;1;4;3;1;3;1;1;2;12;218;53;77;6;7;4;6;25;6;4;4;1;3;2;0;1;1;2;3;0;0;0;1;8;4;25;2;1;0;1;3;1;0;2;3;0;1;1;1;1;2;0;1;1;0;4;4
"040403";"gmina wiejska";"gm. Kijewo Królewskie";"chełmiński";"kujawsko-pomorskie";3138;3462;1216;1922;3;4;0;0;0;0;0;0;0;1922;0;0;1922;59;32;27;0;1863;413;70;68;24;6;6;27;2;179;4;3;5;0;1;2;0;2;2;0;0;1;0;0;3;2;6;116;53;16;2;4;1;9;3;4;0;0;0;0;1;0;1;1;2;0;0;1;0;0;2;1;0;15;271;88;14;65;14;7;0;2;0;7;2;3;4;31;0;2;3;0;0;5;1;5;4;1;1;2;10;826;498;27;38;15;44;6;9;47;6;49;17;2;4;2;17;7;2;3;7;1;0;7;2;1;2;13;214;29;53;5;11;2;0;83;3;1;1;7;3;0;1;0;1;0;2;2;3;2;1;1;3;23;5;2;1;0;1;3;1;1;0;1;1;0;1;0;1;1;1;0;2;1;5
"040404";"gmina wiejska";"gm. Lisewo";"chełmiński";"kujawsko-pomorskie";3663;3927;1613;2050;3;4;0;0;0;0;0;0;0;2050;0;4;2046;39;28;11;0;2007;541;64;37;8;11;2;5;2;176;3;6;4;0;0;4;8;3;0;0;1;1;0;0;2;1;203;119;67;9;8;0;1;6;2;2;1;1;1;0;0;3;2;1;2;0;1;0;1;0;2;1;1;7;176;59;16;35;9;6;0;1;1;16;0;3;2;9;0;3;1;0;2;0;5;1;0;0;3;2;2;988;612;20;31;9;64;14;13;95;5;28;33;4;2;9;13;5;5;3;0;1;2;7;2;1;1;9;160;46;43;5;10;2;2;17;7;1;2;2;0;3;0;2;2;1;1;0;1;5;1;3;4;23;1;4;1;0;2;1;1;0;1;0;0;2;0;2;1;1;1;1;0;4;5
"040405";"gmina wiejska";"gm. Papowo Biskupie";"chełmiński";"kujawsko-pomorskie";3039;3359;1523;1516;1;10;0;0;0;0;0;0;0;1516;0;0;1516;34;28;6;0;1482;278;67;41;26;5;6;25;4;42;9;3;4;2;0;2;7;5;0;0;0;1;3;0;1;3;22;110;59;8;6;8;1;3;5;2;0;0;2;1;4;0;1;0;3;0;2;0;1;0;0;2;2;0;231;97;34;26;5;3;3;4;1;35;2;0;5;5;0;0;1;1;0;0;0;2;0;0;0;1;6;712;365;21;39;6;56;8;25;107;3;27;7;6;3;1;11;3;2;2;2;0;1;5;6;1;0;5;135;35;55;3;4;6;3;11;3;3;2;1;0;0;0;0;1;0;2;1;0;1;1;3;0;16;5;0;2;1;0;0;1;0;1;1;1;0;0;2;0;0;1;0;1;0;5
"040406";"gmina wiejska";"gm. Stolno";"chełmiński";"kujawsko-pomorskie";3649;4039;1629;2020;1;8;0;0;0;0;0;0;0;2020;0;0;2020;36;18;18;0;1984;410;77;64;18;19;7;16;6;107;6;2;5;3;4;3;10;4;3;2;2;0;0;1;3;5;43;148;52;17;8;5;4;15;4;4;4;1;2;2;2;3;2;1;4;2;3;1;3;0;3;3;0;3;313;90;20;86;11;1;3;2;5;33;4;4;6;19;1;5;1;7;0;1;0;5;1;0;2;2;4;903;427;36;54;26;69;15;13;91;7;45;23;5;16;2;12;6;4;0;6;2;2;7;7;5;3;20;192;47;63;2;10;3;5;15;6;1;3;5;1;5;0;0;2;3;3;0;2;2;4;3;7;18;4;2;1;0;1;0;3;0;1;0;0;2;0;1;0;1;0;0;1;1;6
"040407";"gmina wiejska";"gm. Unisław";"chełmiński";"kujawsko-pomorskie";4779;5269;2073;2706;5;7;0;0;0;0;0;0;0;2706;0;0;2706;42;29;13;0;2664;711;104;190;24;8;13;121;5;180;3;5;8;2;2;8;12;3;2;2;1;1;3;0;1;2;11;158;62;9;1;3;3;38;4;3;0;1;2;5;2;3;0;2;1;0;1;1;2;0;2;4;1;8;307;73;21;79;45;1;5;1;4;12;3;1;4;31;2;3;1;2;2;3;4;3;2;0;0;0;5;1163;491;21;32;9;76;14;4;74;2;88;4;0;3;1;265;3;0;5;2;3;0;9;3;1;0;53;275;63;120;2;11;5;6;24;8;2;0;4;1;3;2;2;1;5;3;3;3;3;2;1;1;50;5;6;3;0;3;1;0;1;3;1;3;0;1;9;1;1;1;1;6;4;5
"040501";"gmina miejska";"m. Golub-Dobrzyń";"golubsko-dobrzyński";"kujawsko-pomorskie";8766;9484;3620;5146;7;23;3;3;0;0;0;0;3;5148;3;3;5145;69;50;19;0;5076;1429;329;294;103;37;6;17;2;13;3;4;8;7;7;8;5;13;2;1;2;3;5;5;6;531;18;328;192;20;3;6;4;3;9;5;4;0;12;2;3;4;33;7;3;0;0;5;0;2;2;4;1;4;447;242;74;29;17;2;2;18;3;1;1;1;5;9;10;5;4;0;3;3;4;3;2;1;3;0;5;2170;830;131;250;50;161;60;31;198;9;159;1;4;5;14;8;7;9;6;9;4;11;6;16;154;10;27;662;245;264;7;30;10;14;7;11;2;8;4;5;5;2;3;7;5;4;3;8;1;1;6;10;40;6;3;0;1;1;1;7;0;3;1;1;1;0;3;3;1;1;1;4;2;7
"040502";"gmina wiejska";"gm. Ciechocin";"golubsko-dobrzyński";"kujawsko-pomorskie";2905;3238;1160;1745;3;15;0;0;0;0;0;0;0;1745;0;0;1745;39;22;17;0;1706;204;74;57;12;4;1;12;2;2;2;1;4;0;2;4;2;3;3;2;0;0;0;2;1;13;1;106;65;11;2;1;2;4;2;1;3;0;0;1;0;2;3;2;2;0;1;1;0;1;2;0;0;0;291;36;42;5;73;7;1;97;1;3;1;1;2;4;2;3;3;0;0;2;1;2;0;1;1;2;1;925;626;24;68;10;37;9;11;30;9;46;4;1;4;2;4;2;5;3;3;2;2;1;2;14;1;5;160;31;66;11;8;2;9;3;1;4;2;2;1;1;1;3;2;0;2;0;1;4;0;4;2;20;5;1;0;0;2;1;1;2;2;0;2;0;0;0;0;0;0;0;0;4;4
"040503";"gmina wiejska";"gm. Golub-Dobrzyń";"golubsko-dobrzyński";"kujawsko-pomorskie";6364;7054;2833;3531;5;15;0;0;0;0;0;0;0;3531;0;0;3531;54;42;12;0;3477;722;234;115;49;12;6;18;1;8;4;5;6;1;2;6;5;11;4;1;1;3;1;1;1;211;16;152;81;18;2;1;3;7;0;2;2;2;2;2;4;1;11;0;3;0;1;2;0;0;2;1;2;3;447;192;110;20;19;7;4;20;2;6;7;1;2;7;6;8;2;2;0;3;3;2;3;0;2;2;17;1787;784;68;355;27;121;50;23;87;10;63;4;4;7;4;18;5;9;1;8;5;2;8;16;94;3;11;333;125;111;7;23;3;9;4;8;4;3;6;2;4;2;2;5;0;1;3;0;4;4;1;2;36;4;0;2;2;2;2;3;2;1;2;2;1;0;0;2;0;4;0;2;5;5
"040504";"gmina miejsko-wiejska";"gm. Kowalewo Pomorskie";"golubsko-dobrzyński";"kujawsko-pomorskie";8123;8913;3376;4747;5;25;0;0;0;0;0;0;0;4747;0;0;4747;53;37;16;0;4694;817;260;252;113;7;7;50;3;15;6;6;6;2;0;10;9;2;2;1;0;5;5;1;3;23;29;350;221;30;2;6;5;13;5;10;7;5;3;1;2;3;15;4;3;2;1;2;0;1;2;2;1;4;725;145;150;45;20;10;3;65;3;12;2;6;5;9;198;10;1;3;3;4;6;3;5;3;5;2;7;2254;1365;61;241;36;98;43;37;108;13;118;3;3;12;1;14;12;7;7;8;5;1;1;9;13;14;24;478;146;205;7;25;7;13;1;11;7;6;4;5;4;4;3;4;5;4;2;0;9;1;1;4;70;3;6;1;2;6;3;7;2;4;2;7;2;1;0;3;3;9;0;4;5;8
"040505";"gmina wiejska";"gm. Radomin";"golubsko-dobrzyński";"kujawsko-pomorskie";2933;3261;1257;1676;0;4;0;0;0;0;0;0;0;1676;0;0;1676;31;19;12;0;1645;149;69;21;13;1;3;2;0;0;2;0;1;1;0;3;3;1;2;0;0;1;0;0;0;22;4;100;63;5;0;4;4;2;3;2;1;1;2;1;1;0;2;2;4;0;0;0;0;0;1;1;0;1;232;110;71;8;11;1;2;3;1;9;0;0;0;2;0;3;1;0;0;3;2;0;0;0;0;1;4;1040;590;50;117;17;47;22;20;45;8;52;2;3;3;4;5;6;3;1;6;1;6;3;2;14;2;11;115;39;34;5;9;2;2;1;0;0;1;2;0;6;2;1;0;2;1;1;0;0;0;4;3;9;1;0;1;0;3;0;1;1;0;0;0;1;0;0;1;0;0;0;0;0;4
"040506";"gmina wiejska";"gm. Zbójno";"golubsko-dobrzyński";"kujawsko-pomorskie";3141;3496;1497;1644;2;11;0;0;0;0;0;0;0;1644;0;0;1644;28;21;7;0;1616;171;47;28;7;15;2;4;1;3;1;1;2;1;4;5;4;4;5;0;0;1;1;0;3;30;2;93;38;16;2;3;0;4;3;0;2;1;1;1;3;0;7;4;4;0;0;1;0;0;0;2;0;1;249;89;34;8;17;9;6;18;2;4;1;2;3;5;0;6;2;0;1;4;1;4;0;0;1;4;28;927;556;39;75;40;34;34;22;33;4;37;2;0;5;8;7;3;2;2;2;1;0;5;2;10;0;4;155;56;52;2;7;4;4;4;1;5;3;4;0;2;1;0;3;0;2;0;4;0;0;1;0;21;5;2;0;0;2;1;2;1;2;1;1;2;0;1;1;0;0;0;0;0;4
"040601";"gmina wiejska";"gm. Grudziądz";"grudziądzki";"kujawsko-pomorskie";8626;9501;3367;5259;1;19;0;0;0;0;0;0;0;5258;0;2;5256;49;28;21;0;5207;1258;132;63;77;681;12;9;3;18;6;9;15;7;4;14;15;1;10;3;7;96;8;1;4;8;55;353;155;24;59;11;15;9;5;6;2;9;4;2;2;3;11;2;6;0;2;5;2;3;4;3;2;7;721;133;33;285;11;8;2;1;4;6;2;3;11;10;7;7;3;87;4;7;13;1;59;2;6;3;13;2077;790;50;132;39;92;158;21;112;24;63;5;13;190;8;20;16;5;10;24;8;12;11;61;5;2;206;728;140;275;16;21;10;23;11;8;11;3;5;4;7;1;2;3;2;7;4;3;5;8;5;154;70;13;4;3;1;5;0;5;0;2;2;8;0;1;8;1;1;4;2;4;6;11
