"Kod TERYT";"Rodzaj jednostki";"Gmina";"Powiat";"Województwo";"Komisje obwodowe otrzymały kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów z różnych list";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok nazwiska kandydata na liście, której rejestracja została unieważniona";"Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów";"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI - ZPOW-601-6/19";"Riad HAIDAR - nr na liście 1";"Stanisław ŻMIJAN - nr na liście 2";"Kornelia Konstancja WRÓBLEWSKA - nr na liście 3";"Krzysztof GRABCZUK - nr na liście 4";"Małgorzata GROMADZKA - nr na liście 5";"Rafał Mariusz ZWOLAK - nr na liście 6";"Mariusz GRAD - nr na liście 7";"Tomasz Wojciech ANTONIUK - nr na liście 8";"Tomasz Józef PAŃCZYK - nr na liście 9";"Kamil JÓŹWIK - nr na liście 10";"Magdalena ZAJĄC - nr na liście 11";"Grażyna Bogumiła LAMCZYK - nr na liście 12";"Mariusz Stanisław KOWALEWSKI - nr na liście 13";"Bożena Stanisława KIELISZEK-WASIOŁEK - nr na liście 14";"Katarzyna Ewa PIETRASZKIEWICZ - nr na liście 15";"Barbara Stefania ŻBIKOWSKA - nr na liście 16";"Karolina Anna HUKIEWICZ - nr na liście 17";"Kamila ĆWIKLIŃSKA - nr na liście 18";"Katarzyna Weronika PELC - nr na liście 19";"Anna Maria KOLASIŃSKA - nr na liście 20";"Wioleta ZARĘBSKA - nr na liście 21";"Antoni RUSINEK - nr na liście 22";"Jan Józef MUSOLF - nr na liście 23";"Piotr Jacek ZYGARSKI - nr na liście 24";"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ - ZPOW-601-5/19";"Witold Sławomir TUMANOWICZ - nr na liście 1";"Wiktor KASPRZAK - nr na liście 2";"Marcin Piotr IWANOWSKI - nr na liście 3";"Stanisław BĄK - nr na liście 4";"Agnieszka Maria GOCEL - nr na liście 5";"Beata Małgorzata BIELECKA - nr na liście 6";"Agnieszka Monika MARCINIUK - nr na liście 7";"Kamil KUBICA - nr na liście 8";"Ewelina Agata KUPISZ - nr na liście 9";"Michał MAZUREK - nr na liście 10";"Łukasz BANASZCZUK - nr na liście 11";"Kamil CZERWIENIEC - nr na liście 12";"Agnieszka Monika PAWLAK - nr na liście 13";"Agnieszka NAGRODZKA - nr na liście 14";"Dorota Anna WÓJCIK - nr na liście 15";"Zbigniew Marek SADOCHA - nr na liście 16";"Daniel REKUTA - nr na liście 17";"Anna MEKLER - nr na liście 18";"Justyna Elżbieta MULAWA - nr na liście 19";"Kamil KĘDZIERAWSKI - nr na liście 20";"Edyta TARNOWSKA - nr na liście 21";"Łukasz BATALIŃSKI - nr na liście 22";"Bartłomiej WITKOWSKI - nr na liście 23";"Artur Wojciech SOBICH - nr na liście 24";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE - ZPOW-601-19/19";"Jarosław SACHAJKO - nr na liście 1";"Arkadiusz Tomasz BRATKOWSKI - nr na liście 2";"Przemysław LITWINIUK - nr na liście 3";"Wiesław Marian RÓŻYŃSKI - nr na liście 4";"Kazimierz SMAL - nr na liście 5";"Andrzej ROMAŃCZUK - nr na liście 6";"Anna SZYMALA - nr na liście 7";"Jan Franciszek KOWALCZYK - nr na liście 8";"Anna WIŚNIEWSKA - nr na liście 9";"Sławomir Jan SUSZCZYŃSKI - nr na liście 10";"Marzena Jolanta MALESA - nr na liście 11";"Agnieszka Renata CZUBA - nr na liście 12";"Karolina PIWKO - nr na liście 13";"Teodora WYPYCH - nr na liście 14";"Ryszard Zbigniew STANIBUŁA - nr na liście 15";"Mirosława Teresa FORNAL - nr na liście 16";"Irena KAMIŃSKA - nr na liście 17";"Teresa NOWAK - nr na liście 18";"Bartosz KOCZKODAJ - nr na liście 19";"Anna Bożena DZIUBA - nr na liście 20";"Grzegorz SIEMAKOWICZ - nr na liście 21";"Marek WILBIK - nr na liście 22";"Sławomir Paweł NOSEK - nr na liście 23";"Janusz ZIELIŃSKI - nr na liście 24";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ - ZPOW-601-9/19";"Jacek Robert SASIN - nr na liście 1";"Sławomir ZAWIŚLAK - nr na liście 2";"Marcin Kamil DUSZEK - nr na liście 3";"Teresa HAŁAS - nr na liście 4";"Tomasz Andrzej ZIELIŃSKI - nr na liście 5";"Dariusz Paweł STEFANIUK - nr na liście 6";"Marcin ROMANOWSKI - nr na liście 7";"Lucjan CICHOSZ - nr na liście 8";"Zdzisław SZWED - nr na liście 9";"Leszek Marcin SKIBA - nr na liście 10";"Maria GMYZ - nr na liście 11";"Robert GMITRUCZUK - nr na liście 12";"Beata Małgorzata STRZAŁKA - nr na liście 13";"Krzysztof Jan GAŁASZKIEWICZ - nr na liście 14";"Konrad Bernard SAWICKI - nr na liście 15";"Anna KUSIAK-JANIEC - nr na liście 16";"Jerzy Ryszard SZWAJ - nr na liście 17";"Barbara Aldona BARSZCZEWSKA - nr na liście 18";"Iwona CHMIELEWSKA - nr na liście 19";"Mariusz Artur ZAŃKO - nr na liście 20";"Halina CZARNECKA - nr na liście 21";"Stanisław MISZTAL - nr na liście 22";"Agnieszka PIEKARSKA - nr na liście 23";"Anna DĄBROWSKA-BANASZEK - nr na liście 24";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ - ZPOW-601-1/19";"Monika Jolanta PAWŁOWSKA - nr na liście 1";"Piotr Edward SZELĄG - nr na liście 2";"Bolesław Borys BORYSIUK - nr na liście 3";"Sławomir ROGALA - nr na liście 4";"Michał Reoland GOŁOŚ - nr na liście 5";"Anna Jadwiga CZOBODZIŃSKA-PRZYBYSŁAWSKA - nr na liście 6";"Gerard WASZKIEWICZ - nr na liście 7";"Łucja Jadwiga PAMULSKA - nr na liście 8";"Patrycja Anna DOBOSZ-FURMAN - nr na liście 9";"Magdalena Małgorzata KAMOLA - nr na liście 10";"Ewa Monika BARTOSZEWSKA-WIC - nr na liście 11";"Grażyna Zofia MACERONI - nr na liście 12";"Aldona Wioleta TROJNIEL-GOŹDZIOŁKO - nr na liście 13";"Zbigniew LITWINIEC - nr na liście 14";"Jacek Michał MALCZEWSKI - nr na liście 15";"Justyna JASEK-KOSOBUCKA - nr na liście 16";"Monika KAPŁON - nr na liście 17";"Jacek Tomasz CHĘĆ - nr na liście 18";"Magdalena Aleksandra TABOR - nr na liście 19";"Jan Bolesław KUROWSKI - nr na liście 20";"Stanisław ŻUKOWSKI - nr na liście 21";"Katarzyna Małgorzata KOZICKA - nr na liście 22";"Mateusz Maciej ROCZON - nr na liście 23";"Bogdan Antoni KIEŁBASA - nr na liście 24";"KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY - ZPOW-601-10/19";"Jan KOKOT - nr na liście 1";"Ewa Małgorzata KOZIARA - nr na liście 2";"Rafał Mirosław ŁUKASIK - nr na liście 3";"Dariusz LANGA - nr na liście 4";"Arkadiusz CHIBOWSKI - nr na liście 5";"Beata RYPINA - nr na liście 6";"Damian Jarosław LEWCZUK - nr na liście 7";"Justyna Renata JÓŹWIK - nr na liście 8";"Dorota WYSOKIŃSKA - nr na liście 9";"Przemysław POPIELEC - nr na liście 10";"Marek CELIŃSKI - nr na liście 11";"Lidia Elżbieta WASĄG - nr na liście 12";"Kamil SOKOŁOWSKI - nr na liście 13";"Ewelina Ilona WOCH - nr na liście 14";"Anna Maria BODNAR - nr na liście 15";"Agnieszka ZALEWSKA - nr na liście 16";"Rafał KOWALIK - nr na liście 17";"Liczba obwodów"
"060304";"gmina wiejska";"gm. Dorohusk";"chełmski";"lubelskie";4719;5137;2085;2634;1;12;0;0;0;0;0;0;0;2634;0;0;2634;52;34;18;0;2582;300;17;9;7;241;1;5;1;0;0;2;6;0;2;2;0;1;0;1;2;1;0;1;0;1;152;80;17;2;0;2;3;2;7;2;5;4;1;4;1;0;1;4;0;1;8;2;2;2;2;287;33;8;6;2;184;5;7;6;6;0;1;4;7;2;0;4;1;0;1;2;0;0;1;7;1698;894;115;4;16;10;6;12;29;92;5;4;4;8;5;34;12;3;6;6;4;6;3;6;414;115;68;6;4;2;13;0;2;1;2;4;1;1;0;1;1;2;1;0;0;1;2;1;0;2;30;9;5;0;1;0;0;1;4;0;0;3;0;0;1;1;2;3;7
"060305";"gmina wiejska";"gm. Dubienka";"chełmski";"lubelskie";1817;1974;863;954;3;12;0;0;0;0;0;0;0;954;0;0;954;19;9;10;0;935;150;18;0;5;111;1;0;0;1;1;0;9;1;0;2;1;0;0;0;0;0;0;0;0;0;64;25;13;0;4;1;2;0;2;1;1;5;0;2;0;1;0;3;2;1;1;0;0;0;0;138;24;10;0;3;76;1;3;0;5;0;1;0;3;1;3;0;2;1;1;0;0;0;0;4;506;205;16;5;33;5;1;29;4;10;0;9;0;3;2;5;14;0;2;1;1;4;8;0;149;67;29;14;2;3;2;1;3;2;0;1;0;2;0;0;1;0;0;1;1;1;0;1;0;3;10;1;2;1;1;0;0;1;0;1;0;0;0;1;1;0;1;0;3
"060306";"gmina wiejska";"gm. Kamień";"chełmski";"lubelskie";3021;3337;1390;1631;3;8;0;0;0;0;0;0;0;1631;0;0;1631;38;28;10;0;1593;229;10;10;3;197;1;2;0;0;0;0;2;0;0;0;0;1;1;1;0;0;0;0;0;1;131;44;31;2;5;2;5;3;11;5;9;3;2;0;0;1;0;1;1;0;1;0;3;2;0;144;26;4;2;4;78;2;5;0;3;2;1;1;2;0;0;3;0;5;1;1;2;0;0;2;1001;480;30;4;10;9;4;8;14;121;5;1;3;0;4;11;4;1;3;4;0;1;6;6;272;79;45;8;1;4;5;0;1;0;1;2;1;0;0;1;1;0;1;0;1;0;1;2;3;1;9;1;2;1;0;0;0;3;0;0;0;1;0;1;0;0;0;0;5
"060307";"gmina wiejska";"gm. Leśniowice";"chełmski";"lubelskie";2769;3049;1433;1336;5;10;0;0;0;0;0;0;0;1336;0;0;1336;38;29;9;0;1298;179;9;5;3;151;2;1;0;1;0;2;1;1;0;0;0;0;0;1;0;1;0;0;0;1;60;33;5;1;0;0;0;0;7;0;0;3;1;2;0;2;0;0;2;0;3;1;0;0;0;201;29;17;2;0;125;0;3;3;1;0;0;1;5;0;0;6;1;1;0;0;1;0;0;6;763;342;19;3;32;4;0;60;18;42;4;3;0;1;0;16;4;0;2;3;1;0;2;4;203;78;43;6;2;2;6;0;0;1;1;3;1;1;0;4;0;1;0;6;0;0;0;1;0;0;17;5;1;0;1;0;0;2;1;0;1;1;0;1;0;2;2;0;5
"060308";"gmina wiejska";"gm. Rejowiec Fabryczny";"chełmski";"lubelskie";3140;3436;1537;1603;0;3;0;0;0;0;0;0;0;1602;0;0;1602;33;24;9;0;1569;182;19;3;4;139;3;4;1;0;0;1;5;0;0;0;0;0;2;0;0;1;0;0;0;0;62;23;7;1;2;1;2;2;6;1;9;0;0;1;1;0;0;1;0;0;2;1;0;2;0;121;22;14;5;1;48;7;5;1;3;1;0;2;4;0;0;0;0;1;0;1;1;0;0;5;1116;562;34;12;35;7;9;13;31;124;7;5;3;6;3;11;11;4;2;5;0;8;8;11;205;70;28;8;2;2;2;0;1;3;2;2;3;0;1;0;2;0;0;1;0;1;9;2;0;1;18;4;1;6;1;1;0;0;0;2;0;1;0;0;0;0;1;1;4
"060309";"gmina wiejska";"gm. Ruda-Huta";"chełmski";"lubelskie";3310;3612;1468;1840;2;6;0;0;0;0;0;0;0;1842;0;0;1842;71;56;15;0;1771;102;12;9;3;71;1;2;0;0;0;1;2;0;0;0;0;1;0;0;0;0;0;0;0;0;65;34;7;0;3;0;2;0;2;5;2;2;1;0;0;0;0;2;0;0;1;1;1;1;1;722;13;3;1;0;695;3;0;0;0;1;0;0;0;2;0;0;0;0;3;0;0;0;0;1;829;447;31;11;12;9;1;2;13;47;7;1;2;2;4;6;3;0;3;1;7;1;6;3;210;46;27;5;4;0;5;0;0;0;0;2;0;0;0;0;0;1;1;0;1;0;0;0;0;0;7;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;3;5
"060310";"gmina wiejska";"gm. Sawin";"chełmski";"lubelskie";4080;4457;1961;2119;2;9;0;0;0;0;0;0;0;2119;0;0;2119;42;35;7;0;2077;333;24;5;3;280;6;3;3;0;0;0;2;1;0;0;2;0;0;0;0;0;1;0;1;2;163;71;13;3;3;2;9;0;9;3;0;4;1;0;0;1;0;0;1;1;33;3;1;0;5;256;29;11;8;0;173;11;3;1;4;0;0;1;5;0;0;0;2;1;1;0;0;0;0;6;1224;593;41;9;40;17;7;7;8;73;2;2;11;4;0;17;3;1;6;6;7;2;1;4;363;82;47;4;1;0;9;1;1;2;0;4;0;2;0;0;2;1;2;0;0;1;3;2;0;0;19;1;3;0;0;0;0;1;1;0;0;2;1;0;0;3;4;3;6
"060311";"gmina miejsko-wiejska";"gm. Siedliszcze";"chełmski";"lubelskie";4940;5440;2547;2393;1;26;0;0;0;0;0;0;0;2393;0;0;2393;39;28;11;0;2354;353;20;5;11;283;2;6;2;0;2;1;17;1;0;0;1;0;0;1;0;0;0;0;0;1;127;50;13;7;5;0;5;1;12;2;7;3;0;3;2;2;1;1;3;0;3;2;0;1;4;149;32;20;4;1;38;12;5;2;5;1;1;3;6;2;2;3;1;4;1;3;1;0;1;1;1582;864;62;17;41;24;12;17;60;50;8;11;6;7;5;46;7;3;5;6;2;17;9;13;290;123;45;5;2;0;5;1;0;3;0;1;2;0;1;0;0;1;2;2;0;0;49;1;1;2;20;3;3;0;1;2;2;0;0;1;0;1;1;2;1;0;0;3;9
"060312";"gmina wiejska";"gm. Wierzbica";"chełmski";"lubelskie";3751;4090;1719;2032;1;11;0;0;0;0;0;0;0;2032;0;0;2032;34;25;9;0;1998;421;7;4;2;395;3;1;1;0;0;0;4;0;1;0;0;0;0;0;0;2;0;0;0;1;90;41;8;1;5;2;3;2;3;1;4;4;1;2;1;1;1;0;0;1;4;1;1;0;3;109;21;14;4;1;31;10;3;2;2;0;0;5;4;0;0;3;2;0;0;1;0;1;0;5;1315;695;36;7;30;5;2;16;19;63;4;3;2;4;2;21;10;2;6;3;2;11;4;3;365;50;21;4;2;1;3;0;2;0;1;1;0;1;1;0;0;1;2;2;2;1;5;0;0;0;13;2;1;1;1;0;0;0;0;1;0;0;0;3;1;0;1;2;7
"060313";"gmina wiejska";"gm. Wojsławice";"chełmski";"lubelskie";2940;3169;1431;1509;2;12;0;0;0;0;0;0;0;1509;0;0;1509;28;25;3;0;1481;178;3;3;1;164;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;1;1;75;28;13;0;2;0;2;1;7;5;5;1;0;0;1;1;0;1;0;2;2;0;1;0;3;127;31;27;2;2;44;1;1;2;2;1;1;2;2;1;1;3;2;0;0;0;0;0;0;2;1048;470;61;7;59;10;3;20;22;18;1;3;4;4;1;11;21;1;2;1;1;0;15;10;303;45;25;6;3;0;3;0;1;0;1;0;1;1;0;0;0;0;1;1;0;1;0;0;0;1;8;2;0;1;0;0;0;2;1;0;1;0;0;0;1;0;0;0;5
"060314";"gmina wiejska";"gm. Żmudź";"chełmski";"lubelskie";2322;2545;1150;1172;5;6;0;0;0;0;0;0;0;1172;0;0;1172;19;12;7;0;1153;156;7;3;3;132;0;1;1;0;0;1;3;1;0;0;0;0;0;0;0;0;0;3;1;0;70;28;14;0;5;1;3;2;6;0;1;5;0;2;0;0;0;0;1;0;1;1;0;0;0;133;36;8;3;2;59;7;2;1;2;0;0;1;2;0;0;3;2;0;1;1;0;0;1;2;738;317;21;4;12;4;1;14;21;37;2;0;1;0;1;5;2;2;3;3;1;3;4;3;277;44;24;7;1;4;0;0;0;0;1;1;0;1;0;0;2;0;0;1;1;0;0;0;1;0;12;1;1;0;0;0;1;0;1;1;0;2;0;0;1;2;2;0;3
"060315";"gmina miejsko-wiejska";"gm. Rejowiec";"chełmski";"lubelskie";4670;5125;2334;2336;0;13;1;1;0;0;0;0;1;2337;1;0;2337;50;22;28;0;2287;458;12;8;10;402;0;2;1;2;1;1;10;1;0;0;2;1;3;1;0;1;0;0;0;0;152;64;13;1;2;0;0;1;7;0;46;5;0;2;2;2;0;0;1;0;1;0;1;2;2;142;42;20;6;0;41;3;3;0;1;2;0;4;7;2;3;1;5;1;0;0;0;0;0;1;1385;706;30;4;49;14;7;19;54;37;2;9;5;4;15;29;14;3;3;5;1;6;11;5;353;134;77;6;2;3;10;3;0;1;4;1;2;0;2;0;2;2;1;1;5;0;2;4;1;5;16;3;2;3;1;0;0;0;2;0;1;1;0;1;1;0;0;1;7
"060401";"gmina miejska";"m. Hrubieszów";"hrubieszowski";"lubelskie";13842;14780;5961;7881;12;75;1;1;0;0;0;0;1;7882;1;0;7882;79;54;25;0;7803;981;238;121;63;173;19;54;24;200;9;3;33;1;3;4;3;3;2;5;4;2;0;2;11;4;387;181;26;11;9;4;10;11;48;7;13;5;8;5;4;6;3;2;2;1;6;8;2;6;9;761;217;202;8;7;20;9;8;17;191;2;0;8;15;3;5;3;21;5;2;5;0;0;8;5;3888;2258;404;12;26;26;12;15;4;13;55;39;2;15;16;30;739;2;5;7;12;5;103;6;82;1719;125;1524;5;6;7;0;4;4;3;8;2;1;1;4;1;3;3;3;5;2;1;1;0;6;67;11;10;4;5;1;5;2;2;4;2;0;0;4;1;1;7;8;15
"060402";"gmina wiejska";"gm. Dołhobyczów";"hrubieszowski";"lubelskie";4158;4457;2238;1920;7;17;0;0;0;0;0;0;0;1920;0;0;1920;29;20;9;0;1891;78;12;12;12;17;2;4;3;6;1;2;1;1;0;1;1;0;0;1;0;0;2;0;0;0;63;28;2;2;4;1;3;0;7;4;1;0;0;4;0;1;0;0;0;0;0;1;0;3;2;381;109;95;4;0;2;2;4;37;99;5;4;2;1;3;4;1;2;1;0;1;0;0;1;4;1232;523;210;13;59;37;5;5;2;0;14;65;1;4;24;7;123;3;1;4;2;3;84;8;35;127;38;66;1;1;6;0;3;0;0;1;0;0;0;0;0;0;0;0;2;0;4;1;1;3;10;1;1;0;0;0;0;0;1;0;0;0;0;1;4;1;1;0;8
"060403";"gmina wiejska";"gm. Horodło";"hrubieszowski";"lubelskie";3888;4221;1998;1890;0;11;0;0;0;0;0;0;0;1890;0;0;1890;37;31;6;0;1853;131;25;19;16;17;5;7;8;19;0;4;4;0;0;0;1;0;0;3;0;0;0;0;2;1;89;35;7;3;7;1;2;1;14;0;5;4;0;0;0;0;0;1;1;1;1;2;1;0;3;226;74;66;2;4;6;7;8;3;16;2;1;3;6;2;0;3;9;1;1;5;1;1;0;5;1212;563;176;10;16;10;3;5;2;6;12;22;2;3;1;4;282;0;4;2;1;3;63;4;18;177;34;128;0;2;1;1;2;0;1;0;1;0;0;0;1;1;1;1;0;1;0;0;0;2;18;2;0;1;1;1;1;1;3;1;0;0;1;1;1;0;2;2;5
"060404";"gmina wiejska";"gm. Hrubieszów";"hrubieszowski";"lubelskie";7568;8179;3706;3862;9;32;0;0;0;0;0;0;0;3862;0;0;3862;55;43;12;0;3807;209;42;20;16;41;4;11;7;25;3;2;14;0;3;0;1;3;4;1;0;1;2;0;9;0;153;60;8;9;8;6;6;3;16;3;8;5;3;1;4;1;1;0;1;1;1;3;2;1;2;458;125;115;6;6;6;3;9;0;151;2;2;5;9;2;3;3;7;3;0;0;0;0;0;1;2598;1223;330;9;28;17;10;9;4;7;19;22;5;10;20;19;694;2;3;11;8;4;62;8;74;364;44;286;2;5;3;0;0;1;2;0;2;0;1;1;0;2;1;0;3;2;0;4;1;4;25;2;1;3;0;1;1;2;1;1;4;0;1;1;1;0;4;2;12
"060405";"gmina wiejska";"gm. Mircze";"hrubieszowski";"lubelskie";5556;6032;2774;2782;3;23;0;0;0;0;0;0;0;2782;0;0;2782;54;27;27;0;2728;140;40;5;13;16;3;15;7;8;17;2;8;1;0;0;0;0;0;0;1;1;0;0;2;1;130;50;12;3;2;2;3;21;8;4;3;0;2;1;0;6;0;2;0;1;1;0;0;2;7;563;164;242;7;9;7;9;7;28;52;0;5;2;5;0;7;3;3;1;2;2;0;0;0;8;1690;794;363;9;22;17;11;5;6;7;17;11;6;5;20;8;246;3;4;0;3;3;86;2;42;181;56;72;1;3;4;2;1;4;3;5;3;0;0;3;2;1;2;0;4;2;5;3;1;4;24;4;2;2;1;0;0;0;3;1;0;0;2;4;0;0;1;4;11
"060406";"gmina wiejska";"gm. Trzeszczany";"hrubieszowski";"lubelskie";3171;3453;1519;1652;23;8;0;0;0;0;0;0;0;1652;0;0;1652;25;21;4;0;1627;97;20;7;18;18;3;7;2;12;0;1;3;2;0;0;0;0;0;0;0;0;0;0;4;0;70;24;4;2;6;4;2;4;9;1;6;2;0;2;0;0;0;1;0;1;0;0;0;2;0;140;37;52;3;0;0;2;1;1;25;1;1;1;4;0;7;0;2;0;0;0;0;0;0;3;1161;425;89;6;17;6;2;12;5;2;9;19;2;1;7;3;479;2;0;2;0;2;51;3;17;146;33;98;0;2;0;1;0;0;1;2;1;1;0;0;0;1;1;0;0;0;0;2;0;3;13;1;1;0;0;1;0;1;1;1;0;0;1;1;0;1;3;1;3
"060407";"gmina wiejska";"gm. Uchanie";"hrubieszowski";"lubelskie";3492;3790;1560;1932;4;9;0;0;0;0;0;0;0;1931;0;0;1931;41;27;14;0;1890;74;10;12;9;23;2;4;0;5;0;1;5;0;0;0;0;0;0;1;2;0;0;0;0;0;65;22;5;1;7;0;4;1;8;1;3;1;1;1;0;3;0;1;1;1;2;0;0;1;1;245;48;147;3;1;10;3;7;2;4;0;1;4;1;0;1;2;2;2;1;0;0;0;2;4;1409;535;236;8;10;11;4;12;4;3;6;7;1;5;13;14;433;0;2;1;0;3;39;1;61;88;21;47;3;2;0;0;2;0;2;1;1;0;1;0;1;0;1;1;2;0;0;0;0;3;9;2;0;0;0;0;0;1;0;2;0;0;0;0;1;0;0;3;5
"060408";"gmina wiejska";"gm. Werbkowice";"hrubieszowski";"lubelskie";7158;7716;3330;3828;6;32;0;0;0;0;0;0;0;3826;0;0;3826;49;38;11;0;3777;235;39;18;23;28;4;16;13;12;2;0;7;0;0;0;4;0;1;0;0;2;2;0;63;1;204;68;10;4;10;6;11;4;46;5;8;2;6;3;0;3;1;1;1;5;3;1;0;5;1;419;136;181;5;9;4;2;14;4;19;1;9;6;9;0;1;4;1;0;1;3;0;0;2;8;2639;1147;600;14;41;35;1;24;2;4;40;92;5;18;26;22;377;3;4;6;2;12;70;11;83;247;57;149;5;3;2;0;6;2;0;1;3;0;1;2;0;0;0;0;3;0;4;4;1;4;33;7;2;2;1;1;2;1;2;1;0;1;0;3;4;1;3;2;10
"060601";"gmina miejska";"m. Krasnystaw";"krasnostawski";"lubelskie";14595;15463;5972;8623;15;44;0;0;0;0;0;0;0;8623;0;0;8623;104;60;44;0;8519;2129;205;231;104;1076;15;87;7;10;4;5;39;1;2;4;4;3;315;3;4;3;1;0;2;4;612;237;23;12;20;4;7;9;24;6;18;7;2;7;3;8;3;4;2;1;2;1;0;200;12;616;223;103;10;4;17;14;15;10;34;2;2;78;37;6;5;4;8;7;0;4;2;1;14;16;4196;1691;154;31;1284;26;10;34;462;16;20;17;6;25;47;191;6;3;3;20;7;10;10;10;113;881;550;97;16;11;32;3;19;11;7;18;18;4;5;8;16;1;11;3;13;1;4;9;6;18;85;20;6;2;0;2;2;2;3;5;3;4;7;4;2;0;10;13;18
"060602";"gmina wiejska";"gm. Fajsławice";"krasnostawski";"lubelskie";3459;3809;1235;2224;12;38;0;0;0;0;0;0;0;2224;0;0;2224;19;9;10;0;2205;157;30;13;7;69;3;7;1;1;0;3;9;1;0;0;1;1;3;2;0;2;1;0;0;3;157;71;9;3;8;1;4;3;19;3;1;2;5;2;2;3;3;3;3;0;1;1;0;5;5;211;76;29;9;3;4;2;11;4;7;3;2;22;8;4;0;7;1;2;2;2;4;0;5;4;1554;751;123;12;368;16;13;10;104;4;6;4;2;7;6;36;4;3;4;10;4;5;4;7;51;93;56;5;6;5;3;1;0;4;1;2;0;0;2;0;0;0;3;0;1;0;2;0;0;2;33;6;1;1;0;0;4;2;0;1;2;1;1;2;2;0;5;5;5
"060603";"gmina wiejska";"gm. Gorzków";"krasnostawski";"lubelskie";2690;2946;1213;1477;8;8;1;1;0;0;0;0;1;1478;1;0;1478;13;9;4;0;1465;120;15;9;3;67;2;6;2;2;1;0;4;1;1;0;1;0;6;0;0;0;0;0;0;0;74;35;9;1;0;2;2;3;5;1;1;1;2;0;2;0;0;0;1;1;1;2;1;3;1;192;39;101;2;1;6;3;2;0;5;0;0;6;0;4;3;0;0;1;0;0;0;2;16;1;987;268;47;4;287;5;1;8;263;1;3;0;1;1;16;41;1;0;0;3;1;5;7;3;21;73;37;4;1;2;1;0;5;1;0;2;0;0;0;3;2;0;2;2;0;0;3;2;2;4;19;0;2;2;0;0;0;0;2;1;0;4;0;1;2;0;2;3;7
"060604";"gmina wiejska";"gm. Izbica";"krasnostawski";"lubelskie";6208;6783;2783;3425;10;24;0;0;0;0;0;0;0;3425;0;0;3425;33;22;11;0;3392;307;48;39;17;137;2;15;2;2;4;2;16;1;2;1;0;0;15;1;1;0;1;0;0;1;178;79;19;6;6;1;5;2;21;3;3;1;3;8;1;3;0;1;2;2;0;1;1;9;1;335;140;80;7;4;3;10;7;9;6;1;3;26;10;3;3;0;3;2;3;2;1;0;5;7;2298;539;222;15;1006;16;5;118;207;1;7;7;1;10;9;28;24;1;4;4;3;3;27;5;36;242;139;15;7;4;5;1;3;4;7;4;6;1;3;1;2;0;4;1;2;0;2;2;1;28;32;7;2;4;1;1;1;3;2;1;1;0;0;0;2;0;3;4;9
"060605";"gmina wiejska";"gm. Krasnystaw";"krasnostawski";"lubelskie";6386;6966;2896;3490;3;20;0;0;0;0;0;0;0;3490;0;0;3490;41;27;14;0;3449;498;44;37;22;246;9;57;3;1;2;2;10;1;2;1;0;0;56;1;1;0;1;0;0;2;233;82;15;6;2;2;7;3;16;5;5;2;0;6;0;4;0;0;0;1;2;3;1;66;5;296;112;40;13;3;6;11;9;3;7;1;2;42;15;1;4;0;4;2;0;1;2;3;3;12;2167;821;87;23;688;27;5;9;295;6;8;4;4;6;10;88;11;1;3;13;2;5;8;6;37;220;127;22;2;6;7;3;4;5;4;3;5;4;0;0;1;1;0;1;8;0;10;4;0;3;35;7;4;1;1;0;1;3;2;1;1;1;0;2;1;1;3;6;18
