"Kod TERYT";"Rodzaj jednostki";"Gmina";"Powiat";"Województwo";"Komisje obwodowe otrzymały kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów z różnych list";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok nazwiska kandydata na liście, której rejestracja została unieważniona";"Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów";"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI - ZPOW-601-6/19";"Piotr BORYS - nr na liście 1";"Zofia CZERNOW - nr na liście 2";"Robert KROPIWNICKI - nr na liście 3";"Iwona Małgorzata KRAWCZYK - nr na liście 4";"Ewa DROZD - nr na liście 5";"Jarosław Ryszard DUDKOWIAK - nr na liście 6";"Dorota BARANOWSKA - nr na liście 7";"Michał BANDER - nr na liście 8";"Konrad Jerzy SIKORA - nr na liście 9";"Konrad Antoni ROWIŃSKI - nr na liście 10";"Anna Eugenia PICHAŁA - nr na liście 11";"Ksenia Anna DOWHAŃ-DOMAŃSKA - nr na liście 12";"Beata Edyta ROLSKA - nr na liście 13";"Zbigniew GRZEŚKÓW - nr na liście 14";"Krystyna Henryka BARCIK - nr na liście 15";"Urszula MAGRYŚ - nr na liście 16";"Jakub Krzysztof JAGIEŁŁO - nr na liście 17";"Barbara Anna SKÓRZEWSKA - nr na liście 18";"Joanna Dorota STRĄCZEK - nr na liście 19";"Małgorzata Joanna SURWIŁO - nr na liście 20";"Anna BROK - nr na liście 21";"Grzegorz ZIELIŃSKI - nr na liście 22";"Mirosław GRAF - nr na liście 23";"Włodzimierz BARTKOWIAK - nr na liście 24";"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ - ZPOW-601-5/19";"Waldemar Arkadiusz UTECHT - nr na liście 1";"Krzysztof Piotr JASIŃSKI - nr na liście 2";"Anna Dorota POTOCKA-KACZYK - nr na liście 3";"Krzysztof Norbert MISTOŃ - nr na liście 4";"Dominik Sławomir GUDOWSKI - nr na liście 5";"Marcin Jerzy BUSTOWSKI - nr na liście 6";"Krystian Piotr SOSIŃSKI - nr na liście 7";"Remigiusz Konrad BURDZIŃSKI - nr na liście 8";"Kacper Mikołaj KORWIN-MIKKE - nr na liście 9";"Paweł Stefan PASZYN - nr na liście 10";"Jakub Edward MALICKI - nr na liście 11";"Andrzej GRYF-TOMASZEWSKI - nr na liście 12";"Małgorzata Agnieszka ŚWIERZOWSKA - nr na liście 13";"Sabina Iwona KARPIEJ - nr na liście 14";"Emilia Patrycja SOLAREK-STRUMIŃSKA - nr na liście 15";"Sebastian Jacek SPRYSAK - nr na liście 16";"Regina Elżbieta WINNICKA - nr na liście 17";"Małgorzata Olga BURDZIŃSKA - nr na liście 18";"Jarosław HOSZOWSKI - nr na liście 19";"Agnieszka Katarzyna PASZYN - nr na liście 20";"Joanna NICIEJEWSKA - nr na liście 21";"Paweł MAJEWICZ - nr na liście 22";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE - ZPOW-601-19/19";"Stanisław Adam ŻUK - nr na liście 1";"Tadeusz SAMBORSKI - nr na liście 2";"Mariola SZCZĘSNA - nr na liście 3";"Andrzej ROJEK - nr na liście 4";"Stanisław LASKOWSKI - nr na liście 5";"Artur Andrzej JURKOWSKI - nr na liście 6";"Zofia RAK - nr na liście 7";"Wiktor Marian PIOTROWSKI - nr na liście 8";"Bożena Maria BRZOZOWSKA - nr na liście 9";"Olga BURDYNA - nr na liście 10";"Maria WRONA - nr na liście 11";"Cecylia Ewa STANKIEWICZ - nr na liście 12";"Roman Edward SADOWSKI - nr na liście 13";"Stanisław GRZYB - nr na liście 14";"Waldemar Andrzej MATYS - nr na liście 15";"Romuald Piotr SALATA - nr na liście 16";"Marcin Karol KRASOWSKI - nr na liście 17";"Kazimiera Zofia TUCHOWSKA - nr na liście 18";"Mariusz Janusz IMIELSKI - nr na liście 19";"Bartosz ŁASICA - nr na liście 20";"Barbara OTROCIUK - nr na liście 21";"Eugenia BUKAT - nr na liście 22";"Stanisław GNAT - nr na liście 23";"Leszek Józef SUPIERZ - nr na liście 24";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ - ZPOW-601-9/19";"Adam Józef LIPIŃSKI - nr na liście 1";"Elżbieta Barbara WITEK - nr na liście 2";"Marzena Anna MACHAŁEK - nr na liście 3";"Krzysztof Jan KUBÓW - nr na liście 4";"Wojciech Michał ZUBOWSKI - nr na liście 5";"Ewa Zofia SZYMAŃSKA - nr na liście 6";"Teresa ZEMBIK - nr na liście 7";"Adam BABUŚKA - nr na liście 8";"Józef RYPIŃSKI - nr na liście 9";"Szymon Marek POGODA - nr na liście 10";"Wojciech MARCINIAK - nr na liście 11";"Jacek KARWAN - nr na liście 12";"Andrzej KREDKOWSKI - nr na liście 13";"Jadwiga Barbara BUCIUTO - nr na liście 14";"Dagmara Helena GĘBORYS - nr na liście 15";"Kamila Dorota BRZOZOWSKA - nr na liście 16";"Agnieszka Ewa BADZIŃSKA - nr na liście 17";"Aurelia Barbara SADOWSKA-KOWALSKA - nr na liście 18";"Eurydyka Maria CZYRKO - nr na liście 19";"Ewa KWIATKOWSKA - nr na liście 20";"Łukasz Franciszek URBANOWICZ - nr na liście 21";"Dawid Łukasz SARBAK - nr na liście 22";"Dorota BOJAKOWSKA - nr na liście 23";"Wojciech Paweł LESZCZYK - nr na liście 24";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ - ZPOW-601-1/19";"Małgorzata Helena SEKUŁA-SZMAJDZIŃSKA - nr na liście 1";"Robert Marcin OBAZ - nr na liście 2";"Kaja FILACZYŃSKA - nr na liście 3";"Ryszard ZBRZYZNY - nr na liście 4";"Damian PIĄTEK - nr na liście 5";"Krystyna Anna BURAKOWSKA - nr na liście 6";"Piotr Jerzy PACZÓSKI - nr na liście 7";"Joanna Magdalena ORZECHOWSKA - nr na liście 8";"Paweł GRYĆ - nr na liście 9";"Rafał MIARA - nr na liście 10";"Magdalena JANKOWSKA - nr na liście 11";"Dominika KRÓLEWIECKA-WALA - nr na liście 12";"Przemysław Mikołaj MAJEWICZ - nr na liście 13";"Mikołaj Adam BIDNYK - nr na liście 14";"Piotr Rafał KOHLMAN - nr na liście 15";"Rafał Krzysztof GŁUSZKO - nr na liście 16";"Paweł Adam BACZMAŃSKI - nr na liście 17";"Edyta Katarzyna PŁANETA-SIEWIERSKA - nr na liście 18";"Leszek Kazimierz GRZYB - nr na liście 19";"Alicja RAKSZEWSKA - nr na liście 20";"Magdalena JÓŹWIK - nr na liście 21";"Inez Jolanta BRYCZKOWSKA - nr na liście 22";"Daniel Radosław KOKO - nr na liście 23";"Sławomir Adam GADEK - nr na liście 24";"KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY - ZPOW-601-10/19";"Adam Stanisław MYRDA - nr na liście 1";"Tomasz Andrzej GABRYSIAK - nr na liście 2";"Jacek KIEŁB - nr na liście 3";"Piotr Jan MIEDZIŃSKI - nr na liście 4";"Kazimierz JANIK - nr na liście 5";"Beata CASTAÑEDA TRUJILLO - nr na liście 6";"Piotr Kazimierz WANDYCZ - nr na liście 7";"Irena Ewa SZEFFS - nr na liście 8";"Rafał Krzysztof SALA - nr na liście 9";"Krzysztof Mirosław LEWICKI - nr na liście 10";"Aleksandra Marta TOBIASZ - nr na liście 11";"Maciej Jan CIEŚLA - nr na liście 12";"Emilia Janina SOBIESKA - nr na liście 13";"Artur Waldemar ZIELIŃSKI - nr na liście 14";"Dariusz Andrzej CZAJA - nr na liście 15";"Justyna Magdalena FOREMNA - nr na liście 16";"Bartosz Seweryn KUŚWIK - nr na liście 17";"Katarzyna Aneta GRZELAK - nr na liście 18";"Krzysztof Walery WITKOWSKI - nr na liście 19";"Jolanta Elżbieta KUSTROWSKA - nr na liście 20";"Stefan Adam ZAWIERUCHA - nr na liście 21";"Katarzyna Paula TYMIŃSKA - nr na liście 22";"Jadwiga Wacława SAŁADUCHA - nr na liście 23";"Kamil Norbert POLAK-SALOMON - nr na liście 24";"Liczba obwodów"
"020905";"gmina wiejska";"gm. Legnickie Pole";"legnicki";"dolnośląskie";3560;3818;1219;2341;2;2;0;0;0;0;0;0;0;2340;0;0;2340;41;29;12;0;2299;418;174;4;182;10;6;3;1;5;3;1;1;0;1;0;11;1;3;2;5;0;3;0;1;1;124;33;11;9;2;3;2;4;1;34;2;4;0;2;2;2;2;1;0;3;4;1;2;234;38;115;10;7;10;0;6;4;6;5;6;3;3;1;4;4;7;2;1;1;0;0;0;1;1236;159;494;11;51;6;61;3;389;0;3;0;28;2;1;2;6;2;2;2;7;2;0;1;4;225;110;6;24;20;9;4;2;13;7;1;5;0;0;2;1;2;1;2;4;2;6;0;2;2;62;19;1;13;2;4;2;0;1;2;3;0;1;1;1;2;1;0;1;1;1;2;1;0;3;6
"020906";"gmina wiejska";"gm. Miłkowice";"legnicki";"dolnośląskie";4800;5191;1647;3153;1;10;0;0;0;0;0;0;0;3152;0;1;3151;39;27;12;0;3112;631;249;28;234;6;19;4;5;7;1;4;3;4;3;1;6;1;8;1;29;1;2;4;7;4;188;55;17;15;4;7;11;7;3;35;9;3;2;3;4;0;1;0;0;6;0;3;3;281;52;152;17;11;2;5;2;1;1;1;6;5;4;4;4;3;2;2;0;0;2;0;2;3;1480;364;440;21;161;12;225;10;139;8;8;7;28;4;0;2;7;3;3;3;8;4;3;10;10;398;236;17;36;24;12;8;4;8;2;3;5;7;2;4;2;2;3;11;4;2;0;0;1;5;134;50;5;21;1;4;10;3;2;1;3;2;3;5;2;1;0;2;2;3;0;4;3;2;5;8
"020907";"gmina miejsko-wiejska";"gm. Prochowice";"legnicki";"dolnośląskie";5316;5849;1970;3346;3;6;0;0;0;0;0;0;0;3345;0;0;3345;63;44;19;0;3282;572;290;4;179;5;23;2;2;3;8;1;3;11;1;1;9;1;4;1;9;1;6;5;1;2;197;43;15;23;6;7;1;4;6;46;6;3;2;1;3;0;7;4;3;2;4;1;10;664;19;598;5;2;1;1;1;0;3;1;22;2;1;2;0;1;0;0;1;2;0;0;2;0;1489;394;379;19;280;12;208;7;50;8;12;8;16;21;3;2;9;6;5;3;24;4;3;2;14;266;153;14;21;18;12;3;0;11;4;3;2;3;3;0;1;2;1;1;0;2;4;1;3;4;94;30;3;31;0;2;3;0;2;2;2;0;3;1;0;1;3;0;1;3;0;1;2;0;4;6
"020908";"gmina wiejska";"gm. Ruja";"legnicki";"dolnośląskie";1990;2034;1038;952;3;3;0;0;0;0;0;0;0;952;0;0;952;17;10;7;0;935;121;49;3;38;8;4;0;3;1;2;1;2;0;0;1;0;1;0;0;2;0;3;3;0;0;40;10;4;0;0;1;2;2;2;10;2;1;0;0;0;0;2;0;0;3;0;1;0;112;8;69;4;5;1;0;3;0;0;1;11;3;1;1;1;0;1;0;0;0;0;1;1;1;544;129;208;9;39;4;75;3;28;6;6;1;10;1;1;2;0;1;5;1;9;0;1;3;2;97;61;3;6;5;3;0;1;3;1;1;2;0;1;0;0;0;0;1;2;0;3;1;0;3;21;8;1;5;0;0;2;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;2;0;0;3
"021001";"gmina miejska";"m. Lubań";"lubański";"dolnośląskie";15159;16625;5705;9454;13;84;0;0;0;0;0;0;0;9453;0;0;9453;78;45;33;0;9375;2782;687;312;99;69;48;5;84;3;21;1301;5;5;13;24;2;8;18;5;4;19;5;9;2;34;563;114;45;42;4;8;18;13;10;129;1;5;5;2;9;2;2;17;5;3;1;4;124;543;153;26;43;48;11;9;49;4;14;8;7;7;4;6;5;4;11;1;2;117;0;1;6;7;3376;416;750;583;84;20;100;885;14;105;30;7;18;195;12;3;22;9;6;30;22;14;3;16;32;1860;1484;55;84;13;27;10;12;20;7;7;13;14;15;3;7;3;3;5;11;1;9;4;41;12;251;43;7;7;12;10;8;15;5;2;3;4;2;14;10;4;4;75;7;3;4;2;2;2;6;10
"021002";"gmina miejska";"m. Świeradów-Zdrój";"lubański";"dolnośląskie";3178;3660;996;2182;3;345;0;0;0;0;0;0;0;2181;0;0;2181;29;15;14;0;2152;652;236;178;46;26;26;11;14;6;16;10;3;11;6;2;4;4;10;3;3;8;8;6;13;2;137;28;11;9;5;4;11;3;2;34;0;6;3;2;1;0;0;5;0;1;1;1;10;141;44;5;16;30;3;3;9;2;3;3;2;2;2;3;2;1;4;1;0;1;2;1;0;2;767;239;202;78;17;6;25;60;3;28;10;33;3;14;5;4;6;0;9;2;8;3;0;4;8;404;257;23;37;6;11;6;7;5;5;5;12;3;2;0;0;0;2;2;2;0;1;3;10;5;51;12;0;4;3;2;3;2;0;1;2;0;1;1;1;0;1;8;4;0;1;0;0;0;5;5
"021003";"gmina miejsko-wiejska";"gm. Leśna";"lubański";"dolnośląskie";7000;7858;2995;4005;8;76;0;0;0;0;0;0;0;4004;0;0;4004;79;54;25;0;3925;948;320;112;56;18;24;7;32;6;9;76;3;6;3;1;0;4;6;0;2;241;2;5;0;15;252;43;16;13;9;7;28;10;6;67;4;5;2;3;3;1;1;9;0;6;0;1;18;325;84;22;60;24;7;5;42;4;10;4;5;4;9;9;2;1;5;1;2;13;2;1;2;7;1672;408;385;164;41;13;65;282;14;28;15;13;17;55;5;5;16;11;5;14;77;8;5;11;15;638;447;27;53;3;9;7;5;7;5;6;14;5;6;0;2;5;2;4;4;4;3;1;14;5;90;13;5;4;6;7;6;4;2;1;1;3;1;4;3;3;1;8;5;1;2;0;3;2;5;8
"021004";"gmina wiejska";"gm. Lubań";"lubański";"dolnośląskie";4713;5109;2041;2672;0;14;0;0;0;0;0;0;0;2672;0;0;2672;34;24;10;0;2638;559;129;74;29;16;15;3;23;1;7;206;2;4;3;6;1;2;7;2;6;8;3;1;0;11;140;28;9;15;4;2;10;3;3;30;1;2;0;5;2;2;0;3;1;0;0;1;19;338;59;16;26;13;2;1;22;4;3;9;3;2;2;1;0;1;4;1;0;161;2;1;3;2;1163;193;191;191;20;16;40;274;11;48;24;14;10;40;5;7;8;7;2;28;10;4;1;0;19;359;260;6;18;2;12;7;2;4;3;0;6;1;3;2;1;2;3;1;1;1;5;1;10;8;79;16;2;7;2;2;4;5;1;3;1;3;2;6;2;0;2;12;1;1;1;1;3;2;0;8
"021005";"gmina miejsko-wiejska";"gm. Olszyna";"lubański";"dolnośląskie";4711;5132;2095;2616;4;12;0;0;0;0;0;0;0;2616;0;0;2616;53;42;11;0;2563;477;177;83;24;12;21;8;19;2;18;61;2;6;5;2;3;4;9;0;0;5;4;3;5;4;179;33;13;22;1;7;16;7;2;47;1;5;2;2;0;0;1;5;1;0;2;2;10;228;48;5;10;17;3;1;108;1;12;2;0;1;4;1;0;1;1;3;1;7;1;1;0;0;1063;158;185;87;13;6;99;116;6;14;9;6;6;21;5;3;2;5;3;289;12;3;0;3;12;560;473;5;12;1;4;2;3;2;1;1;4;1;3;0;3;0;0;1;1;1;3;0;34;5;56;4;2;3;3;2;5;3;2;5;2;0;0;6;0;3;2;4;4;0;0;1;1;0;4;4
"021006";"gmina wiejska";"gm. Platerówka";"lubański";"dolnośląskie";1102;1286;393;709;1;2;0;0;0;0;0;0;0;708;0;0;708;13;5;8;0;695;115;32;10;6;4;8;3;21;2;1;20;0;0;0;0;0;1;0;0;0;3;1;1;0;2;45;9;5;4;0;1;0;3;0;13;0;1;1;0;1;0;0;5;0;0;0;0;2;71;45;2;3;3;1;0;4;0;0;0;0;1;0;3;1;0;0;1;0;5;1;0;0;1;366;66;96;69;13;0;6;63;2;20;5;2;3;4;2;1;1;1;1;1;4;2;0;2;2;82;59;3;4;0;2;2;0;3;0;0;4;0;1;0;0;0;0;0;0;0;1;1;0;2;16;2;1;2;3;1;0;0;1;0;1;0;1;1;1;0;0;1;0;0;0;0;0;0;1;2
"021007";"gmina wiejska";"gm. Siekierczyn";"lubański";"dolnośląskie";3699;3965;1574;2125;0;1;0;0;0;0;0;0;0;2125;0;0;2125;45;27;18;0;2080;445;124;81;9;18;14;2;43;3;4;93;2;7;4;1;1;2;6;3;4;5;4;6;3;6;122;26;9;8;1;6;3;1;3;38;0;2;2;4;1;0;0;3;1;1;1;0;12;200;77;8;24;9;7;3;10;2;4;2;1;2;4;2;1;4;3;2;2;26;3;1;2;1;908;140;176;109;20;9;29;246;7;74;11;4;2;23;13;2;4;3;1;4;5;1;4;10;11;339;241;6;13;11;11;4;1;7;5;5;7;0;2;2;0;3;0;0;5;1;4;1;7;3;66;8;5;4;1;4;5;2;5;1;1;2;0;2;2;2;2;7;2;2;2;1;0;2;4;4
"021101";"gmina miejska";"m. Lubin";"lubiński";"dolnośląskie";51858;55518;16645;35212;37;137;2;2;0;0;0;0;2;35209;2;0;35209;278;191;87;0;34931;7646;5214;265;711;116;361;59;59;17;20;12;67;265;41;17;20;12;41;75;21;7;37;150;10;49;2013;585;164;243;69;58;24;129;25;442;18;18;14;23;15;13;20;34;14;11;14;18;62;1412;385;255;166;78;33;29;59;10;24;33;34;110;21;13;14;3;55;12;10;14;8;2;20;24;16453;1610;4018;166;9282;90;244;50;63;42;84;149;113;46;19;11;41;39;107;27;98;14;9;46;85;5194;2696;164;344;1078;104;44;19;116;20;26;82;29;22;44;6;10;14;134;32;61;24;17;42;66;2213;1360;19;54;16;15;35;63;16;8;51;17;13;34;21;11;10;4;17;7;10;5;16;6;405;49
"021102";"gmina wiejska";"gm. Lubin";"lubiński";"dolnośląskie";11122;12251;3311;7811;3;41;0;0;0;0;0;0;0;7811;0;0;7811;95;75;20;0;7716;1662;1062;59;216;20;64;6;14;4;5;5;18;66;11;2;1;4;7;40;12;3;7;30;1;5;461;136;45;49;18;11;12;21;2;111;8;7;2;5;3;1;3;5;1;5;2;1;13;462;100;125;35;23;9;6;19;10;7;7;37;32;6;7;2;3;15;2;1;3;2;3;5;3;3661;418;705;23;2187;28;75;11;16;11;15;33;22;13;2;2;10;3;32;3;18;3;4;12;15;1083;534;31;90;220;31;7;5;25;6;5;19;7;4;13;10;4;2;17;8;17;5;3;7;13;387;218;6;11;2;3;5;13;4;3;40;3;3;3;1;2;4;2;4;3;0;1;7;1;48;11
"021103";"gmina wiejska";"gm. Rudna";"lubiński";"dolnośląskie";5701;6087;2222;3478;5;10;0;0;0;0;0;0;0;3478;0;0;3478;60;32;28;0;3418;477;305;16;37;14;25;4;8;1;2;4;2;28;3;0;4;1;4;2;2;0;0;10;0;5;190;28;12;62;6;1;1;12;2;38;0;5;0;8;1;1;1;0;1;0;2;6;3;221;55;39;18;6;1;7;4;0;1;9;41;8;2;5;2;4;2;0;1;1;2;1;5;7;1970;196;355;23;1247;12;41;7;4;6;7;8;7;10;0;3;4;6;3;2;9;0;1;8;11;388;174;6;21;111;14;0;2;10;4;4;6;4;2;5;1;1;0;5;1;3;1;1;4;8;172;118;2;4;3;1;3;1;2;0;2;2;2;3;1;2;1;0;3;1;0;0;1;1;19;7
"021104";"gmina miejsko-wiejska";"gm. Ścinawa";"lubiński";"dolnośląskie";7099;7683;2760;4339;4;12;0;0;0;0;0;0;0;4339;0;0;4339;70;52;18;0;4269;554;365;12;64;10;42;4;5;6;9;0;1;5;2;1;1;2;2;2;2;0;4;10;1;4;262;67;17;49;1;8;10;15;5;57;1;2;1;8;2;2;2;3;3;1;1;1;6;227;39;102;30;14;3;4;5;0;11;0;4;3;4;2;0;0;2;2;0;1;0;0;0;1;2562;324;676;22;1305;14;116;10;4;7;5;12;7;8;4;2;2;5;8;2;10;6;0;7;6;399;222;8;27;66;10;5;2;4;2;2;6;3;8;1;1;3;1;6;3;3;2;3;4;7;265;205;3;6;2;1;2;2;1;3;11;2;1;4;1;0;2;0;4;1;0;0;1;0;13;8
"021201";"gmina miejsko-wiejska";"gm. Gryfów Śląski";"lwówecki";"dolnośląskie";7177;7696;3221;3956;6;22;0;0;0;0;0;0;0;3955;0;0;3955;72;40;32;0;3883;798;300;313;45;19;16;4;12;6;14;15;3;0;1;10;2;1;12;1;1;5;1;6;4;7;207;50;18;11;2;17;17;5;9;38;2;1;5;1;2;4;2;6;4;1;0;5;7;357;44;56;52;47;2;1;126;3;1;1;5;3;4;3;0;0;0;0;0;3;0;3;1;2;1495;337;365;183;10;15;163;48;5;57;19;22;14;121;1;6;19;10;12;51;10;8;3;9;7;940;530;22;28;4;8;1;3;9;4;3;7;3;2;1;1;5;2;3;3;0;0;0;301;0;86;16;5;3;0;3;3;2;0;1;2;5;3;9;2;3;6;2;3;5;2;0;2;0;9;7
"021202";"gmina miejsko-wiejska";"gm. Lubomierz";"lwówecki";"dolnośląskie";4511;4812;2087;2424;4;77;0;0;0;0;0;0;0;2424;0;0;2424;50;35;15;0;2374;547;150;245;37;12;21;5;7;4;30;2;1;1;3;17;0;1;5;0;2;0;1;1;1;1;143;35;15;8;1;7;24;3;2;34;0;1;0;0;1;0;0;3;1;0;0;1;7;299;54;18;58;49;9;4;71;4;14;1;4;1;3;2;0;0;0;0;1;1;1;0;1;3;965;231;215;151;7;16;59;5;11;74;16;10;5;80;5;4;10;6;4;8;12;7;5;9;15;360;212;28;20;12;9;5;6;4;4;3;5;14;1;2;0;2;0;2;2;0;1;3;25;0;60;10;6;2;1;6;2;2;4;2;1;2;2;1;3;3;0;3;0;1;0;2;1;1;5;7
"021203";"gmina miejsko-wiejska";"gm. Lwówek Śląski";"lwówecki";"dolnośląskie";12363;13488;5106;7257;7;60;0;0;0;0;0;0;0;7257;0;1;7256;130;99;31;0;7126;1499;498;501;111;25;30;7;19;8;7;5;3;5;7;202;2;6;13;1;3;2;3;18;2;21;488;113;44;19;8;18;57;12;20;114;6;7;4;15;7;1;3;8;10;4;2;4;12;1318;68;33;1044;63;4;6;14;5;10;24;3;4;4;8;1;1;13;2;2;1;2;1;1;4;2699;515;472;196;47;19;210;33;22;43;63;15;25;911;5;3;23;6;9;6;28;15;4;12;17;968;657;57;55;10;25;9;5;19;7;10;12;9;3;3;2;10;6;3;9;4;1;5;42;5;154;28;16;8;3;12;2;0;10;3;5;3;11;12;7;3;5;2;4;2;1;0;5;0;12;14
"021204";"gmina miejsko-wiejska";"gm. Mirsk";"lwówecki";"dolnośląskie";6303;6877;2949;3354;3;22;0;0;0;0;0;0;0;3354;0;0;3354;63;31;32;0;3291;658;176;300;34;19;14;4;8;5;19;10;0;8;4;5;0;6;5;5;3;6;2;10;3;12;225;47;25;17;5;15;20;5;1;59;1;1;2;5;1;0;0;4;5;0;3;3;6;355;54;33;107;90;6;1;21;3;2;3;2;6;3;1;2;3;7;0;1;3;1;0;2;4;1460;425;342;170;23;20;75;40;11;64;15;27;11;58;2;6;9;3;9;28;11;76;4;14;17;494;339;32;31;4;10;1;7;7;15;3;4;1;1;0;0;3;0;3;3;4;1;1;22;2;99;12;6;3;3;4;4;1;0;1;5;7;0;6;3;3;1;26;3;2;1;2;1;1;4;6
"021205";"gmina miejsko-wiejska";"gm. Wleń";"lwówecki";"dolnośląskie";3220;3445;1414;1806;5;30;0;0;0;0;0;0;0;1806;0;0;1806;47;29;18;0;1759;399;71;210;22;10;12;1;8;3;18;0;2;3;2;13;0;1;3;1;0;4;0;2;3;10;105;24;6;9;4;5;20;2;2;20;0;1;1;0;0;3;1;3;1;0;0;0;3;204;36;24;70;21;1;6;7;1;7;5;2;1;5;5;3;1;2;0;0;2;0;1;1;3;752;208;127;154;9;19;54;4;9;40;13;5;5;64;4;1;4;2;2;1;11;4;2;4;6;226;128;24;24;3;5;2;8;4;0;2;3;1;2;1;0;3;0;1;1;0;3;4;7;0;73;5;0;0;4;3;3;2;35;0;0;1;2;4;0;2;0;0;3;2;0;1;1;0;5;6
"021601";"gmina miejsko-wiejska";"gm. Chocianów";"polkowicki";"dolnośląskie";9100;9955;3231;5869;6;30;0;0;0;0;0;0;0;5866;0;0;5866;98;73;25;0;5768;1008;315;11;46;9;20;2;4;0;1;3;319;15;241;1;0;0;0;4;1;0;4;6;1;5;442;79;22;21;157;3;6;17;5;93;2;3;2;4;2;2;6;6;0;1;1;1;9;228;44;81;27;2;4;7;3;11;3;5;11;5;7;4;2;3;0;0;0;1;0;1;7;0;3396;307;1261;22;1379;39;42;10;13;19;13;131;78;5;3;1;6;5;7;4;22;2;3;9;15;478;232;19;29;74;20;2;1;8;0;4;28;1;7;1;1;2;2;13;2;2;5;2;16;7;216;106;2;5;1;1;2;47;3;1;3;2;3;3;1;3;3;0;0;0;0;2;20;3;5;11
"021602";"gmina wiejska";"gm. Gaworzyce";"polkowicki";"dolnośląskie";2702;3026;926;1776;11;4;0;0;0;0;0;0;0;1776;0;0;1776;34;19;15;0;1742;269;79;4;11;0;131;24;9;0;1;0;0;0;1;1;0;0;1;0;1;0;3;3;0;0;102;33;16;13;5;1;1;1;2;17;1;0;1;1;1;1;0;3;1;1;0;1;2;164;31;59;13;11;4;13;6;2;2;1;2;0;2;2;2;0;1;0;1;3;1;0;8;0;990;155;127;10;348;206;32;10;2;5;4;10;17;2;2;2;2;11;8;3;18;3;3;2;8;159;88;2;6;14;18;1;0;3;2;1;4;1;1;3;1;0;1;0;1;1;1;8;1;1;58;33;1;1;0;2;0;1;2;0;0;0;1;2;0;4;3;2;0;0;1;2;0;0;3;4
"021603";"gmina wiejska";"gm. Grębocice";"polkowicki";"dolnośląskie";3904;4155;1660;2244;3;7;0;0;0;0;0;0;0;2243;0;0;2243;45;30;15;0;2198;334;89;3;7;0;196;18;2;0;2;0;3;1;0;1;1;0;2;2;0;0;4;2;1;0;129;26;8;22;7;7;2;8;7;27;1;1;1;1;0;1;0;2;2;1;1;2;2;184;34;54;9;4;5;44;3;0;2;2;3;3;5;2;1;2;0;2;0;1;2;0;4;2;1275;224;244;15;334;298;24;14;9;4;10;41;14;1;3;1;5;1;8;2;7;6;0;8;2;215;107;5;11;20;25;3;1;4;0;2;3;2;1;1;5;0;4;4;0;4;2;2;5;4;61;36;2;2;4;1;0;1;1;1;1;1;2;1;1;1;1;0;1;1;0;1;0;0;2;4
"021604";"gmina miejsko-wiejska";"gm. Polkowice";"polkowicki";"dolnośląskie";18658;20286;6481;12178;15;72;1;1;0;0;0;0;1;12174;1;0;12174;177;132;45;0;11997;2208;1390;51;150;37;198;30;27;9;14;2;111;20;35;12;11;14;16;7;8;2;12;21;5;26;722;175;55;80;40;10;14;26;11;185;5;10;7;18;8;2;2;8;7;6;1;4;48;730;158;68;76;27;24;23;10;17;10;5;16;18;14;9;2;8;10;1;5;6;4;3;209;7;6154;815;1227;70;1595;117;87;22;55;15;41;1775;129;9;9;7;14;9;19;7;72;5;4;25;26;1787;820;37;105;360;64;22;8;45;12;12;31;14;93;3;10;9;7;50;7;8;12;12;14;32;396;200;8;10;7;8;6;18;7;3;8;7;3;15;2;7;8;5;14;1;13;7;11;2;26;15
