"Symbol kontrolny";"Kod TERYT";"Okręg";"Numer";"Typ obszaru";"Typ obwodu";"Siedziba";"Gmina";"Powiat";"Województwo";"Komisja otrzymała kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów z różnych list";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok nazwiska kandydata na liście, której rejestracja została unieważniona";"Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów";"Lista nr 1 - KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE - ZPOW-601-19/19";"Radosław LUBCZYK - nr na liście 1";"Stefan Józef ROMECKI - nr na liście 2";"Elżbieta Henryka GUMIŃSKA-WASIAK - nr na liście 3";"Lech BANY - nr na liście 4";"Jerzy HARŁACZ - nr na liście 5";"Agnieszka Alicja BRODOWSKA - nr na liście 6";"Stanisław KUCZYŃSKI - nr na liście 7";"Aldona Teresa PIASKOWSKA - nr na liście 8";"Adam DRAPAŁA - nr na liście 9";"Roman WIŚNIEWSKI - nr na liście 10";"Sylwia HALAMA - nr na liście 11";"Agata Anna SŁODKOWSKA - nr na liście 12";"Piotr IWAT - nr na liście 13";"Halina SAMEK - nr na liście 14";"Marcin MAJCZYNA - nr na liście 15";"Ryszard Józef MIĆKO - nr na liście 16";"Lista nr 2 - KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ - ZPOW-601-9/19";"Czesław HOC - nr na liście 1";"Paweł Maciej SZEFERNAKER - nr na liście 2";"Małgorzata Joanna GOLIŃSKA - nr na liście 3";"Stefan Zdzisław STRZAŁKOWSKI - nr na liście 4";"Marek Andrzej SUBOCZ - nr na liście 5";"Artur WIŚNIEWSKI - nr na liście 6";"Jan Andrzej OWSIAK - nr na liście 7";"Izabella Marzena SOZAŃSKA-MAJCHRZAK - nr na liście 8";"Jakub Mikołaj PYŻANOWSKI - nr na liście 9";"Ryszard Ambroży CHRUŚCIEL - nr na liście 10";"Barbara NAGÓRSKA - nr na liście 11";"Grzegorz BŁASZCZYK - nr na liście 12";"Barbara KĘDZIOR - nr na liście 13";"Halina Zofia SZTREJA - nr na liście 14";"Jacek Piotr SZADZEWICZ - nr na liście 15";"Emilia Kazimiera NIEMYT - nr na liście 16";"Lista nr 3 - KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ - ZPOW-601-1/19";"Małgorzata Barbara PROKOP-PACZKOWSKA - nr na liście 1";"Jerzy Waldemar KOTLĘGA - nr na liście 2";"Jacek Artur WEZGRAJ - nr na liście 3";"Andrzej LEWANDOWSKI - nr na liście 4";"Agnieszka SZUBA - nr na liście 5";"Lech Antoni FABIAŃCZYK - nr na liście 6";"Agnieszka Katarzyna MASTALERZ - nr na liście 7";"Józef Romuald SZKANDERA - nr na liście 8";"Ewa Bożena KOKOT - nr na liście 9";"Katarzyna Petronela PAPROCKA - nr na liście 10";"Magdalena Teresa KUSIAKIEWICZ - nr na liście 11";"Hanna KUJATH - nr na liście 12";"Marcin Dominik ADAMCZYK - nr na liście 13";"Łukasz Patryk OLSZEWSKI - nr na liście 14";"Maciej Walenty BOCK - nr na liście 15";"Małgorzata Genowefa CHYŁA - nr na liście 16";"Lista nr 4 - KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ - ZPOW-601-5/19";"Krzysztof Robert CHMIELEWSKI - nr na liście 1";"Aleksandra Urszula ZADENCKA - nr na liście 2";"Monika TKACZYK - nr na liście 3";"Edyta BELKA - nr na liście 4";"Piotr KARPIŃSKI - nr na liście 5";"Mieczysław Eugeniusz ARCIUSZKIEWICZ - nr na liście 6";"Małgorzata Dorota KOTWICKA - nr na liście 7";"Mateusz Jacek WOJTASZEWSKI - nr na liście 8";"Agata Anna RADEK - nr na liście 9";"Kamil WĄWOŹNY - nr na liście 10";"Kamilla Maria CZERWIŃSKA - nr na liście 11";"Łukasz KUREK - nr na liście 12";"Artur Jan SZULGANIUK - nr na liście 13";"Michał RAWDANOWICZ - nr na liście 14";"Artur GŁOWACKI - nr na liście 15";"Dariusz Tadeusz KOT - nr na liście 16";"Lista nr 5 - KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI - ZPOW-601-6/19";"Piotr Benedykt ZIENTARSKI - nr na liście 1";"Tomasz CZUCZAK - nr na liście 2";"Marek Tomasz HOK - nr na liście 3";"Barbara Anna GRYGORCEWICZ - nr na liście 4";"Paweł SUSKI - nr na liście 5";"Adam OSTASZEWSKI - nr na liście 6";"Elżbieta Wiesława KARLIŃSKA - nr na liście 7";"Tomasz STRZĄBAŁA - nr na liście 8";"Wioletta KASZAK - nr na liście 9";"Jacek Jerzy KOZŁOWSKI - nr na liście 10";"Marek Tomasz FIRKOWSKI - nr na liście 11";"Marcin Sylwester URBANIAK - nr na liście 12";"Danuta Zofia BUTRYM - nr na liście 13";"Małgorzata LEŚNIEWSKA - nr na liście 14";"Anna BAŃKOWSKA - nr na liście 15";"Jerzy HARDIE-DOUGLAS - nr na liście 16"
"ef82-8280-ed3d-490e-520e-6657-857a-66dd";"326101";"40";"9";"miasto";"stały";"Przedszkole Nr 35, ul. Rodła 10, 75-361 Koszalin";"m. Koszalin";"Koszalin";"zachodniopomorskie";"1830";"1946";"328";"1502";"3";"21";"0";"0";"0";"0";"0";"0";"0";"1502";"0";"0";"1502";"9";"4";"5";"0";"1493";"110";"28";"54";"8";"0";"2";"2";"1";"3";"1";"2";"2";"2";"1";"2";"0";"2";"355";"92";"184";"14";"9";"5";"17";"1";"2";"17";"0";"4";"3";"2";"4";"0";"1";"307";"3";"2";"3";"80";"41";"8";"123";"16";"4";"12";"9";"6";"0";"0";"0";"0";"71";"41";"0";"8";"3";"2";"0";"2";"0";"3";"2";"0";"1";"0";"3";"1";"5";"650";"177";"291";"20";"102";"4";"4";"4";"28";"2";"7";"0";"1";"1";"3";"3";"3"
"5e54-ef53-660f-33ee-9864-4015-2f4d-f48f";"326101";"40";"10";"miasto";"stały";"Szkoła Podstawowa Nr 17, ul. Melchiora Wańkowicza 11, 75-445 Koszalin";"m. Koszalin";"Koszalin";"zachodniopomorskie";"1840";"1997";"565";"1275";"2";"8";"0";"0";"0";"0";"0";"0";"0";"1275";"0";"0";"1275";"8";"5";"3";"0";"1267";"79";"20";"34";"4";"1";"1";"2";"2";"5";"2";"1";"1";"0";"4";"0";"0";"2";"460";"129";"192";"21";"12";"5";"50";"1";"1";"24";"0";"4";"9";"3";"4";"2";"3";"232";"75";"31";"68";"3";"3";"13";"2";"0";"8";"2";"2";"3";"1";"7";"1";"13";"57";"27";"4";"2";"3";"6";"2";"0";"2";"3";"0";"1";"1";"0";"1";"0";"5";"439";"140";"143";"21";"88";"3";"21";"0";"5";"2";"0";"0";"3";"0";"5";"3";"5"
"93f2-5366-4d70-461b-6dde-1460-e525-e4d5";"326101";"40";"11";"miasto";"stały";"Zespół Szkół Nr 9, ul. Melchiora Wańkowicza 26, 75-446 Koszalin";"m. Koszalin";"Koszalin";"zachodniopomorskie";"1780";"1916";"563";"1217";"5";"6";"0";"0";"0";"0";"0";"0";"0";"1215";"0";"0";"1215";"13";"6";"7";"0";"1202";"88";"18";"44";"5";"4";"3";"6";"0";"0";"1";"0";"2";"2";"0";"0";"0";"3";"441";"125";"184";"28";"14";"12";"42";"2";"1";"17";"0";"4";"3";"0";"2";"2";"5";"198";"77";"20";"53";"9";"6";"11";"3";"0";"5";"1";"2";"1";"2";"2";"1";"5";"65";"32";"4";"9";"5";"2";"3";"2";"1";"1";"1";"2";"2";"0";"0";"1";"0";"410";"124";"136";"13";"91";"10";"17";"1";"4";"3";"0";"2";"0";"0";"1";"2";"6"
"feac-7e94-9820-b5dd-e67b-3cfe-af19-26e2";"326101";"40";"12";"miasto";"stały";"Zespół Państwowych Szkół Muzycznych, ul. Juliana Fałata 32, 75-434 Koszalin";"m. Koszalin";"Koszalin";"zachodniopomorskie";"1580";"1719";"515";"1065";"0";"5";"0";"0";"0";"0";"0";"0";"0";"1065";"0";"0";"1065";"12";"8";"4";"0";"1053";"68";"16";"33";"5";"1";"1";"4";"0";"0";"0";"1";"3";"1";"2";"0";"0";"1";"392";"114";"193";"14";"13";"10";"21";"1";"2";"5";"0";"5";"3";"4";"2";"2";"3";"203";"51";"35";"54";"2";"6";"9";"3";"2";"5";"3";"4";"0";"0";"7";"5";"17";"59";"29";"1";"9";"2";"4";"0";"1";"0";"4";"0";"1";"3";"0";"0";"1";"4";"331";"104";"128";"10";"56";"5";"13";"2";"5";"0";"0";"0";"2";"1";"3";"1";"1"
"835c-2c48-5ff1-cfb4-c89b-ef5b-203b-618a";"326101";"40";"13";"miasto";"stały";"Zespół Szkół Nr 7, ul. Orląt Lwowskich 18, 75-522 Koszalin";"m. Koszalin";"Koszalin";"zachodniopomorskie";"1410";"1590";"468";"942";"1";"14";"0";"0";"0";"0";"0";"0";"0";"939";"0";"0";"939";"10";"3";"7";"0";"929";"71";"14";"29";"2";"0";"0";"4";"1";"0";"3";"0";"4";"0";"10";"0";"1";"3";"314";"86";"142";"13";"13";"8";"17";"6";"2";"10";"1";"4";"1";"3";"1";"3";"4";"182";"67";"37";"45";"0";"3";"6";"3";"0";"4";"3";"0";"2";"0";"0";"3";"9";"46";"18";"3";"4";"2";"4";"0";"1";"0";"4";"0";"2";"2";"0";"0";"1";"5";"316";"104";"101";"7";"85";"1";"8";"0";"1";"0";"0";"0";"1";"0";"1";"0";"7"
"acac-f4f0-d4e5-9ddc-1f40-3a2b-f0ca-2ea1";"326101";"40";"14";"miasto";"stały";"Szkoła Podstawowa Nr 23, ul. Sportowa 19, 75-503 Koszalin";"m. Koszalin";"Koszalin";"zachodniopomorskie";"770";"851";"209";"561";"0";"0";"0";"0";"0";"0";"0";"0";"0";"561";"0";"0";"561";"5";"4";"1";"0";"556";"50";"19";"23";"1";"0";"0";"0";"1";"1";"0";"1";"2";"0";"2";"0";"0";"0";"139";"39";"68";"10";"4";"3";"4";"0";"0";"5";"0";"1";"1";"1";"1";"0";"2";"136";"47";"25";"31";"2";"3";"7";"1";"2";"2";"5";"0";"1";"0";"0";"2";"8";"38";"26";"3";"2";"2";"2";"0";"1";"0";"0";"0";"1";"1";"0";"0";"0";"0";"193";"62";"47";"9";"60";"0";"6";"1";"2";"1";"0";"0";"0";"0";"1";"1";"3"
"2afb-008b-7aba-0e0a-7a18-1a66-463a-5eeb";"326101";"40";"15";"miasto";"stały";"Koszalińska Biblioteka Publiczna, Plac Polonii 1, 75-415 Koszalin";"m. Koszalin";"Koszalin";"zachodniopomorskie";"1060";"1122";"436";"624";"0";"7";"0";"0";"0";"0";"0";"0";"0";"624";"0";"0";"624";"5";"4";"1";"0";"619";"71";"12";"42";"6";"3";"0";"1";"0";"0";"0";"3";"0";"1";"2";"0";"0";"1";"169";"60";"65";"13";"5";"2";"10";"1";"0";"5";"0";"3";"0";"0";"2";"3";"0";"113";"36";"18";"34";"0";"1";"5";"0";"0";"2";"0";"1";"0";"1";"1";"1";"13";"33";"20";"3";"1";"1";"5";"0";"1";"0";"1";"0";"1";"0";"0";"0";"0";"0";"233";"70";"92";"9";"36";"2";"4";"1";"1";"1";"2";"0";"2";"0";"1";"3";"9"
"9547-8958-7281-cd7e-50f6-76ab-b891-3abc";"326101";"40";"16";"miasto";"stały";"Szkoła Podstawowa Nr 10, ul. Fryderyka Chopina 42, 75-567 Koszalin";"m. Koszalin";"Koszalin";"zachodniopomorskie";"1780";"1932";"426";"1354";"2";"9";"0";"0";"0";"0";"0";"0";"0";"1346";"0";"0";"1346";"20";"8";"12";"0";"1326";"90";"24";"40";"6";"0";"0";"2";"4";"1";"2";"1";"3";"2";"2";"0";"0";"3";"363";"105";"169";"16";"12";"9";"14";"2";"2";"12";"2";"4";"4";"4";"0";"2";"6";"245";"93";"37";"62";"1";"4";"10";"3";"1";"2";"5";"3";"0";"3";"1";"7";"13";"86";"39";"12";"4";"5";"7";"2";"6";"1";"1";"1";"2";"1";"0";"1";"0";"4";"542";"175";"141";"15";"158";"2";"24";"2";"8";"2";"2";"0";"0";"1";"3";"2";"7"
"3e51-f43b-8c6f-40f2-1dfd-9d2e-53dd-e188";"326101";"40";"17";"miasto";"stały";"Dzienny Dom Pomocy ""Złoty Wiek"", ul. Marszałka Józefa Piłsudskiego 64, 75-525 Koszalin";"m. Koszalin";"Koszalin";"zachodniopomorskie";"1890";"2062";"563";"1327";"2";"16";"0";"0";"0";"0";"0";"0";"0";"1327";"0";"0";"1327";"10";"8";"2";"0";"1317";"89";"23";"38";"4";"3";"1";"0";"1";"0";"0";"3";"9";"0";"5";"1";"0";"1";"422";"121";"213";"14";"9";"14";"23";"2";"2";"11";"2";"1";"1";"3";"1";"0";"5";"234";"79";"30";"62";"1";"6";"12";"1";"1";"5";"3";"0";"0";"1";"2";"0";"31";"69";"34";"5";"6";"2";"5";"2";"1";"1";"3";"1";"1";"5";"0";"0";"2";"1";"503";"140";"121";"12";"184";"2";"20";"2";"3";"0";"3";"0";"1";"0";"0";"1";"14"
"0bd0-99e4-f3f8-92c2-ec12-7238-e905-354c";"326101";"40";"18";"miasto";"stały";"Przedszkole Nr 7, ul. Marszałka Józefa Piłsudskiego 44, 75-512 Koszalin";"m. Koszalin";"Koszalin";"zachodniopomorskie";"1841";"2014";"642";"1199";"5";"19";"0";"0";"0";"0";"0";"0";"0";"1199";"0";"0";"1199";"10";"3";"7";"0";"1189";"95";"18";"57";"4";"1";"1";"3";"2";"1";"0";"1";"4";"0";"0";"0";"1";"2";"351";"103";"182";"13";"6";"2";"18";"3";"0";"9";"0";"2";"4";"1";"2";"0";"6";"215";"80";"23";"51";"2";"2";"20";"0";"0";"0";"10";"0";"1";"1";"6";"2";"17";"95";"43";"5";"9";"7";"3";"1";"7";"0";"1";"0";"1";"7";"1";"1";"3";"6";"433";"129";"116";"16";"124";"5";"25";"1";"2";"3";"0";"1";"0";"0";"0";"1";"10"
"ef60-d917-e5c0-35a8-0a80-64f3-d7f5-39e2";"326101";"40";"19";"miasto";"stały";"Przedszkole Nr 22, ul. Tytusa Chałubińskiego 6, 75-581 Koszalin";"m. Koszalin";"Koszalin";"zachodniopomorskie";"1530";"1640";"350";"1180";"0";"9";"0";"0";"0";"0";"0";"0";"0";"1180";"0";"0";"1180";"9";"4";"5";"0";"1171";"79";"19";"29";"2";"1";"3";"5";"1";"1";"3";"1";"5";"2";"6";"0";"0";"1";"265";"90";"111";"13";"9";"17";"11";"1";"1";"6";"0";"1";"1";"1";"0";"0";"3";"279";"100";"39";"70";"1";"6";"24";"2";"0";"1";"5";"0";"2";"0";"3";"4";"22";"85";"54";"1";"2";"5";"7";"0";"3";"0";"4";"1";"0";"1";"0";"1";"2";"4";"463";"121";"198";"13";"89";"3";"13";"3";"12";"1";"0";"0";"0";"0";"2";"1";"7"
"ac7e-c6c9-fbe7-a51b-16bc-4aa6-0a3d-4415";"326101";"40";"20";"miasto";"stały";"Szkoła Podstawowa Nr 3, ul. Jabłoniowa 23, 75-679 Koszalin";"m. Koszalin";"Koszalin";"zachodniopomorskie";"1739";"1882";"363";"1376";"2";"13";"1";"1";"0";"0";"0";"0";"1";"1376";"1";"0";"1376";"9";"9";"0";"0";"1367";"92";"28";"30";"7";"0";"1";"1";"0";"1";"1";"2";"4";"3";"13";"0";"0";"1";"351";"119";"131";"21";"12";"19";"18";"4";"1";"9";"0";"2";"1";"4";"1";"1";"8";"253";"84";"37";"61";"6";"7";"9";"4";"0";"4";"12";"0";"1";"0";"0";"2";"26";"91";"52";"6";"6";"5";"3";"1";"0";"1";"2";"0";"4";"3";"0";"0";"4";"4";"580";"190";"169";"25";"137";"8";"14";"0";"9";"2";"0";"1";"1";"3";"5";"3";"13"
"4a51-b2c7-a1db-714d-f28b-285e-bbd0-c242";"326101";"40";"21";"miasto";"stały";"Centrum Edukacji Nauczycieli, ul. Ferdynanda Ruszczyca 16, 75-654 Koszalin";"m. Koszalin";"Koszalin";"zachodniopomorskie";"1980";"2114";"495";"1485";"3";"15";"0";"0";"0";"0";"0";"0";"0";"1483";"0";"0";"1483";"24";"14";"10";"0";"1459";"93";"26";"29";"6";"2";"1";"7";"4";"1";"0";"2";"5";"2";"7";"0";"1";"0";"381";"99";"179";"24";"7";"16";"27";"5";"2";"10";"0";"2";"3";"3";"2";"1";"1";"255";"94";"25";"84";"4";"4";"9";"4";"0";"2";"7";"0";"1";"0";"0";"1";"20";"79";"47";"2";"5";"1";"3";"0";"0";"1";"4";"1";"1";"7";"0";"1";"0";"6";"651";"196";"202";"32";"157";"7";"24";"3";"4";"0";"1";"0";"1";"2";"2";"1";"19"
"6522-91d5-a8ea-87ec-cd8e-01cc-3f73-daea";"326101";"40";"22";"miasto";"stały";"PRO-WAM Spółka z o. o., ul. Zwycięstwa 278, 75-653 Koszalin";"m. Koszalin";"Koszalin";"zachodniopomorskie";"2071";"2227";"398";"1673";"2";"10";"0";"0";"0";"0";"0";"0";"0";"1672";"0";"0";"1672";"6";"5";"1";"0";"1666";"113";"38";"46";"3";"4";"4";"0";"1";"0";"2";"1";"7";"0";"2";"1";"0";"4";"359";"94";"139";"31";"7";"16";"32";"5";"1";"20";"2";"2";"1";"2";"4";"1";"2";"322";"129";"23";"97";"11";"6";"7";"5";"1";"10";"5";"0";"3";"1";"0";"3";"21";"71";"39";"6";"3";"2";"2";"0";"6";"1";"1";"0";"1";"4";"1";"0";"1";"4";"801";"261";"267";"26";"168";"12";"25";"1";"6";"1";"1";"0";"2";"2";"5";"2";"22"
"94ed-9993-3a44-bf59-cddb-eff1-a135-a776";"326101";"40";"23";"miasto";"stały";"II Liceum Ogólnokształcące im. Wł. Broniewskiego, ul. Józefa Chełmońskiego 7, 75-631 Koszalin";"m. Koszalin";"Koszalin";"zachodniopomorskie";"1630";"1841";"462";"1168";"2";"13";"0";"0";"0";"0";"0";"0";"0";"1167";"0";"0";"1167";"10";"7";"3";"0";"1157";"87";"18";"46";"4";"0";"1";"4";"1";"0";"1";"2";"4";"1";"3";"2";"0";"0";"374";"84";"216";"19";"11";"5";"7";"2";"1";"16";"1";"2";"7";"1";"0";"0";"2";"201";"99";"16";"43";"0";"2";"19";"3";"0";"2";"4";"0";"0";"0";"2";"4";"7";"58";"31";"1";"7";"6";"0";"0";"3";"0";"3";"0";"2";"1";"0";"0";"0";"4";"437";"151";"149";"17";"86";"5";"17";"2";"1";"0";"0";"2";"0";"2";"4";"0";"1"
"8393-7097-e822-a351-c705-3d46-56ac-6a15";"326101";"40";"24";"miasto";"stały";"Klub KSM ""Nasz Dom"", ul. Zwycięstwa 148, 75-613 Koszalin";"m. Koszalin";"Koszalin";"zachodniopomorskie";"1549";"1673";"547";"1002";"3";"9";"1";"1";"0";"0";"0";"0";"1";"1003";"1";"0";"1003";"14";"8";"6";"0";"989";"86";"13";"48";"6";"1";"0";"5";"1";"1";"1";"3";"2";"0";"4";"1";"0";"0";"296";"92";"136";"8";"8";"7";"15";"1";"3";"12";"1";"8";"0";"1";"1";"1";"2";"191";"65";"18";"47";"8";"5";"17";"3";"0";"2";"4";"2";"3";"1";"1";"1";"14";"63";"35";"1";"5";"5";"3";"0";"4";"0";"2";"0";"0";"4";"0";"0";"1";"3";"353";"91";"129";"8";"89";"2";"15";"1";"0";"1";"2";"0";"1";"1";"1";"2";"10"
"b8a3-73b2-e895-5fb2-51bb-719d-9ae2-bd54";"326101";"40";"25";"miasto";"stały";"Szkoła Podstawowa Nr 7, ul. Wojska Polskiego 36, 75-712 Koszalin";"m. Koszalin";"Koszalin";"zachodniopomorskie";"1820";"2008";"467";"1353";"7";"13";"1";"1";"0";"0";"0";"0";"1";"1354";"1";"0";"1354";"10";"7";"3";"0";"1344";"89";"15";"57";"0";"2";"1";"1";"4";"1";"0";"1";"2";"2";"2";"1";"0";"0";"371";"106";"166";"22";"7";"9";"29";"5";"3";"10";"0";"4";"3";"2";"0";"0";"5";"264";"95";"47";"54";"7";"7";"20";"1";"2";"3";"6";"0";"1";"1";"4";"1";"15";"104";"59";"3";"7";"4";"7";"3";"5";"0";"1";"0";"1";"5";"0";"1";"3";"5";"516";"165";"139";"21";"139";"1";"17";"7";"1";"1";"0";"1";"1";"1";"5";"1";"16"
"9acf-0790-e26d-3ac3-18d8-dcdf-f015-40cf";"326101";"40";"26";"miasto";"stały";"Szkoła Podstawowa Nr 6, ul. Gnieźnieńska 3, 75-736 Koszalin";"m. Koszalin";"Koszalin";"zachodniopomorskie";"2168";"2357";"603";"1565";"1";"17";"0";"0";"0";"0";"0";"0";"0";"1565";"0";"0";"1565";"12";"5";"7";"0";"1553";"104";"23";"50";"7";"1";"1";"7";"1";"0";"3";"3";"3";"0";"3";"2";"0";"0";"500";"142";"216";"33";"11";"26";"30";"5";"5";"12";"2";"7";"2";"1";"1";"4";"3";"273";"96";"41";"73";"7";"10";"11";"0";"1";"0";"0";"0";"1";"2";"3";"3";"25";"96";"51";"4";"8";"6";"7";"0";"2";"1";"4";"2";"3";"2";"0";"2";"1";"3";"580";"151";"214";"23";"125";"8";"15";"3";"11";"3";"0";"0";"0";"1";"4";"2";"20"
"92dd-f797-decb-cec6-2930-9a99-5c65-cae6";"326101";"40";"27";"miasto";"stały";"Archiwum Państwowe, ul. Marii Skłodowskiej-Curie 2, 75-803 Koszalin";"m. Koszalin";"Koszalin";"zachodniopomorskie";"1061";"1178";"410";"651";"1";"19";"0";"0";"0";"0";"0";"0";"0";"651";"0";"0";"651";"11";"9";"2";"0";"640";"61";"12";"34";"4";"0";"0";"1";"0";"0";"2";"1";"5";"0";"1";"0";"0";"1";"185";"60";"77";"12";"6";"2";"14";"1";"2";"4";"0";"2";"1";"1";"0";"2";"1";"112";"46";"9";"31";"2";"0";"7";"3";"0";"0";"3";"0";"2";"1";"2";"2";"4";"47";"19";"2";"9";"1";"4";"1";"2";"2";"3";"0";"0";"1";"0";"1";"0";"2";"235";"72";"82";"5";"56";"1";"7";"2";"2";"0";"1";"0";"2";"0";"1";"0";"4"
"d9b5-0e4d-121a-533c-6e28-2f35-0c87-8a3f";"326101";"40";"28";"miasto";"stały";"Centrum Kultury ""105"", ul. Zwycięstwa 105, 75-001 Koszalin";"m. Koszalin";"Koszalin";"zachodniopomorskie";"450";"467";"170";"280";"1";"3";"0";"0";"0";"0";"0";"0";"0";"280";"0";"0";"280";"3";"1";"2";"0";"277";"21";"5";"14";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"87";"19";"47";"2";"0";"2";"8";"1";"0";"3";"0";"2";"1";"1";"0";"0";"1";"60";"16";"8";"13";"4";"1";"8";"0";"0";"0";"2";"0";"0";"1";"1";"1";"5";"12";"8";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"1";"0";"1";"97";"28";"39";"4";"19";"1";"1";"0";"1";"0";"0";"0";"0";"0";"1";"1";"2"
"394d-18bf-262c-7b35-e50d-3382-0716-7898";"326101";"40";"29";"miasto";"stały";"Szkoła Podstawowa Nr 13, ul. Rzemieślnicza 9, 75-243 Koszalin";"m. Koszalin";"Koszalin";"zachodniopomorskie";"1493";"1614";"570";"923";"4";"10";"0";"0";"0";"0";"0";"0";"0";"923";"0";"0";"923";"14";"13";"1";"0";"909";"68";"8";"49";"3";"0";"1";"1";"0";"0";"0";"0";"3";"0";"2";"1";"0";"0";"302";"93";"123";"13";"4";"7";"33";"3";"5";"8";"1";"0";"5";"1";"4";"1";"1";"192";"69";"15";"46";"2";"2";"7";"4";"1";"2";"4";"0";"2";"0";"6";"1";"31";"63";"23";"5";"4";"3";"6";"0";"2";"0";"2";"0";"1";"4";"0";"1";"4";"8";"284";"96";"99";"8";"51";"0";"15";"2";"3";"1";"0";"0";"0";"0";"1";"1";"7"
"8d00-9fa2-117f-eca6-6b67-70bb-c9f2-939d";"326101";"40";"30";"miasto";"stały";"Przedszkole Nr 10, ul. Rzemieślnicza 6, 75-243 Koszalin";"m. Koszalin";"Koszalin";"zachodniopomorskie";"1151";"1254";"449";"702";"2";"8";"0";"0";"0";"0";"0";"0";"0";"702";"0";"0";"702";"5";"3";"2";"0";"697";"65";"7";"38";"6";"0";"0";"1";"2";"0";"4";"1";"5";"0";"1";"0";"0";"0";"227";"69";"94";"6";"9";"12";"19";"2";"2";"1";"2";"1";"2";"4";"3";"1";"0";"145";"44";"16";"39";"3";"2";"7";"5";"0";"2";"1";"0";"0";"0";"0";"2";"24";"38";"23";"2";"4";"3";"1";"0";"1";"0";"3";"0";"0";"0";"1";"0";"0";"0";"222";"66";"84";"7";"39";"3";"6";"2";"0";"2";"0";"0";"0";"1";"1";"2";"9"
"230f-9e7c-9108-290c-66b2-e91f-6805-d456";"326101";"40";"31";"miasto";"stały";"I Liceum Ogólnokształcące im. St. Dubois, ul. Komisji Edukacji Narodowej 1, 75-070 Koszalin";"m. Koszalin";"Koszalin";"zachodniopomorskie";"1180";"1284";"399";"781";"1";"9";"0";"0";"0";"0";"0";"0";"0";"780";"0";"0";"780";"8";"5";"3";"0";"772";"72";"10";"43";"5";"1";"4";"3";"1";"1";"1";"1";"0";"1";"0";"1";"0";"0";"222";"66";"112";"12";"1";"4";"13";"1";"0";"3";"0";"3";"2";"4";"1";"0";"0";"154";"50";"14";"44";"0";"6";"13";"2";"0";"1";"6";"0";"3";"2";"2";"2";"9";"52";"24";"7";"9";"2";"1";"0";"0";"0";"1";"1";"2";"0";"0";"0";"2";"3";"272";"85";"106";"11";"41";"2";"11";"0";"1";"1";"1";"0";"0";"1";"3";"2";"7"
"7a4d-2e3b-07dd-fa13-3130-0a96-33e5-00ee";"326101";"40";"32";"miasto";"stały";"Zespół Szkół Nr 12, ul. Bolesława Krzywoustego 5, 75-064 Koszalin";"m. Koszalin";"Koszalin";"zachodniopomorskie";"940";"1039";"331";"609";"4";"5";"0";"0";"0";"0";"0";"0";"0";"609";"0";"0";"609";"8";"4";"4";"0";"601";"55";"10";"34";"1";"0";"0";"4";"2";"0";"0";"1";"0";"0";"2";"1";"0";"0";"211";"70";"85";"20";"7";"6";"6";"2";"2";"7";"0";"3";"2";"0";"0";"0";"1";"90";"36";"8";"24";"3";"2";"6";"1";"0";"2";"3";"0";"0";"0";"1";"0";"4";"40";"15";"3";"7";"0";"3";"1";"2";"0";"2";"0";"0";"2";"0";"0";"0";"5";"205";"56";"76";"8";"47";"1";"5";"1";"3";"0";"1";"0";"1";"1";"0";"3";"2"
