"Symbol kontrolny";"Kod TERYT";"Okręg";"Numer";"Typ obszaru";"Typ obwodu";"Siedziba";"Gmina";"Powiat";"Województwo";"Komisja otrzymała kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok skreślonego nazwiska kandydata";"Liczba głosów ważnych oddanych łącznie na wszystkich kandydatów";"Helena Adela CZAKOWSKA";"Andrzej KOBIAK";"Leszek Józef POSŁUSZNY"
"8b9c-54b7-133d-ca66-8358-5afc-ff2a-09e1";"046101";"9";"153";"miasto";"stały";"BKS ""CHEMIK"", ul. Glinki 79, 85-061 Bydgoszcz";"m. Bydgoszcz";"Bydgoszcz";"kujawsko-pomorskie";"1380";"1500";"275";"1105";"1";"4";"0";"0";"0";"0";"0";"0";"0";"1104";"0";"0";"1104";"11";"3";"8";"0";"1093";"342";"636";"115"
"1584-91ad-ffd1-2754-0ffd-5f9b-9179-0013";"046101";"9";"154";"miasto";"stały";"Szkoła Podstawowa nr 28, ul. Krzysztofa Kamila Baczyńskiego 1, 85-805 Bydgoszcz";"m. Bydgoszcz";"Bydgoszcz";"kujawsko-pomorskie";"1160";"1249";"439";"721";"0";"3";"1";"1";"0";"0";"0";"0";"1";"722";"1";"0";"722";"8";"2";"6";"0";"714";"284";"350";"80"
"a85d-6991-9d59-dbf8-7d00-f018-a9ef-cfcf";"046101";"9";"155";"miasto";"stały";"Bydgoskie Biuro Finansów Oświaty, ul. Krzysztofa Kamila Baczyńskiego 5, 85-805 Bydgoszcz";"m. Bydgoszcz";"Bydgoszcz";"kujawsko-pomorskie";"1246";"1354";"486";"760";"0";"4";"1";"0";"0";"0";"0";"0";"0";"760";"0";"0";"760";"16";"4";"12";"0";"744";"252";"408";"84"
"6b41-fd40-4c6b-4961-2cda-f7f7-519a-0151";"046101";"9";"156";"miasto";"stały";"MDK nr 1, ul. Krzysztofa Kamila Baczyńskiego 3, 85-805 Bydgoszcz";"m. Bydgoszcz";"Bydgoszcz";"kujawsko-pomorskie";"1151";"1270";"421";"730";"0";"6";"0";"0";"0";"0";"0";"0";"0";"730";"0";"0";"730";"10";"4";"6";"0";"720";"280";"342";"98"
"a8e4-3c5c-6b64-c583-16c5-184c-7362-3826";"046101";"9";"157";"miasto";"stały";"MDK nr 1, ul. Krzysztofa Kamila Baczyńskiego 3, 85-805 Bydgoszcz";"m. Bydgoszcz";"Bydgoszcz";"kujawsko-pomorskie";"1368";"1476";"439";"929";"0";"2";"0";"0";"0";"0";"0";"0";"0";"928";"0";"0";"928";"13";"0";"13";"0";"915";"310";"487";"118"
"69a4-f2e1-3f56-8e90-5469-f398-e572-c63c";"046101";"9";"158";"miasto";"stały";"Bydgoskie Biuro Finansów Oświaty, ul. Krzysztofa Kamila Baczyńskiego 5, 85-805 Bydgoszcz";"m. Bydgoszcz";"Bydgoszcz";"kujawsko-pomorskie";"1521";"1656";"361";"1160";"1";"10";"1";"1";"0";"0";"0";"0";"1";"1161";"1";"0";"1161";"19";"1";"18";"0";"1142";"383";"668";"91"
"c13f-1c6c-5767-0b15-9e2d-df00-9421-dd73";"046101";"9";"159";"miasto";"stały";"Szkoła Podstawowa nr 46, ul. Kombatantów 2, 85-829 Bydgoszcz";"m. Bydgoszcz";"Bydgoszcz";"kujawsko-pomorskie";"1380";"1521";"343";"1037";"1";"6";"1";"1";"0";"0";"0";"0";"1";"1038";"1";"0";"1038";"19";"4";"15";"0";"1019";"341";"571";"107"
"f021-86d3-d24a-3353-63fe-3ba5-92f7-fad8";"046101";"9";"160";"miasto";"stały";"Szkoła Podstawowa nr 46, ul. Kombatantów 2, 85-829 Bydgoszcz";"m. Bydgoszcz";"Bydgoszcz";"kujawsko-pomorskie";"1510";"1687";"277";"1233";"1";"5";"0";"0";"0";"0";"0";"0";"0";"1233";"0";"0";"1233";"17";"4";"13";"0";"1216";"438";"637";"141"
"386e-3bc0-d705-782e-cd91-1b0c-e2fd-1ab9";"046101";"9";"161";"miasto";"stały";"Szkoła Podstawowa nr 60, ul. Glinki 117, 85-861 Bydgoszcz";"m. Bydgoszcz";"Bydgoszcz";"kujawsko-pomorskie";"950";"1062";"367";"583";"0";"5";"0";"0";"0";"0";"0";"0";"0";"583";"0";"0";"583";"7";"0";"7";"0";"576";"205";"289";"82"
"de32-afb1-d5ec-90dd-33af-876f-ff3f-fbff";"046101";"9";"162";"miasto";"stały";"Zespół Szkół Spożywczych, ul. Toruńska 174, 85-844 Bydgoszcz";"m. Bydgoszcz";"Bydgoszcz";"kujawsko-pomorskie";"1680";"1859";"464";"1216";"0";"18";"0";"0";"0";"0";"0";"0";"0";"1216";"0";"0";"1216";"21";"0";"21";"0";"1195";"400";"658";"137"
"4756-899d-8036-148c-a27b-04c0-b733-b74f";"046101";"9";"163";"miasto";"stały";"V Liceum Ogólnokształcące, ul. Szarych Szeregów 4a, 85-829 Bydgoszcz";"m. Bydgoszcz";"Bydgoszcz";"kujawsko-pomorskie";"1240";"1354";"319";"921";"2";"2";"0";"0";"0";"0";"0";"0";"0";"921";"0";"0";"921";"18";"2";"16";"0";"903";"311";"469";"123"
"97f5-b770-091d-a323-a888-b28b-ea67-de74";"046101";"9";"164";"miasto";"stały";"V Liceum Ogólnokształcące, ul. Szarych Szeregów 4a, 85-829 Bydgoszcz";"m. Bydgoszcz";"Bydgoszcz";"kujawsko-pomorskie";"1030";"1139";"261";"769";"1";"1";"2";"2";"0";"0";"0";"0";"2";"771";"2";"0";"771";"18";"10";"8";"0";"753";"234";"429";"90"
"6bd5-ce08-0491-3288-240a-c05f-f789-2759";"046101";"9";"165";"miasto";"stały";"Szkoła Podstawowa nr 57, ul. Bohaterów Westerplatte 2, 85-827 Bydgoszcz";"m. Bydgoszcz";"Bydgoszcz";"kujawsko-pomorskie";"1272";"1387";"381";"891";"1";"4";"0";"0";"0";"0";"0";"0";"0";"891";"0";"0";"891";"14";"3";"11";"0";"877";"333";"428";"116"
"0c8f-8897-84f6-adcd-997d-5ac4-9cce-e5f9";"046101";"9";"166";"miasto";"stały";"Szkoła Podstawowa nr 57, ul. Bohaterów Westerplatte 2, 85-827 Bydgoszcz";"m. Bydgoszcz";"Bydgoszcz";"kujawsko-pomorskie";"1020";"1106";"318";"702";"0";"4";"0";"0";"0";"0";"0";"0";"0";"702";"0";"0";"702";"18";"1";"17";"0";"684";"225";"365";"94"
"2329-f97f-338c-ea8b-1920-a0b9-7e55-1d3a";"046101";"9";"167";"miasto";"stały";"Centrum Integracji Społecznej im. Jacka Kuronia, ul. Smoleńska 43, 85-833 Bydgoszcz";"m. Bydgoszcz";"Bydgoszcz";"kujawsko-pomorskie";"830";"897";"376";"454";"1";"0";"0";"0";"0";"0";"0";"0";"0";"454";"0";"0";"454";"12";"1";"11";"0";"442";"233";"150";"59"
"edbc-5a48-8444-962b-ee50-115d-0fe4-6bb3";"046101";"9";"168";"miasto";"stały";"Zespół Szkół nr 18, ul. Hutnicza 89, 85-873 Bydgoszcz";"m. Bydgoszcz";"Bydgoszcz";"kujawsko-pomorskie";"1251";"1378";"615";"636";"0";"2";"0";"0";"0";"0";"0";"0";"0";"636";"0";"0";"636";"24";"2";"22";"0";"612";"269";"258";"85"
"4229-d9e0-2d4a-eee3-0326-cd35-1f28-6b8f";"046101";"9";"169";"miasto";"stały";"Świetlica Środowiskowa MOPS ""Wodny Kraj"", ul. Toruńska 185 - 187, 85-844 Bydgoszcz";"m. Bydgoszcz";"Bydgoszcz";"kujawsko-pomorskie";"630";"691";"227";"403";"0";"2";"0";"0";"0";"0";"0";"0";"0";"403";"0";"0";"403";"7";"1";"6";"0";"396";"188";"169";"39"
"44fd-b810-38ae-0004-88ba-75b5-c1f9-27cb";"046101";"9";"170";"miasto";"stały";"Szkoła Podstawowa nr 2, ul. Hetmańska 34, 85-039 Bydgoszcz";"m. Bydgoszcz";"Bydgoszcz";"kujawsko-pomorskie";"1390";"1534";"577";"813";"0";"7";"0";"0";"0";"0";"0";"0";"0";"813";"0";"0";"813";"6";"0";"6";"0";"807";"277";"423";"107"
"2201-174e-21eb-cf6b-1fa0-925f-d8fe-6246";"046101";"9";"171";"miasto";"stały";"XIII Liceum Ogólnokształcące, ul. Aleksandra Fredry 3, 85-057 Bydgoszcz";"m. Bydgoszcz";"Bydgoszcz";"kujawsko-pomorskie";"1332";"1468";"578";"754";"0";"8";"1";"1";"0";"0";"0";"0";"1";"755";"1";"0";"755";"13";"2";"11";"0";"742";"258";"377";"107"
"397c-9ac3-111d-6aa6-ca7e-fe77-0009-f262";"046101";"9";"172";"miasto";"stały";"Poradnia Psychologiczno-Pedagogiczna nr 1, ul. Jana III Sobieskiego 10, 85-060 Bydgoszcz";"m. Bydgoszcz";"Bydgoszcz";"kujawsko-pomorskie";"981";"1081";"429";"552";"0";"6";"0";"0";"0";"0";"0";"0";"0";"552";"0";"1";"551";"9";"3";"6";"0";"542";"161";"300";"81"
"cd44-867e-d559-ff06-dde3-d9d7-e465-59a2";"046101";"9";"173";"miasto";"stały";"Szkoła Podstawowa nr 2, ul. Hetmańska 34, 85-039 Bydgoszcz";"m. Bydgoszcz";"Bydgoszcz";"kujawsko-pomorskie";"1044";"1156";"463";"581";"0";"3";"0";"0";"0";"0";"0";"0";"0";"580";"0";"0";"580";"6";"0";"6";"0";"574";"166";"323";"85"
"1204-5a7d-311f-8f53-5e59-4255-b16d-81c8";"046101";"9";"174";"miasto";"stały";"Szkoła Podstawowa nr 2, ul. Hetmańska 34, 85-039 Bydgoszcz";"m. Bydgoszcz";"Bydgoszcz";"kujawsko-pomorskie";"1020";"1125";"483";"537";"2";"4";"0";"0";"0";"0";"0";"0";"0";"537";"0";"0";"537";"11";"3";"8";"0";"526";"179";"278";"69"
"c9d9-4d8e-d255-a503-0156-9fd7-5235-69c9";"046101";"9";"175";"miasto";"stały";"Przedszkole nr 80, ul. Tadeusza Kościuszki 37a, 85-071 Bydgoszcz";"m. Bydgoszcz";"Bydgoszcz";"kujawsko-pomorskie";"690";"750";"366";"324";"1";"4";"0";"0";"0";"0";"0";"0";"0";"324";"0";"0";"324";"8";"2";"6";"0";"316";"121";"137";"58"
"a012-472f-df74-8901-4819-6f59-ce99-14f3";"046101";"9";"176";"miasto";"stały";"Szkoła Podstawowa nr 58, ul. Gdańska 53a, 85-005 Bydgoszcz";"m. Bydgoszcz";"Bydgoszcz";"kujawsko-pomorskie";"1110";"1334";"472";"638";"4";"14";"0";"0";"0";"0";"0";"0";"0";"638";"0";"0";"638";"10";"0";"10";"0";"628";"183";"364";"81"
"01cf-aefb-c373-a344-d596-8281-fd79-521f";"046101";"9";"177";"miasto";"stały";"Przedszkole nr 80, ul. Tadeusza Kościuszki 37a, 85-071 Bydgoszcz";"m. Bydgoszcz";"Bydgoszcz";"kujawsko-pomorskie";"950";"1053";"374";"576";"1";"7";"0";"0";"0";"0";"0";"0";"0";"576";"0";"0";"576";"10";"1";"9";"0";"566";"174";"308";"84"
"ad50-ac25-6d0a-2745-710d-2e2f-9ec0-15ff";"046101";"9";"178";"miasto";"stały";"MDK nr 4, ul. Dworcowa 82, 85-010 Bydgoszcz";"m. Bydgoszcz";"Bydgoszcz";"kujawsko-pomorskie";"870";"1013";"341";"529";"0";"4";"1";"1";"0";"0";"0";"0";"1";"530";"1";"0";"530";"14";"0";"14";"0";"516";"166";"288";"62"
"51c0-175a-2eba-e9a4-f3cf-1dbc-eb8d-bbfe";"046101";"9";"179";"miasto";"stały";"MDK nr 4, ul. Dworcowa 82, 85-010 Bydgoszcz";"m. Bydgoszcz";"Bydgoszcz";"kujawsko-pomorskie";"1006";"1116";"398";"608";"0";"0";"0";"0";"0";"0";"0";"0";"0";"608";"0";"0";"608";"8";"0";"8";"0";"600";"210";"300";"90"
"94ee-3488-bef8-4767-ed84-cca7-269d-51c4";"046101";"9";"180";"miasto";"stały";"ENEA Operator Sp. z o. o., ul. Dr. Emila Warmińskiego 6, 85-054 Bydgoszcz";"m. Bydgoszcz";"Bydgoszcz";"kujawsko-pomorskie";"1162";"1291";"547";"615";"1";"13";"0";"0";"0";"0";"0";"0";"0";"615";"0";"0";"615";"14";"0";"14";"0";"601";"205";"301";"95"
"850d-1db6-3bec-e106-290b-390d-723b-de68";"046101";"9";"181";"miasto";"stały";"ADM Sp. z o. o.-ROM Nr 3, ul. Gdańska 9, 85-006 Bydgoszcz";"m. Bydgoszcz";"Bydgoszcz";"kujawsko-pomorskie";"500";"575";"186";"314";"0";"20";"0";"0";"0";"0";"0";"0";"0";"314";"0";"0";"314";"5";"1";"4";"0";"309";"108";"170";"31"
"0fd1-63e2-f681-0e0d-1c56-3746-17be-6692";"046101";"9";"182";"miasto";"stały";"VI Liceum Ogólnokształcące, ul. Stanisława Staszica 4, 85-014 Bydgoszcz";"m. Bydgoszcz";"Bydgoszcz";"kujawsko-pomorskie";"1010";"1156";"225";"785";"0";"28";"0";"0";"0";"0";"0";"0";"0";"785";"0";"0";"785";"15";"8";"7";"0";"770";"204";"482";"84"
"5888-90f8-5bdf-57dc-a64f-1461-9b20-346c";"046101";"9";"183";"miasto";"stały";"Szkoła Podstawowa nr 37, ul. Gdańska 122, 85-021 Bydgoszcz";"m. Bydgoszcz";"Bydgoszcz";"kujawsko-pomorskie";"1283";"1433";"364";"919";"0";"12";"3";"2";"0";"0";"0";"0";"2";"919";"2";"0";"919";"11";"5";"6";"0";"908";"233";"564";"111"
"85ab-8a02-5316-6ce8-536d-28bb-25e1-4b43";"046101";"9";"184";"miasto";"stały";"VI Liceum Ogólnokształcące, ul. Stanisława Staszica 4, 85-014 Bydgoszcz";"m. Bydgoszcz";"Bydgoszcz";"kujawsko-pomorskie";"1080";"1199";"391";"689";"2";"11";"2";"2";"0";"0";"0";"0";"2";"691";"2";"0";"691";"12";"2";"10";"0";"679";"222";"374";"83"
"f82a-6bbf-6fa4-dc2c-b7ea-b8aa-c68f-de0d";"046101";"9";"185";"miasto";"stały";"I Liceum Ogólnokształcące, ul. Plac Wolności 9, 85-004 Bydgoszcz";"m. Bydgoszcz";"Bydgoszcz";"kujawsko-pomorskie";"902";"1020";"308";"594";"0";"25";"0";"0";"0";"0";"0";"0";"0";"594";"0";"0";"594";"8";"4";"4";"0";"586";"184";"327";"75"
"3956-1ee4-2b34-78c4-faa0-0221-97cc-c9c5";"046101";"9";"186";"miasto";"stały";"Uniwersytet Kazimierza Wielkiego w Bydgoszczy, ul. Jagiellońska 11, 85-067 Bydgoszcz";"m. Bydgoszcz";"Bydgoszcz";"kujawsko-pomorskie";"918";"1057";"258";"660";"3";"16";"1";"1";"0";"0";"0";"0";"1";"661";"1";"0";"661";"13";"3";"10";"0";"648";"191";"367";"90"
"1d65-62e5-38b7-2796-a4f7-564e-e691-d32c";"046101";"9";"187";"miasto";"stały";"Uniwersytet Kazimierza Wielkiego w Bydgoszczy, ul. Pl. Kościeleckich 8, 85-033 Bydgoszcz";"m. Bydgoszcz";"Bydgoszcz";"kujawsko-pomorskie";"440";"498";"146";"294";"0";"12";"1";"1";"0";"0";"0";"0";"1";"295";"1";"0";"295";"6";"1";"5";"0";"289";"115";"129";"45"
"c65a-2cc8-de65-667f-d0a2-553a-6cfc-e632";"046101";"9";"188";"miasto";"stały";"Szkoła Podstawowa nr 47, ul. Adama Czartoryskiego 18, 85-222 Bydgoszcz";"m. Bydgoszcz";"Bydgoszcz";"kujawsko-pomorskie";"1300";"1444";"426";"874";"0";"12";"2";"2";"0";"0";"0";"0";"2";"876";"2";"0";"876";"15";"2";"13";"0";"861";"309";"436";"116"
"f767-a139-fce6-167a-8fca-535b-a242-0915";"046101";"9";"189";"miasto";"stały";"Urząd Miasta Bydgoszczy, ul. Jezuicka 2, 85-102 Bydgoszcz";"m. Bydgoszcz";"Bydgoszcz";"kujawsko-pomorskie";"792";"903";"326";"466";"1";"14";"0";"0";"0";"0";"0";"0";"0";"466";"0";"0";"466";"4";"1";"3";"0";"462";"148";"244";"70"
"5132-bd7a-3f82-cbe4-8381-dcd4-9cb2-e308";"046101";"9";"190";"miasto";"dom pomocy społecznej";"Dom Pomocy Społecznej ""Promień Życia"" w Bydgoszczy, ul. Łomżyńska 54, 85-863 Bydgoszcz";"m. Bydgoszcz";"Bydgoszcz";"kujawsko-pomorskie";"170";"136";"102";"68";"0";"0";"0";"0";"0";"0";"0";"0";"0";"68";"0";"0";"68";"6";"0";"6";"0";"62";"33";"22";"7"
"0a96-c209-24d1-f671-3f5b-2ac0-500f-c8e2";"046101";"9";"191";"miasto";"dom pomocy społecznej";"Dom Pomocy Społecznej ""Jesień Życia"" w Bydgoszczy, ul. Mińska 15a, 85-442 Bydgoszcz";"m. Bydgoszcz";"Bydgoszcz";"kujawsko-pomorskie";"75";"63";"36";"39";"0";"0";"0";"0";"0";"0";"0";"0";"0";"39";"0";"0";"39";"0";"0";"0";"0";"39";"25";"10";"4"
"2db9-94ce-ecae-bd1b-a4eb-df55-f2a7-67cf";"046101";"9";"192";"miasto";"zakład leczniczy";"Wielospecjalistyczny Szpital Miejski im. dr Emila Warmińskiego Samodzielny Publiczny Zakład Opieki Zdrowotnej w Bydgoszczy, ul. Szpitalna 19, 85-826 Bydgoszcz";"m. Bydgoszcz";"Bydgoszcz";"kujawsko-pomorskie";"228";"179";"156";"72";"0";"1";"0";"0";"0";"0";"0";"0";"0";"72";"0";"0";"72";"3";"0";"3";"0";"69";"34";"28";"7"
"36c4-1c6e-0031-227c-3999-d364-121a-bf5e";"046101";"9";"193";"miasto";"zakład leczniczy";"Szpital Uniwersytecki Nr 1 im. dr. Antoniego Jurasza w Bydgoszczy, ul. Marii Curie Skłodowskiej 9, 85-094 Bydgoszcz";"m. Bydgoszcz";"Bydgoszcz";"kujawsko-pomorskie";"903";"616";"729";"174";"0";"15";"0";"0";"0";"0";"0";"0";"0";"174";"0";"0";"174";"7";"4";"3";"0";"167";"74";"71";"22"
"4a34-8957-7269-9a54-3695-12e9-a5f9-a015";"046101";"9";"194";"miasto";"zakład leczniczy";"Centrum Onkologii im. prof. Franciszka Łukaszczyka w Bydgoszczy, ul. Izabeli Romanowskiej 2, 85-796 Bydgoszcz";"m. Bydgoszcz";"Bydgoszcz";"kujawsko-pomorskie";"313";"345";"144";"169";"0";"22";"0";"0";"0";"0";"0";"0";"0";"169";"0";"0";"169";"9";"0";"9";"0";"160";"56";"93";"11"
"6f33-83b2-bcfd-dd0d-68cf-913c-b243-4140";"046101";"9";"195";"miasto";"zakład leczniczy";"Szpital Uniwersytecki Nr 2 im. dr. Jana Biziela w Bydgoszczy, ul. Kornela Ujejskiego 75, 85-168 Bydgoszcz";"m. Bydgoszcz";"Bydgoszcz";"kujawsko-pomorskie";"554";"309";"446";"108";"0";"6";"0";"0";"0";"0";"0";"0";"0";"108";"0";"0";"108";"0";"0";"0";"0";"108";"44";"50";"14"
"da53-b6aa-f53c-7c49-294f-918b-12cf-8da3";"046101";"9";"196";"miasto";"zakład leczniczy";"Kujawsko-Pomorskie Centrum Pulmonologii w Bydgoszczy, ul. Seminaryjna 1, 85-326 Bydgoszcz";"m. Bydgoszcz";"Bydgoszcz";"kujawsko-pomorskie";"183";"178";"126";"57";"0";"5";"0";"0";"0";"0";"0";"0";"0";"57";"0";"0";"57";"2";"0";"2";"0";"55";"30";"21";"4"
"efd2-5af2-9a03-a911-694a-bf8c-5e0a-7fb9";"046101";"9";"197";"miasto";"zakład leczniczy";"Kujawsko-Pomorskie Centrum Pulmonologii w Bydgoszczy, ul. dr Stanisława Meysnera 9, 85-472 Bydgoszcz";"m. Bydgoszcz";"Bydgoszcz";"kujawsko-pomorskie";"115";"101";"58";"57";"0";"1";"0";"0";"0";"0";"0";"0";"0";"57";"0";"0";"57";"5";"1";"4";"0";"52";"21";"29";"2"
"a244-6580-af3e-e90b-75c2-a600-c329-0b04";"046101";"9";"198";"miasto";"zakład leczniczy";"Wojewódzki Szpital Obserwacyjno-Zakaźny im. Tadeusza Browicza w Bydgoszczy, ul. Św. Floriana 12, 85-030 Bydgoszcz";"m. Bydgoszcz";"Bydgoszcz";"kujawsko-pomorskie";"120";"95";"78";"42";"0";"0";"0";"0";"0";"0";"0";"0";"0";"42";"0";"0";"42";"1";"0";"1";"0";"41";"12";"26";"3"
"507c-01e7-5c37-93c0-1881-7011-1bfd-1948";"046101";"9";"199";"miasto";"zakład leczniczy";"10 Wojskowy Szpital Kliniczny z Polikliniką-Samodzielny Publiczny Zakład Opieki Zdrowotnej w Bydgoszczy, ul. Powstańców Warszawy 5, 85-681 Bydgoszcz";"m. Bydgoszcz";"Bydgoszcz";"kujawsko-pomorskie";"482";"445";"330";"152";"0";"8";"0";"0";"0";"0";"0";"0";"0";"152";"0";"0";"152";"2";"0";"2";"0";"150";"59";"78";"13"
"a572-0bca-157d-5b3e-fee3-1a38-a864-d843";"046101";"9";"200";"miasto";"zakład leczniczy";"Samodzielny Publiczny Wielospecjalistyczny Zakład Opieki Zdrowotnej Ministerstwa Spraw Wewnętrznych i Administracji w Bydgoszczy, ul. Ks. Ryszarda Markwarta 4 - 6, 85-015 Bydgoszcz";"m. Bydgoszcz";"Bydgoszcz";"kujawsko-pomorskie";"212";"122";"194";"18";"0";"3";"0";"0";"0";"0";"0";"0";"0";"18";"0";"0";"18";"0";"0";"0";"0";"18";"8";"8";"2"
"c289-b456-06c9-b528-2b9e-46eb-051b-76c0";"046101";"9";"201";"miasto";"dom pomocy społecznej";"Zakład Pielęgnacyjno-Opiekuńczy w Bydgoszczy, ul. Smukalska 251, 85-485 Bydgoszcz";"m. Bydgoszcz";"Bydgoszcz";"kujawsko-pomorskie";"44";"32";"36";"8";"0";"0";"0";"0";"0";"0";"0";"0";"0";"8";"0";"0";"8";"0";"0";"0";"0";"8";"4";"2";"2"
"abde-d057-39d0-c1d2-0f55-a8eb-7ed7-0793";"046101";"9";"202";"miasto";"zakład leczniczy";"Centrum Medyczne Gizińscy Sp. z o. o., ul. Leśna 9a, 85-676 Bydgoszcz";"m. Bydgoszcz";"Bydgoszcz";"kujawsko-pomorskie";"54";"16";"39";"15";"0";"1";"0";"0";"0";"0";"0";"0";"0";"15";"0";"0";"15";"0";"0";"0";"0";"15";"9";"5";"1"
"9877-aa75-af04-07e9-052a-796f-7e14-07aa";"046101";"9";"203";"miasto";"areszt śledczy";"Areszt Śledczy w Bydgoszczy, ul. Wały Jagiellońskie 4, 85-128 Bydgoszcz";"m. Bydgoszcz";"Bydgoszcz";"kujawsko-pomorskie";"653";"395";"450";"203";"0";"0";"0";"0";"0";"0";"0";"0";"0";"203";"0";"0";"203";"4";"1";"3";"0";"199";"30";"139";"30"
"92ff-08dd-adf4-f1e1-46f5-2396-e969-6650";"046101";"9";"204";"miasto";"zakład karny";"Zakład Karny w Bydgoszczy-Fordonie, ul. Rynek 8, 85-790 Bydgoszcz";"m. Bydgoszcz";"Bydgoszcz";"kujawsko-pomorskie";"616";"556";"330";"286";"0";"0";"0";"0";"0";"0";"0";"0";"0";"286";"0";"0";"286";"5";"0";"5";"0";"281";"47";"186";"48"
"b574-ef0c-44dc-4cbc-08bd-3c08-96d5-3134";"";"44";"89";"zagranica";"zagranica";"Al Asad Air Base (AAAB), Al Asad, Republika Iraku";"";"";"";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"8a16-233c-3cec-586f-4c5b-9e39-863f-1b4c";"";"44";"87";"zagranica";"zagranica";"Irbil, Agencja Konsularna RP Junction of Texas and Hawaii Street, 250, American Village, Khanzad, Irbil, Irbil, Republika Iraku";"";"";"";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"baef-dd2d-5baa-ead8-92bb-be2c-9a51-a1e2";"";"44";"119";"zagranica";"zagranica";"Novo Selo, Camp Maréshal de Lattre de Tassigny Novo Selo/Maxhunaj, Novo Selo/Maxhunaj, Republika Kosowa";"";"";"";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"36ff-c714-1fd9-06a0-b9e4-4cb3-2031-a154";"";"44";"186";"zagranica";"zagranica";"Krajowa, Cercul Militar Craiova Strada Marin Sorescu nr 2 200642 Craiova, Craiova, Rumunia";"";"";"";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"77ff-e659-096f-60b8-dd11-2683-a7fa-42a7";"";"44";"1";"zagranica";"zagranica";"Airfield Building 13982 Disney&California Loop (South), APO AE09354, Bagram, Islamska Republika Afganistanu";"";"";"";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"fa31-6795-b9fb-c775-0559-2e68-10de-652d";"";"44";"88";"zagranica";"zagranica";"At-Taji, Camp Taji Joint Operations Base in Taji, At-Taji, Republika Iraku";"";"";"";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
