"Symbol kontrolny";"Kod TERYT";"Okręg";"Numer";"Typ obszaru";"Typ obwodu";"Siedziba";"Gmina";"Powiat";"Województwo";"Komisja otrzymała kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok skreślonego nazwiska kandydata";"Liczba głosów ważnych oddanych łącznie na wszystkich kandydatów";"Stanisław GOGACZ";"Arkadiusz KASZNIA";"Wojciech MATEŃKA";"Marcin WALASEK"
"5025-1328-eeae-ddeb-2312-206a-98d3-e624";"061409";"14";"5";"wieś";"stały";"Szkoła Podstawowa, Borowa 9A, 24-100 Puławy";"gm. Puławy";"puławski";"lubelskie";"578";"642";"229";"349";"0";"2";"0";"0";"0";"0";"0";"0";"0";"349";"0";"0";"349";"7";"2";"5";"0";"342";"227";"74";"16";"25"
"8a92-8782-0f81-654e-d8a1-f60c-40d1-5049";"061409";"14";"6";"wieś";"stały";"Szkoła Podstawowa, Bronowice 148, 24-100 Puławy";"gm. Puławy";"puławski";"lubelskie";"666";"722";"193";"473";"0";"7";"0";"0";"0";"0";"0";"0";"0";"473";"0";"0";"473";"12";"4";"8";"0";"461";"309";"98";"26";"28"
"d1c8-9931-49c2-a11a-eee0-c185-310c-6ada";"061409";"14";"7";"wieś";"stały";"Szkoła Podstawowa, Opatkowice 43, 24-100 Puławy";"gm. Puławy";"puławski";"lubelskie";"555";"601";"228";"327";"0";"0";"0";"0";"0";"0";"0";"0";"0";"327";"0";"0";"327";"7";"1";"6";"0";"320";"200";"82";"12";"26"
"18b9-3d53-1a69-8964-e96d-0050-df3b-f41c";"061409";"14";"8";"wieś";"stały";"Szkoła Podstawowa, Leokadiów 40, 24-100 Puławy";"gm. Puławy";"puławski";"lubelskie";"702";"781";"276";"429";"0";"5";"0";"0";"0";"0";"0";"0";"0";"429";"0";"0";"429";"8";"0";"8";"0";"421";"297";"75";"22";"27"
"f698-feff-6218-0083-b472-7966-59bb-82fb";"061409";"14";"9";"wieś";"stały";"Szkoła Podstawowa, Zarzecze 1, 24-100 Puławy";"gm. Puławy";"puławski";"lubelskie";"1172";"1252";"478";"694";"0";"2";"0";"0";"0";"0";"0";"0";"0";"694";"0";"0";"694";"13";"3";"10";"0";"681";"464";"139";"24";"54"
"9935-ad75-aaae-aab9-3a40-d5fb-8762-5a64";"061410";"14";"1";"wieś";"stały";"Zespół Szkolno-Przedszkolny, ul. Zamkowa 4, 24-160 Wąwolnica";"gm. Wąwolnica";"puławski";"lubelskie";"1283";"1400";"427";"856";"4";"6";"0";"0";"0";"0";"0";"0";"0";"856";"0";"0";"856";"23";"4";"19";"0";"833";"613";"128";"58";"34"
"95f9-9744-a14e-5147-1e65-6640-acde-f4cd";"061410";"14";"2";"wieś";"stały";"Zespół Szkolno-Przedszkolny, ul. Zamkowa 4, 24-160 Wąwolnica";"gm. Wąwolnica";"puławski";"lubelskie";"676";"736";"299";"377";"0";"1";"1";"1";"0";"0";"0";"0";"1";"378";"1";"0";"378";"3";"0";"3";"0";"375";"274";"55";"28";"18"
"b1a6-1a9b-2b22-8efb-ab22-747b-a3b6-8bfc";"061410";"14";"3";"wieś";"stały";"Szkoła Podstawowa, Karmanowice 85, 24-160 Wąwolnica";"gm. Wąwolnica";"puławski";"lubelskie";"960";"1047";"363";"597";"1";"11";"0";"0";"0";"0";"0";"0";"0";"597";"0";"0";"597";"8";"1";"7";"0";"589";"413";"98";"37";"41"
"85ab-fb13-8a89-55a6-41cb-3f17-4030-9df9";"061410";"14";"4";"wieś";"stały";"Szkoła Podstawowa, Rąblów 65, 24-160 Wąwolnica";"gm. Wąwolnica";"puławski";"lubelskie";"419";"451";"181";"238";"0";"4";"0";"0";"0";"0";"0";"0";"0";"238";"0";"0";"238";"13";"4";"9";"0";"225";"134";"56";"21";"14"
"dca7-4cd8-0c09-78ad-e92b-f67d-91dc-5758";"061410";"14";"5";"wieś";"stały";"Samodzielny Publiczny Psychiatryczny Zakład Opiekuńczo-Leczniczy, Celejów 68, 24-120 Kazimierz Dolny";"gm. Wąwolnica";"puławski";"lubelskie";"90";"163";"53";"37";"0";"0";"0";"0";"0";"0";"0";"0";"0";"37";"0";"0";"37";"2";"0";"2";"0";"35";"21";"5";"3";"6"
"96b1-ae66-129c-631f-1e87-bffe-3798-c041";"061411";"14";"1";"wieś";"stały";"Budynek Ochotniczej Straży Pożarnej, Bałtów 41, 24-103 Żyrzyn";"gm. Żyrzyn";"puławski";"lubelskie";"339";"371";"117";"222";"0";"0";"0";"0";"0";"0";"0";"0";"0";"222";"0";"0";"222";"4";"0";"4";"0";"218";"152";"43";"7";"16"
"07bd-8a1a-5695-4cdb-3502-d16d-730e-7406";"061411";"14";"2";"wieś";"stały";"Szkoła Podstawowa, ul. Tysiąclecia 143, 24-103 Żyrzyn";"gm. Żyrzyn";"puławski";"lubelskie";"1444";"1550";"487";"957";"1";"6";"0";"0";"0";"0";"0";"0";"0";"957";"0";"0";"957";"25";"9";"16";"0";"932";"549";"222";"75";"86"
"f281-a909-efed-a058-aff1-c559-8860-3f6f";"061411";"14";"3";"wieś";"stały";"Szkoła Podstawowa, Osiny 235, 24-103 Żyrzyn";"gm. Żyrzyn";"puławski";"lubelskie";"742";"807";"242";"500";"0";"3";"0";"0";"0";"0";"0";"0";"0";"500";"0";"0";"500";"8";"3";"5";"0";"492";"358";"64";"37";"33"
"c0da-8d4e-ba8c-67f1-5f57-e18d-806f-6bd1";"061411";"14";"4";"wieś";"stały";"Szkoła Podstawowa, Skrudki 5A, 24-103 Żyrzyn";"gm. Żyrzyn";"puławski";"lubelskie";"609";"659";"211";"398";"1";"1";"0";"0";"0";"0";"0";"0";"0";"398";"0";"0";"398";"10";"7";"3";"0";"388";"271";"55";"23";"39"
"157b-aebf-033c-0ab9-21ce-279c-7a92-18a2";"061411";"14";"5";"wieś";"stały";"Budynek komunalny, Kośmin 7, 24-103 Żyrzyn";"gm. Żyrzyn";"puławski";"lubelskie";"494";"538";"189";"305";"0";"1";"0";"0";"0";"0";"0";"0";"0";"305";"0";"0";"305";"6";"1";"5";"0";"299";"229";"22";"24";"24"
"2ba7-9422-80b2-0fbc-1030-22e7-e4a3-255b";"061411";"14";"6";"wieś";"stały";"Budynek komunalny, Borysów 53, 24-103 Żyrzyn";"gm. Żyrzyn";"puławski";"lubelskie";"285";"312";"87";"198";"0";"0";"0";"0";"0";"0";"0";"0";"0";"198";"0";"0";"198";"3";"3";"0";"0";"195";"120";"53";"11";"11"
"05ab-76f6-a116-782c-fb7d-b863-d1cd-d721";"061411";"14";"7";"wieś";"stały";"Budynek komunalny, Żerdź 91A, 24-103 Żyrzyn";"gm. Żyrzyn";"puławski";"lubelskie";"384";"417";"139";"245";"0";"0";"0";"0";"0";"0";"0";"0";"0";"245";"0";"0";"245";"9";"5";"4";"0";"236";"165";"29";"8";"34"
"daf3-a0f2-95b4-27da-8feb-36a0-c8d5-99ef";"061411";"14";"8";"wieś";"stały";"Budynek komunalny, Kotliny 105, 24-103 Żyrzyn";"gm. Żyrzyn";"puławski";"lubelskie";"225";"247";"89";"136";"2";"0";"0";"0";"0";"0";"0";"0";"0";"136";"0";"0";"136";"6";"0";"6";"0";"130";"85";"15";"15";"15"
"1124-126a-a0f8-f324-16ea-36c9-b290-72af";"061411";"14";"9";"wieś";"stały";"Budynek komunalny, Wola Osińska 80, 24-103 Żyrzyn";"gm. Żyrzyn";"puławski";"lubelskie";"289";"311";"92";"197";"1";"0";"0";"0";"0";"0";"0";"0";"0";"197";"0";"0";"197";"1";"0";"1";"0";"196";"144";"29";"9";"14"
"9cd8-fd80-6fab-3595-9c4e-e201-eb09-1c55";"061601";"14";"1";"miasto";"stały";"Specjalny Ośrodek Szkolno-Wychowawczy, ul. Niepodległości 8, 08-530 Dęblin";"m. Dęblin";"rycki";"lubelskie";"662";"710";"268";"394";"1";"10";"0";"0";"0";"0";"0";"0";"0";"394";"0";"0";"394";"7";"2";"5";"0";"387";"230";"96";"27";"34"
"b56c-6a39-2952-243d-7a6b-e4fc-a078-ee42";"061601";"14";"2";"miasto";"stały";"Szkoła Podstawowa Nr 2, ul. 1 Maja 3, 08-530 Dęblin";"m. Dęblin";"rycki";"lubelskie";"882";"949";"352";"530";"3";"11";"0";"0";"0";"0";"0";"0";"0";"530";"0";"0";"530";"16";"2";"14";"0";"514";"278";"161";"39";"36"
"35b2-eef9-5c11-879e-a9b6-f328-00ae-7eb9";"061601";"14";"3";"miasto";"stały";"Świetlica Osiedlowa, ul. 1 Maja 160, 08-530 Dęblin";"m. Dęblin";"rycki";"lubelskie";"686";"727";"214";"472";"0";"0";"0";"0";"0";"0";"0";"0";"0";"472";"0";"0";"472";"6";"1";"5";"0";"466";"300";"112";"36";"18"
"11bc-885e-d5d1-923e-5663-cc4d-2878-2810";"061601";"14";"4";"miasto";"stały";"Budynek po byłym Klubie Garnizonowym, os. Stawy 1, 08-530 Dęblin";"m. Dęblin";"rycki";"lubelskie";"252";"276";"86";"166";"1";"0";"0";"0";"0";"0";"0";"0";"0";"166";"0";"0";"166";"3";"2";"1";"0";"163";"85";"39";"15";"24"
"adaa-048a-b71d-c39c-559f-e249-8edc-4f78";"061601";"14";"5";"miasto";"stały";"Świetlica Osiedlowa, ul. 1 Maja 160, 08-530 Dęblin";"m. Dęblin";"rycki";"lubelskie";"787";"842";"305";"482";"2";"10";"0";"0";"0";"0";"0";"0";"0";"482";"0";"0";"482";"5";"0";"5";"0";"477";"237";"167";"36";"37"
"291f-097b-3fda-762a-b46c-c09b-6158-4be5";"061601";"14";"6";"miasto";"stały";"Szkoła Podstawowa Nr 2, ul. 1 Maja 3, 08-530 Dęblin";"m. Dęblin";"rycki";"lubelskie";"729";"779";"235";"494";"3";"4";"0";"0";"0";"0";"0";"0";"0";"494";"0";"0";"494";"10";"1";"9";"0";"484";"263";"165";"31";"25"
"d123-57f3-04ee-0462-9442-0b70-df62-f11c";"061601";"14";"7";"miasto";"stały";"Przedszkole Miejskie Nr 3, ul. Michalinowska 1a, 08-530 Dęblin";"m. Dęblin";"rycki";"lubelskie";"970";"1047";"357";"613";"1";"3";"0";"0";"0";"0";"0";"0";"0";"613";"0";"0";"613";"2";"0";"2";"0";"611";"402";"146";"27";"36"
"6061-bf0c-5688-7e5d-4e21-82aa-aaad-b62d";"061601";"14";"8";"miasto";"stały";"Zespół Szkół Zawodowych Nr 2, ul. Wiślana 3b, 08-530 Dęblin";"m. Dęblin";"rycki";"lubelskie";"992";"1080";"316";"676";"3";"5";"0";"0";"0";"0";"0";"0";"0";"676";"0";"0";"676";"4";"0";"4";"0";"672";"389";"190";"41";"52"
"5776-d2ee-e835-692d-a60d-3027-b5b4-ebb4";"061601";"14";"9";"miasto";"stały";"Zespół Szkół Zawodowych Nr 2, ul. Wiślana 3b, 08-530 Dęblin";"m. Dęblin";"rycki";"lubelskie";"802";"876";"317";"485";"4";"5";"0";"0";"0";"0";"0";"0";"0";"485";"0";"0";"485";"17";"4";"13";"0";"468";"247";"143";"45";"33"
"8909-91a8-8c9e-1795-9330-e48a-d0a1-be29";"061601";"14";"10";"miasto";"stały";"Zespół Szkół Zawodowych Nr 2, ul. Wiślana 3b, 08-530 Dęblin";"m. Dęblin";"rycki";"lubelskie";"720";"767";"283";"437";"2";"1";"1";"1";"0";"0";"0";"0";"1";"438";"1";"0";"438";"13";"13";"0";"0";"425";"213";"141";"37";"34"
"3373-b20a-2385-ad80-fba3-a24d-c09d-f5b3";"061601";"14";"11";"miasto";"stały";"Miejskie Przedszkole Nr 3, ul. 15 Pułku Piechoty Wilków 24, 08-530 Dęblin";"m. Dęblin";"rycki";"lubelskie";"811";"865";"262";"549";"0";"3";"0";"0";"0";"0";"0";"0";"0";"549";"0";"0";"549";"8";"3";"5";"0";"541";"211";"225";"63";"42"
"1635-479a-0c77-6da7-ef99-d2c4-7622-fdb2";"061601";"14";"12";"miasto";"stały";"Liceum Ogólnokształcące, ul. 15 Pułku Piechoty Wilków 6, 08-530 Dęblin";"m. Dęblin";"rycki";"lubelskie";"821";"882";"274";"547";"2";"8";"0";"0";"0";"0";"0";"0";"0";"547";"0";"0";"547";"8";"1";"7";"0";"539";"250";"227";"28";"34"
"a011-4d99-9077-37e0-a680-77de-7d21-0ce3";"061601";"14";"13";"miasto";"stały";"Remiza OSP, ul. Krasickiego 146, 08-530 Dęblin";"m. Dęblin";"rycki";"lubelskie";"402";"441";"132";"270";"0";"2";"0";"0";"0";"0";"0";"0";"0";"270";"0";"0";"270";"5";"0";"5";"0";"265";"145";"69";"27";"24"
"f0eb-8b64-7a59-52b0-fc42-a78e-6dd4-67ff";"061601";"14";"14";"miasto";"stały";"Szkoła Podstawowa Nr 2, ul. 1 Maja 3, 08-530 Dęblin";"m. Dęblin";"rycki";"lubelskie";"244";"265";"129";"115";"2";"0";"0";"0";"0";"0";"0";"0";"0";"115";"0";"0";"115";"1";"0";"1";"0";"114";"69";"30";"7";"8"
"58b4-23e2-ab01-4799-f46d-6f69-1174-4572";"061601";"14";"15";"miasto";"stały";"Szkoła Podstawowa Nr 4, ul. Generała Kowalskiego 20, 08-530 Dęblin";"m. Dęblin";"rycki";"lubelskie";"697";"806";"183";"514";"0";"8";"0";"0";"0";"0";"0";"0";"0";"514";"0";"0";"514";"11";"1";"10";"0";"503";"212";"215";"38";"38"
"814e-8c02-bd85-b692-4a6e-d924-f7a1-6374";"061601";"14";"16";"miasto";"stały";"Szkoła Podstawowa nr 4, ul. Generała Kowalskiego 20, 08-530 Dęblin";"m. Dęblin";"rycki";"lubelskie";"757";"838";"204";"553";"2";"16";"0";"0";"0";"0";"0";"0";"0";"553";"0";"0";"553";"10";"3";"7";"0";"543";"210";"263";"33";"37"
"4b2e-6f78-7b6f-b09c-da73-5b05-5cfa-e553";"061601";"14";"17";"miasto";"stały";"Szkoła Podstawowa nr 4, ul. Generała Kowalskiego 20, 08-530 Dęblin";"m. Dęblin";"rycki";"lubelskie";"455";"498";"105";"350";"0";"6";"0";"0";"0";"0";"0";"0";"0";"350";"0";"0";"350";"6";"3";"3";"0";"344";"142";"166";"18";"18"
"2308-8e09-8717-b304-6e9e-3b72-a59a-0018";"061601";"14";"18";"miasto";"zakład leczniczy";"budynek 6 Szpitala Wojskowego z Przychodnią SPZOZ, Szpitalna 2, 08-530 Dęblin";"m. Dęblin";"rycki";"lubelskie";"50";"20";"43";"7";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7";"0";"0";"7";"0";"0";"0";"0";"7";"7";"0";"0";"0"
"374c-cddc-5e5b-4e86-284e-dea1-2f3a-821e";"061602";"14";"1";"wieś";"stały";"Gminny Ośrodek Kultury, ul. Klonowa 2, 08-550 Kłoczew";"gm. Kłoczew";"rycki";"lubelskie";"1285";"1368";"394";"891";"2";"3";"0";"0";"0";"0";"0";"0";"0";"891";"0";"0";"891";"22";"12";"10";"0";"869";"648";"115";"48";"58"
"9b8a-e79d-112b-b891-68ee-030b-d862-fa3e";"061602";"14";"2";"wieś";"stały";"Szkoła Podstawowa, Stare Zadybie 118, 08-550 Kłoczew";"gm. Kłoczew";"rycki";"lubelskie";"674";"723";"241";"433";"5";"2";"0";"0";"0";"0";"0";"0";"0";"433";"0";"0";"433";"9";"6";"3";"0";"424";"324";"54";"16";"30"
"f367-d3ff-4bf5-c362-bb26-b603-3dda-7310";"061602";"14";"3";"wieś";"stały";"Świetlica OSP, Stryj 33a, 08-550 Kłoczew";"gm. Kłoczew";"rycki";"lubelskie";"309";"330";"117";"192";"0";"2";"0";"0";"0";"0";"0";"0";"0";"192";"0";"0";"192";"2";"1";"1";"0";"190";"141";"21";"18";"10"
"7396-3c39-c3f9-0062-6d6f-d407-3b97-6904";"061602";"14";"4";"wieś";"stały";"Szkoła Podstawowa, Gózd 109A, 08-550 Kłoczew";"gm. Kłoczew";"rycki";"lubelskie";"737";"804";"250";"487";"2";"4";"0";"0";"0";"0";"0";"0";"0";"487";"0";"0";"487";"9";"4";"5";"0";"478";"396";"38";"24";"20"
"fa55-de01-1c67-9eeb-04db-0119-6e24-fd98";"061602";"14";"5";"wieś";"stały";"Świetlica Wiejska, Bramka 40, 08-550 Kłoczew";"gm. Kłoczew";"rycki";"lubelskie";"292";"319";"122";"170";"0";"0";"0";"0";"0";"0";"0";"0";"0";"170";"0";"0";"170";"2";"1";"1";"0";"168";"139";"14";"6";"9"
"cce5-1dde-c678-9730-537d-0912-f5ab-fb08";"061602";"14";"6";"wieś";"stały";"Szkoła Podstawowa, Czernic 95, 08-550 Kłoczew";"gm. Kłoczew";"rycki";"lubelskie";"1101";"1196";"403";"698";"0";"0";"0";"0";"0";"0";"0";"0";"0";"698";"0";"0";"698";"9";"7";"2";"0";"689";"580";"46";"22";"41"
"f65e-978d-b840-59c2-f8f2-2eb8-f072-798b";"061602";"14";"7";"wieś";"stały";"Świetlica OSP, Wylezin 41A, 08-550 Kłoczew";"gm. Kłoczew";"rycki";"lubelskie";"366";"394";"138";"228";"1";"1";"0";"0";"0";"0";"0";"0";"0";"228";"0";"0";"228";"5";"1";"4";"0";"223";"166";"22";"16";"19"
"5747-95df-7ea3-9bb5-ba04-457e-ffb4-47e6";"061602";"14";"8";"wieś";"stały";"Szkoła Podstawowa, Wola Zadybska 82, 08-550 Kłoczew";"gm. Kłoczew";"rycki";"lubelskie";"441";"483";"168";"273";"0";"0";"0";"0";"0";"0";"0";"0";"0";"273";"0";"0";"273";"3";"0";"3";"0";"270";"209";"30";"13";"18"
"627f-7a23-fabd-9a76-32b5-608b-7d40-bdf7";"061603";"14";"1";"wieś";"stały";"Szkoła Podstawowa im. Wacława Nałkowskiego w Nowodworze, Nowodwór 73, 08-503 Nowodwór";"gm. Nowodwór";"rycki";"lubelskie";"796";"835";"302";"494";"1";"4";"0";"0";"0";"0";"0";"0";"0";"494";"0";"0";"494";"12";"1";"11";"0";"482";"318";"68";"41";"55"
"490e-b7bf-a794-f031-eb93-dd31-283f-1464";"061603";"14";"2";"wieś";"stały";"Szkoła Podstawowa im. Wacława Nałkowskiego Nowodwór nr 73 Filia, Trzcianki 64, 08-503 Nowodwór";"gm. Nowodwór";"rycki";"lubelskie";"272";"303";"71";"201";"0";"0";"0";"0";"0";"0";"0";"0";"0";"201";"0";"0";"201";"9";"2";"7";"0";"192";"141";"19";"7";"25"
"920a-f10a-d141-23b2-ad73-f812-9f1c-7647";"061603";"14";"3";"wieś";"stały";"Szkoła Podstawowa w Niedźwiedziu, Niedźwiedź 62, 08-503 Nowodwór";"gm. Nowodwór";"rycki";"lubelskie";"392";"424";"115";"277";"4";"0";"0";"0";"0";"0";"0";"0";"0";"277";"0";"0";"277";"7";"0";"7";"0";"270";"213";"27";"5";"25"
"5781-57e7-0453-a508-d040-1574-31e3-7dea";"061603";"14";"4";"wieś";"stały";"Szkoła Podstawowa im. Henryka Sienkiewicza, Grabów Szlachecki 61, 08-503 Nowodwór";"gm. Nowodwór";"rycki";"lubelskie";"763";"809";"292";"471";"1";"0";"0";"0";"0";"0";"0";"0";"0";"471";"0";"0";"471";"14";"2";"12";"0";"457";"375";"34";"14";"34"
"66b3-3a20-59c5-a4c2-d38b-64b5-f1d1-7020";"061603";"14";"5";"wieś";"stały";"Szkoła Podstawowa, Jakubówka 65, 08-503 Nowodwór";"gm. Nowodwór";"rycki";"lubelskie";"188";"209";"60";"128";"0";"0";"0";"0";"0";"0";"0";"0";"0";"128";"0";"0";"128";"1";"0";"1";"0";"127";"85";"25";"8";"9"
"c5ef-dc89-e1a0-ec60-69ed-1500-e19d-9706";"061603";"14";"6";"wieś";"stały";"Świetlica, Grabów Rycki 20a, 08-503 Nowodwór";"gm. Nowodwór";"rycki";"lubelskie";"239";"260";"100";"139";"0";"0";"0";"0";"0";"0";"0";"0";"0";"139";"0";"0";"139";"1";"0";"1";"0";"138";"103";"15";"6";"14"
"4e5f-ba24-356a-fca5-79cf-dbce-92d4-392e";"061603";"14";"7";"wieś";"stały";"Remiza OSP, Zawitała 23d, 08-503 Nowodwór";"gm. Nowodwór";"rycki";"lubelskie";"370";"421";"130";"240";"1";"2";"0";"0";"0";"0";"0";"0";"0";"240";"0";"0";"240";"6";"3";"3";"0";"234";"179";"26";"11";"18"
"a664-a9e7-063a-f4ef-1b33-4282-8f93-071b";"061604";"14";"1";"miasto";"stały";"Samorządowe Przedszkole Nr 1, ul. Szkolna 18, 08-500 Ryki";"gm. Ryki";"rycki";"lubelskie";"1720";"1843";"594";"1126";"2";"3";"0";"0";"0";"0";"0";"0";"0";"1126";"0";"0";"1126";"41";"22";"19";"0";"1085";"579";"334";"75";"97"
"a08b-504e-8692-a25e-6080-1bfe-6775-0e70";"061604";"14";"2";"miasto";"stały";"Publiczna Szkoła Podstawowa Nr 1 im. Mariana Osińskiego, ul. Juliusza Słowackiego 2, 08-500 Ryki";"gm. Ryki";"rycki";"lubelskie";"1058";"1130";"436";"622";"3";"5";"0";"0";"0";"0";"0";"0";"0";"622";"0";"0";"622";"15";"3";"12";"0";"607";"297";"228";"43";"39"
"4518-814b-845d-2702-d899-a45d-cadf-5dd7";"061604";"14";"3";"miasto";"stały";"Samorządowe Przedszkole Nr 5, ul. Jana Kochanowskiego 21, 08-500 Ryki";"gm. Ryki";"rycki";"lubelskie";"1099";"1159";"354";"745";"2";"5";"0";"0";"0";"0";"0";"0";"0";"745";"0";"0";"745";"19";"10";"9";"0";"726";"384";"240";"42";"60"
"62e4-0043-9300-1ecf-6e82-b77b-b9d1-4f26";"061604";"14";"4";"miasto";"stały";"Samorządowe Przedszkole Nr 5, ul. Jana Kochanowskiego 21, 08-500 Ryki";"gm. Ryki";"rycki";"lubelskie";"1334";"1409";"449";"885";"0";"4";"1";"1";"0";"0";"0";"0";"1";"886";"1";"0";"886";"20";"6";"14";"0";"866";"506";"232";"63";"65"
"c61f-b679-66b0-b762-ae46-5785-6668-509a";"061604";"14";"5";"miasto";"stały";"ZSZ Nr 2 im. Leona Wyczółkowskiego, ul. Leona Wyczółkowskiego 10, 08-500 Ryki";"gm. Ryki";"rycki";"lubelskie";"1588";"1684";"450";"1138";"0";"10";"0";"0";"0";"0";"0";"0";"0";"1138";"0";"0";"1138";"30";"9";"21";"0";"1108";"533";"380";"92";"103"
"5a0b-b9db-d81d-9f2e-26fc-0554-e490-7695";"061604";"14";"6";"miasto";"stały";"ZSZ Nr 1 im. Władysława Korżyka, ul. Żytnia 5, 08-500 Ryki";"gm. Ryki";"rycki";"lubelskie";"535";"543";"186";"349";"3";"2";"0";"0";"0";"0";"0";"0";"0";"349";"0";"0";"349";"9";"5";"4";"0";"340";"161";"130";"18";"31"
"04ca-f548-bc53-56f8-3cf2-3f63-cb87-2e13";"061604";"14";"7";"wieś";"stały";"Zespół Placówek Oświatowych w Bobrownikach, Bobrowniki ul. Rynek 1, 08-500 Ryki";"gm. Ryki";"rycki";"lubelskie";"779";"827";"324";"455";"0";"0";"0";"0";"0";"0";"0";"0";"0";"455";"0";"0";"455";"13";"3";"10";"0";"442";"320";"69";"23";"30"
"381e-e1bc-d44c-433f-1cf8-b4f4-b5aa-fdcc";"061604";"14";"8";"wieś";"stały";"Świetlica wiejska w Podwierzbiu, Podwierzbie 20a, 08-500 Ryki";"gm. Ryki";"rycki";"lubelskie";"436";"471";"182";"254";"1";"2";"0";"0";"0";"0";"0";"0";"0";"254";"0";"0";"254";"6";"0";"6";"0";"248";"154";"41";"17";"36"
"6e01-3fe3-d6b9-251c-2d43-b378-dbc6-8a4a";"061604";"14";"9";"wieś";"stały";"Zespół Placówek Oświatowych w Moszczance, Moszczanka 14, 08-500 Ryki";"gm. Ryki";"rycki";"lubelskie";"610";"648";"229";"381";"0";"0";"0";"0";"0";"0";"0";"0";"0";"381";"0";"0";"381";"11";"3";"8";"0";"370";"220";"84";"23";"43"
"cb3a-73d5-faa5-22f5-47ab-62d6-de19-7c67";"061604";"14";"10";"wieś";"stały";"Strażnica OSP w Sierskowoli, Sierskowola 66c, 08-500 Ryki";"gm. Ryki";"rycki";"lubelskie";"523";"551";"194";"329";"0";"2";"0";"0";"0";"0";"0";"0";"0";"329";"0";"0";"329";"5";"2";"3";"0";"324";"253";"30";"13";"28"
"5c59-f2de-c842-9fe0-1934-918f-5d50-86a1";"061604";"14";"11";"wieś";"stały";"Publiczna Szkoła Podstawowa w Oszczywilku, Oszczywilk 11a, 08-500 Ryki";"gm. Ryki";"rycki";"lubelskie";"619";"658";"261";"358";"0";"2";"0";"0";"0";"0";"0";"0";"0";"358";"0";"0";"358";"6";"4";"2";"0";"352";"234";"70";"21";"27"
"debf-455d-171d-60d1-0657-1615-0a81-30ba";"061604";"14";"12";"wieś";"stały";"Zespół Placówek Oświatowych w Starym Bazanowie, Stary Bazanów 136, 08-500 Ryki";"gm. Ryki";"rycki";"lubelskie";"654";"703";"239";"415";"4";"0";"0";"0";"0";"0";"0";"0";"0";"415";"0";"0";"415";"6";"1";"5";"0";"409";"293";"61";"11";"44"
"bea7-6d0b-a354-85ff-0d2b-a3c4-db2f-69bb";"061604";"14";"13";"wieś";"stały";"Zespół Placówek Oświatowych w Swatach, Swaty 193A, 08-500 Ryki";"gm. Ryki";"rycki";"lubelskie";"731";"789";"310";"421";"0";"0";"0";"0";"0";"0";"0";"0";"0";"421";"0";"0";"421";"11";"1";"10";"0";"410";"297";"52";"24";"37"
"2f55-10d6-3086-bad8-3596-75cf-3225-9102";"061604";"14";"14";"wieś";"stały";"Strażnica OSP w Niwie Babickiej, Niwa Babicka 23b, 08-500 Ryki";"gm. Ryki";"rycki";"lubelskie";"344";"385";"123";"221";"0";"0";"0";"0";"0";"0";"0";"0";"0";"221";"0";"0";"221";"9";"3";"6";"0";"212";"137";"38";"10";"27"
"18ff-deaa-ad92-2e52-9eaa-8b0b-aefc-cdd1";"061604";"14";"15";"wieś";"stały";"Publiczna Szkoła Podstawowa w Starej Dąbi, Stara Dąbia 4, 08-500 Ryki";"gm. Ryki";"rycki";"lubelskie";"558";"593";"193";"364";"1";"1";"0";"0";"0";"0";"0";"0";"0";"365";"0";"0";"365";"9";"0";"9";"0";"356";"242";"53";"17";"44"
"576d-792c-6214-3d12-ad3e-e986-269f-175e";"061604";"14";"16";"wieś";"stały";"Zespół Placówek Oświatowych w Owni, Ownia 101, 08-500 Ryki";"gm. Ryki";"rycki";"lubelskie";"488";"547";"192";"296";"0";"0";"0";"0";"0";"0";"0";"0";"0";"296";"0";"0";"296";"8";"8";"0";"0";"288";"210";"29";"18";"31"
