"Kod TERYT";"Rodzaj jednostki";"Gmina";"Powiat";"Województwo";"Komisje obwodowe otrzymały kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów z różnych list";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok nazwiska kandydata na liście, której rejestracja została unieważniona";"Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów";"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI - ZPOW-601-6/19";"Paweł Janusz PONCYLJUSZ - nr na liście 1";"Zdzisław GAWLIK - nr na liście 2";"Krystyna SKOWROŃSKA - nr na liście 3";"Renata Celina BUTRYN - nr na liście 4";"Teresa Krystyna KUBAS-HUL - nr na liście 5";"Józef GDAŃSKI - nr na liście 6";"Krzysztof Piotr PITRA - nr na liście 7";"Marek Jerzy USTROBIŃSKI - nr na liście 8";"Jakub Bartłomiej KARYŚ - nr na liście 9";"Barbara ZYCH - nr na liście 10";"Marcin JURZYSTA - nr na liście 11";"Danuta Waleria STĘPIEŃ - nr na liście 12";"Marcin DERĘGOWSKI - nr na liście 13";"Dominik BĄK - nr na liście 14";"Krzysztof OŻÓG - nr na liście 15";"Jakub Albert KOPYTO - nr na liście 16";"Krzysztof Romuald LIPCZYŃSKI - nr na liście 17";"Aneta Anna KRAJEWSKA - nr na liście 18";"Jolanta Teresa OMIETOŃSKA - nr na liście 19";"Jolanta Stanisława KOLANO - nr na liście 20";"Artur Stanisław OLCHAWA - nr na liście 21";"Przemysław Wojciech PRZYBYŁ - nr na liście 22";"Ewa Maria SAWIC - nr na liście 23";"Augustyna Maria KANISZEWSKA - nr na liście 24";"Urszula Małgorzata OWSIANY - nr na liście 25";"Janusz PŁODZIEŃ - nr na liście 26";"Katarzyna PALUCH - nr na liście 27";"Anna Jolanta ROGOWSKA - nr na liście 28";"Dariusz ŻMUDA - nr na liście 29";"Paweł Leopold PAZDAN - nr na liście 30";"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ - ZPOW-601-5/19";"Grzegorz Michał BRAUN - nr na liście 1";"Tomasz Wojciech BUCZEK - nr na liście 2";"Piotr ŻYGADŁO - nr na liście 3";"Witold Andrzej ZYCH - nr na liście 4";"Gabriel Czesław KROLL - nr na liście 5";"Anna Krystyna SUROWANIEC - nr na liście 6";"Kamil Michał KUSZ - nr na liście 7";"Dariusz Jan KUMOREK - nr na liście 8";"Zbigniew LIPIŃSKI - nr na liście 9";"Dominika Maria KORWIN-MIKKE - nr na liście 10";"Tomasz WOŁOSZYN - nr na liście 11";"Waldemar ZARĘBSKI - nr na liście 12";"Katarzyna Kinga OCHAŁ - nr na liście 13";"Tomasz Sylwester ZIĘBA - nr na liście 14";"Teresa Jadwiga PRACOWNIK - nr na liście 15";"Małgorzata Kazimiera SALWA - nr na liście 16";"Mariola Ksenia KOTOWICZ - nr na liście 17";"Damian Łukasz DĄBEK - nr na liście 18";"Albert Jan STRZAŁKA - nr na liście 19";"Aleksandra Mirosława LIS - nr na liście 20";"Dariusz Grzegorz JEDYNAK - nr na liście 21";"Paulina Elżbieta WACYRA - nr na liście 22";"Piotr Robert FILA - nr na liście 23";"Monika Paulina ŚRODOŃ - nr na liście 24";"Monika Ewa ZAPAŁOWSKA - nr na liście 25";"Marcin Mateusz BATORA - nr na liście 26";"Robert Krzysztof BROŻ - nr na liście 27";"Karolina Maria BIELECKA - nr na liście 28";"Michał FLIS - nr na liście 29";"Krzysztof MAZUR - nr na liście 30";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE - ZPOW-601-19/19";"Stanisław TYSZKA - nr na liście 1";"Jan Władysław TARAPATA - nr na liście 2";"Wiesław Andrzej LADA - nr na liście 3";"Zbigniew MICAŁ - nr na liście 4";"Paweł BARTOSZEK - nr na liście 5";"Maria Teresa GOLENIA - nr na liście 6";"Błażej Stefan BOROWIEC - nr na liście 7";"Sławomir Tomasz GUZEK - nr na liście 8";"Paweł CIEŚLA - nr na liście 9";"Stanisław Józef LONCZAK - nr na liście 10";"Andrzej Zygmunt REGUŁA - nr na liście 11";"Małgorzata LEJA - nr na liście 12";"Monika Małgorzata SKOWROŃSKA-ZIOMEK - nr na liście 13";"Jan MAGOŃ - nr na liście 14";"Tadeusz KASZYCA - nr na liście 15";"Celina Anna GUMIŃSKA - nr na liście 16";"Małgorzata KUDYBA - nr na liście 17";"Dorota Krystyna KOCZUR - nr na liście 18";"Janusz WŁODYKA - nr na liście 19";"Krzysztof Jan KOSIŃSKI - nr na liście 20";"Joanna Katarzyna STOJAŃSKA - nr na liście 21";"Maria WICHER - nr na liście 22";"Henryk TUTKA - nr na liście 23";"Kazimierz Józef BŁOŃSKI - nr na liście 24";"Jan BARTMAN - nr na liście 25";"Barbara OPIOŁA - nr na liście 26";"Marzena Anna KOTLIŃSKA - nr na liście 27";"Marek Jan ZARĘBA - nr na liście 28";"Krystyna Grażyna PARYŚ - nr na liście 29";"Henryk NICPOŃ - nr na liście 30";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ - ZPOW-601-9/19";"Krzysztof SOBOLEWSKI - nr na liście 1";"Ewa Maria LENIART - nr na liście 2";"Józefa HRYNKIEWICZ - nr na liście 3";"Andrzej SZLACHTA - nr na liście 4";"Krystyna Małgorzata WRÓBLEWSKA - nr na liście 5";"Kazimierz Marian MOSKAL - nr na liście 6";"Wojciech BUCZAK - nr na liście 7";"Kazimierz Edward GOŁOJUCH - nr na liście 8";"Zbigniew Michał CHMIELOWIEC - nr na liście 9";"Rafał WEBER - nr na liście 10";"Jan Marek WARZECHA - nr na liście 11";"Jerzy Stanisław PAUL - nr na liście 12";"Mieczysław MIAZGA - nr na liście 13";"Halina Maria SZYDEŁKO - nr na liście 14";"Stanisław KRUCZEK - nr na liście 15";"Fryderyk Sylwester KAPINOS - nr na liście 16";"Kamil KALINKA - nr na liście 17";"Robert Jan BEDNARZ - nr na liście 18";"Robert Czesław GODEK - nr na liście 19";"Bernadeta Dorota FRYSZTAK - nr na liście 20";"Czesław ŁĄCZAK - nr na liście 21";"Marcin Piotr FIJOŁEK - nr na liście 22";"Helena Grażyna TŁUSTA - nr na liście 23";"Magdalena Barbara BARTKOWICZ - nr na liście 24";"Agata KRZEK - nr na liście 25";"Anna Franciszka TRAWIŃSKA - nr na liście 26";"Ewelina Elżbieta KUŚ - nr na liście 27";"Ewa FOŁTA - nr na liście 28";"Zbigniew TYMUŁA - nr na liście 29";"Marcin Józef WARCHOŁ - nr na liście 30";"KOMITET WYBORCZY SKUTECZNI PIOTRA LIROYA-MARCA - ZPOW-601-17/19";"Andrzej Kazimierz SZLĘZAK - nr na liście 1";"Krzysztof Jerzy STELMACH - nr na liście 2";"Bernadeta Aneta BATOR - nr na liście 3";"Artur Paweł MRYCZKO - nr na liście 4";"Tomasz Wiesław DREWNIAK - nr na liście 5";"Joanna Agnieszka GRABEK - nr na liście 6";"Mariusz MAZUREK - nr na liście 7";"Jolanta WIKTOR - nr na liście 8";"Artur KOSIOROWSKI - nr na liście 9";"Marcin Paweł OPAŁKA - nr na liście 10";"Renata JAROSZ - nr na liście 11";"Marek Konrad WIELGOSZ - nr na liście 12";"Monika Izabela GRZESIAK-KOSIOROWSKA - nr na liście 13";"Joanna Dominika GODEK-KOWALSKA - nr na liście 14";"Marta Ewa BUJAK - nr na liście 15";"Artur Piotr GORCZYCA - nr na liście 16";"Karol Franciszek SZOSTEK - nr na liście 17";"Mariusz Kazimierz MATŁOSZ - nr na liście 18";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ - ZPOW-601-1/19";"Wiesław BUŻ - nr na liście 1";"Michał Andrzej SZTUK - nr na liście 2";"Agnieszka ITNER - nr na liście 3";"Julian OZIMEK - nr na liście 4";"Jerzy FILIPEK - nr na liście 5";"Bożena Marta KRASNOPOLSKA - nr na liście 6";"Bronisław Tadeusz TOFIL - nr na liście 7";"Krzysztof JASIŃSKI - nr na liście 8";"Natalia Ludmiła KACAŁA - nr na liście 9";"Kamil ŁUCZAJ - nr na liście 10";"Stanisław Andrzej SKAWIŃSKI - nr na liście 11";"Wiesław Stanisław JELEŃ - nr na liście 12";"Kamil Paweł KRZEMIŃSKI - nr na liście 13";"Martin Marian IRZYK - nr na liście 14";"Marzena Zofia ZAJĄC - nr na liście 15";"Janusz STĄCEL - nr na liście 16";"Ireneusz Grzegorz FIETKO - nr na liście 17";"Ala ZYCH - nr na liście 18";"Damian Kazimierz WINIARSKI - nr na liście 19";"Teresa Anna LUBERA - nr na liście 20";"Monika RŻANY - nr na liście 21";"Józef PRZYBOŚ - nr na liście 22";"Barbara Katarzyna OŻÓG - nr na liście 23";"Marek Andrzej KUŹMICZ - nr na liście 24";"Patrycja Dorota BRZYKOWSKA - nr na liście 25";"Andrzej Jan NOGA - nr na liście 26";"Krystyna DZIĄGWA - nr na liście 27";"Mateusz Michał CICHY - nr na liście 28";"Anna OSTROWSKA - nr na liście 29";"Kazimierz Leszek GACEK - nr na liście 30";"Liczba obwodów"
"180605";"gmina wiejska";"gm. Raniżów";"kolbuszowski";"podkarpackie";5138;5586;1885;3253;7;10;0;0;0;0;0;0;0;3253;0;0;3253;47;27;20;0;3206;178;44;13;82;2;6;2;0;1;2;3;1;0;0;4;4;0;1;3;0;2;0;1;1;0;0;1;0;2;2;1;286;196;45;6;3;0;4;3;1;2;7;0;5;0;2;0;1;1;2;0;0;1;1;2;1;0;0;0;1;0;2;190;76;25;5;23;5;6;2;5;4;0;2;2;12;0;1;0;1;5;2;3;2;1;0;0;0;0;2;1;1;4;2442;269;141;80;27;39;3;22;15;1341;8;3;4;385;8;8;4;3;9;2;8;1;9;1;1;3;4;4;4;2;34;10;1;3;2;0;0;0;1;0;0;0;0;0;0;0;1;1;1;0;100;36;9;16;11;4;3;0;1;2;1;0;0;0;2;1;1;0;0;0;3;0;0;2;0;0;3;1;1;0;3;8
"180606";"gmina wiejska";"gm. Dzikowiec";"kolbuszowski";"podkarpackie";4736;5144;2198;2538;5;5;0;0;0;0;0;0;0;2538;0;0;2538;28;20;8;0;2510;84;33;8;20;2;3;1;1;2;1;1;0;4;0;1;1;0;0;1;0;0;0;0;2;0;0;0;1;1;1;0;180;86;45;1;1;2;2;1;1;1;11;1;5;1;0;1;1;1;1;1;1;0;6;1;1;0;1;1;1;2;3;201;28;106;6;3;1;2;3;0;2;5;2;3;1;0;1;0;2;24;0;1;0;0;1;2;2;1;3;1;0;1;1968;220;124;149;9;48;10;16;11;1235;22;2;4;12;5;6;5;9;4;0;2;0;13;2;2;1;26;2;1;0;28;11;0;0;0;0;0;0;0;0;1;2;1;0;1;0;4;0;2;0;66;23;6;11;2;3;2;0;0;2;0;4;0;0;0;3;0;0;1;0;1;0;0;1;0;0;3;0;1;3;0;6
"180801";"gmina miejska";"m. Leżajsk";"leżajski";"podkarpackie";10607;11174;4122;6485;29;60;0;0;0;0;0;0;0;6482;0;0;6482;53;28;25;0;6429;1126;289;141;178;35;36;318;2;11;22;20;3;5;4;3;12;1;1;2;5;3;2;0;1;2;3;3;5;6;0;13;629;450;29;7;10;1;7;5;7;5;23;5;2;2;6;2;5;1;17;1;4;2;0;2;2;2;2;0;1;20;9;468;247;17;6;5;4;13;7;8;8;0;2;46;3;2;3;2;4;3;0;5;2;0;5;47;8;1;0;2;4;14;3690;314;706;51;109;56;8;34;28;8;20;11;1380;365;28;34;4;8;11;2;2;1;5;9;5;3;3;3;12;2;468;26;2;3;6;1;1;1;0;2;1;1;3;0;0;0;4;0;1;0;490;193;33;50;37;19;19;6;7;4;11;2;2;6;1;17;26;1;12;6;4;2;2;4;0;0;3;0;3;15;5;9
"180802";"gmina wiejska";"gm. Grodzisko Dolne";"leżajski";"podkarpackie";5904;6437;2213;3691;12;13;0;0;0;0;0;0;0;3687;0;0;3687;31;15;16;0;3656;371;27;16;9;3;3;298;0;4;0;2;1;4;0;2;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;281;168;5;2;3;2;2;2;0;9;10;2;2;2;0;0;1;0;62;2;2;0;0;0;0;0;0;0;0;4;1;131;77;2;3;0;1;3;4;1;2;0;2;12;2;0;0;0;1;0;1;0;1;0;0;13;0;0;0;0;0;6;2797;146;243;13;53;44;8;29;62;4;58;4;1732;130;15;22;0;5;5;1;2;3;5;8;3;4;1;2;9;5;181;8;3;0;2;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;68;30;0;8;5;1;2;1;2;1;2;0;3;0;0;3;0;0;3;1;0;0;0;3;0;1;0;0;1;1;0;7
"180803";"gmina wiejska";"gm. Kuryłówka";"leżajski";"podkarpackie";4180;4574;1732;2448;8;16;0;0;0;0;0;0;0;2448;0;0;2448;26;23;3;0;2422;103;31;11;17;2;1;16;3;3;1;1;0;0;1;0;5;0;0;2;0;1;0;0;0;0;2;0;3;1;0;2;158;107;10;2;3;0;2;3;0;0;9;2;0;3;2;2;1;0;0;0;2;0;0;2;0;1;0;1;2;2;2;324;59;3;5;0;1;1;5;1;4;0;0;149;3;2;1;1;1;0;1;1;0;0;0;83;1;0;1;0;1;0;1784;133;349;7;28;30;8;18;19;4;6;4;874;181;6;1;2;3;3;3;0;1;1;2;2;1;0;0;4;2;92;4;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;0;0;0;49;17;0;6;5;5;0;0;1;0;0;0;1;1;0;2;1;0;3;1;0;1;1;1;0;0;0;0;1;2;0;6
"180804";"gmina wiejska";"gm. Leżajsk";"leżajski";"podkarpackie";14568;15831;5503;9065;11;24;0;0;0;0;0;0;0;9065;0;1;9064;68;44;24;0;8996;522;104;47;63;8;21;175;0;3;35;9;2;3;4;6;21;1;0;4;1;2;0;0;0;0;1;0;0;3;2;7;838;648;26;12;8;8;6;4;3;5;27;4;1;0;7;5;6;0;22;5;3;1;0;0;1;3;0;2;4;18;9;412;210;23;7;3;5;8;5;5;2;3;3;40;11;3;4;2;3;2;0;1;1;2;4;40;6;3;1;0;3;12;7001;494;558;27;61;82;11;58;130;12;185;8;3330;1234;28;33;2;10;10;5;7;0;17;5;3;6;2;3;14;3;663;23;5;3;1;1;2;1;1;0;0;2;0;0;1;0;1;0;2;3;200;55;17;21;7;8;3;2;10;7;5;1;4;4;1;5;10;0;12;3;1;0;3;10;0;1;0;1;5;3;1;15
"180805";"gmina miejsko-wiejska";"gm. Nowa Sarzyna";"leżajski";"podkarpackie";15675;16789;5509;10166;19;31;1;1;0;0;0;0;1;10166;1;0;10166;86;54;32;0;10080;579;203;58;117;32;14;62;2;8;17;12;1;10;4;2;11;3;0;7;1;4;0;0;0;0;0;0;6;0;3;2;606;416;22;13;8;3;6;1;3;6;22;11;2;3;4;3;3;3;7;2;1;2;1;1;0;1;3;0;0;55;4;377;239;18;11;5;7;1;6;6;2;2;2;24;4;1;0;3;1;1;0;1;1;2;2;15;8;1;0;4;1;9;8149;115;119;16;28;32;6;21;9;3;40;9;6924;462;10;14;1;7;36;0;4;3;2;6;0;9;0;5;30;2;236;30;4;3;6;0;0;1;1;3;1;1;1;1;1;2;1;0;1;3;339;145;26;34;14;6;5;2;7;1;7;0;6;1;1;5;53;0;5;0;2;2;1;6;2;0;0;1;1;3;3;17
"181001";"gmina miejska";"m. Łańcut";"łańcucki";"podkarpackie";13048;14198;4076;8972;21;70;2;2;0;0;0;0;2;8972;2;0;8972;68;38;30;0;8904;1625;474;387;230;18;36;285;3;26;35;8;9;12;8;9;18;4;0;7;3;1;0;1;3;0;18;2;4;10;4;10;859;547;58;47;2;5;7;67;4;1;24;2;6;7;7;2;0;8;27;2;4;2;0;1;1;2;0;1;4;1;20;713;397;15;32;13;8;15;4;4;4;0;4;10;7;121;17;3;10;2;7;4;1;0;2;2;15;0;2;4;1;9;4887;629;623;149;366;307;5;106;1808;25;19;10;14;44;54;165;4;10;6;9;7;2;63;9;4;10;3;7;35;6;388;58;18;3;6;2;4;2;3;3;1;3;1;1;0;0;5;1;2;3;762;325;66;71;19;29;18;4;120;9;14;7;5;1;6;9;3;3;13;2;2;7;3;6;2;1;3;1;3;2;8;14
"181002";"gmina wiejska";"gm. Białobrzegi";"łańcucki";"podkarpackie";6104;6729;2075;4029;4;12;0;0;0;0;0;0;0;4029;0;0;4029;24;10;14;0;4005;410;61;40;37;2;9;212;0;7;3;5;1;2;1;0;14;0;3;3;0;2;0;1;0;1;2;0;0;1;0;3;437;295;18;16;2;5;1;9;6;1;8;2;3;1;4;2;2;4;28;1;11;1;2;0;0;1;0;0;5;2;7;266;139;0;3;9;4;10;0;3;6;1;2;16;5;33;3;1;3;0;2;2;2;0;0;1;12;1;1;0;1;6;2753;421;305;30;160;254;7;62;1180;5;12;6;21;24;43;31;2;11;4;3;4;2;27;6;3;6;0;4;38;3;79;15;3;1;1;0;1;0;1;0;1;0;3;0;0;0;0;0;3;1;124;42;10;11;2;7;4;0;13;0;3;1;1;1;0;4;1;0;5;2;0;1;0;5;0;0;3;0;2;4;2;5
"181003";"gmina wiejska";"gm. Czarna";"łańcucki";"podkarpackie";8347;9211;2365;5982;5;21;0;0;0;0;0;0;0;5982;0;2;5980;55;24;31;0;5925;462;109;104;69;11;25;57;1;11;14;10;1;4;6;2;9;2;2;3;1;0;1;1;1;1;3;0;4;3;1;6;508;346;31;30;3;1;8;16;3;2;25;5;0;4;5;1;1;5;7;0;0;3;0;1;1;0;0;1;3;1;5;355;200;15;3;9;2;13;2;8;0;1;5;7;7;25;3;2;4;1;0;3;3;1;3;1;31;0;1;0;0;5;4398;213;257;40;56;147;7;38;3344;15;7;1;10;33;22;32;2;7;5;3;6;1;30;7;0;4;2;7;3;0;99;23;4;2;3;0;0;2;2;1;1;2;1;1;0;0;2;1;0;1;179;80;17;20;3;2;6;0;15;8;3;1;0;2;0;2;0;0;3;0;1;3;0;2;0;1;3;0;1;3;3;8
"181004";"gmina wiejska";"gm. Łańcut";"łańcucki";"podkarpackie";15397;16861;4650;10747;12;47;0;0;0;0;0;0;0;10747;0;0;10747;69;41;28;0;10678;842;257;128;134;12;33;105;8;38;17;17;14;9;12;4;8;5;2;4;2;1;0;2;6;1;4;1;3;7;1;7;819;531;43;67;5;4;7;26;6;3;36;5;1;2;2;1;5;8;13;4;27;2;1;1;3;1;1;2;4;1;7;896;384;21;16;14;9;37;4;9;10;0;1;13;16;177;38;0;9;0;1;13;1;1;2;0;103;2;1;4;2;8;7676;932;944;121;276;632;20;190;3637;31;16;15;26;65;85;242;7;9;7;4;17;4;40;18;1;6;4;9;30;13;275;49;7;4;10;2;5;1;2;4;2;2;2;0;1;0;1;1;1;4;396;183;26;40;8;12;11;1;33;5;6;3;4;4;2;10;1;4;6;2;3;0;0;7;3;3;1;1;7;3;7;13
"181005";"gmina wiejska";"gm. Markowa";"łańcucki";"podkarpackie";4728;5214;1613;3115;6;7;0;0;0;0;0;0;0;3115;0;0;3115;31;15;16;0;3084;181;59;39;25;3;4;17;0;10;0;2;2;4;4;0;5;0;0;2;1;1;0;1;0;0;1;1;0;0;0;0;260;171;11;10;2;6;0;8;6;2;15;1;0;0;4;2;0;3;5;1;2;1;0;2;2;1;1;0;2;2;0;194;93;5;4;2;0;6;3;0;1;0;2;4;3;40;8;1;0;1;1;1;0;1;0;1;13;0;0;1;0;3;2315;180;259;47;102;187;6;23;1297;8;19;1;10;15;48;23;0;1;3;1;5;0;9;1;2;2;0;3;14;2;47;15;2;1;1;0;4;1;0;0;0;2;1;0;1;0;1;0;0;1;119;45;18;12;2;5;2;3;9;3;2;2;1;0;3;1;0;0;3;0;0;0;1;2;1;1;0;0;0;3;0;4
"181006";"gmina wiejska";"gm. Rakszawa";"łańcucki";"podkarpackie";5308;5786;1717;3591;1;9;0;0;0;0;0;0;0;3591;0;0;3591;36;17;19;0;3555;246;68;47;35;9;8;33;1;3;2;4;2;0;2;6;11;1;0;0;1;3;0;2;1;0;1;1;1;0;0;4;251;137;9;8;2;2;2;3;6;0;10;1;1;2;1;3;1;0;45;2;6;0;1;0;1;0;1;0;0;3;4;198;109;8;9;4;2;2;1;5;1;0;1;9;4;18;2;0;2;2;0;3;0;0;1;0;13;0;0;0;0;2;2756;153;121;26;44;52;9;35;1940;8;6;4;10;74;16;12;1;5;3;3;2;0;20;6;3;4;3;2;5;0;189;13;2;0;0;0;0;1;1;1;0;1;2;0;0;2;0;0;1;2;91;31;8;15;7;7;2;3;2;0;2;1;1;0;0;3;0;0;1;0;0;0;2;0;1;0;1;0;1;0;3;7
"181007";"gmina wiejska";"gm. Żołynia";"łańcucki";"podkarpackie";5006;5499;1768;3238;2;19;0;0;0;0;0;0;0;3238;0;0;3238;36;16;20;0;3202;283;62;36;59;4;5;72;4;1;6;5;5;3;2;1;6;1;0;1;0;0;0;0;2;0;0;0;0;3;1;4;222;144;10;6;3;0;6;5;0;1;12;4;1;3;0;0;2;0;15;0;1;0;0;1;1;0;1;0;3;0;3;228;94;19;5;1;2;8;1;3;7;0;2;22;4;23;5;1;3;1;3;1;1;0;1;3;9;0;1;0;1;7;2334;281;334;42;102;87;4;61;949;8;12;5;93;69;15;18;2;3;1;6;6;2;37;11;0;4;3;3;20;3;153;24;5;2;1;0;0;1;1;1;0;4;4;0;0;0;3;0;0;2;111;44;8;17;4;3;5;1;1;2;1;3;2;3;0;2;0;0;1;1;0;2;0;1;0;1;1;1;1;4;2;5
"181101";"gmina miejska";"m. Mielec";"mielecki";"podkarpackie";43667;47098;14694;28973;34;105;7;7;0;0;0;0;7;28977;7;0;28977;184;110;74;0;28793;6150;1336;270;3452;28;27;17;20;5;24;29;5;12;15;16;4;7;6;11;8;8;14;5;8;0;5;1;10;12;12;783;2348;1605;121;50;31;12;32;14;18;15;100;14;10;32;17;11;5;4;11;5;20;7;1;119;1;11;4;1;14;13;50;2400;545;1264;17;11;10;27;19;1;17;136;14;13;188;2;2;8;11;4;6;10;7;7;2;4;5;7;8;18;6;31;15159;1514;426;83;112;209;119;67;16;166;46;107;10;25;83;29;9089;49;19;30;28;32;23;41;246;15;14;25;26;1502;1008;263;55;8;17;76;5;4;6;7;11;9;3;4;2;6;12;13;5;20;2473;672;124;211;78;45;54;17;39;274;24;35;22;14;19;31;14;11;36;16;39;197;2;13;1;9;8;13;13;37;405;32
"181102";"gmina wiejska";"gm. Borowa";"mielecki";"podkarpackie";4108;4461;1535;2573;0;3;0;0;0;0;0;0;0;2573;0;0;2573;36;22;14;0;2537;188;38;2;112;2;0;0;1;1;1;6;1;2;1;2;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;16;117;82;7;0;1;0;0;3;3;1;8;0;0;0;0;1;0;0;0;0;0;1;0;4;0;0;0;0;0;0;6;403;32;311;2;0;1;1;14;0;0;7;1;2;11;0;0;0;0;1;0;1;0;0;0;0;2;2;0;1;1;13;1735;92;26;5;9;10;4;4;0;180;4;5;0;0;5;3;469;1;1;1;5;0;0;2;13;1;1;3;2;766;123;11;5;1;1;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;83;30;6;2;3;0;0;1;2;9;0;1;0;0;2;3;1;0;4;0;1;9;0;0;0;0;0;0;0;1;8;10
"181103";"gmina wiejska";"gm. Czermin";"mielecki";"podkarpackie";5051;5638;1926;3125;2;3;0;0;0;0;0;0;0;3125;0;0;3125;27;12;15;0;3098;221;40;4;136;0;1;0;1;1;1;1;3;0;0;2;0;0;0;1;1;0;0;0;0;0;0;0;3;2;0;24;123;80;3;1;2;0;2;0;2;1;10;1;0;2;3;0;0;0;4;2;1;0;0;2;0;1;0;0;0;2;4;298;28;194;2;0;2;2;10;0;1;23;3;3;9;2;0;0;0;2;0;1;1;0;2;0;1;0;1;2;1;8;2336;123;36;17;26;29;7;10;3;28;4;16;1;4;9;3;913;4;4;3;10;2;8;6;15;3;4;3;3;818;224;14;4;2;1;0;0;0;1;1;0;0;0;1;0;1;1;1;1;0;106;18;3;6;3;5;2;1;3;8;2;4;3;0;1;3;0;0;5;1;3;4;0;1;0;0;0;0;0;3;27;6
"181104";"gmina wiejska";"gm. Gawłuszowice";"mielecki";"podkarpackie";1990;2156;687;1303;0;5;0;0;0;0;0;0;0;1303;0;0;1303;21;16;5;0;1282;74;9;1;51;0;0;0;0;0;1;1;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;5;45;30;4;0;0;0;0;0;1;0;5;0;1;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;1;127;6;104;3;2;1;1;2;0;1;2;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1001;40;7;4;3;7;4;2;1;7;3;5;1;0;0;1;123;1;1;1;0;0;0;2;7;0;0;3;1;666;111;4;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1;0;0;0;31;8;1;3;0;0;0;0;1;3;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;2;0;9;7
"181105";"gmina wiejska";"gm. Mielec";"mielecki";"podkarpackie";9634;10502;3242;6392;10;18;0;0;0;0;0;0;0;6392;0;0;6392;80;47;33;0;6312;711;152;26;431;1;3;6;1;2;1;5;2;1;1;1;2;2;0;0;1;1;3;1;0;0;0;0;0;2;1;65;417;264;25;5;4;1;3;3;11;2;27;2;4;1;3;3;3;1;4;1;4;4;0;23;2;2;1;1;0;7;6;616;79;412;9;2;3;2;5;0;5;34;3;2;29;1;0;3;2;0;2;0;2;1;0;0;2;0;1;4;1;12;4014;299;112;18;35;40;20;18;6;104;12;41;5;6;27;7;2058;17;10;7;5;12;5;8;32;5;0;6;7;791;301;39;6;3;6;5;2;0;0;1;3;1;2;0;0;4;2;1;3;0;515;74;17;16;4;4;2;2;4;15;9;7;0;2;1;2;0;1;3;1;5;14;0;1;0;2;1;0;3;1;324;9
"181106";"gmina wiejska";"gm. Padew Narodowa";"mielecki";"podkarpackie";3937;4284;1435;2502;8;13;0;0;0;0;0;0;0;2501;0;0;2501;27;10;17;0;2474;144;24;9;74;0;0;1;16;1;0;3;3;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;8;126;83;3;0;9;1;2;2;0;0;5;5;0;0;1;1;0;0;0;0;0;1;0;3;0;0;0;1;1;1;7;280;16;235;1;2;1;1;1;1;2;1;1;0;5;0;2;0;1;0;1;1;2;0;0;1;2;0;0;1;0;2;1845;145;44;18;12;152;4;2;2;24;5;15;2;2;16;7;131;84;3;2;1;1;2;4;13;3;0;2;1;564;584;3;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;76;17;8;11;1;1;3;0;0;8;0;1;2;2;1;5;1;0;2;0;0;2;0;1;0;0;0;0;0;2;8;11
