"Symbol kontrolny";"Kod TERYT";"Okręg";"Numer";"Typ obszaru";"Typ obwodu";"Siedziba";"Gmina";"Powiat";"Województwo";"Komisja otrzymała kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów z różnych list";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok nazwiska kandydata na liście, której rejestracja została unieważniona";"Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów";"Lista nr 1 - KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE - ZPOW-601-19/19";"Mieczysław KASPRZAK - nr na liście 1";"Aleksander MERCIK - nr na liście 2";"Zdzisław ZADWORNY - nr na liście 3";"Małgorzata Krystyna DACHNOWICZ - nr na liście 4";"Janusz Marek HOŁYSZKO - nr na liście 5";"Zbigniew Wojciech KISZKA - nr na liście 6";"Zbigniew Andrzej BOJKO - nr na liście 7";"Barbara Danuta MAŁECKA - nr na liście 8";"Marek Zbigniew KONOPKA - nr na liście 9";"Krzysztof Jan SAWIŃSKI - nr na liście 10";"Anna Maria ZALESZCZUK - nr na liście 11";"Sabina Anna FAL - nr na liście 12";"Iwona Teresa BARADZIEJ - nr na liście 13";"Bogumiła Stanisława HOŁOWACZ - nr na liście 14";"Janusz Jacek BARAŃSKI - nr na liście 15";"Emilia Alina KOBIAŁKA-BANYŚ - nr na liście 16";"Ryszard ZARYCHTA - nr na liście 17";"Małgorzata HORBACZ - nr na liście 18";"Maria Stanisława FEDACZYŃSKA - nr na liście 19";"Marek PASTUSZCZAK - nr na liście 20";"Marek Zbigniew SOKÓŁ - nr na liście 21";"Stanisław FRANCZAK - nr na liście 22";"Lista nr 2 - KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ - ZPOW-601-9/19";"Marek Tadeusz KUCHCIŃSKI - nr na liście 1";"Anna Katarzyna SCHMIDT-RODZIEWICZ - nr na liście 2";"Piotr Marcin URUSKI - nr na liście 3";"Piotr Mieczysław BABINETZ - nr na liście 4";"Stanisław PIOTROWICZ - nr na liście 5";"Adam Walenty ŚNIEŻEK - nr na liście 6";"Piotr PILCH - nr na liście 7";"Teresa PAMUŁA - nr na liście 8";"Adam PAWLUŚ - nr na liście 9";"Tadeusz CHRZAN - nr na liście 10";"Lucyna PODHALICZ - nr na liście 11";"Dorota ŁUKASZYK - nr na liście 12";"Adam Tomasz DROZD - nr na liście 13";"Ryszard JĘDRUCH - nr na liście 14";"Grzegorz Stanisław PERS - nr na liście 15";"Robert PIESZCZOCH - nr na liście 16";"Joanna Katarzyna BRIL - nr na liście 17";"Alicja Anna POCAŁUŃ - nr na liście 18";"Joanna Maria BURBEŁO - nr na liście 19";"Andrzej GUZIK - nr na liście 20";"Maria Stanisława KUROWSKA - nr na liście 21";"Daniel Stanisław KRAWIEC - nr na liście 22";"Lista nr 3 - KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ - ZPOW-601-1/19";"Łukasz Michał RYDZIK - nr na liście 1";"Gabriel Jerzy ZAJDEL - nr na liście 2";"Kamila MACKIEWICZ-ROSSMANITH - nr na liście 3";"Janusz Andrzej JAGUSTYN - nr na liście 4";"Kamila Helena PIOTROWSKA - nr na liście 5";"Patryk Beniamin FIC - nr na liście 6";"Marzena Mieczysława CIWONIUK - nr na liście 7";"Dominik Łukasz RYCZAN - nr na liście 8";"Iwona GORCZYCA - nr na liście 9";"Adam BOGUSZ - nr na liście 10";"Dagmara Sylwia KUROPATWA - nr na liście 11";"Zbigniew WEŁYCZKO - nr na liście 12";"Ewa Aneta BARAN - nr na liście 13";"Wiesław Adam WOŚ - nr na liście 14";"Grzegorz Stanisław ŻÓŁKOŚ - nr na liście 15";"Radosław Zbigniew KRUKAR - nr na liście 16";"Monika ŚWIEBODA - nr na liście 17";"Mirosław Józef PIELA - nr na liście 18";"Halina Bożena ITNER - nr na liście 19";"Sebastian Rafał ŚWIEBODA - nr na liście 20";"Łukasz STEBNICKI - nr na liście 21";"Piotr Marcin WOJNAROWSKI - nr na liście 22";"Lista nr 4 - KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ - ZPOW-601-5/19";"Andrzej Tomasz ZAPAŁOWSKI - nr na liście 1";"Adam Roman BERKOWICZ - nr na liście 2";"Kazimierz Zygmunt KRĘŻAŁEK - nr na liście 3";"Robert Stanisław STADNICKI - nr na liście 4";"Małgorzata ZYCH - nr na liście 5";"Jan Franciszek KRZANOWSKI - nr na liście 6";"Michał SZWED - nr na liście 7";"Janusz Jan ZIELIŃSKI - nr na liście 8";"Tomasz Rafał FILIP - nr na liście 9";"Grażyna Henryka DUDZIŃSKA-SOBOLEWSKA - nr na liście 10";"Ryszard Jan WOJTUCH - nr na liście 11";"Jadwiga Anna NADBRZESKA - nr na liście 12";"Aleksandra Justyna SIKORA - nr na liście 13";"Marlena Emilia HRYSIO - nr na liście 14";"Aleksander DYGUŁA - nr na liście 15";"Anna Maria PERŻYŁO - nr na liście 16";"Witold Aleksander DULĘBA - nr na liście 17";"Joanna ANTOCHÓW - nr na liście 18";"Zdzisław SOBOLEWSKI - nr na liście 19";"Paweł Kamil GOLBA - nr na liście 20";"Ewelina BOCHNIA - nr na liście 21";"Jan Maria ZUCHOWSKI - nr na liście 22";"Lista nr 5 - KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI - ZPOW-601-6/19";"Joanna Zofia FRYDRYCH - nr na liście 1";"Marek Zdzisław RZĄSA - nr na liście 2";"Wojciech Aleksander BLECHARCZYK - nr na liście 3";"Józef SZKOŁA - nr na liście 4";"Adam WOŚ - nr na liście 5";"Ewa Stefania SAWICKA - nr na liście 6";"Antoni Stanisław PIKUL - nr na liście 7";"Barbara Maria BALON - nr na liście 8";"Jan Władysław ZYCH - nr na liście 9";"Iwona Janina HOLCMAN - nr na liście 10";"Roman Władysław KARAŚ - nr na liście 11";"Marian Jerzy RYZNAR - nr na liście 12";"Krzysztof Józef KŁAK - nr na liście 13";"Maria Anna SŁOWIK - nr na liście 14";"Michał Albert JUREK - nr na liście 15";"Krzysztof Adam WOTA - nr na liście 16";"Grażyna Dorota KOSTKA - nr na liście 17";"Marzena Karolina KNAP - nr na liście 18";"Tomasz BIAŁY - nr na liście 19";"Izabela Krystyna ZAWOJSKA - nr na liście 20";"Dariusz Wojciech WOJAKOWSKI - nr na liście 21";"Waldemar ZADWORNY - nr na liście 22"
"1e7d-fffe-ed76-7e70-4488-f4fe-bbbe-84d8";"180401";"22";"8";"miasto";"stały";"Zespół Placówek Oświatowo-Wychowawczych, ul. Władysława Reymonta 1, 37-500 Jarosław";"m. Jarosław";"jarosławski";"podkarpackie";"1090";"1161";"386";"704";"0";"3";"1";"1";"0";"0";"0";"0";"1";"705";"1";"0";"705";"6";"2";"4";"0";"699";"40";"22";"2";"2";"1";"3";"0";"1";"0";"1";"0";"0";"0";"1";"3";"0";"0";"0";"2";"0";"0";"0";"2";"360";"90";"134";"2";"19";"13";"0";"5";"9";"1";"61";"4";"2";"2";"0";"0";"3";"1";"3";"1";"0";"4";"6";"51";"32";"3";"1";"2";"2";"0";"0";"1";"0";"0";"1";"1";"1";"2";"0";"0";"1";"0";"1";"0";"1";"2";"46";"27";"6";"1";"0";"4";"0";"0";"1";"1";"0";"0";"0";"1";"0";"1";"1";"0";"0";"1";"1";"1";"0";"202";"28";"25";"0";"52";"2";"2";"1";"2";"0";"0";"0";"81";"1";"1";"0";"0";"0";"0";"0";"3";"0";"4"
"a3b3-b7a2-fdb7-12ea-6101-c42d-43ee-d966";"180401";"22";"9";"miasto";"stały";"Miejskie Przedszkole Nr 8, os. Słoneczne 6, 37-500 Jarosław";"m. Jarosław";"jarosławski";"podkarpackie";"1100";"1173";"372";"728";"1";"5";"0";"0";"0";"0";"0";"0";"0";"728";"0";"0";"728";"2";"1";"1";"0";"726";"70";"42";"3";"1";"2";"2";"1";"1";"1";"6";"0";"0";"1";"0";"5";"0";"0";"1";"0";"1";"0";"0";"3";"376";"98";"154";"1";"4";"14";"0";"1";"10";"0";"73";"2";"3";"5";"1";"0";"2";"1";"0";"0";"0";"2";"5";"62";"35";"0";"7";"1";"4";"1";"0";"0";"3";"5";"1";"0";"0";"0";"1";"0";"2";"2";"0";"0";"0";"0";"55";"35";"6";"0";"0";"1";"1";"1";"0";"2";"0";"0";"0";"1";"1";"0";"0";"0";"0";"1";"4";"1";"1";"163";"21";"28";"3";"48";"1";"0";"0";"2";"1";"0";"1";"49";"0";"1";"0";"0";"1";"1";"0";"2";"0";"4"
"ae4a-9e2e-43b9-a175-2e9f-5a48-f8c0-f858";"180401";"22";"10";"miasto";"stały";"Miejskie Przedszkole Nr 10, Osiedle Kombatantów 22, 37-500 Jarosław";"m. Jarosław";"jarosławski";"podkarpackie";"1150";"1218";"380";"770";"1";"2";"0";"0";"0";"0";"0";"0";"0";"770";"0";"0";"770";"3";"1";"2";"0";"767";"93";"63";"0";"5";"0";"0";"1";"1";"2";"1";"1";"0";"0";"0";"11";"1";"0";"0";"2";"0";"0";"1";"4";"407";"82";"168";"0";"8";"14";"0";"7";"7";"1";"94";"2";"8";"2";"0";"1";"1";"2";"1";"0";"2";"1";"6";"54";"32";"7";"6";"0";"2";"0";"0";"1";"1";"1";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"2";"39";"19";"3";"0";"0";"2";"1";"4";"1";"4";"1";"0";"0";"1";"0";"0";"1";"0";"0";"1";"0";"1";"0";"174";"24";"31";"0";"43";"2";"5";"0";"1";"0";"1";"0";"61";"3";"2";"0";"0";"0";"0";"0";"0";"1";"0"
"b23f-a2c1-bfd5-9b17-1617-1395-70d8-d2ad";"180401";"22";"11";"miasto";"stały";"Miejskie Przedszkole Nr 10, Osiedle Kombatantów 22, 37-500 Jarosław";"m. Jarosław";"jarosławski";"podkarpackie";"919";"983";"375";"544";"6";"3";"0";"0";"0";"0";"0";"0";"0";"544";"0";"0";"544";"5";"5";"0";"0";"539";"50";"26";"3";"3";"1";"0";"1";"1";"1";"0";"1";"1";"1";"2";"3";"0";"0";"0";"5";"0";"0";"0";"1";"329";"69";"140";"1";"3";"7";"1";"2";"7";"3";"87";"0";"2";"0";"1";"0";"1";"1";"0";"1";"1";"1";"1";"21";"14";"3";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"1";"35";"19";"4";"0";"2";"1";"0";"1";"0";"2";"1";"0";"0";"3";"0";"0";"0";"0";"1";"0";"1";"0";"0";"104";"15";"10";"0";"22";"3";"1";"0";"1";"0";"1";"0";"51";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"8a6b-a1a7-73f1-f5f8-99b9-d7be-bf87-a65d";"180401";"22";"12";"miasto";"stały";"Szkoła Podstawowa Nr 5, ul. Romualda Traugutta 15, 37-500 Jarosław";"m. Jarosław";"jarosławski";"podkarpackie";"1309";"1407";"408";"901";"1";"5";"0";"0";"0";"0";"0";"0";"0";"901";"0";"0";"901";"4";"4";"0";"0";"897";"84";"64";"2";"2";"6";"1";"0";"0";"1";"0";"0";"1";"0";"0";"4";"3";"0";"0";"0";"0";"0";"0";"0";"462";"95";"175";"2";"6";"20";"0";"7";"6";"0";"118";"4";"5";"1";"1";"4";"2";"0";"0";"0";"2";"3";"11";"42";"32";"5";"3";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"68";"40";"10";"1";"2";"1";"0";"1";"0";"1";"5";"0";"0";"0";"2";"0";"0";"0";"0";"0";"5";"0";"0";"241";"25";"12";"1";"96";"5";"3";"0";"1";"0";"0";"1";"91";"2";"0";"0";"0";"0";"0";"1";"0";"1";"2"
"be3e-63b2-d947-1d22-810e-551d-5254-6a11";"180401";"22";"13";"miasto";"stały";"Szkoła Podstawowa Nr 5, ul. Romualda Traugutta 15, 37-500 Jarosław";"m. Jarosław";"jarosławski";"podkarpackie";"1320";"1387";"413";"907";"0";"2";"0";"0";"0";"0";"0";"0";"0";"907";"0";"0";"907";"7";"3";"4";"0";"900";"74";"43";"3";"2";"4";"0";"0";"0";"0";"0";"2";"0";"1";"1";"9";"0";"0";"2";"2";"0";"0";"0";"5";"423";"92";"179";"4";"11";"12";"0";"7";"6";"0";"97";"1";"1";"2";"2";"0";"0";"1";"0";"0";"2";"4";"2";"68";"40";"2";"4";"1";"4";"1";"2";"4";"1";"1";"2";"0";"2";"0";"1";"0";"0";"0";"0";"0";"0";"3";"71";"38";"12";"0";"0";"1";"0";"1";"0";"3";"1";"0";"1";"1";"3";"0";"0";"0";"0";"3";"2";"4";"1";"264";"25";"25";"3";"105";"11";"2";"3";"1";"0";"0";"2";"73";"2";"1";"1";"2";"2";"0";"0";"0";"0";"6"
"3bcd-e1f5-c0a7-73e6-b075-8788-dcc3-b407";"180401";"22";"14";"miasto";"stały";"Żłobek Miejski ""Radosny zakątek"", ul. Ignacego Kraszewskiego 1, 37-500 Jarosław";"m. Jarosław";"jarosławski";"podkarpackie";"1620";"1734";"701";"919";"1";"7";"0";"0";"0";"0";"0";"0";"0";"919";"0";"0";"919";"9";"5";"4";"0";"910";"95";"67";"2";"2";"5";"0";"0";"0";"1";"2";"1";"0";"1";"1";"5";"0";"0";"1";"4";"0";"0";"1";"2";"443";"94";"166";"1";"11";"12";"1";"7";"10";"1";"113";"0";"3";"1";"1";"0";"2";"1";"1";"0";"0";"8";"10";"92";"48";"8";"8";"0";"6";"3";"1";"1";"5";"1";"2";"1";"1";"0";"0";"0";"1";"1";"1";"0";"1";"3";"50";"26";"4";"1";"1";"0";"0";"1";"2";"3";"1";"0";"1";"0";"0";"0";"1";"0";"0";"0";"7";"2";"0";"230";"35";"35";"1";"73";"4";"2";"0";"2";"1";"0";"0";"60";"6";"1";"0";"0";"8";"0";"0";"0";"0";"2"
"c260-7089-8004-e99a-06fc-5338-d321-4746";"180401";"22";"15";"miasto";"stały";"Szkoła Podstawowa Nr 2, ul. Jana Pawła II 26, 37-500 Jarosław";"m. Jarosław";"jarosławski";"podkarpackie";"1679";"1808";"630";"1049";"10";"6";"0";"0";"0";"0";"0";"0";"0";"1049";"0";"0";"1049";"12";"9";"3";"0";"1037";"92";"63";"5";"1";"2";"2";"1";"0";"0";"0";"0";"2";"0";"1";"10";"0";"0";"0";"0";"0";"0";"1";"4";"520";"110";"210";"3";"6";"5";"0";"6";"15";"1";"136";"2";"7";"2";"3";"2";"2";"0";"2";"0";"1";"2";"5";"93";"60";"11";"0";"3";"3";"1";"0";"1";"5";"0";"4";"0";"0";"1";"0";"0";"0";"0";"1";"1";"0";"2";"66";"32";"12";"1";"1";"2";"0";"1";"0";"5";"0";"0";"0";"1";"0";"2";"0";"1";"1";"1";"5";"0";"1";"266";"35";"34";"0";"76";"5";"7";"0";"1";"0";"0";"1";"96";"2";"0";"1";"1";"5";"1";"0";"0";"0";"1"
"bc58-bbab-19c2-ce27-16a2-8388-c8c2-a51c";"180401";"22";"16";"miasto";"stały";"Ośrodek Rehabilitacyjno-Edukacyjno-Wychowawczy, Osiedle im. Wincentego Witosa 18, 37-500 Jarosław";"m. Jarosław";"jarosławski";"podkarpackie";"1410";"1507";"510";"900";"1";"4";"0";"0";"0";"0";"0";"0";"0";"900";"0";"0";"900";"5";"2";"3";"0";"895";"89";"66";"2";"3";"2";"0";"1";"0";"4";"0";"0";"0";"2";"0";"5";"0";"0";"1";"1";"0";"0";"1";"1";"454";"91";"200";"3";"7";"16";"2";"1";"15";"0";"95";"2";"1";"2";"6";"0";"2";"0";"1";"2";"0";"2";"6";"54";"36";"0";"3";"2";"2";"0";"0";"0";"3";"0";"1";"0";"1";"4";"0";"0";"0";"1";"0";"0";"0";"1";"65";"38";"9";"0";"2";"2";"4";"2";"0";"4";"0";"0";"0";"0";"1";"1";"0";"0";"0";"1";"1";"0";"0";"233";"39";"16";"2";"66";"7";"0";"2";"1";"1";"1";"0";"85";"1";"2";"0";"0";"7";"0";"0";"0";"0";"3"
"140a-b55c-7687-3336-5e06-c22e-f2d5-1051";"180401";"22";"17";"miasto";"stały";"Szkoła Podstawowa Nr 4, ul. Żeromskiego 4, 37-500 Jarosław";"m. Jarosław";"jarosławski";"podkarpackie";"1420";"1546";"485";"935";"3";"7";"0";"0";"0";"0";"0";"0";"0";"935";"0";"0";"935";"5";"4";"1";"0";"930";"98";"80";"0";"2";"3";"1";"0";"1";"0";"0";"0";"0";"1";"0";"3";"0";"0";"0";"1";"0";"0";"1";"5";"463";"109";"187";"5";"0";"18";"1";"3";"20";"1";"83";"1";"2";"2";"6";"0";"1";"1";"2";"0";"1";"5";"15";"70";"44";"5";"1";"1";"3";"2";"1";"0";"1";"0";"2";"0";"3";"4";"0";"0";"2";"0";"0";"0";"0";"1";"80";"36";"13";"2";"3";"1";"3";"3";"2";"1";"3";"0";"0";"0";"4";"1";"0";"0";"0";"2";"4";"1";"1";"219";"30";"23";"0";"66";"1";"3";"1";"1";"0";"0";"0";"81";"4";"1";"1";"0";"2";"0";"0";"0";"0";"5"
"04a5-4439-6562-124e-8ba0-36d6-a328-32bf";"180401";"22";"18";"miasto";"stały";"Szkoła Podstawowa Nr 11, ul. Ignacego Kraszewskiego 39, 37-500 Jarosław";"m. Jarosław";"jarosławski";"podkarpackie";"1360";"1379";"461";"899";"0";"8";"0";"0";"0";"0";"0";"0";"0";"899";"0";"0";"899";"4";"2";"2";"0";"895";"84";"64";"0";"2";"1";"0";"4";"0";"1";"0";"0";"0";"0";"1";"7";"0";"0";"0";"0";"0";"0";"2";"2";"478";"103";"215";"1";"8";"14";"1";"3";"15";"0";"94";"3";"7";"0";"3";"1";"0";"1";"2";"2";"0";"2";"3";"61";"35";"3";"8";"1";"2";"0";"1";"0";"0";"2";"0";"1";"4";"1";"0";"0";"0";"0";"1";"0";"0";"2";"59";"33";"5";"1";"1";"1";"1";"1";"0";"3";"3";"0";"0";"0";"1";"1";"0";"0";"2";"0";"2";"1";"3";"213";"17";"20";"1";"83";"3";"0";"0";"1";"0";"0";"0";"75";"3";"2";"0";"1";"4";"0";"0";"1";"0";"2"
"dc05-b19a-8909-4741-4f13-a615-f92b-dc1b";"180401";"22";"19";"miasto";"stały";"Specjalny Ośrodek Szkolno-Wychowawczy, ul. Jana Pawła II 30, 37-500 Jarosław";"m. Jarosław";"jarosławski";"podkarpackie";"1440";"1539";"531";"909";"4";"5";"0";"0";"0";"0";"0";"0";"0";"909";"0";"0";"909";"3";"2";"1";"0";"906";"70";"55";"1";"6";"0";"1";"1";"1";"1";"0";"1";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"1";"524";"114";"202";"3";"9";"19";"1";"13";"27";"2";"108";"4";"2";"1";"1";"1";"2";"1";"1";"0";"0";"5";"8";"52";"34";"5";"0";"0";"2";"0";"2";"0";"2";"3";"0";"0";"0";"2";"0";"0";"0";"0";"1";"0";"1";"0";"59";"32";"7";"0";"0";"2";"1";"0";"0";"8";"1";"1";"1";"0";"1";"0";"0";"0";"0";"1";"2";"1";"1";"201";"25";"29";"0";"60";"6";"1";"0";"0";"1";"0";"1";"72";"0";"0";"1";"0";"1";"3";"0";"0";"0";"1"
"74c3-8529-de40-3884-e895-3281-7fd5-3804";"180401";"22";"20";"miasto";"stały";"Miejskie Przedszkole Nr 12, Aleja im. pułkownika Wojciecha Szczepańskiego 2, 37-500 Jarosław";"m. Jarosław";"jarosławski";"podkarpackie";"1110";"1186";"323";"787";"0";"3";"0";"0";"0";"0";"0";"0";"0";"787";"0";"0";"787";"11";"7";"4";"0";"776";"65";"40";"2";"6";"5";"0";"0";"1";"1";"0";"0";"0";"2";"2";"3";"0";"0";"2";"0";"0";"0";"0";"1";"367";"67";"162";"2";"4";"19";"3";"4";"6";"1";"74";"1";"1";"1";"2";"0";"1";"0";"1";"1";"0";"5";"12";"40";"24";"2";"0";"1";"3";"1";"0";"0";"2";"0";"1";"0";"0";"3";"0";"1";"0";"1";"0";"0";"0";"1";"73";"38";"8";"1";"1";"6";"0";"3";"2";"7";"0";"0";"0";"1";"1";"1";"2";"0";"0";"0";"2";"0";"0";"231";"25";"24";"2";"71";"3";"0";"0";"2";"0";"2";"0";"97";"0";"0";"0";"0";"3";"1";"0";"0";"1";"0"
"59ec-4176-2b71-8fe8-c334-3530-c686-f323";"180401";"22";"21";"miasto";"stały";"Dzienny Dom ""Senior +"", ul. Dolnoleżajska 16, 37-500 Jarosław";"m. Jarosław";"jarosławski";"podkarpackie";"1718";"1894";"568";"1150";"2";"21";"0";"0";"0";"0";"0";"0";"0";"1149";"0";"1";"1148";"14";"7";"7";"0";"1134";"79";"56";"1";"5";"3";"1";"0";"0";"0";"2";"0";"0";"1";"0";"2";"0";"1";"1";"1";"1";"0";"0";"4";"732";"110";"418";"3";"4";"15";"2";"6";"15";"0";"127";"1";"2";"0";"2";"1";"1";"1";"3";"1";"1";"4";"15";"54";"28";"9";"3";"0";"0";"3";"1";"1";"2";"2";"0";"0";"1";"0";"0";"1";"3";"0";"0";"0";"0";"0";"100";"64";"7";"0";"3";"5";"1";"0";"0";"5";"0";"0";"0";"1";"3";"0";"0";"1";"0";"0";"8";"1";"1";"169";"19";"17";"0";"64";"1";"1";"0";"1";"1";"0";"0";"58";"1";"1";"1";"0";"0";"1";"1";"0";"0";"2"
"3c22-f425-39af-5246-f2a0-f1e5-ea04-1150";"180401";"22";"22";"miasto";"zakład leczniczy";"Centrum Opieki Medycznej w Jarosławiu, ul. 3 Maja 70, 37-500 Jarosław";"m. Jarosław";"jarosławski";"podkarpackie";"180";"157";"143";"37";"0";"3";"0";"0";"0";"0";"0";"0";"0";"37";"0";"0";"37";"1";"1";"0";"0";"36";"5";"3";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"25";"8";"12";"2";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"1";"1";"0";"2";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"c615-28f9-b942-ea1b-c56c-954d-3097-a2ab";"180401";"22";"23";"miasto";"zakład leczniczy";"Specjalistyczny Psychiatryczny Zakład Opieki Zdrowotnej w Jarosławiu, ul. Tadeusza Kościuszki 18, 37-500 Jarosław";"m. Jarosław";"jarosławski";"podkarpackie";"400";"409";"231";"169";"0";"0";"0";"0";"0";"0";"0";"0";"0";"169";"0";"0";"169";"0";"0";"0";"0";"169";"19";"8";"0";"0";"1";"0";"1";"2";"1";"1";"1";"0";"1";"0";"0";"1";"0";"0";"1";"0";"1";"0";"0";"118";"47";"12";"2";"0";"2";"5";"3";"5";"1";"6";"4";"2";"5";"7";"3";"3";"0";"1";"2";"1";"3";"4";"9";"3";"1";"0";"0";"1";"0";"1";"0";"0";"1";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"6";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"17";"3";"3";"0";"0";"1";"2";"0";"0";"1";"0";"1";"4";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0"
"8f75-3321-152d-aeca-0306-f611-2267-29a6";"180402";"22";"1";"miasto";"stały";"Szkoła Podstawowa im. Bohaterów Września 1939r., ul. Mickiewicza 4, 37-550 Radymno";"m. Radymno";"jarosławski";"podkarpackie";"1390";"1556";"528";"862";"2";"5";"0";"0";"0";"0";"0";"0";"0";"862";"0";"0";"862";"13";"10";"3";"0";"849";"108";"81";"1";"1";"2";"5";"0";"1";"2";"1";"0";"0";"1";"0";"6";"0";"0";"1";"4";"1";"0";"0";"1";"502";"152";"91";"1";"0";"8";"0";"16";"1";"0";"90";"17";"1";"2";"2";"0";"2";"0";"0";"74";"0";"42";"3";"50";"33";"4";"4";"1";"1";"0";"0";"1";"1";"0";"1";"0";"1";"0";"0";"0";"1";"0";"0";"1";"0";"1";"92";"59";"10";"0";"2";"4";"1";"1";"1";"2";"2";"1";"0";"0";"1";"0";"0";"0";"0";"0";"5";"2";"1";"97";"16";"27";"1";"12";"4";"6";"0";"0";"0";"0";"0";"27";"0";"0";"0";"1";"1";"0";"0";"0";"1";"1"
"820a-1568-369e-8dda-e3cf-7b0a-cb48-fc91";"180402";"22";"2";"miasto";"stały";"Zespół Szkół Ogólnokształcących, Zawodowych i Rolniczych, ul. Złota Góra 13, 37-550 Radymno";"m. Radymno";"jarosławski";"podkarpackie";"780";"834";"308";"472";"2";"2";"0";"0";"0";"0";"0";"0";"0";"472";"0";"0";"472";"3";"2";"1";"0";"469";"56";"31";"2";"0";"0";"7";"0";"0";"0";"4";"0";"1";"0";"1";"1";"0";"0";"1";"4";"2";"0";"0";"2";"293";"51";"50";"8";"0";"4";"0";"15";"0";"1";"81";"4";"1";"2";"1";"0";"1";"4";"2";"47";"0";"19";"2";"26";"15";"1";"1";"0";"3";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"1";"29";"18";"4";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"1";"1";"0";"2";"0";"0";"65";"8";"32";"0";"11";"4";"1";"0";"0";"0";"0";"0";"7";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"40ec-508f-1885-6553-09c2-8179-a312-5c1d";"180402";"22";"3";"miasto";"stały";"Przedszkole Samorządowe, ul. Kazimierza Wielkiego 4, 37-550 Radymno";"m. Radymno";"jarosławski";"podkarpackie";"1840";"1974";"698";"1142";"2";"2";"0";"0";"0";"0";"0";"0";"0";"1142";"0";"0";"1142";"17";"13";"4";"0";"1125";"104";"56";"1";"2";"2";"9";"2";"0";"4";"0";"2";"1";"1";"0";"5";"0";"1";"0";"14";"0";"2";"0";"2";"738";"180";"168";"2";"2";"15";"1";"15";"11";"0";"166";"7";"1";"0";"4";"0";"3";"0";"1";"111";"1";"49";"1";"56";"30";"6";"1";"5";"0";"0";"0";"1";"0";"0";"4";"0";"1";"3";"0";"1";"1";"0";"0";"0";"0";"3";"84";"49";"18";"0";"0";"4";"0";"6";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"3";"143";"29";"52";"0";"16";"9";"9";"0";"4";"0";"0";"1";"18";"1";"0";"0";"1";"0";"0";"0";"1";"0";"2"
