"Symbol kontrolny";"Kod TERYT";"Okręg";"Numer";"Typ obszaru";"Typ obwodu";"Siedziba";"Gmina";"Powiat";"Województwo";"Komisja otrzymała kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok skreślonego nazwiska kandydata";"Liczba głosów ważnych oddanych łącznie na wszystkich kandydatów";"Cezary Paweł KASPRZAK";"Marek RUDNICKI";"Kazimierz Michał UJAZDOWSKI"
"2854-3dbf-ecf9-d492-0324-f451-5862-7a6f";"149901";"44";"131";"zagranica";"zagranica";"Meksyk, Ambasada RP calle Cracovia 40, colonia San Ángel delegación Alvaro Obregón Ciudad de México, CP 01000, Meksyk, Meksykańskie Stany Zjednoczone";"zagranica";"zagranica";"mazowieckie";"250";"207";"75";"175";"0";"7";"0";"0";"0";"0";"0";"0";"0";"175";"0";"0";"175";"4";"1";"3";"0";"171";"26";"21";"124"
"fe2b-a342-9da4-7b74-d8d5-82d1-d8a6-dfa4";"149901";"44";"132";"zagranica";"zagranica";"Kiszyniów, Wydział Konsularny Ambasady RP Vasile Alecsandri 101 MD - 2012 Chişinău, Kiszyniów, Republika Mołdawii";"zagranica";"zagranica";"mazowieckie";"130";"97";"39";"91";"0";"10";"0";"0";"0";"0";"0";"0";"0";"91";"0";"0";"91";"0";"0";"0";"0";"91";"4";"27";"60"
"b294-eba5-71dc-7957-f624-f09c-a989-fb07";"149901";"44";"133";"zagranica";"zagranica";"Haga, Ambasada RP Alexanderstraat 25 2514 JM Den Haag, Haga, Królestwo Niderlandów";"zagranica";"zagranica";"mazowieckie";"5600";"5291";"1121";"4479";"0";"143";"0";"0";"0";"0";"0";"0";"0";"4468";"0";"0";"4468";"101";"29";"72";"0";"4367";"824";"821";"2722"
"9e5a-fde0-7252-d148-ea5f-d262-6121-a1ab";"149901";"44";"134";"zagranica";"zagranica";"Amsterdam, Amsterdam International Community School Prinses Irenestraat 59 1077 WV Amsterdam, Amsterdam, Królestwo Niderlandów";"zagranica";"zagranica";"mazowieckie";"4917";"4804";"688";"4229";"0";"167";"0";"0";"0";"0";"0";"0";"0";"4218";"0";"0";"4218";"74";"18";"56";"0";"4144";"837";"609";"2698"
"29d2-4968-e412-491f-4a1c-e7d2-2715-d768";"149901";"44";"135";"zagranica";"zagranica";"Breda, Gemeenschapshuis Erasmus Erasmusweg 24 4834 AA Breda, Breda, Królestwo Niderlandów";"zagranica";"zagranica";"mazowieckie";"3300";"3144";"528";"2769";"0";"62";"0";"0";"0";"0";"0";"0";"0";"2769";"0";"0";"2769";"84";"26";"58";"0";"2685";"606";"527";"1552"
"d5e5-c134-a972-35eb-3d9d-c765-5c84-a02a";"149901";"44";"136";"zagranica";"zagranica";"Groningen, MFC De Stroming Merwedestraat 54 9725 KE Groningen, Groningen, Królestwo Niderlandów";"zagranica";"zagranica";"mazowieckie";"901";"709";"260";"641";"0";"17";"0";"0";"0";"0";"0";"0";"0";"641";"0";"0";"641";"18";"9";"9";"0";"623";"140";"109";"374"
"a44d-5096-2b59-2352-69f4-dbb0-14a0-10ea";"149901";"44";"137";"zagranica";"zagranica";"Meterik, MFC de Meulewiek St. Jansstraat 2a 5964 AC Meterik, Meterik, Królestwo Niderlandów";"zagranica";"zagranica";"mazowieckie";"2190";"2068";"336";"1853";"0";"51";"0";"0";"0";"0";"0";"0";"0";"1854";"0";"0";"1854";"69";"26";"43";"0";"1785";"418";"455";"912"
"358b-cda3-7414-2885-4844-8ea6-65bf-1b9c";"149901";"44";"138";"zagranica";"zagranica";"Berlin, Ambasada RP Lassenstrasse 19 – 21 14193 Berlin, Berlin, Republika Federalna Niemiec";"zagranica";"zagranica";"mazowieckie";"3300";"3034";"595";"2705";"0";"162";"0";"0";"0";"0";"0";"0";"0";"2705";"0";"0";"2705";"48";"11";"37";"0";"2657";"348";"501";"1808"
"a9bd-374d-eb00-143d-e184-ef81-7fd6-d7d8";"149901";"44";"139";"zagranica";"zagranica";"Berlin, Instytut Polski Burgstrasse 27 10178 Berlin, Berlin, Republika Federalna Niemiec";"zagranica";"zagranica";"mazowieckie";"4204";"3788";"820";"3384";"0";"270";"0";"0";"0";"0";"0";"0";"0";"3384";"0";"0";"3384";"47";"12";"35";"0";"3337";"702";"232";"2403"
"f231-6863-fe3e-0c1d-2afe-ec83-59d7-3990";"149901";"44";"140";"zagranica";"zagranica";"Berlin, Polska Misja Katolicka Dom Parafialny im. Św. Jana Pawła II Lilienthalstraße 5 10965 Berlin, Berlin, Republika Federalna Niemiec";"zagranica";"zagranica";"mazowieckie";"2350";"2130";"352";"1999";"0";"123";"0";"0";"0";"0";"0";"0";"0";"1999";"0";"0";"1999";"42";"11";"31";"0";"1957";"229";"633";"1095"
"fb6f-618f-3f4d-8a6b-c956-f90e-4787-1fd4";"149901";"44";"141";"zagranica";"zagranica";"Berlin, Centrum Badań Historycznych Polskiej Akademii Nauk Majakowskiring 47 13156 Berlin, Berlin, Republika Federalna Niemiec";"zagranica";"zagranica";"mazowieckie";"1150";"979";"308";"842";"0";"55";"0";"0";"0";"0";"0";"0";"0";"842";"0";"0";"842";"12";"4";"8";"0";"830";"123";"131";"576"
"bb50-0bce-0a94-cb37-39ad-6aff-1e1e-6532";"149901";"44";"142";"zagranica";"zagranica";"Lipsk, Instytut Polski, Markt 10 04109 Leipzig, Lipsk, Republika Federalna Niemiec";"zagranica";"zagranica";"mazowieckie";"1002";"849";"222";"780";"0";"64";"0";"0";"0";"0";"0";"0";"0";"779";"0";"2";"777";"7";"4";"3";"0";"770";"159";"136";"475"
"2b50-2d23-dff4-b442-abf3-eb2e-1ef6-bf54";"149901";"44";"143";"zagranica";"zagranica";"Hamburg I, Konsulat Generalny RP Gründgensstrasse 20 22309 Hamburg, Hamburg, Republika Federalna Niemiec";"zagranica";"zagranica";"mazowieckie";"2500";"2531";"259";"2241";"0";"167";"0";"0";"0";"0";"0";"0";"0";"2241";"0";"0";"2241";"21";"3";"18";"0";"2220";"293";"536";"1391"
"e02c-ead5-95c8-0257-3d62-8fa0-669f-09f7";"149901";"44";"144";"zagranica";"zagranica";"Hamburg II, Konsulat Generalny RP Gründgensstraße 20 22309 Hamburg, Hamburg, Republika Federalna Niemiec";"zagranica";"zagranica";"mazowieckie";"3000";"2430";"895";"2105";"0";"60";"0";"0";"0";"0";"0";"0";"0";"2105";"0";"0";"2105";"25";"6";"19";"0";"2080";"269";"576";"1235"
"2539-3a7d-349c-9ab5-4ece-2d24-155e-a15c";"149901";"44";"145";"zagranica";"zagranica";"Brema, Deutsch-Polnische Gesellschaft Bremen (Towarzystwo Niemiecko-Polskie w Bremie) Birkenstraße 20 28195 Bremen, Brema, Republika Federalna Niemiec";"zagranica";"zagranica";"mazowieckie";"2000";"1452";"684";"1316";"0";"83";"0";"0";"0";"0";"0";"0";"0";"1316";"0";"2";"1314";"30";"10";"20";"0";"1284";"194";"391";"699"
"20cd-59c2-6e66-647c-ddfe-023f-1b6a-46d5";"149901";"44";"146";"zagranica";"zagranica";"Hanower, Polnische Katholische Mission (Polska Misja Katolicka) Stilleweg 12 b 30655 Hannover, Hanower, Republika Federalna Niemiec";"zagranica";"zagranica";"mazowieckie";"2500";"1880";"781";"1719";"0";"114";"0";"0";"0";"0";"0";"0";"0";"1719";"0";"0";"1719";"27";"16";"11";"0";"1692";"211";"525";"956"
"fd67-79d2-2c7c-905c-67ca-122a-8c51-6e6f";"149901";"44";"147";"zagranica";"zagranica";"Kolonia, Konsulat Generalny RP Im MediaPark 5 c 50670 Köln, Kolonia, Republika Federalna Niemiec";"zagranica";"zagranica";"mazowieckie";"1800";"1484";"460";"1340";"0";"99";"0";"0";"0";"0";"0";"0";"0";"1340";"0";"0";"1340";"17";"7";"10";"0";"1323";"166";"379";"778"
"a00c-8b14-d454-acd7-5332-b5b9-3bc7-6849";"149901";"44";"148";"zagranica";"zagranica";"Kolonia II, Konsulat Generalny RP Im Media Park 5 C 50670 Köln, Kolonia, Republika Federalna Niemiec";"zagranica";"zagranica";"mazowieckie";"1800";"1407";"551";"1249";"0";"31";"0";"0";"0";"0";"0";"0";"0";"1248";"0";"0";"1248";"17";"6";"11";"0";"1231";"131";"359";"741"
"43ac-b02b-e2cf-114e-bb1b-4aa4-2b7e-bc78";"149901";"44";"149";"zagranica";"zagranica";"Kolonia III, Konsulat Generalny RP Im Media Park 5 C 50670 Köln, Kolonia, Republika Federalna Niemiec";"zagranica";"zagranica";"mazowieckie";"1800";"1486";"462";"1338";"0";"102";"0";"0";"0";"0";"0";"0";"0";"1337";"0";"0";"1337";"18";"8";"10";"0";"1319";"150";"393";"776"
"2f12-382f-7e08-d8e4-14f5-a9d9-e704-59bd";"149901";"44";"150";"zagranica";"zagranica";"Bielefeld, Adolph Kolping Stiftung Paderborn Theodor-Hürth-Haus Theodor-Hürth-Straße 1 33604 Bielefeld, Bielefeld, Republika Federalna Niemiec";"zagranica";"zagranica";"mazowieckie";"1801";"1398";"539";"1262";"0";"41";"0";"0";"0";"0";"0";"0";"0";"1261";"0";"0";"1261";"10";"2";"8";"0";"1251";"182";"401";"668"
"03e7-a70c-4703-ca2f-0cde-7407-9250-b8b9";"149901";"44";"151";"zagranica";"zagranica";"Dortmund, Polska Misja Katolicka Rheinische Straße 174 44147 Dortmund, Dortmund, Republika Federalna Niemiec";"zagranica";"zagranica";"mazowieckie";"3206";"2617";"885";"2321";"0";"99";"0";"0";"0";"0";"0";"0";"0";"2321";"0";"0";"2321";"21";"7";"14";"0";"2300";"213";"907";"1180"
"9e4f-c6bb-bcd0-5fb6-0e66-2564-09bc-afec";"149901";"44";"152";"zagranica";"zagranica";"Düsseldorf, Konsulat RP* Uerdinger Straße 58 40474 Düsseldorf, Düsseldorf, Republika Federalna Niemiec";"zagranica";"zagranica";"mazowieckie";"4199";"3558";"1023";"3176";"0";"136";"0";"0";"0";"0";"0";"0";"0";"3177";"0";"0";"3177";"38";"17";"21";"0";"3139";"406";"805";"1928"
"9860-23f6-dfbe-976d-be8d-47ed-e5b1-a9e9";"149901";"44";"153";"zagranica";"zagranica";"Frankfurt nad Menem, Polnische Katholische Gemeinde (Polska Misja Katolicka) (Herz –Marien-Kirche) Auf dem Mühlberg 14 60599 Frankfurt am Main, Frankfurt nad Menem, Republika Federalna Niemiec";"zagranica";"zagranica";"mazowieckie";"6003";"4672";"1737";"4265";"0";"186";"0";"0";"0";"0";"0";"0";"0";"4266";"0";"2";"4264";"70";"22";"48";"0";"4194";"562";"1249";"2383"
"19b4-9fd8-ff38-c483-2c18-ccc7-a932-8f9e";"149901";"44";"154";"zagranica";"zagranica";"Wiesbaden, Polska Misja Katolicka, (Kirchort Heilige Familie) Lessingstraße 19 65189 Wiesbaden, Wiesbaden, Republika Federalna Niemiec";"zagranica";"zagranica";"mazowieckie";"1800";"1437";"462";"1338";"0";"67";"0";"0";"0";"0";"0";"0";"0";"1338";"0";"0";"1338";"19";"6";"13";"0";"1319";"174";"433";"712"
"9f7f-afe2-ec1d-71ba-2b91-e93b-349b-c330";"149901";"44";"155";"zagranica";"zagranica";"Koblencja, Polska Misja Katolicka Brenderweg 17 - 21 56070 Koblenz, Koblencja, Republika Federalna Niemiec";"zagranica";"zagranica";"mazowieckie";"1041";"720";"376";"665";"0";"33";"0";"0";"0";"0";"0";"0";"0";"665";"0";"0";"665";"6";"2";"4";"0";"659";"72";"256";"331"
"9057-afbb-3632-9a78-c525-a728-3abc-e21a";"149901";"44";"156";"zagranica";"zagranica";"Monachium I, Konsulat Generalny RP Röntgenstrasse 5 81679 München, Monachium, Republika Federalna Niemiec";"zagranica";"zagranica";"mazowieckie";"4500";"3849";"1003";"3497";"0";"315";"0";"0";"0";"0";"0";"0";"0";"3496";"0";"0";"3496";"62";"19";"43";"0";"3434";"419";"1004";"2011"
"ef7a-b732-ab76-ad96-f17a-6600-d0e3-973f";"149901";"44";"157";"zagranica";"zagranica";"Monachium II, Konsulat Generalny RP Röntgenstraße 5 81679 München, Monachium, Republika Federalna Niemiec";"zagranica";"zagranica";"mazowieckie";"4000";"3474";"1095";"2905";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2904";"0";"0";"2904";"71";"27";"44";"0";"2833";"370";"895";"1568"
"254a-d173-8180-4335-a3c5-8255-d514-5cbf";"149901";"44";"158";"zagranica";"zagranica";"Karlsruhe, Europäische Schule Karlsruhe (Szkoła Europejska w Karlsruhe) Albert-Schweitzer-Straße 1 76139 Karlsruhe, Karlsruhe, Republika Federalna Niemiec";"zagranica";"zagranica";"mazowieckie";"3000";"2010";"1144";"1856";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1856";"0";"0";"1856";"21";"6";"15";"0";"1835";"252";"509";"1074"
"8a27-2b50-d571-e8b9-6df2-0003-0e89-5bca";"149901";"44";"159";"zagranica";"zagranica";"Norymberga, Melanchthon-Gymnasium (Gimnazjum im. Melanchthona) Sulzbacher Straße 32 90489 Nürnberg, Norymberga, Republika Federalna Niemiec";"zagranica";"zagranica";"mazowieckie";"3014";"1906";"1108";"1906";"0";"123";"0";"0";"0";"0";"0";"0";"0";"1906";"0";"0";"1906";"53";"13";"40";"0";"1853";"278";"475";"1100"
"6db8-c32f-6b3f-f1a0-8f3e-60a8-68e8-7a17";"149901";"44";"160";"zagranica";"zagranica";"Stuttgart, Brunnen-Realschule (Szkoła Realna Brunnen) Wilhelmstraße 32 70372 Stuttgart / Bad Cannstatt, Stuttgart, Republika Federalna Niemiec";"zagranica";"zagranica";"mazowieckie";"2912";"2384";"703";"2209";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2200";"0";"1";"2199";"38";"12";"26";"0";"2161";"291";"624";"1246"
"f02b-5297-9800-a6e4-63f9-23f8-a067-5d10";"149901";"44";"161";"zagranica";"zagranica";"Abudża, Ambasada RP 10, River Niger St. , off Danube St. Maitama, Abuja, Abudża, Federalna Republika Nigerii";"zagranica";"zagranica";"mazowieckie";"30";"19";"15";"15";"0";"0";"0";"0";"0";"0";"0";"0";"0";"15";"0";"0";"15";"0";"0";"0";"0";"15";"5";"3";"7"
"a00b-e875-3a03-3dbf-ab47-3f18-b0bb-a1ef";"149901";"44";"162";"zagranica";"zagranica";"Oslo, Ambasada RP Olav Kyrres plass 1 0244 Oslo, Oslo, Królestwo Norwegii";"zagranica";"zagranica";"mazowieckie";"2300";"2119";"331";"1969";"0";"77";"0";"0";"0";"0";"0";"0";"0";"1969";"0";"0";"1969";"41";"14";"27";"0";"1928";"296";"636";"996"
"bbbe-0ca8-4051-01ad-c3fe-9ec6-f207-fa11";"149901";"44";"163";"zagranica";"zagranica";"Oslo, Wydział Konsularny Ambasady RP Drammensveien 171 0277 Oslo, Oslo, Królestwo Norwegii";"zagranica";"zagranica";"mazowieckie";"2305";"1866";"605";"1700";"0";"45";"0";"0";"0";"0";"0";"0";"0";"1699";"0";"0";"1699";"55";"11";"44";"0";"1644";"264";"488";"892"
"7f12-0493-91b9-ddba-220e-7c93-9f00-f8bf";"149901";"44";"164";"zagranica";"zagranica";"Oslo, Ambasada RP – Willa Uranienborg Uranienborg Terrasse 11 0351 Oslo, Oslo, Królestwo Norwegii";"zagranica";"zagranica";"mazowieckie";"2300";"1829";"634";"1666";"0";"40";"0";"0";"0";"0";"0";"0";"0";"1664";"0";"0";"1664";"38";"18";"20";"0";"1626";"339";"394";"893"
"a5e3-819b-8c35-9cfa-566e-e15a-b54f-de30";"149901";"44";"165";"zagranica";"zagranica";"Bergen, St. Paul skole (Szkoła Katolicka Św. Pawła) Christies gate 16 5015 Bergen, Bergen, Królestwo Norwegii";"zagranica";"zagranica";"mazowieckie";"2676";"2062";"828";"1848";"0";"54";"0";"0";"0";"0";"0";"0";"0";"1848";"0";"0";"1848";"43";"13";"30";"0";"1805";"362";"566";"877"
"778a-c002-d729-b888-3fc2-b5bd-18c8-9952";"149901";"44";"166";"zagranica";"zagranica";"Drammen, St. Laurentius Kirke (Parafia Św. Wawrzyńca) Cappelens gate 1 3016 Drammen, Drammen, Królestwo Norwegii";"zagranica";"zagranica";"mazowieckie";"2299";"1912";"531";"1768";"0";"48";"0";"0";"0";"0";"0";"0";"0";"1766";"0";"0";"1766";"35";"13";"22";"0";"1731";"309";"553";"869"
"83a5-7474-5023-5b97-392a-90aa-6913-d416";"149901";"44";"167";"zagranica";"zagranica";"Fredrikstad, Fredrikstad Sjømannsforening Ridehusgata 20 1606 Fredrikstad, Fredrikstad, Królestwo Norwegii";"zagranica";"zagranica";"mazowieckie";"1004";"913";"145";"859";"0";"20";"0";"0";"0";"0";"0";"0";"0";"859";"0";"0";"859";"11";"5";"6";"0";"848";"125";"255";"468"
"3aba-9a79-eda4-0307-b612-ab05-c430-1f2b";"149901";"44";"168";"zagranica";"zagranica";"Stavanger, St. Svithuns Katolske Kirke (Parafia Katolicka Św. Svithuna) St. Svithuns gate 8 4005 Stavanger, Stavanger, Królestwo Norwegii";"zagranica";"zagranica";"mazowieckie";"2738";"2121";"786";"1952";"0";"44";"0";"0";"0";"0";"0";"0";"0";"1952";"0";"0";"1952";"47";"23";"24";"0";"1905";"302";"686";"917"
"1bc5-6f33-096f-f57f-3b73-1604-f76f-7dde";"149901";"44";"169";"zagranica";"zagranica";"Tromsø, Clarion Hotel The Edge Kaigata 6 9008 Tromsø, Tromsø, Królestwo Norwegii";"zagranica";"zagranica";"mazowieckie";"1227";"412";"852";"375";"0";"12";"0";"0";"0";"0";"0";"0";"0";"375";"0";"0";"375";"4";"2";"2";"0";"371";"100";"77";"194"
"0e67-b5fd-e2c8-88a2-c06b-dcb0-6636-af13";"149901";"44";"170";"zagranica";"zagranica";"Trondheim, St. Olav Kirke (Katolicka Parafia Św. Olafa) Schirmers gate 1 7012 Trondheim, Trondheim, Królestwo Norwegii";"zagranica";"zagranica";"mazowieckie";"1194";"948";"340";"854";"0";"18";"0";"0";"0";"0";"0";"0";"0";"854";"0";"0";"854";"20";"6";"14";"0";"834";"147";"280";"407"
"cf60-8c8b-3ac7-4de9-a2c9-2043-647e-70a4";"149901";"44";"171";"zagranica";"zagranica";"Wellington, Ambasada RP Level 9, City Chambers 142 - 144 Featherston Street Wellington, Wellington, Nowa Zelandia";"zagranica";"zagranica";"mazowieckie";"130";"102";"34";"96";"0";"2";"0";"0";"0";"0";"0";"0";"0";"96";"0";"0";"96";"0";"0";"0";"0";"96";"12";"15";"69"
"e759-7c92-8e59-7399-8b98-3213-8f91-7315";"149901";"44";"172";"zagranica";"zagranica";"Auckland, Europe House 56 Wakefield Street, Level 16 AUT Building Auckland 1010, Auckland, Nowa Zelandia";"zagranica";"zagranica";"mazowieckie";"270";"205";"81";"189";"0";"2";"0";"0";"0";"0";"0";"0";"0";"189";"0";"0";"189";"1";"1";"0";"0";"188";"55";"20";"113"
"9df6-19cc-2eaf-ecb4-7564-940a-a8ec-6c2e";"149901";"44";"173";"zagranica";"zagranica";"Islamabad, Ambasada RP Diplomatic Enclave II, Str. 24, G - 5/4 44 - 000 Islamabad, Islamabad, Islamska Republika Pakistanu";"zagranica";"zagranica";"mazowieckie";"35";"25";"12";"23";"0";"2";"0";"0";"0";"0";"0";"0";"0";"23";"0";"0";"23";"1";"0";"1";"0";"22";"10";"1";"11"
"a2b3-c152-b0b1-aa3f-3982-5f46-057d-4ced";"149901";"44";"174";"zagranica";"zagranica";"Panama, Ambasada RP Oficina 3202, BICSA Financial Center Ave. Balboa y Aquilino de la Guardia 0816 Ciudad de Panamá, Panama, Republika Panamy";"zagranica";"zagranica";"mazowieckie";"50";"38";"19";"31";"0";"0";"0";"0";"0";"0";"0";"0";"0";"31";"0";"0";"31";"2";"0";"2";"0";"29";"1";"7";"21"
"a830-8866-716d-0e6f-9ae9-60bf-f0ea-45bc";"149901";"44";"175";"zagranica";"zagranica";"Lima, Ambasada RP Avenida Salaverry 1978 Jesús María-Lima 11, Lima, Republika Peru";"zagranica";"zagranica";"mazowieckie";"130";"129";"14";"116";"0";"0";"0";"0";"0";"0";"0";"0";"0";"116";"0";"0";"116";"3";"1";"2";"0";"113";"17";"25";"71"
"2093-ad70-7e33-5429-1e66-10ca-e9d2-775e";"149901";"44";"176";"zagranica";"zagranica";"Lizbona, Ambasada RP Avenida das Descobertas 2 1400 - 092 Lisboa, Lizbona, Republika Portugalska";"zagranica";"zagranica";"mazowieckie";"2100";"1982";"333";"1767";"0";"453";"0";"0";"0";"0";"0";"0";"0";"1767";"0";"0";"1767";"41";"3";"38";"0";"1726";"286";"193";"1247"
"85bb-37d4-bada-60ff-2c9c-fae8-1843-217e";"149901";"44";"177";"zagranica";"zagranica";"Porto, Konsulat RP* Av Dom João II, 4430 - 022 Vila Nova de Gaia, Porto, Republika Portugalska";"zagranica";"zagranica";"mazowieckie";"1100";"914";"271";"828";"0";"147";"0";"0";"0";"0";"0";"0";"0";"828";"0";"0";"828";"14";"3";"11";"0";"814";"130";"89";"595"
"4fd8-659a-841e-1690-db73-f101-3727-4ec4";"149901";"44";"178";"zagranica";"zagranica";"Pretoria, Ambasada RP 14 Amos Street Colbyn 0083, Pretoria, Pretoria, Republika Południowej Afryki";"zagranica";"zagranica";"mazowieckie";"350";"279";"87";"263";"0";"4";"0";"0";"0";"0";"0";"0";"0";"263";"0";"0";"263";"10";"0";"10";"0";"253";"24";"100";"129"
"6e92-58db-def9-6e3f-bbc6-7609-8d18-bc4c";"149901";"44";"179";"zagranica";"zagranica";"Kapsztad, Nazareth House 1 Derry Street Vredehoek, Cape Town 8001, Kapsztad, Republika Południowej Afryki";"zagranica";"zagranica";"mazowieckie";"200";"138";"71";"129";"0";"1";"0";"0";"0";"0";"0";"0";"0";"129";"0";"0";"129";"4";"0";"4";"0";"125";"17";"25";"83"
"2ffe-9cb8-9669-20f7-fe59-5c49-2034-4e3c";"149901";"44";"180";"zagranica";"zagranica";"Moskwa, Ambasada RP Klimaszkina 4 115127 Moskwa, Moskwa, Federacja Rosyjska";"zagranica";"zagranica";"mazowieckie";"450";"397";"85";"365";"0";"35";"0";"0";"0";"0";"0";"0";"0";"365";"0";"0";"365";"11";"3";"8";"0";"354";"62";"88";"204"
"9c46-fc67-e4b1-d729-022c-9d3c-3bcf-8d0a";"149901";"44";"181";"zagranica";"zagranica";"Irkuck, Konsulat Generalny RP Suche-Batora 18 664003 Irkutsk, Irkuck, Federacja Rosyjska";"zagranica";"zagranica";"mazowieckie";"120";"51";"74";"46";"0";"3";"0";"0";"0";"0";"0";"0";"0";"46";"0";"0";"46";"1";"0";"1";"0";"45";"1";"38";"6"
"a058-8bba-1706-f0d2-d9c8-f005-9a5b-cad1";"149901";"44";"182";"zagranica";"zagranica";"Kaliningrad, Konsulat Generalny RP Centralnyj Rajon, Kasztanowa Aleja 51 236022 Kaliningrad, Kaliningrad, Federacja Rosyjska";"zagranica";"zagranica";"mazowieckie";"200";"58";"143";"57";"0";"14";"0";"0";"0";"0";"0";"0";"0";"57";"0";"0";"57";"2";"1";"1";"0";"55";"12";"26";"17"
"6d20-8d23-4027-cd28-2763-ac5d-14ff-da6a";"149901";"44";"183";"zagranica";"zagranica";"Sankt Petersburg, Konsulat Generalny RP Rejon Centralny, 5 - ya Sovetskaya 12 191036 Sankt-Peterburg, Sankt Peterburg, Federacja Rosyjska";"zagranica";"zagranica";"mazowieckie";"350";"171";"188";"162";"0";"66";"0";"0";"0";"0";"0";"0";"0";"162";"0";"0";"162";"5";"3";"2";"0";"157";"32";"40";"85"
"7648-780e-4152-9eed-bff6-a69b-89ce-76be";"149901";"44";"184";"zagranica";"zagranica";"Smoleńsk, Agencja Konsularna RP Mira 1 214014 Smolensk, Smoleńsk, Federacja Rosyjska";"zagranica";"zagranica";"mazowieckie";"100";"12";"88";"12";"0";"1";"0";"0";"0";"0";"0";"0";"0";"12";"0";"0";"12";"1";"1";"0";"0";"11";"2";"7";"2"
"0519-a070-bd60-9726-27c2-6070-c1c3-b3bb";"149901";"44";"185";"zagranica";"zagranica";"Bukareszt, Ambasada RP Aleea Alexandru 23 011821, sector 1, București, Bukareszt, Rumunia";"zagranica";"zagranica";"mazowieckie";"430";"420";"28";"401";"0";"64";"0";"0";"0";"0";"0";"0";"0";"401";"0";"0";"401";"12";"4";"8";"0";"389";"92";"45";"252"
"23d6-5cd9-86e3-94a5-9e60-4a0c-dbd7-c71c";"149901";"44";"187";"zagranica";"zagranica";"Dakar, Ambasada RP Route des Almadies Immeuble ""Les Jardins des Almadies"", App. 4/A Dakar, Dakar, Republika Senegalu";"zagranica";"zagranica";"mazowieckie";"120";"35";"86";"34";"0";"0";"0";"0";"0";"0";"0";"0";"0";"34";"0";"0";"34";"1";"0";"1";"0";"33";"6";"9";"18"
"1dab-ad4c-2ed3-e3c9-79ce-7838-b5cb-f71f";"149901";"44";"188";"zagranica";"zagranica";"Belgrad, Ambasada RP Kneza Miloša 38 11000 Beograd, Belgrad, Republika Serbii";"zagranica";"zagranica";"mazowieckie";"200";"170";"39";"161";"0";"13";"0";"0";"0";"0";"0";"0";"0";"161";"0";"0";"161";"4";"1";"3";"0";"157";"30";"31";"96"
"730d-4673-a85f-f385-b067-549d-63f0-14de";"149901";"44";"189";"zagranica";"zagranica";"Singapur, Ambasada RP 435 Orchard Road #17 - 01/02/03 Wisma Atria, Singapore 238877, Singapur, Republika Singapuru";"zagranica";"zagranica";"mazowieckie";"700";"643";"87";"613";"0";"55";"0";"0";"0";"0";"0";"0";"0";"613";"0";"0";"613";"7";"1";"6";"0";"606";"90";"49";"467"
"4900-b494-ce1a-8685-2b06-aada-d35c-9c5f";"149901";"44";"190";"zagranica";"zagranica";"Bratysława, Instytut Polski Námestie SNP 27 814 99 Bratislava, Bratysława, Republika Słowacka";"zagranica";"zagranica";"mazowieckie";"700";"526";"209";"491";"0";"44";"0";"0";"0";"0";"0";"0";"0";"491";"0";"0";"491";"15";"6";"9";"0";"476";"69";"98";"309"
"3037-1942-ef0c-33f7-e5de-e7b4-ce02-1cb3";"149901";"44";"191";"zagranica";"zagranica";"Lublana, Ambasada RP Bežigrad 10 1000 Ljubljana, Lublana, Republika Słowenii";"zagranica";"zagranica";"mazowieckie";"310";"299";"32";"278";"0";"32";"0";"0";"0";"0";"0";"0";"0";"278";"0";"0";"278";"5";"1";"4";"0";"273";"28";"63";"182"
"90fc-f46f-0f43-3fe7-f680-7fa1-4063-0c31";"149901";"44";"192";"zagranica";"zagranica";"Waszyngton, Wydział Konsularny Ambasady RP 2224 Wyoming Avenue NW Washington, DC 20008, Waszyngton, Stany Zjednoczone Ameryki";"zagranica";"zagranica";"mazowieckie";"750";"741";"115";"635";"0";"14";"0";"0";"0";"0";"0";"0";"0";"635";"0";"0";"635";"7";"3";"4";"0";"628";"91";"149";"388"
