"Kod TERYT";"Rodzaj jednostki";"Gmina";"Powiat";"Województwo";"Komisje obwodowe otrzymały kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów z różnych list";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok nazwiska kandydata na liście, której rejestracja została unieważniona";"Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów";"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI - ZPOW-601-6/19";"Sławomir Witold NITRAS - nr na liście 1";"Arkadiusz MARCHEWKA - nr na liście 2";"Norbert Piotr OBRYCKI - nr na liście 3";"Artur Jarosław ŁĄCKI - nr na liście 4";"Magdalena FILIKS - nr na liście 5";"Grzegorz Bernard NAPIERALSKI - nr na liście 6";"Elżbieta JABŁOŃSKA - nr na liście 7";"Teresa KALINA - nr na liście 8";"Robert SUCHARZEWSKI - nr na liście 9";"Wojciech Jan ŁEBIŃSKI - nr na liście 10";"Marek Zdzisław STANKIEWICZ - nr na liście 11";"Zbigniew Jacek CHOJECKI - nr na liście 12";"Zygmunt SIARKIEWICZ - nr na liście 13";"Lidia LALAK - SZAWIEL - nr na liście 14";"Hubert ANDRYCH - nr na liście 15";"Joanna NAPIWODZKA - nr na liście 16";"Wiktor TOŁOCZKO - nr na liście 17";"Piotr RĘBACZ - nr na liście 18";"Wioletta DRZEWIŃSKA - nr na liście 19";"Damian WALCZAK - nr na liście 20";"Dorota SCHRAMMEK - nr na liście 21";"Elżbieta Barbara ZIELINKIEWICZ - nr na liście 22";"Maria Renata SCHNEIDER - nr na liście 23";"Piotr Paweł MISIŁO - nr na liście 24";"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ - ZPOW-601-5/19";"Marcin Grzegorz BEDKA - nr na liście 1";"Ewa RZEUSKA - nr na liście 2";"Magdalena SOSNOWSKA - nr na liście 3";"Klaudia SZENDEROWICZ - nr na liście 4";"Grzegorz Jacek PIĄTKOWSKI - nr na liście 5";"Iwona Elżbieta WAWRUSZCZAK - nr na liście 6";"Beata KOZŁOWSKA - nr na liście 7";"Dariusz Andrzej GAPYS - nr na liście 8";"Piotr MATUSIAK - nr na liście 9";"Krzysztof Mariusz OLSZEWSKI - nr na liście 10";"Przemysław KORUS - nr na liście 11";"Piotr Jan MYŚLIWIEC - nr na liście 12";"Dariusz OLECH - nr na liście 13";"Konrad Waldemar SŁODOWICZ - nr na liście 14";"Jakub Andrzej BĘTKOWSKI - nr na liście 15";"Beata Katarzyna RAWDANOWICZ - nr na liście 16";"Tomasz POSTÓŁ - nr na liście 17";"Anna Kazimiera GAWROŃSKA - nr na liście 18";"Józef Romuald LEWANDOWSKI - nr na liście 19";"Małgorzata Zofia FIGAS - nr na liście 20";"Mieczysław PAROBIEC - nr na liście 21";"Natalia PLUTA - nr na liście 22";"Jan GŁADKOW - nr na liście 23";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE - ZPOW-601-19/19";"Jarosław Michał RZEPA - nr na liście 1";"Piotr SŁOMSKI - nr na liście 2";"Anna Katarzyna KUSY-KŁOS - nr na liście 3";"Tomasz Teodor KULINICZ - nr na liście 4";"Stanisława BODNAR - nr na liście 5";"Paweł MAREK - nr na liście 6";"Damiana NOWAK - nr na liście 7";"Waldemar Marek WAWRZYNIAK - nr na liście 8";"Anna GIBAS - nr na liście 9";"Arkadiusz Zygmunt JANOWICZ - nr na liście 10";"Magdalena Joanna DEMKOWSKA - nr na liście 11";"Jarosław Tomasz ŻUK - nr na liście 12";"Joanna CHUDZIK - nr na liście 13";"Andrzej Zdzisław DURKA - nr na liście 14";"Dorota Urszula KALINOWSKA - nr na liście 15";"Remigiusz PAJOR-KUBICKI - nr na liście 16";"Anna Katarzyna GLIŃSKA - nr na liście 17";"Jacek LIWAK - nr na liście 18";"Justyna JAKUBOWICZ-DZIDUCH - nr na liście 19";"Eugeniusz JASIEWICZ - nr na liście 20";"Renata Teresa KOREK - nr na liście 21";"Bartłomiej Henryk TOSZEK - nr na liście 22";"Adam Wacław CHRAŁOWICZ - nr na liście 23";"Olgierd KUSTOSZ - nr na liście 24";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ - ZPOW-601-9/19";"Marek Józef GRÓBARCZYK - nr na liście 1";"Leszek DOBRZYŃSKI - nr na liście 2";"Artur Lesław SZAŁABAWKA - nr na liście 3";"Michał JACH - nr na liście 4";"Stefania Elżbieta BIERNAT - nr na liście 5";"Krzysztof Piotr ZAREMBA - nr na liście 6";"Rafał Marek MUCHA - nr na liście 7";"Kazimierz DRZAZGA - nr na liście 8";"Arkadiusz LITWIŃSKI - nr na liście 9";"Marek POSOBKIEWICZ - nr na liście 10";"Andrzej SZELĄŻEK - nr na liście 11";"Monika KUŹMIŃSKA - nr na liście 12";"Justyna ŁYJAK - nr na liście 13";"Magdalena ZARĘBSKA-KULESZA - nr na liście 14";"Dariusz Piotr MATECKI - nr na liście 15";"Zbigniew BOGUCKI - nr na liście 16";"Maria Romualda BRZOZOWSKA - nr na liście 17";"Anna PAWLAK - nr na liście 18";"Jolanta Barbara TOBOŁA - nr na liście 19";"Michał KAMIŃSKI - nr na liście 20";"Katarzyna Karolina DYCZYŃSKA - nr na liście 21";"Agnieszka Janina STÓJ - nr na liście 22";"Agnieszka KURZAWA - nr na liście 23";"Maciej Stanisław KOPEĆ - nr na liście 24";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ - ZPOW-601-1/19";"Dariusz Krzysztof WIECZOREK - nr na liście 1";"Arkadiusz Paweł CZARNECKI - nr na liście 2";"Sebastian Waldemar BEDNARSKI - nr na liście 3";"Katarzyna Agata KOTULA - nr na liście 4";"Dawid Wojciech KRYSTEK - nr na liście 5";"Czesława CHRISTOWA - nr na liście 6";"Wojciech DŁUGOBORSKI - nr na liście 7";"Katarzyna KOSNO - nr na liście 8";"Cezary Piotr PAKULSKI - nr na liście 9";"Jagoda Maria GMACHOWSKA - nr na liście 10";"Amadou SY - nr na liście 11";"Danuta LESZCZYŃSKA - nr na liście 12";"Wiktoria Maria ARBAROS - nr na liście 13";"Małgorzata PIOTROWSKA - nr na liście 14";"Teresa Elżbieta SZYMAŃSKA - nr na liście 15";"Jerzy Daniel MAĆKOWIAK - nr na liście 16";"Zofia Anna MALISZ - nr na liście 17";"Dorota MAŚLANA - nr na liście 18";"Maria Magdalena SERAFINOWICZ - nr na liście 19";"Tymoteusz Jakub KOCHAN - nr na liście 20";"Sasza Radosław KORDZIELEWSKI - nr na liście 21";"Natalia Agata KOSTUŚ - nr na liście 22";"Piotr SOBOLEWSKI - nr na liście 23";"Joanna Monika AGATOWSKA - nr na liście 24";"Liczba obwodów"
"321205";"gmina miejsko-wiejska";"gm. Pyrzyce";"pyrzycki";"zachodniopomorskie";13685;14873;5368;8317;11;16;3;2;0;0;0;0;2;8318;2;11;8307;171;127;44;0;8136;2019;859;197;22;18;147;209;13;6;3;2;5;69;6;7;5;0;417;11;6;3;1;1;2;10;472;169;26;46;29;18;5;19;3;26;13;2;7;35;5;3;4;2;9;6;2;2;31;10;696;147;26;68;6;11;13;8;4;6;2;8;6;15;26;4;170;4;1;4;2;2;1;0;162;3745;1013;197;112;177;49;81;133;12;30;8;6;34;1609;18;61;18;6;45;37;13;4;12;27;43;1204;346;61;25;56;39;3;6;38;11;7;13;14;3;509;10;7;1;10;8;10;2;2;5;18;13
"321206";"gmina wiejska";"gm. Warnice";"pyrzycki";"zachodniopomorskie";2510;2700;1220;1290;0;0;0;0;0;0;0;0;0;1290;0;0;1290;21;10;11;0;1269;177;103;21;6;4;3;15;2;3;6;1;3;2;0;2;0;0;2;1;0;2;0;0;0;1;84;38;4;3;3;5;5;0;0;2;1;0;0;5;0;3;5;1;2;2;0;1;4;0;99;42;7;20;1;1;1;1;2;0;0;1;0;3;2;2;4;0;1;1;0;0;1;0;9;766;196;38;21;138;11;17;21;3;2;2;5;20;112;15;21;10;2;86;0;4;3;4;26;9;143;42;7;3;2;7;0;0;44;1;0;7;1;0;12;1;4;1;0;0;1;0;1;2;7;2
"321401";"gmina miejska";"m. Stargard";"stargardzki";"zachodniopomorskie";47176;51371;14976;32200;37;166;4;4;0;0;0;0;4;32198;4;71;32127;380;248;132;0;31747;11673;5992;1434;100;142;701;1017;134;84;136;7;1604;28;29;40;19;18;26;14;20;30;21;15;21;41;2325;858;187;113;102;92;156;101;25;98;35;27;41;123;37;19;35;38;22;39;25;20;86;46;1974;505;259;109;25;164;53;27;31;80;14;13;22;84;18;46;132;18;16;18;7;14;10;254;55;10823;2230;289;146;5176;127;255;233;38;51;27;33;118;83;67;219;68;30;1085;22;67;20;38;109;292;4952;1797;352;179;288;160;43;39;55;106;33;1342;84;31;40;41;42;17;36;31;52;7;22;48;107;37
"321402";"gmina miejsko-wiejska";"gm. Chociwel";"stargardzki";"zachodniopomorskie";4230;4659;1868;2362;1;15;0;0;0;0;0;0;0;2362;0;0;2362;47;29;18;0;2315;644;369;44;10;2;19;132;15;13;4;2;8;2;2;8;2;0;0;0;1;1;2;3;2;3;152;49;13;12;3;8;5;6;3;9;3;3;2;9;3;4;2;2;0;5;2;0;7;2;237;109;11;4;2;9;2;4;5;20;1;4;3;7;7;3;7;6;10;0;1;4;0;14;4;996;212;40;28;194;16;22;19;10;3;3;18;15;2;3;9;4;2;352;1;5;1;6;11;20;286;142;22;15;22;16;5;7;4;6;3;16;4;4;2;4;1;1;1;1;5;0;3;0;2;3
"321403";"gmina miejsko-wiejska";"gm. Dobrzany";"stargardzki";"zachodniopomorskie";3629;3812;1902;1727;5;9;0;0;0;0;0;0;0;1727;0;0;1727;30;18;12;0;1697;291;183;29;4;6;17;19;4;3;1;0;14;1;0;2;1;1;0;1;0;2;0;1;1;1;82;40;2;2;7;4;1;0;1;9;4;2;2;1;0;0;1;0;0;0;1;1;2;2;324;100;4;2;2;10;3;3;2;182;4;1;1;2;1;0;0;1;0;1;1;1;1;0;2;830;222;84;23;202;24;24;21;16;5;3;10;11;3;7;20;10;9;88;0;6;0;3;8;31;170;70;13;7;14;13;1;3;1;4;0;11;3;6;1;1;2;1;1;0;6;0;2;1;9;2
"321404";"gmina wiejska";"gm. Dolice";"stargardzki";"zachodniopomorskie";5501;5980;2835;2666;1;17;0;0;0;0;0;0;0;2666;0;0;2666;68;57;11;0;2598;611;263;78;12;9;118;57;10;7;3;2;19;2;5;5;1;3;3;2;1;1;2;3;2;3;183;65;17;12;7;11;3;7;5;11;2;1;6;12;0;1;2;1;1;4;1;0;11;3;279;81;27;17;2;10;5;9;3;13;3;2;8;9;6;12;16;7;2;2;3;1;2;5;34;1252;200;58;18;211;23;19;12;7;14;4;5;5;7;2;7;13;2;596;4;8;2;1;6;28;273;102;22;21;13;26;4;3;13;5;1;21;5;3;1;4;1;2;5;2;8;0;3;1;7;7
"321405";"gmina miejsko-wiejska";"gm. Ińsko";"stargardzki";"zachodniopomorskie";2530;2757;1246;1284;7;8;0;0;0;0;0;0;0;1284;0;0;1284;29;21;8;0;1255;256;135;30;8;3;20;25;5;8;0;1;2;0;1;4;0;0;0;3;0;1;0;5;1;4;55;19;7;3;2;4;2;0;1;3;0;0;3;5;1;1;0;0;0;0;0;0;3;1;316;126;11;1;2;13;0;4;2;5;0;0;1;1;0;2;1;2;135;0;6;0;0;0;4;500;133;18;14;86;18;20;14;7;5;1;5;13;1;3;15;30;1;80;6;7;0;4;2;17;128;52;13;4;8;8;4;4;0;2;0;12;4;1;4;3;1;1;0;1;3;0;0;1;2;2
"321406";"gmina wiejska";"gm. Kobylanka";"stargardzki";"zachodniopomorskie";3991;4434;1006;2985;1;30;0;0;0;0;0;0;0;2984;0;0;2984;23;11;12;0;2961;1091;561;157;27;10;119;99;12;10;8;4;48;2;1;7;0;3;6;0;2;2;1;3;4;5;205;69;14;15;6;7;19;9;3;6;5;8;4;12;3;2;2;4;2;1;2;1;9;2;208;94;18;15;1;7;3;5;6;10;0;1;4;6;6;4;3;1;1;5;2;1;2;7;6;1005;291;48;36;289;58;38;30;8;7;7;17;16;7;5;20;7;4;58;1;13;0;7;6;32;452;162;45;17;49;21;6;4;6;10;3;82;6;1;2;5;4;0;2;4;4;0;3;3;13;3
"321408";"gmina wiejska";"gm. Marianowo";"stargardzki";"zachodniopomorskie";2190;2402;1032;1158;2;8;0;0;0;0;0;0;0;1158;0;0;1158;38;30;8;0;1120;232;109;31;1;2;17;29;8;9;6;0;11;0;0;1;0;0;0;1;2;1;0;0;1;3;66;19;4;9;1;4;2;5;1;3;1;1;0;3;1;1;1;1;2;2;0;1;4;0;116;53;15;4;0;10;2;2;0;8;0;0;0;0;2;1;1;0;0;1;1;1;0;15;0;613;137;39;13;195;50;15;21;2;0;2;4;9;6;10;18;5;2;50;1;7;2;4;3;18;93;24;14;7;5;4;1;1;0;2;1;18;2;0;1;0;1;1;1;1;5;0;2;1;1;4
"321409";"gmina wiejska";"gm. Stara Dąbrowa";"stargardzki";"zachodniopomorskie";2610;2894;1325;1285;3;8;0;0;0;0;0;0;0;1285;0;0;1285;29;24;5;0;1256;246;136;29;8;2;12;20;5;3;1;3;16;0;1;2;0;1;0;2;1;1;1;1;1;0;105;36;4;8;6;4;2;8;1;8;2;3;1;4;0;1;0;4;1;2;2;1;4;3;122;36;14;6;3;9;8;4;1;3;1;1;3;2;4;3;9;1;0;0;1;0;1;10;2;654;153;37;18;252;15;14;14;5;6;0;6;9;6;3;6;7;3;56;4;4;3;4;6;23;129;46;7;11;11;11;1;1;2;5;1;16;3;0;1;1;0;0;4;1;2;0;2;2;1;3
"321410";"gmina wiejska";"gm. Stargard";"stargardzki";"zachodniopomorskie";9210;10280;3819;5391;6;17;0;0;0;0;0;0;0;5391;0;0;5391;108;75;33;0;5283;1542;834;173;13;13;83;133;23;14;31;3;162;5;2;7;5;7;3;4;4;5;7;5;4;2;390;133;26;9;12;18;31;24;6;14;6;2;7;12;4;2;9;36;2;7;2;4;19;5;499;125;38;28;3;45;14;8;3;27;1;2;6;14;5;11;17;5;4;2;1;6;2;123;9;2204;455;75;45;918;34;56;39;15;11;5;11;56;14;17;34;17;15;271;3;12;5;9;15;72;648;254;67;16;31;25;5;10;1;11;9;123;9;8;8;6;5;3;6;6;11;1;3;7;23;10
"321411";"gmina miejsko-wiejska";"gm. Suchań";"stargardzki";"zachodniopomorskie";3023;3331;1507;1516;1;6;0;0;0;0;0;0;0;1516;0;0;1516;37;33;4;0;1479;248;128;25;1;6;16;30;4;8;1;0;11;4;0;1;1;2;0;2;0;5;0;1;1;1;82;28;9;4;1;6;1;5;2;5;3;1;4;3;2;1;3;1;1;2;0;0;0;0;336;72;2;4;1;221;1;2;0;7;2;0;0;3;1;0;6;3;1;0;0;0;0;8;2;693;158;43;13;258;13;23;18;4;4;0;4;8;6;2;21;6;2;73;3;2;0;1;5;26;120;48;8;8;5;7;1;2;2;1;0;11;6;0;2;2;2;0;1;2;3;0;1;4;4;4
"321801";"gmina miejsko-wiejska";"gm. Dobra";"łobeski";"zachodniopomorskie";3090;3370;1659;1431;3;10;0;0;0;0;0;0;0;1431;0;0;1431;34;30;4;0;1397;261;162;18;4;5;4;17;7;4;1;4;0;2;1;27;0;0;1;1;1;1;0;0;1;0;55;17;10;5;1;1;1;4;0;1;1;1;2;2;2;0;0;1;0;0;0;1;3;2;226;129;19;6;18;6;15;7;4;2;2;1;1;1;3;0;1;5;0;1;0;1;0;1;3;697;232;54;50;41;22;38;14;6;8;3;2;55;2;19;16;5;0;79;6;13;3;5;7;17;158;78;10;10;6;12;0;3;1;5;2;1;2;0;3;5;1;0;15;2;1;0;0;1;0;3
"321802";"gmina miejsko-wiejska";"gm. Łobez";"łobeski";"zachodniopomorskie";9739;10569;4155;5584;11;40;1;1;0;0;0;0;1;5585;1;0;5585;125;93;32;0;5460;1809;710;51;6;28;20;106;15;9;4;2;2;2;5;829;3;2;1;2;3;1;2;1;1;4;276;110;26;18;9;20;5;11;3;26;6;3;4;8;5;1;3;0;3;5;2;1;6;1;837;128;12;10;4;4;534;4;4;6;3;2;92;6;4;1;2;0;0;3;2;1;0;0;15;1942;660;119;200;71;43;126;54;19;21;7;18;252;17;23;35;38;16;93;3;26;9;7;25;60;596;299;44;24;39;40;6;3;8;10;2;14;27;2;6;18;5;4;7;2;7;1;4;7;17;11
"321803";"gmina wiejska";"gm. Radowo Małe";"łobeski";"zachodniopomorskie";2630;2824;1384;1246;2;7;0;0;0;0;0;0;0;1246;0;0;1246;38;32;6;0;1208;297;164;25;2;20;3;15;7;2;1;0;1;1;1;48;1;1;1;2;0;0;2;0;0;0;87;24;10;8;4;6;0;6;2;5;2;2;1;2;0;0;3;0;0;6;1;0;4;1;249;152;9;7;4;1;44;3;2;4;0;2;7;1;2;2;0;1;2;1;0;0;0;1;4;439;141;15;69;15;13;22;9;6;2;0;3;67;4;1;6;6;2;27;2;4;3;1;6;15;136;56;14;6;11;11;8;0;2;3;0;2;4;0;3;6;0;0;1;2;4;0;0;1;2;4
"321804";"gmina miejsko-wiejska";"gm. Resko";"łobeski";"zachodniopomorskie";5598;6060;2768;2830;6;13;0;0;0;0;0;0;0;2830;0;0;2830;68;46;22;0;2762;788;409;34;6;55;26;90;23;14;5;4;0;3;1;92;1;5;0;3;3;0;3;3;4;4;146;44;23;8;8;8;2;6;2;13;3;4;1;9;1;1;1;0;1;1;0;1;6;3;304;128;17;7;9;7;54;30;9;9;3;5;5;4;1;5;3;3;2;0;0;0;0;0;3;1123;346;146;83;66;35;43;35;7;18;10;28;69;11;18;31;24;13;72;8;21;8;7;9;15;401;156;54;11;31;17;2;5;6;13;8;10;15;3;4;18;3;5;11;3;9;0;1;5;11;7
"321805";"gmina miejsko-wiejska";"gm. Węgorzyno";"łobeski";"zachodniopomorskie";4991;5460;2440;2551;7;19;1;1;0;0;0;0;1;2552;1;0;2552;49;35;14;0;2503;579;338;33;13;6;19;56;10;6;3;1;2;2;2;69;1;1;1;2;1;4;3;1;0;5;144;54;8;12;4;9;3;4;0;10;2;5;1;10;4;2;0;0;1;4;1;2;6;2;321;167;13;9;2;6;45;6;3;2;1;1;16;3;1;0;0;5;36;0;1;0;0;0;4;1207;217;59;92;38;10;14;7;5;3;1;8;653;2;5;8;5;1;54;1;7;1;4;5;7;252;124;18;14;13;16;1;4;5;2;2;5;3;4;4;9;0;3;4;3;3;1;4;3;7;4
"326201";"gmina miejska";"m. Szczecin";"Szczecin";"zachodniopomorskie";270490;296850;72792;197677;207;1947;36;36;5;0;0;1;30;197596;30;23;197573;1471;748;723;0;196102;79366;35277;21176;3740;718;9027;4375;879;1234;250;121;107;114;110;270;108;252;106;85;113;202;136;104;326;536;13324;5359;1474;723;644;524;149;406;130;757;193;266;276;937;124;78;59;96;101;170;157;56;389;256;9093;3518;892;781;166;241;228;255;132;351;82;105;145;338;431;239;88;176;43;158;48;140;129;33;374;62998;26724;5971;5832;1052;2403;5113;1098;505;1228;145;242;575;356;442;4312;2610;170;612;153;276;126;260;902;1891;31321;11003;4136;1651;3854;2382;733;728;253;1388;215;781;867;293;290;228;132;175;192;287;337;42;228;389;737;206
"326301";"gmina miejska";"m. Świnoujście";"Świnoujście";"zachodniopomorskie";29697;32269;9693;20004;22;1390;1;1;0;1;0;0;1;20002;1;6;19996;140;61;79;0;19856;6639;3632;257;30;112;160;482;1737;43;13;4;17;16;6;22;3;7;9;3;11;22;1;6;10;36;1057;399;76;58;37;29;12;59;3;18;16;9;36;30;7;153;17;12;13;10;11;4;35;13;866;321;87;60;16;32;26;21;13;26;17;8;13;53;26;32;7;11;4;10;23;9;5;9;37;5992;2613;256;77;75;73;227;82;44;30;776;19;49;40;41;106;35;26;44;8;45;23;1153;57;93;5302;692;217;79;127;111;33;17;21;29;9;39;24;17;25;27;10;3;14;13;37;2;14;22;3720;27
