"Symbol kontrolny";"Kod TERYT";"Okręg";"Numer";"Typ obszaru";"Typ obwodu";"Siedziba";"Gmina";"Powiat";"Województwo";"Komisja otrzymała kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów z różnych list";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok nazwiska kandydata na liście, której rejestracja została unieważniona";"Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów";"Lista nr 1 - KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE - ZPOW-601-19/19";"Jacek Jerzy TOMCZAK - nr na liście 1";"Anna MAJDA - nr na liście 2";"Mirosława Katarzyna KAŹMIERCZAK - nr na liście 3";"Władysław KOCAJ - nr na liście 4";"Marek Stanisław TOMICKI - nr na liście 5";"Piotr ŁYKOWSKI - nr na liście 6";"Teodor STĘPA - nr na liście 7";"Marek Kazimierz WESOŁOWSKI - nr na liście 8";"Michał PYRZYK - nr na liście 9";"Paweł Jerzy GUZIK - nr na liście 10";"Barbara ZIELIŃSKA - nr na liście 11";"Izabela STAJKOWSKA - nr na liście 12";"Urszula Barbara REMISZ - nr na liście 13";"Krzysztof Grzegorz CZAJKOWSKI - nr na liście 14";"Bożena Alina FRANKOWSKA - nr na liście 15";"Irena Elżbieta MACIEJEWSKA - nr na liście 16";"Bernard Marek BRZOSKI - nr na liście 17";"Jerzy Andrzej BERLIK - nr na liście 18";"Lista nr 2 - KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ - ZPOW-601-9/19";"Zbigniew Grzegorz HOFFMANN - nr na liście 1";"Witold Wojciech CZARNECKI - nr na liście 2";"Zbigniew DOLATA - nr na liście 3";"Ryszard BARTOSIK - nr na liście 4";"Leszek Ryszard GALEMBA - nr na liście 5";"Krzysztof Jan OSTROWSKI - nr na liście 6";"Marek Henryk WASZKOWIAK - nr na liście 7";"Robert Adam POPKOWSKI - nr na liście 8";"Anna WOŹNIAK - nr na liście 9";"Paweł WOJNA - nr na liście 10";"Anita Aldona SZYKOWNA - nr na liście 11";"Małgorzata WIŚNIEWSKA-ZABŁOCKA - nr na liście 12";"Emilia DERUCKA-KOŁATA - nr na liście 13";"Łukasz GRABOWSKI - nr na liście 14";"Małgorzata Marta CICHACKA - nr na liście 15";"Jacek Dariusz BARTKOWIAK - nr na liście 16";"Halina MUSIAŁEK - nr na liście 17";"Zofia Mariola ITMAN - nr na liście 18";"Lista nr 3 - KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ - ZPOW-601-1/19";"Paulina NOWAK - nr na liście 1";"Tadeusz TOMASZEWSKI - nr na liście 2";"Andrzej Jacek WNUK - nr na liście 3";"Ryszard Piotr NAWROCKI - nr na liście 4";"Robert GALĘBA - nr na liście 5";"Joanna Maria MACIEJEWSKA - nr na liście 6";"Paweł KLECZEWSKI - nr na liście 7";"Krystyna KUBICKA-SZTUL - nr na liście 8";"Jadwiga Elżbieta JARONIEWSKA - nr na liście 9";"Marek SIKORSKI - nr na liście 10";"Kacper PAROL - nr na liście 11";"Leszek Grzegorz STAWICKI - nr na liście 12";"Sylwia PRZYBYŁA - nr na liście 13";"Martyna BUNALSKA - nr na liście 14";"Paweł BARTKOWIAK - nr na liście 15";"Tomasz CZAPCZYK - nr na liście 16";"Anna BĄK - nr na liście 17";"Dariusz WILCZEWSKI - nr na liście 18";"Lista nr 4 - KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ - ZPOW-601-5/19";"Anna Mirosława BRYŁKA - nr na liście 1";"Maciej JÓŹWIAK - nr na liście 2";"Eryk KORZENIEWSKI - nr na liście 3";"Paweł Rafał RUSIN - nr na liście 4";"Przemysław Tomasz GRONEK - nr na liście 5";"Łukasz JANKOWIAK - nr na liście 6";"Karolina Zofia WIŚNIEWSKA - nr na liście 7";"Andrzej Zbigniew SMOLAREK - nr na liście 8";"Kinga WIŚNIEWSKA - nr na liście 9";"Jolanta Elżbieta NOWICKA - nr na liście 10";"Monika PODOLSKA - nr na liście 11";"Katarzyna Antonina SADZISZ - nr na liście 12";"Izabela GŁOWACKA - nr na liście 13";"Jakub Michał RAKOWSKI - nr na liście 14";"Mirosław Eugeniusz STRZELECKI - nr na liście 15";"Anna PINIŃSKA - nr na liście 16";"Jakub Michał TALENT-DOMINIAK - nr na liście 17";"Wojciech Maciej ZIĘTKOWSKI - nr na liście 18";"Lista nr 5 - KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI - ZPOW-601-6/19";"Tomasz Piotr NOWAK - nr na liście 1";"Miłosława Dorota STĘPIEŃ - nr na liście 2";"Paulina HENNIG-KLOSKA - nr na liście 3";"Artur Piotr MOKRACKI - nr na liście 4";"Ireneusz NIEWIAROWSKI - nr na liście 5";"Grzegorz Józef CIESIELSKI - nr na liście 6";"Andrzej SZURGOT - nr na liście 7";"Barbara KUBIAK - nr na liście 8";"Piotr GAŁAN - nr na liście 9";"Hieronim Michał URBANEK - nr na liście 10";"Danuta WINIARSKA - nr na liście 11";"Inez Magdalena NISZCZAK - nr na liście 12";"Piotr KUBISIAK - nr na liście 13";"Alicja Teresa MAREK - nr na liście 14";"Stefan Julian ŚMIGASZEWSKI - nr na liście 15";"Żanetta Magdalena MATLEWSKA - nr na liście 16";"Mariola BUDZIŃSKA - nr na liście 17";"Dariusz Józef PILAK - nr na liście 18";"Lista nr 7 - KOMITET WYBORCZY AKCJA ZAWIEDZIONYCH EMERYTÓW RENCISTÓW - ZPOW-601-21/19";"Zdzisław Kazimierz JANKOWSKI - nr na liście 1";"Eugeniusz MACIEJEWSKI - nr na liście 2";"Mirosław Sławomir PATERKIEWICZ - nr na liście 3";"Julia URBANOWSKA - nr na liście 4";"Mariola Ewa KRENZ - nr na liście 5";"Milena CIESIELSKA - nr na liście 6";"Andrzej RUSIN - nr na liście 7";"Danuta MISIAK - nr na liście 8";"Mieczysław Piotr GÓRA - nr na liście 9";"Piotr ŚWIĄTEK - nr na liście 10";"Urszula Halina KURCZEWSKA - nr na liście 11";"Agnieszka Joanna DOROSZUK - nr na liście 12";"Tomasz HYBIAK - nr na liście 13"
"6fef-56c5-9597-105d-df0a-e1b8-52c3-9208";"300307";"37";"4";"wieś";"stały";"Szkoła Podstawowa, Karniszewo 11a, 62-212 Mieleszyn";"gm. Mieleszyn";"gnieźnieński";"wielkopolskie";"780";"854";"328";"452";"1";"0";"0";"0";"0";"0";"0";"0";"0";"452";"0";"0";"452";"5";"1";"4";"0";"447";"62";"8";"2";"1";"0";"0";"22";"1";"1";"0";"0";"1";"10";"0";"1";"0";"0";"0";"15";"261";"41";"12";"139";"3";"1";"45";"0";"0";"4";"3";"1";"3";"2";"2";"0";"1";"3";"1";"45";"6";"29";"2";"1";"0";"1";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"1";"12";"4";"2";"0";"0";"1";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"1";"0";"2";"64";"14";"1";"21";"1";"1";"1";"0";"1";"1";"0";"6";"0";"3";"3";"0";"1";"0";"10";"3";"1";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0"
"0abe-8b04-9f97-cabb-b851-e293-78df-3b34";"300308";"37";"1";"wieś";"stały";"Gminny Ośrodek Kultury w Niechanowie, ul. Gnieźnieńska 2, 62-220 Niechanowo";"gm. Niechanowo";"gnieźnieński";"wielkopolskie";"1455";"1595";"388";"1065";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1065";"0";"0";"1065";"32";"30";"2";"0";"1033";"35";"11";"3";"0";"0";"1";"6";"1";"1";"1";"1";"2";"3";"1";"0";"1";"1";"0";"2";"449";"64";"18";"201";"1";"6";"118";"1";"1";"4";"1";"1";"2";"0";"23";"3";"1";"2";"2";"330";"4";"311";"1";"0";"1";"0";"0";"0";"0";"1";"8";"0";"2";"0";"0";"1";"1";"0";"52";"26";"3";"0";"0";"9";"0";"4";"2";"3";"0";"0";"0";"2";"1";"1";"0";"0";"1";"163";"11";"4";"33";"0";"1";"1";"1";"1";"1";"2";"96";"0";"0";"0";"0";"0";"1";"11";"4";"0";"0";"2";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0"
"5f27-a69e-7e2c-d112-731f-c9fc-db4e-c0b5";"300308";"37";"2";"wieś";"stały";"Wiejski Dom Kultury w Jarząbkowie, Jarząbkowo 7 B, 62-220 Niechanowo";"gm. Niechanowo";"gnieźnieński";"wielkopolskie";"1029";"1135";"439";"590";"0";"0";"0";"0";"0";"0";"0";"0";"0";"590";"0";"0";"590";"20";"14";"6";"0";"570";"35";"20";"0";"4";"0";"1";"2";"0";"1";"0";"0";"0";"1";"0";"0";"0";"1";"0";"5";"269";"65";"11";"127";"4";"0";"29";"2";"0";"3";"0";"1";"2";"0";"20";"1";"0";"1";"3";"188";"1";"181";"1";"0";"0";"0";"0";"1";"0";"0";"3";"0";"0";"0";"0";"0";"0";"1";"38";"13";"4";"4";"4";"2";"2";"1";"1";"1";"1";"0";"0";"0";"0";"0";"3";"2";"0";"40";"6";"4";"10";"2";"0";"0";"0";"1";"1";"0";"13";"0";"0";"0";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"14cc-0dfb-7a8c-2185-a101-8a6e-c9d4-0a7a";"300308";"37";"3";"wieś";"stały";"Szkoła Podstawowa w Niechanowie, ul. Różana 33, 62-220 Niechanowo";"gm. Niechanowo";"gnieźnieński";"wielkopolskie";"1670";"1841";"532";"1138";"0";"3";"0";"0";"0";"0";"0";"0";"0";"1138";"0";"0";"1138";"17";"15";"2";"0";"1121";"65";"19";"5";"5";"0";"0";"8";"2";"2";"2";"2";"1";"5";"1";"0";"0";"0";"1";"12";"475";"69";"22";"242";"3";"5";"88";"1";"0";"9";"0";"2";"2";"0";"18";"0";"0";"7";"7";"328";"19";"281";"3";"0";"0";"2";"0";"1";"0";"1";"12";"4";"0";"0";"1";"0";"4";"0";"58";"27";"6";"0";"2";"3";"3";"4";"3";"1";"0";"1";"1";"4";"0";"0";"0";"0";"3";"189";"35";"7";"88";"2";"1";"8";"0";"7";"3";"0";"17";"1";"0";"2";"0";"0";"1";"17";"6";"0";"0";"0";"1";"1";"1";"0";"0";"0";"1";"0";"1";"1"
"86ac-7b05-68ca-8a88-f7c1-f9a6-cd07-f285";"300309";"37";"1";"miasto";"stały";"Przedszkole Nr 2 im ""Misia Uszatka"", ul. Bolesława Chrobrego 8, 62-240 Trzemeszno";"gm. Trzemeszno";"gnieźnieński";"wielkopolskie";"1399";"1528";"566";"833";"2";"2";"0";"0";"0";"0";"0";"0";"0";"833";"0";"0";"833";"15";"9";"6";"0";"818";"62";"32";"3";"2";"1";"4";"3";"1";"1";"1";"2";"2";"0";"1";"1";"0";"3";"0";"5";"351";"95";"47";"97";"2";"1";"70";"4";"2";"12";"2";"3";"2";"0";"5";"3";"2";"2";"2";"163";"21";"106";"2";"2";"1";"5";"2";"0";"0";"0";"6";"0";"3";"3";"3";"0";"5";"4";"65";"25";"10";"0";"1";"3";"4";"2";"3";"3";"3";"0";"1";"2";"0";"1";"3";"1";"3";"168";"54";"11";"64";"0";"3";"2";"0";"5";"2";"0";"6";"0";"2";"5";"0";"1";"3";"10";"9";"1";"0";"1";"0";"1";"1";"0";"1";"1";"1";"0";"0";"2"
"efb3-46c5-8228-6d80-371c-d933-d248-eb96";"300309";"37";"2";"miasto";"stały";"Ośrodek Sportu i Rekreacji, ul. Piastowska 11, 62-240 Trzemeszno";"gm. Trzemeszno";"gnieźnieński";"wielkopolskie";"1089";"1182";"383";"706";"0";"0";"0";"0";"0";"0";"0";"0";"0";"706";"0";"0";"706";"17";"11";"6";"0";"689";"40";"23";"4";"2";"1";"0";"2";"1";"0";"1";"1";"1";"2";"0";"0";"0";"0";"1";"1";"285";"91";"22";"92";"2";"3";"43";"1";"0";"16";"2";"1";"2";"1";"2";"2";"2";"1";"2";"146";"24";"96";"5";"0";"1";"2";"0";"0";"0";"0";"7";"1";"3";"1";"0";"0";"5";"1";"52";"20";"7";"1";"1";"1";"4";"1";"0";"2";"1";"1";"0";"3";"1";"1";"1";"2";"5";"155";"58";"13";"43";"2";"2";"3";"0";"6";"1";"0";"12";"1";"0";"2";"1";"0";"4";"7";"11";"2";"1";"0";"0";"2";"3";"0";"2";"0";"0";"1";"0";"0"
"7f29-2515-523e-937d-93dd-5578-c780-7d0c";"300309";"37";"3";"miasto";"stały";"Szkoła Podstawowa Nr 1 im. J. Kilińskiego, ul. J. J. Śniadeckich 18, 62-240 Trzemeszno";"gm. Trzemeszno";"gnieźnieński";"wielkopolskie";"1426";"1559";"536";"890";"1";"2";"0";"0";"0";"0";"0";"0";"0";"890";"0";"0";"890";"12";"6";"6";"0";"878";"101";"39";"12";"8";"1";"2";"5";"5";"5";"1";"5";"4";"2";"1";"0";"0";"4";"1";"6";"344";"95";"34";"81";"3";"2";"83";"1";"4";"15";"2";"4";"3";"2";"3";"3";"4";"2";"3";"171";"39";"98";"2";"2";"0";"5";"1";"2";"0";"1";"5";"0";"3";"0";"1";"1";"8";"3";"81";"23";"11";"3";"7";"4";"2";"8";"4";"3";"1";"1";"2";"2";"2";"3";"2";"1";"2";"170";"48";"10";"62";"2";"3";"3";"1";"6";"1";"1";"11";"1";"2";"0";"2";"6";"1";"10";"11";"2";"0";"0";"1";"0";"2";"1";"1";"1";"0";"0";"1";"2"
"42dc-02e7-7fee-1c07-b08e-4596-e2b2-df62";"300309";"37";"4";"miasto";"stały";"Szkoła Podstawowa Nr 2 im. Polskich Olimpijczyków, ul. 1 Maja 11, 62-240 Trzemeszno";"gm. Trzemeszno";"gnieźnieński";"wielkopolskie";"1429";"1562";"604";"825";"0";"2";"0";"0";"0";"0";"0";"0";"0";"825";"0";"0";"825";"29";"21";"8";"0";"796";"60";"34";"7";"3";"1";"0";"4";"0";"1";"0";"0";"1";"5";"1";"1";"1";"0";"0";"1";"353";"81";"33";"117";"3";"0";"73";"1";"2";"18";"3";"7";"5";"1";"2";"2";"0";"3";"2";"151";"26";"89";"2";"1";"1";"5";"2";"2";"2";"4";"9";"0";"2";"0";"0";"0";"1";"5";"72";"22";"6";"6";"3";"5";"6";"2";"2";"8";"2";"3";"0";"3";"0";"0";"2";"0";"2";"159";"40";"8";"55";"3";"6";"1";"1";"6";"4";"2";"7";"3";"0";"1";"0";"2";"2";"18";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0"
"dc87-4d79-c342-70eb-87a7-f8fb-6fc3-d5f0";"300309";"37";"5";"wieś";"stały";"Szkoła Podstawowa im. Powstania Wielkopolskiego, Kruchowo 1, 62-240 Kruchowo";"gm. Trzemeszno";"gnieźnieński";"wielkopolskie";"1120";"1228";"525";"595";"0";"0";"0";"0";"0";"0";"0";"0";"0";"595";"0";"0";"595";"12";"5";"7";"0";"583";"79";"33";"10";"6";"2";"1";"5";"1";"1";"2";"2";"3";"4";"0";"2";"1";"3";"0";"3";"292";"64";"44";"93";"8";"4";"55";"2";"0";"3";"2";"2";"6";"1";"2";"2";"2";"1";"1";"79";"23";"40";"0";"1";"2";"3";"0";"0";"2";"0";"4";"0";"1";"0";"0";"0";"1";"2";"36";"12";"4";"2";"1";"5";"1";"1";"3";"1";"0";"2";"0";"0";"1";"1";"0";"1";"1";"96";"38";"3";"23";"2";"3";"3";"1";"5";"0";"1";"1";"1";"4";"1";"1";"2";"1";"6";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"9461-fa13-2a68-08a1-b332-ec20-f5be-d018";"300309";"37";"6";"wieś";"stały";"Świetlica Wiejska, Wydartowo 48, 62-240 Wydartowo";"gm. Trzemeszno";"gnieźnieński";"wielkopolskie";"360";"390";"160";"200";"0";"0";"0";"0";"0";"0";"0";"0";"0";"200";"0";"0";"200";"9";"9";"0";"0";"191";"24";"14";"1";"3";"0";"0";"0";"0";"0";"1";"1";"1";"0";"1";"0";"0";"2";"0";"0";"106";"33";"14";"41";"1";"3";"3";"1";"1";"2";"0";"1";"3";"0";"2";"1";"0";"0";"0";"28";"10";"10";"0";"1";"0";"0";"0";"0";"0";"1";"3";"0";"0";"0";"0";"0";"3";"0";"10";"3";"0";"2";"0";"1";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"22";"7";"1";"5";"2";"0";"1";"0";"2";"0";"0";"0";"0";"1";"0";"0";"0";"1";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0"
"3cfd-a23a-fc2a-4716-7a15-0433-0a73-c27d";"300309";"37";"7";"wieś";"stały";"Świetlica Wiejska, Niewolno 16A, 62-240 Niewolno";"gm. Trzemeszno";"gnieźnieński";"wielkopolskie";"419";"454";"160";"259";"0";"0";"0";"0";"0";"0";"0";"0";"0";"259";"0";"0";"259";"3";"3";"0";"0";"256";"26";"11";"2";"0";"0";"0";"2";"0";"0";"1";"1";"2";"1";"0";"0";"0";"2";"0";"4";"100";"24";"13";"24";"2";"0";"16";"0";"3";"5";"0";"2";"1";"0";"4";"2";"2";"0";"2";"49";"10";"27";"2";"0";"0";"2";"0";"0";"1";"1";"3";"0";"0";"0";"1";"0";"1";"1";"19";"7";"4";"1";"2";"0";"2";"1";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"60";"17";"1";"31";"0";"1";"0";"0";"2";"0";"0";"2";"0";"1";"1";"0";"1";"0";"3";"2";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0"
"bcd7-3865-7697-bdf3-bf97-1a1a-7bc8-f3fc";"300309";"37";"8";"wieś";"stały";"Dom Kultury, ul. św. Jana 11, 62-240 Trzemeszno";"gm. Trzemeszno";"gnieźnieński";"wielkopolskie";"648";"716";"347";"301";"1";"0";"0";"0";"0";"0";"0";"0";"0";"301";"0";"0";"301";"5";"4";"1";"0";"296";"33";"21";"2";"1";"0";"0";"1";"1";"0";"1";"0";"0";"1";"0";"0";"0";"1";"1";"3";"116";"36";"9";"42";"2";"2";"13";"0";"0";"1";"1";"1";"3";"1";"0";"2";"1";"0";"2";"58";"19";"27";"0";"1";"1";"1";"2";"1";"0";"0";"4";"0";"1";"0";"0";"0";"1";"0";"22";"6";"0";"0";"1";"2";"1";"2";"1";"2";"0";"0";"0";"3";"1";"1";"1";"1";"0";"61";"19";"1";"22";"0";"1";"1";"1";"1";"0";"1";"3";"0";"0";"1";"0";"1";"0";"9";"6";"1";"0";"0";"3";"0";"0";"0";"0";"1";"1";"0";"0";"0"
"5142-da45-2110-cc0a-12ec-0e16-551f-c8ea";"300309";"37";"9";"wieś";"stały";"Środowiskowy Dom Samopomocy, A. Mickiewicza 28, 62-240 Trzemeszno";"gm. Trzemeszno";"gnieźnieński";"wielkopolskie";"729";"799";"386";"343";"0";"0";"0";"0";"0";"0";"0";"0";"0";"343";"0";"0";"343";"8";"6";"2";"0";"335";"26";"16";"1";"0";"0";"0";"1";"0";"0";"1";"0";"2";"0";"0";"0";"0";"1";"1";"3";"161";"44";"19";"57";"3";"2";"23";"0";"0";"3";"1";"5";"2";"0";"0";"0";"0";"0";"2";"53";"9";"30";"2";"0";"1";"0";"0";"1";"1";"1";"5";"1";"1";"0";"0";"1";"0";"0";"30";"10";"5";"0";"1";"2";"2";"0";"0";"2";"2";"1";"0";"3";"0";"0";"1";"1";"0";"62";"11";"8";"24";"1";"3";"1";"0";"0";"1";"0";"4";"1";"0";"1";"0";"0";"2";"5";"3";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"544f-c03e-597c-79d5-cdd8-e2d0-bc1d-8b8b";"300309";"37";"10";"wieś";"stały";"Szkoła Podstawowa im. Bohaterów Września 1939 r., Trzemżal 56, 62-240 Trzemżal";"gm. Trzemeszno";"gnieźnieński";"wielkopolskie";"1049";"1152";"447";"602";"0";"3";"0";"0";"0";"0";"0";"0";"0";"602";"0";"0";"602";"7";"4";"3";"0";"595";"68";"25";"9";"2";"0";"1";"10";"1";"6";"0";"2";"4";"0";"2";"1";"0";"2";"1";"2";"353";"78";"35";"88";"3";"2";"100";"1";"7";"18";"1";"2";"2";"1";"3";"2";"3";"2";"5";"63";"18";"26";"0";"3";"0";"5";"2";"1";"1";"0";"3";"0";"0";"0";"0";"0";"1";"3";"45";"17";"10";"2";"1";"3";"1";"1";"1";"3";"0";"0";"0";"1";"0";"3";"2";"0";"0";"54";"14";"1";"19";"0";"1";"0";"2";"6";"0";"1";"2";"1";"1";"1";"0";"0";"1";"4";"12";"6";"1";"0";"0";"0";"0";"2";"1";"0";"0";"0";"0";"2"
"71cb-d7f1-bdd7-dcdd-3a76-ab43-adb2-5802";"300309";"37";"11";"wieś";"stały";"Świetlica Wiejska, Lubiń 10, 62-240 Lubiń";"gm. Trzemeszno";"gnieźnieński";"wielkopolskie";"280";"306";"125";"155";"0";"0";"0";"0";"0";"0";"0";"0";"0";"155";"0";"0";"155";"0";"0";"0";"0";"155";"24";"12";"0";"2";"0";"1";"3";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"3";"54";"15";"8";"16";"1";"0";"7";"1";"0";"3";"0";"0";"0";"1";"0";"1";"0";"1";"0";"28";"8";"13";"2";"0";"0";"2";"0";"1";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"22";"11";"3";"1";"0";"0";"1";"0";"1";"0";"2";"0";"0";"1";"0";"1";"0";"1";"0";"26";"5";"1";"11";"1";"0";"0";"2";"0";"1";"0";"2";"0";"0";"0";"0";"0";"0";"3";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0"
"e95c-b808-76dc-76a2-f1ce-4d9b-4b92-9b71";"300309";"37";"12";"miasto";"zakład karny";"Zakład Poprawczy w Trzemesznie, A. Mickiewicza 35, 62-240 Trzemeszno";"gm. Trzemeszno";"gnieźnieński";"wielkopolskie";"8";"8";"0";"8";"0";"0";"0";"0";"0";"0";"0";"0";"0";"8";"0";"0";"8";"1";"0";"1";"0";"7";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"2";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"bbc5-6808-01cc-d46d-503f-e082-114a-aa86";"300310";"37";"1";"miasto";"stały";"Szkoła Podstawowa nr 2 im. Lotnictwa Polskiego w Witkowie, ul. Czerniejewska 14, 62-230 Witkowo";"gm. Witkowo";"gnieźnieński";"wielkopolskie";"1279";"1412";"369";"910";"0";"12";"0";"0";"0";"0";"0";"0";"0";"910";"0";"0";"910";"5";"4";"1";"0";"905";"71";"34";"5";"4";"3";"1";"1";"0";"2";"4";"0";"2";"0";"2";"1";"3";"6";"0";"3";"253";"79";"26";"58";"5";"0";"30";"2";"1";"4";"1";"1";"2";"1";"33";"1";"0";"3";"6";"339";"47";"250";"4";"1";"5";"3";"0";"1";"0";"0";"20";"0";"1";"2";"1";"0";"3";"1";"45";"15";"5";"1";"1";"0";"2";"2";"4";"2";"4";"0";"2";"1";"0";"3";"1";"1";"1";"191";"51";"9";"92";"12";"0";"2";"2";"3";"4";"0";"6";"0";"0";"0";"1";"1";"0";"8";"6";"3";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1"
"dfce-9de9-bfb2-5616-734b-f297-bb3c-0d6d";"300310";"37";"2";"miasto";"stały";"Szkoła Podstawowa nr 2 im. Lotnictwa Polskiego w Witkowie, ul. Czerniejewska 12, 62-230 Witkowo";"gm. Witkowo";"gnieźnieński";"wielkopolskie";"1096";"1208";"274";"822";"0";"6";"0";"0";"0";"0";"0";"0";"0";"822";"0";"0";"822";"13";"9";"4";"0";"809";"80";"36";"10";"6";"0";"4";"3";"2";"4";"1";"0";"1";"4";"0";"0";"5";"2";"0";"2";"222";"47";"26";"69";"1";"1";"28";"0";"3";"6";"1";"3";"2";"2";"27";"1";"1";"2";"2";"290";"36";"226";"3";"0";"0";"1";"3";"4";"2";"1";"3";"1";"2";"2";"2";"0";"4";"0";"46";"14";"7";"4";"3";"3";"1";"4";"0";"2";"0";"0";"0";"2";"4";"0";"1";"1";"0";"163";"56";"5";"66";"5";"1";"0";"0";"4";"3";"1";"6";"1";"3";"0";"1";"1";"1";"9";"8";"3";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"1";"2"
"1fef-70d9-15ba-7ba4-d983-7656-7e80-4090";"300310";"37";"3";"wieś";"stały";"Urząd Gminy i Miasta, ul. Gnieźnieńska 1, 62-230 Witkowo";"gm. Witkowo";"gnieźnieński";"wielkopolskie";"1341";"1481";"477";"864";"0";"0";"0";"0";"0";"0";"0";"0";"0";"864";"0";"0";"864";"14";"6";"8";"0";"850";"61";"18";"7";"5";"0";"3";"6";"0";"2";"1";"3";"2";"1";"2";"1";"2";"1";"0";"7";"519";"67";"29";"184";"3";"1";"39";"3";"2";"3";"2";"4";"3";"0";"170";"3";"2";"1";"3";"150";"15";"117";"1";"1";"0";"0";"0";"0";"0";"1";"9";"0";"1";"0";"0";"0";"5";"0";"34";"8";"3";"1";"2";"3";"1";"1";"1";"0";"1";"6";"1";"1";"4";"0";"1";"0";"0";"83";"19";"9";"27";"1";"4";"4";"0";"0";"3";"0";"2";"0";"1";"0";"0";"0";"0";"13";"3";"2";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0"
