"Symbol kontrolny";"Kod TERYT";"Okręg";"Numer";"Typ obszaru";"Typ obwodu";"Siedziba";"Gmina";"Powiat";"Województwo";"Komisja otrzymała kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów z różnych list";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok nazwiska kandydata na liście, której rejestracja została unieważniona";"Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów";"Lista nr 1 - KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE - ZPOW-601-19/19";"Andrzej Marian GRZYB - nr na liście 1";"Piotr WALKOWSKI - nr na liście 2";"Bartosz Marek KOBUS - nr na liście 3";"Agnieszka Magdalena GÓRALCZYK - nr na liście 4";"Franciszek MARSZAŁEK - nr na liście 5";"Wiesława MAŁYCHA - nr na liście 6";"Jan GRZESIEK - nr na liście 7";"Grzegorz Piotr MARTYN - nr na liście 8";"Małgorzata BANAŚ - nr na liście 9";"Piotr PIERZCHLEWICZ - nr na liście 10";"Jacek KONOPKA - nr na liście 11";"Janusz Aleksander PERSKI - nr na liście 12";"Beata KUCHARSKA - nr na liście 13";"Karolina Justyna PIEKARSKA-NOWAK - nr na liście 14";"Agnieszka RYBACKA - nr na liście 15";"Alojzy Ignacy MOTYLEWSKI - nr na liście 16";"Małgorzata KRAKOWIAK - nr na liście 17";"Kinga KOŻAŃSKA - nr na liście 18";"Bożena Mariola WYSOTA - nr na liście 19";"Dorota Katarzyna KINAL - nr na liście 20";"Maciej Paweł WASIELEWSKI - nr na liście 21";"Joanna Jolanta KOBUS-MARCZAK - nr na liście 22";"Andrzej KUBIAK - nr na liście 23";"Krzysztof Andrzej GRABOWSKI - nr na liście 24";"Lista nr 2 - KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ - ZPOW-601-9/19";"Jan Michał DZIEDZICZAK - nr na liście 1";"Tomasz ŁAWNICZAK - nr na liście 2";"Jan MOSIŃSKI - nr na liście 3";"Marlena Magdalena MALĄG - nr na liście 4";"Piotr Marek KALETA - nr na liście 5";"Lidia CZECHAK - nr na liście 6";"Leszek Józef BIERŁA - nr na liście 7";"Marek Jan SOWA - nr na liście 8";"Romuald Michał MICHNIEWICZ - nr na liście 9";"Katarzyna SÓJKA - nr na liście 10";"Agnieszka Beata KUBIAK - nr na liście 11";"Jerzy KOZŁOWSKI - nr na liście 12";"Piotr Józef JANUSZKIEWICZ - nr na liście 13";"Krzysztof Józef DZIEDZIC - nr na liście 14";"Czesław Jan SZYMONIAK - nr na liście 15";"Alicja Maria ŚNIEGOCKA - nr na liście 16";"Sławomira Maria KALAK - nr na liście 17";"Dorota SŁOWIŃSKA - nr na liście 18";"Maciej Antoni JAGODZIŃSKI - nr na liście 19";"Teresa Małgorzata ANDRZEJEWSKA - nr na liście 20";"Joanna NAWROT - nr na liście 21";"Jan Franciszek SZCZERBAŃ - nr na liście 22";"Marek BĄKOWSKI - nr na liście 23";"Andrzej PLICHTA - nr na liście 24";"Lista nr 3 - KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ - ZPOW-601-1/19";"Wiesław Andrzej SZCZEPAŃSKI - nr na liście 1";"Marek Miłosz MAZUR - nr na liście 2";"Karolina Monika PAWLICZAK - nr na liście 3";"Beata BŁAŻEJCZAK-KLECZEWSKA - nr na liście 4";"Józef Włodzimierz WAJS - nr na liście 5";"Zbigniew Edward SŁODOWY - nr na liście 6";"Krzysztof KŁOSOWSKI - nr na liście 7";"Krzysztof SYNORACKI - nr na liście 8";"Zbigniew Stanisław ZALESIŃSKI - nr na liście 9";"Ewa KĘDZIA - nr na liście 10";"Bożena Maria HUMELT - nr na liście 11";"Sławomir TRĄBKA - nr na liście 12";"Arkadiusz STACHOWIAK - nr na liście 13";"Alina Bernadeta SZYMAŃSKA - nr na liście 14";"Elżbieta CIEŚLAK - nr na liście 15";"Violetta Małgorzata WITCZAK - nr na liście 16";"Grzegorz STĘPNIAK - nr na liście 17";"Monika GURDEK - nr na liście 18";"Angelika Justyna MACHOWSKA - nr na liście 19";"Karol HIBNER - nr na liście 20";"Bernardyna KAŹMIERCZAK - nr na liście 21";"Grażyna Antonina JASZCZYK - nr na liście 22";"Konrad NOWACKI - nr na liście 23";"Lista nr 4 - KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ - ZPOW-601-5/19";"Witold Adam STOCH - nr na liście 1";"Ireneusz Wojciech CZECH - nr na liście 2";"Dominik IDKOWIAK - nr na liście 3";"Antoni Jerzy WIECZOREK - nr na liście 4";"Piotr KOIS - nr na liście 5";"Dominik Jan DOLATA - nr na liście 6";"Michał Szymon PASEK - nr na liście 7";"Mariusz SKROBAŁA - nr na liście 8";"Mikołaj FIEBICH - nr na liście 9";"Rafał Dariusz WELKE - nr na liście 10";"Julia KURZAWSKA - nr na liście 11";"Lucyna Anna KROŚNIEWSKA - nr na liście 12";"Mikołaj MĄKA - nr na liście 13";"Joanna OSZMIAN - nr na liście 14";"Anna Bożena STOCH - nr na liście 15";"Danuta SKORUPIŃSKA - nr na liście 16";"Janina SPIESZALSKA - nr na liście 17";"Arkadiusz Krzysztof MAŚLAK - nr na liście 18";"Marta Anna KORDYLAS - nr na liście 19";"Andrzej Antoni KUŚWIK - nr na liście 20";"Lista nr 5 - KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI - ZPOW-601-6/19";"Mariusz Sebastian WITCZAK - nr na liście 1";"Jarosław Piotr URBANIAK - nr na liście 2";"Bożena Katarzyna HENCZYCA - nr na liście 3";"Grzegorz Stanisław RUSIECKI - nr na liście 4";"Marzena Katarzyna BUDNIK - nr na liście 5";"Milena Magdalena KOWALSKA - nr na liście 6";"Szymon JAKUBOWSKI - nr na liście 7";"Piotr KUSIAKIEWICZ - nr na liście 8";"Daniel Adam MOEGLICH - nr na liście 9";"Stanisław Franciszek MARTUZALSKI - nr na liście 10";"Aleksander Stanisław SOWA - nr na liście 11";"Marcin Andrzej GAGATEK - nr na liście 12";"Marzena Renata WODZIŃSKA - nr na liście 13";"Sławomir SZYMAŃSKI - nr na liście 14";"Wojciech WYSOGLĄD - nr na liście 15";"Marcin BARCZYK - nr na liście 16";"Aleksander Piotr KOŁODZIEJ - nr na liście 17";"Mariusz Marek CHOJNACKI - nr na liście 18";"Magdalena Izabela WALCZAK - nr na liście 19";"Ewa DZIUBKA - nr na liście 20";"Urszula Maria BALCER - nr na liście 21";"Adriana Irena MACHOWIAK - nr na liście 22";"Zuzanna MOCEK - nr na liście 23";"Alicja ŁUCZAK - nr na liście 24"
"2522-7a60-3a7c-0d9e-03d1-c886-411a-bad0";"301301";"36";"5";"wieś";"stały";"Publiczna Szkoła Podstawowa Filialna w Oporówku, Oporówko 7a, 64-120 Krzemieniewo";"gm. Krzemieniewo";"leszczyński";"wielkopolskie";"732";"800";"287";"445";"1";"0";"0";"0";"0";"0";"0";"0";"0";"445";"0";"0";"445";"14";"12";"2";"0";"431";"37";"18";"1";"3";"3";"2";"0";"0";"2";"1";"1";"0";"3";"2";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"229";"117";"6";"62";"5";"4";"2";"1";"5";"1";"7";"4";"3";"0";"2";"0";"0";"0";"0";"2";"1";"2";"0";"3";"2";"51";"34";"5";"5";"0";"0";"0";"0";"0";"0";"1";"0";"0";"2";"0";"1";"0";"0";"1";"1";"0";"0";"0";"1";"49";"15";"0";"2";"1";"2";"2";"0";"7";"11";"0";"0";"0";"2";"2";"2";"0";"1";"1";"0";"1";"65";"16";"1";"1";"27";"1";"1";"1";"1";"1";"1";"1";"0";"0";"0";"1";"6";"4";"0";"0";"0";"1";"0";"0";"1"
"7322-e873-1713-f02f-c53f-6598-7a09-5717";"301301";"36";"6";"wieś";"zakład leczniczy";"Samodzielny Publiczny Zakład Opieki Zdrowotnej Ministerstwa Spraw Wewnętrznych Centrum Rehabilitacji, Górzno 63, 64-120 Krzemieniewo";"gm. Krzemieniewo";"leszczyński";"wielkopolskie";"99";"95";"49";"50";"0";"4";"0";"0";"0";"0";"0";"0";"0";"50";"0";"0";"50";"0";"0";"0";"0";"50";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"24";"13";"3";"2";"0";"0";"0";"0";"3";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"8";"6";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"14";"1";"3";"1";"4";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1"
"a2a6-1aa0-f931-580d-53e2-2b9e-85de-a86a";"301302";"36";"1";"wieś";"stały";"Przedszkole w Górce Duchownej, Górka Duchowna 68, 64-111 Lipno";"gm. Lipno";"leszczyński";"wielkopolskie";"990";"1086";"456";"534";"1";"1";"0";"0";"0";"0";"0";"0";"0";"534";"0";"0";"534";"16";"12";"4";"0";"518";"41";"12";"2";"4";"7";"0";"2";"2";"0";"3";"1";"0";"0";"1";"0";"2";"0";"0";"1";"0";"1";"0";"0";"1";"2";"340";"221";"12";"6";"13";"3";"6";"1";"26";"2";"9";"6";"3";"0";"8";"3";"1";"0";"3";"3";"2";"6";"0";"2";"4";"50";"24";"6";"6";"1";"1";"0";"0";"1";"0";"3";"0";"0";"1";"1";"1";"0";"2";"0";"0";"0";"1";"0";"2";"29";"10";"1";"0";"1";"1";"2";"4";"1";"1";"0";"1";"0";"1";"0";"1";"1";"0";"2";"0";"2";"58";"18";"2";"1";"28";"0";"1";"1";"1";"1";"0";"1";"0";"1";"0";"0";"1";"0";"0";"0";"1";"0";"1";"0";"0"
"52b6-eaba-e743-2482-1cdb-2d64-19af-c367";"301302";"36";"2";"wieś";"stały";"Zespół Szkół w Lipnie, ul. Powstańców Wielkopolskich 68, 64-111 Lipno";"gm. Lipno";"leszczyński";"wielkopolskie";"1591";"1742";"445";"1146";"0";"3";"1";"1";"0";"0";"0";"0";"1";"1147";"1";"0";"1147";"26";"10";"16";"0";"1121";"144";"43";"7";"26";"4";"3";"20";"2";"4";"6";"0";"3";"6";"2";"1";"0";"0";"4";"1";"0";"7";"1";"1";"2";"1";"390";"268";"11";"7";"15";"11";"5";"2";"17";"2";"5";"7";"6";"1";"1";"1";"3";"0";"4";"5";"4";"9";"0";"6";"0";"180";"109";"26";"10";"5";"1";"0";"2";"0";"3";"6";"1";"1";"0";"2";"1";"2";"2";"0";"0";"1";"8";"0";"0";"96";"50";"4";"1";"2";"4";"3";"0";"5";"3";"1";"3";"5";"2";"1";"1";"3";"1";"3";"2";"2";"311";"88";"3";"4";"158";"2";"3";"5";"3";"0";"0";"4";"2";"0";"0";"0";"17";"4";"0";"2";"2";"1";"6";"4";"3"
"26d3-6a70-b950-d307-1b79-a0f6-61c8-3612";"301302";"36";"3";"wieś";"stały";"Szkoła Podstawowa im. Powstańców Wielkopolskich w Wilkowicach, Wilkowice ul. Szkolna 28, 64-115 Święciechowa";"gm. Lipno";"leszczyński";"wielkopolskie";"2100";"2311";"497";"1603";"0";"10";"0";"0";"0";"0";"0";"0";"0";"1603";"0";"0";"1603";"18";"14";"4";"0";"1585";"171";"59";"9";"31";"3";"2";"18";"5";"0";"11";"1";"2";"6";"4";"1";"1";"1";"1";"0";"0";"9";"0";"1";"3";"3";"477";"308";"10";"17";"18";"13";"4";"2";"19";"2";"11";"14";"8";"0";"6";"1";"3";"1";"4";"8";"6";"16";"0";"3";"3";"351";"225";"33";"19";"6";"2";"1";"4";"3";"9";"5";"0";"5";"7";"4";"3";"0";"3";"5";"2";"3";"5";"0";"7";"130";"60";"6";"4";"4";"8";"2";"0";"8";"12";"0";"2";"4";"8";"1";"1";"5";"0";"2";"1";"2";"456";"97";"8";"8";"249";"2";"6";"6";"0";"0";"0";"3";"5";"1";"4";"0";"28";"1";"1";"5";"2";"0";"14";"8";"8"
"06aa-aa82-a4e4-35fc-77b8-8de0-0f16-9f56";"301302";"36";"4";"wieś";"stały";"Szkoła Podstawowa im. 17 Pułku Ułanów w Goniembicach, Goniembice 29, 64-111 Lipno";"gm. Lipno";"leszczyński";"wielkopolskie";"1000";"1109";"413";"587";"0";"1";"0";"0";"0";"0";"0";"0";"0";"586";"0";"0";"586";"11";"9";"2";"0";"575";"78";"26";"6";"8";"2";"1";"3";"1";"1";"4";"0";"2";"11";"4";"1";"1";"3";"0";"0";"0";"2";"0";"0";"2";"0";"211";"144";"7";"5";"9";"3";"1";"1";"9";"2";"4";"4";"3";"1";"3";"1";"1";"0";"2";"3";"2";"4";"0";"1";"1";"94";"58";"9";"3";"6";"0";"1";"1";"0";"3";"2";"0";"1";"2";"0";"0";"0";"0";"0";"1";"0";"2";"1";"4";"47";"27";"4";"0";"3";"1";"2";"0";"3";"0";"0";"2";"0";"1";"0";"2";"0";"0";"1";"1";"0";"145";"34";"3";"1";"76";"2";"2";"2";"1";"1";"0";"2";"1";"0";"0";"1";"7";"1";"0";"1";"2";"0";"2";"2";"4"
"be68-012e-98e2-f060-6edb-0885-c21e-aac9";"301303";"36";"1";"miasto";"stały";"Szkoła Podstawowa, ul. Kopernika 1, 64-113 Osieczna";"gm. Osieczna";"leszczyński";"wielkopolskie";"1650";"1807";"460";"1190";"1";"4";"0";"0";"0";"0";"0";"0";"0";"1189";"0";"0";"1189";"23";"17";"6";"0";"1166";"118";"33";"8";"9";"4";"2";"9";"0";"1";"3";"0";"3";"2";"1";"1";"2";"0";"33";"2";"0";"0";"1";"1";"2";"1";"359";"216";"12";"15";"19";"13";"4";"2";"20";"3";"5";"3";"2";"1";"6";"2";"3";"3";"3";"10";"2";"7";"1";"1";"6";"220";"158";"8";"10";"9";"2";"2";"2";"2";"2";"4";"0";"2";"2";"2";"1";"1";"1";"1";"0";"1";"2";"0";"8";"110";"25";"1";"2";"2";"2";"1";"0";"60";"4";"0";"2";"6";"1";"0";"0";"1";"0";"2";"1";"0";"359";"77";"6";"6";"165";"3";"0";"3";"1";"0";"0";"4";"2";"2";"5";"0";"71";"0";"0";"0";"2";"0";"7";"1";"4"
"0273-0c79-9251-a637-baeb-b0c5-9988-33b4";"301303";"36";"2";"wieś";"stały";"Zespół Szkół, Kąkolewo ul. Krzywińska 14, 64-113 Osieczna";"gm. Osieczna";"leszczyński";"wielkopolskie";"1890";"2062";"638";"1252";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1252";"0";"0";"1252";"25";"15";"10";"0";"1227";"74";"31";"6";"6";"2";"1";"3";"0";"0";"5";"0";"1";"5";"1";"2";"2";"0";"3";"1";"0";"0";"0";"0";"2";"3";"473";"309";"9";"21";"14";"24";"1";"3";"27";"0";"15";"8";"4";"2";"3";"1";"4";"4";"3";"6";"1";"8";"0";"5";"1";"166";"104";"20";"10";"6";"5";"0";"1";"2";"4";"7";"1";"1";"0";"2";"0";"0";"0";"0";"0";"0";"1";"0";"2";"87";"38";"2";"4";"2";"3";"3";"3";"7";"5";"0";"7";"1";"3";"0";"0";"3";"0";"1";"1";"4";"427";"51";"1";"1";"44";"1";"1";"3";"0";"0";"0";"1";"1";"0";"0";"1";"314";"0";"0";"1";"0";"1";"1";"2";"3"
"10bc-920f-74b3-a733-1d59-1421-5a0b-6efb";"301303";"36";"3";"wieś";"stały";"Świetlica wiejska, Grodzisko 1E, 64-113 Osieczna";"gm. Osieczna";"leszczyński";"wielkopolskie";"840";"919";"323";"517";"0";"1";"0";"0";"0";"0";"0";"0";"0";"517";"0";"0";"517";"12";"8";"4";"0";"505";"48";"19";"3";"4";"2";"0";"2";"2";"3";"1";"1";"2";"2";"1";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"3";"242";"166";"5";"10";"4";"4";"7";"1";"3";"2";"7";"4";"1";"1";"3";"1";"1";"0";"3";"5";"2";"3";"0";"5";"4";"53";"32";"2";"3";"4";"1";"1";"2";"0";"0";"2";"1";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"1";"2";"21";"12";"1";"0";"1";"0";"2";"0";"2";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"141";"11";"1";"2";"24";"0";"0";"1";"0";"1";"0";"2";"0";"0";"0";"0";"97";"0";"0";"1";"0";"0";"0";"0";"1"
"4241-5284-7265-abb1-c345-260b-de12-0375";"301303";"36";"4";"wieś";"stały";"Schronisko Młodzieżowe, ul. Kopernika 4, 64-113 Osieczna";"gm. Osieczna";"leszczyński";"wielkopolskie";"1090";"1198";"479";"611";"1";"4";"0";"0";"0";"0";"0";"0";"0";"611";"0";"0";"611";"19";"15";"4";"0";"592";"117";"31";"2";"24";"1";"0";"4";"1";"3";"0";"1";"1";"4";"4";"0";"0";"0";"39";"0";"1";"0";"0";"0";"1";"0";"282";"189";"11";"11";"6";"11";"4";"0";"8";"1";"10";"3";"2";"1";"1";"0";"2";"3";"3";"6";"3";"5";"0";"0";"2";"62";"41";"2";"2";"0";"2";"0";"2";"0";"1";"0";"0";"1";"2";"0";"2";"1";"0";"0";"1";"0";"2";"2";"1";"43";"10";"1";"0";"3";"1";"0";"0";"19";"0";"0";"2";"1";"1";"0";"1";"2";"0";"0";"0";"2";"88";"12";"1";"3";"42";"2";"2";"2";"0";"0";"0";"0";"0";"0";"1";"0";"18";"0";"0";"0";"3";"0";"0";"0";"2"
"9cfd-26ac-157c-d307-8834-c233-2d06-7bc0";"301303";"36";"5";"wieś";"stały";"Zespół Szkół, Świerczyna 43A, 64-113 Osieczna";"gm. Osieczna";"leszczyński";"wielkopolskie";"1050";"1146";"434";"616";"1";"2";"0";"0";"0";"0";"0";"0";"0";"616";"0";"0";"616";"14";"9";"5";"0";"602";"77";"19";"4";"25";"1";"1";"1";"1";"0";"2";"2";"0";"4";"2";"0";"0";"0";"9";"1";"0";"0";"1";"2";"0";"2";"325";"199";"20";"11";"9";"16";"1";"2";"15";"1";"4";"3";"1";"5";"2";"1";"2";"4";"3";"5";"0";"5";"0";"13";"3";"55";"36";"4";"2";"0";"1";"1";"1";"0";"0";"4";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"2";"0";"2";"35";"12";"1";"1";"2";"0";"0";"1";"4";"2";"1";"5";"0";"1";"0";"0";"1";"0";"0";"0";"4";"110";"18";"0";"2";"30";"0";"1";"1";"1";"0";"0";"0";"3";"0";"0";"0";"53";"1";"0";"0";"0";"0";"0";"0";"0"
"786b-c515-ef47-2a7b-029c-f5e5-a8cf-86c4";"301303";"36";"6";"miasto";"zakład leczniczy";"Centrum Rehabilitacji im. Prof. Mieczysława Walczaka, ul. Zamkowa 2, 64-113 Osieczna";"gm. Osieczna";"leszczyński";"wielkopolskie";"80";"77";"19";"61";"0";"4";"0";"0";"0";"0";"0";"0";"0";"61";"0";"0";"61";"3";"3";"0";"0";"58";"7";"3";"2";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"26";"13";"4";"1";"1";"2";"0";"0";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"8";"6";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"15";"4";"0";"1";"3";"1";"1";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1"
"c677-afbb-f4fa-76c9-b398-679d-b635-76b3";"301304";"36";"1";"miasto i wieś";"stały";"Hala sportowa Rydzyna, Jana Kazimierza 1, 64-130 Rydzyna";"gm. Rydzyna";"leszczyński";"wielkopolskie";"1141";"1225";"247";"894";"2";"3";"0";"0";"0";"0";"0";"0";"0";"894";"0";"0";"894";"17";"10";"7";"0";"877";"78";"37";"2";"6";"2";"1";"2";"2";"5";"4";"1";"1";"2";"0";"0";"2";"0";"1";"2";"0";"3";"0";"0";"1";"4";"261";"169";"9";"19";"4";"18";"1";"0";"8";"0";"8";"2";"2";"0";"0";"0";"2";"2";"1";"4";"1";"5";"1";"2";"3";"146";"98";"9";"6";"4";"0";"0";"2";"0";"7";"4";"0";"0";"2";"3";"1";"0";"2";"1";"0";"1";"2";"1";"3";"77";"30";"5";"4";"4";"4";"4";"2";"2";"11";"1";"1";"0";"3";"2";"1";"0";"1";"2";"0";"0";"315";"75";"3";"3";"130";"6";"5";"6";"0";"1";"0";"1";"4";"0";"1";"0";"54";"3";"0";"1";"1";"0";"7";"3";"11"
"f747-19d0-3a98-eea4-5cfe-8d87-9d84-6d82";"301304";"36";"2";"miasto";"stały";"Rydzyński Ośrodek Kultury, Rynek 7, 64-130 Rydzyna";"gm. Rydzyna";"leszczyński";"wielkopolskie";"1030";"1120";"297";"733";"0";"3";"0";"0";"0";"0";"0";"0";"0";"733";"0";"0";"733";"12";"8";"4";"0";"721";"68";"37";"0";"6";"1";"3";"1";"0";"0";"4";"1";"1";"3";"2";"0";"0";"0";"0";"0";"0";"4";"0";"0";"2";"3";"308";"183";"11";"8";"9";"22";"5";"1";"15";"2";"10";"3";"4";"3";"1";"1";"1";"0";"0";"4";"5";"9";"0";"9";"2";"101";"60";"8";"11";"1";"0";"5";"0";"0";"3";"0";"0";"0";"4";"4";"0";"1";"0";"0";"1";"0";"0";"0";"3";"51";"21";"3";"1";"3";"4";"4";"1";"1";"6";"0";"2";"0";"0";"1";"2";"2";"0";"0";"0";"0";"193";"36";"4";"4";"99";"1";"2";"5";"1";"0";"0";"0";"2";"0";"1";"0";"31";"1";"0";"4";"0";"0";"1";"1";"0"
"301e-4af9-11b3-aa9b-bec1-5dec-942a-3f46";"301304";"36";"3";"wieś";"stały";"Środowiskowa Sala Sportowa, Dąbcze Sportowa 3, 64-130 Rydzyna";"gm. Rydzyna";"leszczyński";"wielkopolskie";"1163";"1265";"355";"808";"0";"5";"0";"0";"0";"0";"0";"0";"0";"808";"0";"0";"808";"7";"3";"4";"0";"801";"91";"47";"2";"7";"7";"3";"3";"1";"1";"3";"2";"2";"2";"3";"1";"1";"0";"0";"0";"0";"2";"0";"1";"2";"1";"226";"162";"5";"12";"4";"2";"1";"1";"8";"5";"4";"2";"0";"0";"3";"0";"2";"1";"1";"3";"0";"2";"0";"6";"2";"147";"83";"22";"11";"5";"2";"1";"0";"0";"2";"5";"0";"3";"3";"2";"2";"1";"2";"1";"0";"1";"0";"0";"1";"56";"26";"0";"3";"4";"2";"3";"0";"1";"4";"0";"2";"1";"2";"1";"3";"1";"0";"1";"0";"2";"281";"85";"6";"6";"127";"3";"1";"5";"1";"0";"1";"2";"0";"2";"0";"0";"20";"3";"2";"2";"3";"0";"3";"6";"3"
"0706-1c64-773c-9fec-042b-0482-e5dc-ae0e";"301304";"36";"4";"wieś";"stały";"Świetlica wiejska, Nowa Wieś 28a, 64-130 Rydzyna";"gm. Rydzyna";"leszczyński";"wielkopolskie";"381";"410";"143";"238";"0";"0";"0";"0";"0";"0";"0";"0";"0";"238";"0";"0";"238";"6";"6";"0";"0";"232";"38";"21";"1";"8";"2";"0";"2";"0";"0";"2";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"106";"64";"5";"8";"5";"8";"1";"0";"6";"0";"3";"1";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"1";"0";"2";"24";"12";"2";"2";"1";"2";"0";"0";"0";"0";"3";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"15";"5";"1";"0";"1";"0";"1";"1";"3";"1";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"49";"5";"0";"1";"26";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"14";"0";"0";"1";"0";"0";"0";"1";"0"
"0edf-1193-c92c-155f-bd71-58ff-2d1f-df16";"301304";"36";"5";"wieś";"stały";"Świetlica wiejska, Kaczkowo 29, 64-130 Rydzyna";"gm. Rydzyna";"leszczyński";"wielkopolskie";"660";"718";"258";"402";"1";"0";"0";"0";"0";"0";"0";"0";"0";"402";"0";"0";"402";"6";"5";"1";"0";"396";"38";"13";"1";"3";"2";"0";"0";"1";"3";"1";"0";"1";"4";"1";"0";"1";"0";"0";"2";"1";"0";"1";"0";"2";"1";"210";"138";"6";"2";"8";"11";"3";"0";"12";"0";"5";"2";"5";"1";"2";"0";"2";"1";"0";"8";"0";"4";"0";"0";"0";"59";"36";"4";"5";"1";"1";"1";"0";"2";"1";"3";"0";"0";"2";"0";"2";"1";"0";"0";"0";"0";"0";"0";"0";"22";"9";"0";"0";"1";"0";"0";"0";"3";"2";"1";"1";"0";"0";"0";"1";"0";"2";"0";"0";"2";"67";"17";"9";"1";"23";"0";"4";"1";"0";"0";"0";"1";"1";"0";"1";"0";"5";"0";"0";"1";"0";"0";"1";"1";"1"
"da37-de34-5ca9-5a12-244d-28e9-7a63-edd1";"301304";"36";"6";"wieś";"stały";"Przedszkole, Jabłonna 36a, 64-130 Rydzyna";"gm. Rydzyna";"leszczyński";"wielkopolskie";"250";"275";"126";"124";"0";"0";"0";"0";"0";"0";"0";"0";"0";"124";"0";"0";"124";"5";"4";"1";"0";"119";"27";"14";"0";"0";"1";"0";"2";"0";"0";"0";"4";"0";"4";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"70";"33";"7";"2";"1";"4";"0";"2";"2";"1";"1";"3";"1";"0";"1";"1";"0";"0";"0";"3";"2";"4";"1";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"18";"4";"0";"4";"4";"1";"1";"0";"3";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
