"Kod TERYT";"Rodzaj jednostki";"Gmina";"Powiat";"Województwo";"Komisje obwodowe otrzymały kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów z różnych list";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok nazwiska kandydata na liście, której rejestracja została unieważniona";"Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów";"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI - ZPOW-601-6/19";"Marcin Piotr KIERWIŃSKI - nr na liście 1";"Elżbieta Teresa GAPIŃSKA - nr na liście 2";"Beata Małgorzata RUSINOWSKA - nr na liście 3";"Adam KRZEMIŃSKI - nr na liście 4";"Agnieszka KORAJCZYK-SZYPERSKA - nr na liście 5";"Dariusz ZIELSKI - nr na liście 6";"Marcin BACZEWSKI - nr na liście 7";"Arkadiusz GMURCZYK - nr na liście 8";"Małgorzata Zofia RZEPLIŃSKA - nr na liście 9";"Rafał CIESIELSKI - nr na liście 10";"Kinga LEGIĘĆ-DOROBA - nr na liście 11";"Rafał Mariusz WOŹNOWSKI - nr na liście 12";"Katarzyna Joanna KWARCIŃSKA-KULIS - nr na liście 13";"Urszula Henryka PAWLAK - nr na liście 14";"Wiktor ONISZK - nr na liście 15";"Paulina Ada ADAMIAK - nr na liście 16";"Marcin Hubert PIOTROWSKI - nr na liście 17";"Mariusz POGONOWSKI - nr na liście 18";"Stanisław Władysław PIETRASZEK - nr na liście 19";"Wiesław Mariusz RABOSZUK - nr na liście 20";"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ - ZPOW-601-5/19";"Paweł USIĄDEK - nr na liście 1";"Dorota SMOSARSKA - nr na liście 2";"Grzegorz CIECHANOWSKI - nr na liście 3";"Tomasz Józef STELMACH - nr na liście 4";"Krzysztof SĘKOWSKI - nr na liście 5";"Paweł Janusz RZECZKOWSKI - nr na liście 6";"Katarzyna SZADKOWSKA - nr na liście 7";"Mirosława FLORYSIAK - nr na liście 8";"Beata Irena SZYDŁOWSKA - nr na liście 9";"Bartosz ZADROŻNY - nr na liście 10";"Agnieszka DŁUTOWSKA - nr na liście 11";"Adrian Paweł ZAGÓRSKI - nr na liście 12";"Marek Janusz MAKARA - nr na liście 13";"Monika Danuta BARTOSEWICZ - nr na liście 14";"Joanna Ewa GROTKOWSKA-PUŚCIKOWSKA - nr na liście 15";"Krzysztof Kazimierz SPALIŃSKI - nr na liście 16";"Anna DŁUTOWSKA - nr na liście 17";"Anna Ewa ADAMSKA - nr na liście 18";"Krzysztof Franciszek KOWALSKI - nr na liście 19";"Jerzy WAŁKUSKI - nr na liście 20";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE - ZPOW-601-19/19";"Piotr ZGORZELSKI - nr na liście 1";"Mirosław Adam ORLIŃSKI - nr na liście 2";"Konrad WOJNAROWSKI - nr na liście 3";"Zenon SZCZEPANKOWSKI - nr na liście 4";"Maria Bożena WRÓBLEWSKA - nr na liście 5";"Jerzy RZYMOWSKI - nr na liście 6";"Iwona SIEROCKA - nr na liście 7";"Łukasz LEWANDOWSKI - nr na liście 8";"Jacek RYZIŃSKI - nr na liście 9";"Michał SOSNOWSKI - nr na liście 10";"Wojciech SZUSTAKIEWICZ - nr na liście 11";"Katarzyna DURCZAK KUŹMIŃSKA - nr na liście 12";"Anna DERLUKIEWICZ - nr na liście 13";"Karolina Agnieszka KOPER - nr na liście 14";"Piotr Łukasz RZESZOTARSKI - nr na liście 15";"Nina MIRGOS-KILANOWSKA - nr na liście 16";"Agata Ewa SOSIŃSKA-OSIECKA - nr na liście 17";"Elżbieta Urszula APTEWICZ - nr na liście 18";"Anna SMOLIŃSKA - nr na liście 19";"Tomasz KOMINEK - nr na liście 20";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ - ZPOW-601-9/19";"Łukasz Jan SZUMOWSKI - nr na liście 1";"Maciej MAŁECKI - nr na liście 2";"Maciej Roman WĄSIK - nr na liście 3";"Marek OPIOŁA - nr na liście 4";"Anna Ewa CICHOLSKA - nr na liście 5";"Waldemar Ryszard OLEJNICZAK - nr na liście 6";"Robert Jerzy KOŁAKOWSKI - nr na liście 7";"Rafał ROMANOWSKI - nr na liście 8";"Jacek Dawid OZDOBA - nr na liście 9";"Krzysztof BIEŃKOWSKI - nr na liście 10";"Maria Bożena GAJEWSKA - nr na liście 11";"Marlena MAZURSKA - nr na liście 12";"Marek KIEŁBIŃSKI - nr na liście 13";"Wioletta Maria KULPA - nr na liście 14";"Ewa Anna LEŚNIEWSKA - nr na liście 15";"Łukasz CHOIŃSKI - nr na liście 16";"Beata Katarzyna MARZĘDA-PRZYBYSZ - nr na liście 17";"Elżbieta KUŹNIEWSKA - nr na liście 18";"Jolanta KARPIŃSKA - nr na liście 19";"Waldemar Paweł HUMIĘCKI - nr na liście 20";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ - ZPOW-601-1/19";"Arkadiusz IWANIAK - nr na liście 1";"Adrian BRUDNICKI - nr na liście 2";"Zbigniew AUGUSTYŃSKI - nr na liście 3";"Małgorzata LINOWSKA - nr na liście 4";"Krzysztof KWASIBORSKI - nr na liście 5";"Janina Franciszka ANTOSZKIEWICZ - nr na liście 6";"Piotr Julian KANIEWSKI - nr na liście 7";"Dariusz ŁUCZAK - nr na liście 8";"Renata JASIŃSKA - nr na liście 9";"Eugeniusz Jan NOWAK - nr na liście 10";"Renata Małgorzata GŁUSKOWSKA - nr na liście 11";"Anna WELENC - nr na liście 12";"Olga GÓRECKA - nr na liście 13";"Sebastian ANDRZEJCZAK - nr na liście 14";"Mateusz DOBROWOLSKI - nr na liście 15";"Wioletta KUJAWA - nr na liście 16";"Zbigniew KRÓLIKOWSKI - nr na liście 17";"Jerzy Wojciech PIÓROWICZ - nr na liście 18";"Jan STANISZEWSKI - nr na liście 19";"Marek KIWIT - nr na liście 20";"KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY - ZPOW-601-10/19";"Paweł KŁOBUKOWSKI - nr na liście 1";"Marek GĄSIOROWSKI - nr na liście 2";"Izabela JAKUBOWSKA - nr na liście 3";"Andrzej Mikołaj KUŚMIREK - nr na liście 4";"Mariusz DŁUGOŁĘCKI - nr na liście 5";"Paweł Antoni KOSSECKI - nr na liście 6";"Żaneta DĄBROWSKA - nr na liście 7";"Artur PIETRUS - nr na liście 8";"Monika KUBIAK - nr na liście 9";"Daniel LUBOWIEDZKI - nr na liście 10";"Przemysław Piotr KOZIŃSKI - nr na liście 11";"Elżbieta LEŃSKA - nr na liście 12";"Mateusz WIŚNIEWSKI - nr na liście 13";"Arleta Agnieszka BILIŃSKA - nr na liście 14";"Krystyna Barbara KACPERCZYK - nr na liście 15";"Dorota NASIEROWSKA - nr na liście 16";"Robert ZALIKHOV - nr na liście 17";"Kinga PAPIEROWSKA - nr na liście 18";"Tomasz LATARSKI - nr na liście 19";"Artur JANKOWSKI - nr na liście 20";"Liczba obwodów"
"140403";"gmina wiejska";"gm. Pacyna";"gostyniński";"mazowieckie";2676;2932;1078;1598;3;9;0;0;0;0;0;0;0;1598;0;0;1598;57;27;30;0;1541;70;30;9;2;0;9;1;1;2;1;1;0;0;1;4;0;1;1;0;0;7;55;28;4;5;2;2;1;1;1;2;1;2;0;0;3;0;0;0;0;1;2;248;85;23;7;2;88;1;7;7;0;4;4;1;1;3;1;1;0;1;4;8;1080;226;165;53;127;37;31;5;215;120;12;25;23;2;8;6;8;1;6;4;6;68;27;10;2;6;3;0;3;1;4;0;1;1;3;0;1;0;4;1;0;1;20;6;0;1;0;1;1;2;0;1;0;3;0;2;2;0;0;0;0;1;0;5
"140404";"gmina miejsko-wiejska";"gm. Sanniki";"gostyniński";"mazowieckie";4455;4949;1625;2830;13;6;0;0;0;0;0;0;0;2830;0;0;2830;40;23;17;0;2790;183;106;28;5;6;13;2;1;9;0;0;1;1;1;0;2;2;0;2;1;3;118;69;5;7;7;5;0;4;0;1;4;0;8;1;1;0;1;0;0;0;5;554;93;49;4;3;370;1;6;4;1;8;0;2;1;2;0;1;0;1;2;6;1817;491;482;52;70;43;74;10;73;332;19;47;56;8;15;11;1;3;4;17;9;94;51;3;5;8;4;1;0;3;0;2;1;2;4;2;1;1;4;2;0;0;24;13;0;1;0;0;0;1;0;4;0;0;1;0;0;0;0;1;0;1;2;11
"140405";"gmina wiejska";"gm. Szczawin Kośc.";"gostyniński";"mazowieckie";3640;4052;1596;2044;2;3;0;0;0;0;0;0;0;2044;0;0;2044;32;24;8;0;2012;163;84;13;3;2;38;1;1;4;4;3;0;0;1;3;1;1;0;2;0;2;96;48;4;10;9;2;0;3;1;1;6;2;3;1;1;0;0;0;2;1;2;336;136;12;4;2;123;2;18;11;0;8;0;3;3;3;1;2;0;0;3;5;1295;366;163;54;133;38;63;11;97;164;19;99;20;5;11;16;4;3;8;9;12;114;61;8;6;7;0;0;1;3;6;1;3;1;3;0;3;3;2;0;2;4;8;1;0;0;0;0;0;2;0;1;0;0;0;1;0;1;1;0;1;0;0;4
"141301";"gmina miejska";"m. Mława";"mławski";"mazowieckie";21801;23761;7796;14004;23;77;1;1;0;0;0;0;1;14002;1;0;14002;135;83;52;0;13867;3004;2188;127;66;118;24;19;19;16;62;238;17;12;19;13;7;23;11;3;5;17;956;472;61;63;27;34;23;28;14;17;27;17;7;8;14;5;3;14;18;17;87;1754;325;16;1137;21;23;14;10;19;2;6;3;3;8;5;8;8;4;78;39;25;6388;1132;364;202;267;861;147;97;218;279;69;40;32;1320;14;37;19;8;24;1111;147;1471;697;80;40;103;32;10;54;25;36;14;8;74;43;7;24;124;13;8;18;61;294;50;5;55;5;21;8;11;12;23;19;2;5;13;7;4;8;6;9;2;29;15
"141302";"gmina wiejska";"gm. Dzierzgowo";"mławski";"mazowieckie";2220;2450;1030;1190;2;8;0;0;0;0;0;0;0;1190;0;1;1189;24;15;9;0;1165;55;39;4;3;2;1;0;1;0;1;0;0;0;1;1;0;2;0;0;0;0;28;14;3;4;0;1;1;1;0;0;1;0;0;0;0;1;0;0;0;2;0;137;17;0;91;5;3;0;2;2;0;2;1;2;1;1;0;0;1;3;5;1;853;154;23;22;5;93;13;73;78;86;87;6;2;23;0;6;1;0;2;151;28;60;29;2;1;3;0;1;0;0;1;3;0;0;2;2;0;16;0;0;0;0;32;0;1;1;0;0;0;0;0;1;27;0;0;0;0;0;0;1;1;0;0;5
"141303";"gmina wiejska";"gm. Lipowiec Kościelny";"mławski";"mazowieckie";3521;3878;1562;1959;0;4;1;1;0;0;0;0;1;1960;1;0;1960;41;26;15;0;1919;187;126;12;4;13;1;3;1;1;4;15;0;0;0;1;0;3;1;0;1;1;190;40;4;3;7;4;4;2;0;2;1;2;1;1;0;0;0;0;2;1;116;223;48;2;143;5;0;3;1;3;1;2;0;1;1;1;1;0;1;2;0;8;1194;206;167;33;22;177;91;14;53;49;9;11;4;80;2;9;2;1;5;169;90;88;37;4;3;14;1;1;2;4;1;0;2;5;1;1;1;1;1;0;0;9;37;10;3;6;1;1;0;0;0;3;3;0;2;1;0;0;1;0;5;0;1;4
"141304";"gmina wiejska";"gm. Radzanów";"mławski";"mazowieckie";2470;2726;1011;1459;2;10;0;0;0;0;0;0;0;1459;0;0;1459;36;27;9;0;1423;111;63;16;6;7;1;3;3;1;3;3;1;0;1;0;0;1;0;0;0;2;96;34;5;18;3;1;3;3;0;1;2;1;2;2;0;1;0;2;1;0;17;200;35;1;125;7;5;7;0;6;3;1;0;0;1;0;0;1;0;3;3;2;945;136;49;63;28;233;45;20;55;86;10;4;5;31;7;12;1;0;5;142;13;57;30;1;1;4;0;4;1;1;3;2;0;2;1;0;1;6;0;0;0;0;14;3;0;1;0;1;0;3;0;1;0;0;1;0;1;1;0;0;2;0;0;4
"141305";"gmina wiejska";"gm. Strzegowo";"mławski";"mazowieckie";5570;6123;2513;3057;0;24;0;0;0;0;0;0;0;3057;0;0;3057;70;51;19;0;2987;267;176;19;13;6;12;2;5;4;5;5;3;1;3;2;1;6;3;0;1;0;132;59;7;16;1;6;2;5;1;1;7;2;4;1;6;1;0;0;2;3;8;368;88;5;195;7;1;3;5;15;3;2;0;4;1;4;3;0;5;5;19;3;2005;320;59;112;76;423;44;50;273;168;18;14;10;64;2;20;5;2;7;256;82;166;68;11;3;12;7;7;4;2;7;0;1;19;6;0;1;7;1;1;2;7;49;10;2;3;0;5;1;1;4;6;1;1;1;2;2;0;1;0;1;0;8;6
"141306";"gmina wiejska";"gm. Stupsk";"mławski";"mazowieckie";3551;3894;1558;1993;1;5;0;0;0;0;0;0;0;1992;0;0;1992;48;33;15;0;1944;148;88;13;4;14;1;1;0;1;4;6;0;2;2;3;2;5;1;0;0;1;93;48;6;16;1;0;2;3;0;2;3;0;1;1;1;1;0;0;1;0;7;379;35;3;282;6;3;0;0;17;1;2;2;3;2;0;0;1;2;5;13;2;1191;196;50;45;11;226;19;54;187;63;5;8;6;38;1;6;1;1;2;234;38;107;45;11;1;6;6;0;2;4;2;2;0;2;5;1;3;6;2;0;0;9;26;8;0;3;0;3;1;2;0;2;1;0;0;1;0;0;1;0;0;1;3;4
"141307";"gmina wiejska";"gm. Szreńsk";"mławski";"mazowieckie";3060;3361;1290;1770;4;4;0;0;0;0;0;0;0;1770;0;0;1770;41;28;13;0;1729;91;57;10;10;4;1;2;0;1;2;2;0;1;0;0;0;0;0;1;0;0;74;29;3;7;2;5;3;2;2;1;3;0;3;2;1;0;1;0;0;0;10;313;21;2;273;2;2;4;2;2;0;1;0;0;0;0;0;0;1;0;3;0;1182;160;91;30;104;141;103;52;45;136;13;4;7;89;5;4;1;3;3;149;42;57;23;4;3;5;2;0;2;0;2;1;0;6;3;0;0;3;0;0;1;2;12;2;1;0;0;0;1;1;0;1;0;0;0;0;0;1;0;1;0;1;3;3
"141308";"gmina wiejska";"gm. Szydłowo";"mławski";"mazowieckie";3310;3639;1281;2029;1;13;0;0;0;0;0;0;0;2029;0;0;2029;41;26;15;0;1988;122;83;6;2;5;0;1;1;2;0;15;2;0;0;0;2;1;1;0;1;0;86;39;7;10;1;4;3;2;0;3;6;1;2;0;1;1;0;0;1;0;5;413;25;1;366;7;2;1;0;2;2;2;0;1;0;0;1;0;0;1;1;1;1215;137;42;36;18;134;12;29;133;44;9;10;6;55;3;6;0;1;4;466;70;131;56;3;8;2;4;0;4;1;5;0;0;2;4;0;1;39;0;0;0;2;21;5;0;0;1;0;0;1;1;4;3;0;0;2;1;1;0;1;0;0;1;3
"141309";"gmina wiejska";"gm. Wieczfnia Kościelna";"mławski";"mazowieckie";2840;3133;1204;1636;1;10;0;0;0;0;0;0;0;1636;0;0;1636;28;16;12;0;1608;82;57;8;3;1;0;0;1;1;0;5;0;0;1;0;0;0;1;0;1;3;96;39;9;5;4;2;2;1;1;3;5;0;3;1;0;0;0;5;1;2;13;228;32;3;172;1;3;1;0;0;1;1;0;0;2;0;0;0;3;0;7;2;1104;157;43;18;30;91;22;28;66;60;5;7;7;47;2;9;0;3;3;488;18;81;33;3;5;6;2;0;2;3;2;1;0;9;0;1;3;6;1;1;2;1;17;3;1;1;0;1;0;0;0;0;2;1;0;2;0;0;1;2;1;0;2;4
"141310";"gmina wiejska";"gm. Wiśniewo";"mławski";"mazowieckie";3742;4100;1615;2127;3;15;0;0;0;0;0;0;0;2126;0;0;2126;55;39;16;0;2071;199;109;11;7;9;4;6;3;1;4;35;0;1;0;1;1;5;0;1;0;1;119;55;2;12;4;3;4;7;3;5;8;1;1;3;1;0;1;0;1;0;8;330;46;1;226;1;7;2;4;13;1;1;1;1;2;7;1;0;2;8;3;3;1270;220;69;59;40;187;51;20;51;54;11;25;6;92;4;13;3;3;4;301;57;129;55;8;1;13;4;2;5;6;10;0;0;3;1;2;4;8;1;0;1;5;24;8;1;2;1;0;0;3;0;4;0;0;0;1;1;0;0;1;0;0;2;5
"141901";"gmina wiejska";"gm. Bielsk";"płocki";"mazowieckie";6395;7062;2489;3906;4;12;0;0;0;0;0;0;0;3906;0;0;3906;69;58;11;0;3837;238;121;77;3;2;4;0;1;10;1;2;1;1;1;0;1;1;2;10;0;0;197;108;9;13;15;10;3;7;3;3;6;2;2;1;2;1;0;3;2;5;2;901;785;8;3;0;6;0;23;0;1;22;1;0;21;4;4;0;3;0;4;16;2203;614;216;66;256;97;93;9;61;377;24;16;27;6;274;5;5;3;10;24;20;273;137;15;5;17;64;1;4;1;9;1;0;5;6;1;0;3;1;0;3;0;25;9;0;1;1;0;0;0;2;1;3;0;2;0;0;0;1;0;1;1;3;7
"141902";"gmina wiejska";"gm. Bodzanów";"płocki";"mazowieckie";5950;6560;2398;3552;6;12;0;0;0;0;0;0;0;3552;0;0;3552;76;59;17;0;3476;326;163;88;7;3;4;3;0;16;1;1;1;1;2;1;2;3;2;26;0;2;158;76;7;10;28;2;4;2;0;4;6;4;2;1;0;0;0;0;6;3;3;702;380;7;4;3;4;4;120;7;0;14;1;3;6;112;0;0;1;2;1;33;1984;556;258;86;298;57;42;20;88;240;38;19;65;9;156;9;1;8;9;15;10;243;121;23;12;15;6;13;1;0;17;3;1;9;6;1;0;2;2;0;10;1;63;17;4;5;0;1;1;0;1;4;0;0;0;1;0;0;1;2;2;20;4;9
"141903";"gmina wiejska";"gm. Brudzeń Duży";"płocki";"mazowieckie";5906;6543;2380;3526;0;13;0;0;0;0;0;0;0;3526;0;0;3526;65;43;22;0;3461;437;123;53;4;1;2;2;2;32;7;3;0;0;3;1;2;1;188;11;0;2;151;67;7;13;18;5;4;7;1;1;4;5;3;2;0;1;1;0;4;6;2;400;217;15;6;1;6;0;20;6;0;20;2;0;40;4;3;0;2;2;1;55;2241;522;170;40;525;85;73;22;63;386;25;46;28;7;178;14;6;1;9;19;22;208;117;29;1;12;11;4;3;2;6;0;0;3;5;1;3;6;2;0;0;3;24;7;1;3;0;0;0;1;0;4;0;0;2;1;0;0;0;1;0;0;4;10
"141904";"gmina wiejska";"gm. Bulkowo";"płocki";"mazowieckie";4079;4510;1668;2411;3;4;0;0;0;0;0;0;0;2411;0;0;2411;47;34;13;0;2364;124;52;17;2;2;3;3;3;13;2;1;0;0;1;4;1;1;3;14;0;2;106;48;4;9;7;4;1;6;2;0;2;3;3;0;1;2;0;1;2;6;5;401;268;7;6;3;3;1;17;6;5;16;3;1;6;22;2;1;2;2;1;29;1586;356;371;85;184;47;62;13;51;129;47;9;46;7;128;15;3;1;8;13;11;115;59;8;5;5;1;1;2;2;3;1;1;1;4;1;0;6;1;0;14;0;32;15;0;3;3;1;2;0;1;1;1;0;2;0;0;0;0;0;0;0;3;6
"141905";"gmina miejsko-wiejska";"gm. Drobin";"płocki";"mazowieckie";5618;6192;2650;2968;21;9;0;0;0;0;0;0;0;2968;0;0;2968;76;49;27;0;2892;144;92;24;2;5;0;1;0;9;1;1;1;0;2;1;2;1;1;0;1;0;147;80;6;8;11;5;6;5;0;1;6;1;4;1;1;0;0;4;1;4;3;718;652;10;2;1;4;0;12;4;1;9;0;0;1;5;2;0;0;1;2;12;1724;376;164;93;291;52;112;11;33;342;28;28;18;2;105;13;1;4;29;10;12;137;76;3;4;11;25;1;1;0;3;0;0;4;3;0;0;2;1;1;0;2;22;2;0;1;1;0;0;10;0;2;1;0;1;1;1;0;0;0;0;0;2;6
"141906";"gmina miejsko-wiejska";"gm. Gąbin";"płocki";"mazowieckie";8036;8824;2956;5079;3;31;0;0;0;0;0;0;0;5079;0;0;5079;96;51;45;0;4983;689;291;168;11;6;43;6;8;48;4;2;1;0;3;5;48;4;1;35;2;3;196;93;13;6;19;6;10;7;6;4;7;1;3;3;0;0;2;2;1;9;4;778;443;19;8;8;53;1;129;10;2;17;3;3;11;7;3;1;3;0;8;49;3002;624;337;338;287;73;38;14;23;335;23;24;693;7;134;8;5;4;8;8;19;267;149;27;7;14;5;1;1;3;15;1;2;6;10;3;6;7;3;2;3;2;51;32;0;5;2;0;1;1;1;1;0;0;0;3;1;1;0;0;0;1;2;11
"141907";"gmina wiejska";"gm. Łąck";"płocki";"mazowieckie";3937;4311;1408;2529;3;10;0;0;0;0;0;0;0;2529;0;0;2529;50;29;21;0;2479;346;173;80;3;3;35;3;3;13;0;1;0;2;2;2;3;4;3;16;0;0;133;64;7;11;13;4;3;5;2;3;4;3;0;0;3;0;0;1;0;6;4;452;131;14;7;2;10;1;236;4;0;4;1;1;4;4;0;0;1;0;2;30;1301;320;185;49;211;58;32;12;15;215;12;17;41;3;88;20;1;3;12;6;1;207;95;38;8;15;2;3;2;5;7;2;4;3;5;4;2;2;4;0;2;4;40;8;3;12;0;3;1;1;0;2;0;0;0;1;2;0;0;1;1;2;3;6
"141908";"gmina wiejska";"gm. Mała Wieś";"płocki";"mazowieckie";4423;4847;1960;2463;5;4;0;0;0;0;0;0;0;2463;0;0;2463;50;28;22;0;2413;153;100;23;2;6;0;2;0;3;4;0;0;0;0;1;1;2;0;9;0;0;95;42;8;6;13;6;3;6;1;1;1;2;0;1;2;0;0;0;0;0;3;507;148;7;8;0;0;1;34;5;0;3;1;0;4;278;3;0;1;0;3;11;1485;379;390;38;115;40;31;9;52;216;32;17;18;3;84;8;2;3;9;21;18;126;42;14;0;12;3;24;0;3;4;1;4;3;5;2;2;1;0;0;4;2;47;32;4;1;0;2;1;0;1;2;1;1;0;0;0;0;0;0;0;1;1;6
"141909";"gmina wiejska";"gm. Nowy Duninów";"płocki";"mazowieckie";2864;3179;1117;1747;3;23;0;0;0;0;0;0;0;1746;0;0;1746;34;23;11;0;1712;196;89;58;4;2;11;0;1;11;1;2;0;0;0;1;3;0;0;11;1;1;69;40;8;2;8;2;0;3;0;0;2;2;0;0;1;0;0;0;0;1;0;304;173;2;1;0;0;0;62;4;1;8;0;2;6;5;1;0;0;0;3;36;1021;286;115;25;149;34;19;10;18;174;16;14;44;0;96;8;2;1;2;5;3;114;62;15;2;8;5;0;1;1;2;1;0;6;8;1;0;1;0;0;0;1;8;3;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;5
"141910";"gmina wiejska";"gm. Radzanowo";"płocki";"mazowieckie";5930;6527;2245;3685;3;16;0;0;0;0;0;0;0;3685;0;0;3685;39;22;17;0;3646;439;179;141;6;2;6;5;2;26;4;2;0;0;0;0;12;2;3;44;0;5;193;95;14;10;22;7;10;3;1;2;5;5;3;2;1;1;1;2;4;2;3;867;615;65;5;1;8;4;36;6;0;28;5;0;21;8;2;1;2;1;5;54;1816;529;261;62;225;45;49;14;67;105;29;31;68;10;271;5;4;3;9;19;10;305;181;31;10;17;7;3;1;3;9;0;4;4;11;0;2;6;0;5;2;9;26;5;3;4;0;0;0;4;1;1;0;1;1;0;2;0;0;0;2;1;1;6
"141911";"gmina wiejska";"gm. Słubice";"płocki";"mazowieckie";3231;3581;1204;2027;3;6;0;0;0;0;0;0;0;2027;0;0;2027;35;14;21;0;1992;112;45;39;2;1;2;3;1;7;0;0;0;0;1;0;4;1;1;3;1;1;88;47;3;9;7;2;3;2;0;0;4;1;3;3;1;0;0;1;1;0;1;308;166;50;1;0;18;0;53;2;1;3;0;1;1;0;2;1;1;0;1;7;1371;324;217;213;63;24;27;5;39;148;14;14;204;1;54;5;2;2;3;6;6;84;47;10;4;9;0;1;0;3;2;0;0;1;2;0;0;3;1;0;0;1;29;7;0;6;0;1;1;1;1;3;0;3;0;0;0;0;0;3;2;0;1;6
"141912";"gmina wiejska";"gm. Słupno";"płocki";"mazowieckie";5629;6215;1430;4199;8;21;0;0;0;0;0;0;0;4199;0;0;4199;70;38;32;0;4129;1089;402;435;6;8;11;4;7;66;0;4;0;1;27;4;7;2;4;99;0;2;241;131;20;8;24;6;7;4;2;1;6;3;4;2;2;4;0;0;4;6;7;702;416;17;8;1;13;3;47;5;2;39;5;3;33;24;0;0;3;3;6;74;1572;421;128;46;378;43;17;12;18;138;17;14;26;4;250;9;2;8;7;20;14;472;278;59;15;29;13;4;7;3;11;1;1;9;6;4;1;11;6;1;2;11;53;18;5;4;1;0;0;2;1;4;1;3;0;0;2;0;0;0;1;5;6;10
"141913";"gmina wiejska";"gm. Stara Biała";"płocki";"mazowieckie";8233;9114;2611;5622;11;31;0;0;0;0;0;0;0;5622;0;0;5622;86;36;50;0;5536;908;324;352;13;7;11;6;8;49;4;7;2;3;11;1;9;5;18;73;0;5;353;165;18;21;48;16;1;10;2;3;10;5;8;4;3;6;4;4;4;13;8;790;448;21;6;5;12;0;47;6;2;95;0;4;33;17;13;1;0;0;2;78;2860;804;277;74;447;128;83;28;33;426;33;35;30;3;365;20;4;4;21;21;24;542;288;50;7;34;14;47;1;6;36;1;2;11;12;2;4;10;1;3;7;6;83;19;8;8;0;0;2;2;2;7;0;6;9;1;1;0;2;1;3;5;7;7
"141914";"gmina wiejska";"gm. Staroźreby";"płocki";"mazowieckie";5273;5812;2333;2940;2;5;0;0;0;0;0;0;0;2940;0;0;2940;70;44;26;0;2870;228;109;38;4;2;2;4;3;22;2;1;0;0;4;2;1;2;9;17;3;3;137;63;14;4;13;4;5;5;1;3;7;1;1;1;5;1;0;0;1;4;4;405;286;11;2;3;1;1;25;4;8;17;1;2;8;11;4;0;1;1;2;17;1888;477;222;276;189;54;50;10;65;261;24;18;63;5;107;17;2;8;15;16;9;175;83;17;6;14;7;1;2;6;4;0;4;2;11;1;1;3;1;0;3;9;37;8;4;5;0;0;1;3;0;3;0;1;2;2;1;0;1;1;0;0;5;8
"141915";"gmina miejsko-wiejska";"gm. Wyszogród";"płocki";"mazowieckie";4096;4509;1695;2401;9;7;1;1;0;0;0;0;1;2402;1;0;2402;52;32;20;0;2350;171;101;24;6;12;5;4;0;1;3;1;0;1;0;2;1;5;2;2;1;0;123;54;13;5;15;4;2;6;0;2;5;3;0;2;4;0;0;1;0;3;4;498;317;38;3;1;7;1;50;3;1;1;1;1;2;51;0;1;7;0;5;8;1286;295;285;48;89;51;10;9;39;340;20;12;18;5;24;5;3;4;4;15;10;159;83;13;4;20;8;7;5;1;3;0;1;4;7;1;1;0;0;0;1;0;113;94;2;4;0;3;0;0;0;1;0;0;1;1;0;0;2;1;0;1;3;7
