"Symbol kontrolny";"Kod TERYT";"Okręg";"Numer";"Typ obszaru";"Typ obwodu";"Siedziba";"Gmina";"Powiat";"Województwo";"Komisja otrzymała kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów z różnych list";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok nazwiska kandydata na liście, której rejestracja została unieważniona";"Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów";"Lista nr 1 - KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE - ZPOW-601-19/19";"Zbigniew ZIEJEWSKI - nr na liście 1";"Piotr ŻUCHOWSKI - nr na liście 2";"Dariusz FREJNIK - nr na liście 3";"Edward Mieczysław PIETRULEWICZ - nr na liście 4";"Paweł SZAKIEWICZ - nr na liście 5";"Małgorzata Dorota SOWICKA - nr na liście 6";"Monika Barbara MARCHALEWSKA - nr na liście 7";"Robert Jan HUSZCZA - nr na liście 8";"Katarzyna GRANACKA - nr na liście 9";"Andrzej Janusz WIŚNIEWSKI - nr na liście 10";"Anetta Krystyna SŁOMCZYŃSKA-KĄDZIOŁKA - nr na liście 11";"Wioletta JASKÓLSKA - nr na liście 12";"Adam Jacek ŻYLIŃSKI - nr na liście 13";"Ewa NISIEWICZ - nr na liście 14";"Krzysztof GROBLEWSKI - nr na liście 15";"Stanisław ŻELICHOWSKI - nr na liście 16";"Lista nr 2 - KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ - ZPOW-601-9/19";"Leonard Seweryn KRASULSKI - nr na liście 1";"Jerzy Zbigniew WILK - nr na liście 2";"Zbigniew BABALSKI - nr na liście 3";"Marcin KAZIMIERCZUK - nr na liście 4";"Monika Anna MODZELEWSKA-KOZIOŁ - nr na liście 5";"Damian Jan GODZIŃSKI - nr na liście 6";"Paweł Andrzej KOWSZYŃSKI - nr na liście 7";"Adam OŁDAKOWSKI - nr na liście 8";"Anna WĘGŁOWSKA - nr na liście 9";"Karolina Ewa GOIK - nr na liście 10";"Anna PIĄTEK - nr na liście 11";"Grażyna KAMIŃSKA - nr na liście 12";"Jolanta Wiesława ANDRUSZKIEWICZ - nr na liście 13";"Robert GONTARZ - nr na liście 14";"Grzegorz KIEROZALSKI - nr na liście 15";"Jacek Roman PAWLIK - nr na liście 16";"Lista nr 3 - KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ - ZPOW-601-1/19";"Monika Walentyna FALEJ - nr na liście 1";"Andrzej Jan ZIELONKA - nr na liście 2";"Emilia BARTKOWSKA - nr na liście 3";"Ryszard KLIM - nr na liście 4";"Daniel Adrian ZDANOWSKI - nr na liście 5";"Sylwia PIEKART - nr na liście 6";"Janusz PASJAK - nr na liście 7";"Jakub Przemysław GIEREJ - nr na liście 8";"Robert KOLIŃSKI - nr na liście 9";"Milena FALKOWSKA-HOJAN - nr na liście 10";"Piotr PACYNO - nr na liście 11";"Urszula Klara PĄGOWSKA - nr na liście 12";"Wincenty Marian PRZYBOROWSKI - nr na liście 13";"Mirosław Józef SZULC - nr na liście 14";"Paweł WÓJCIK - nr na liście 15";"Lista nr 4 - KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ - ZPOW-601-5/19";"Andrzej Piotr WYRĘBEK - nr na liście 1";"Kaja Ewelina SZYNKIELEWSKA - nr na liście 2";"Krystian Maciej ŁOŻYŃSKI - nr na liście 3";"Tomasz Jacek KACZKOWSKI - nr na liście 4";"Marek HUL - nr na liście 5";"Agnieszka Maria POŁEĆ - nr na liście 6";"Teresa Genowefa RUKSZTEŁŁO - nr na liście 7";"Marika ZENOWICZ - nr na liście 8";"Genowefa Grażyna SZCZEPAŃSKA - nr na liście 9";"Marek CHRAPAN - nr na liście 10";"Lista nr 5 - KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI - ZPOW-601-6/19";"Jacek PROTAS - nr na liście 1";"Bernadeta Justyna HORDEJUK - nr na liście 2";"Elżbieta Kazimiera GELERT - nr na liście 3";"Piotr CIEŚLIŃSKI - nr na liście 4";"Ewa Barbara DEMBEK - nr na liście 5";"Katarzyna KRÓLAK - nr na liście 6";"Marian JANICKI - nr na liście 7";"Leszek Jan DZIĄG - nr na liście 8";"Elżbieta ZABŁOCKA - nr na liście 9";"Antoni CZYŻYK - nr na liście 10";"Ryszard KOWALSKI - nr na liście 11";"Krystyna JANCZEWSKA - nr na liście 12";"Marek BORKOWSKI - nr na liście 13";"Angelika Jolanta DOMAŃSKA - nr na liście 14";"Łukasz PIŚKIEWICZ - nr na liście 15";"Miron SYCZ - nr na liście 16";"Lista nr 8 - KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY - ZPOW-601-10/19";"Wojciech Adam PENKALSKI - nr na liście 1";"Agnieszka FALKOWSKA - nr na liście 2";"Stanisław Czesław JASINA - nr na liście 3";"Agnieszka Anna KUCIŃSKA - nr na liście 4";"Krzysztof KĘPIŃSKI - nr na liście 5";"Anita KOWALSKA - nr na liście 6";"Tomasz ORŁOWSKI - nr na liście 7";"Monika Marcjanna LEWANDOWSKA - nr na liście 8";"Jarosław DREWA - nr na liście 9";"Jolanta KWAŚNIEWSKA - nr na liście 10";"Piotr Roman BANACH - nr na liście 11";"Ryszard NAŁĘCZ - nr na liście 12";"Anna ŁOŻYŃSKA - nr na liście 13";"Mariusz Wojciech ZAORSKI - nr na liście 14";"Anna SYCZ - nr na liście 15"
"3a09-3c2d-2bdf-94e9-797d-3ed8-f229-3c42";"280901";"34";"10";"miasto";"stały";"Szkoła Podstawowa Nr 3, ul. Lipowa 17A, 11-100 Lidzbark Warmiński";"m. Lidzbark Warmiński";"lidzbarski";"warmińsko-mazurskie";"1482";"1606";"641";"841";"1";"5";"0";"0";"0";"0";"0";"0";"0";"841";"0";"0";"841";"15";"7";"8";"0";"826";"49";"10";"1";"1";"1";"1";"1";"0";"3";"0";"2";"1";"23";"2";"0";"0";"3";"274";"59";"30";"11";"9";"5";"1";"2";"34";"4";"1";"10";"1";"14";"2";"0";"91";"77";"37";"15";"2";"0";"5";"1";"1";"0";"2";"0";"1";"0";"1";"3";"9";"49";"41";"3";"1";"1";"1";"0";"1";"1";"0";"0";"365";"253";"0";"8";"95";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"8";"12";"1";"0";"0";"1";"0";"1";"0";"1";"0";"3";"0";"0";"0";"0";"5"
"5606-9bbe-afad-aab1-f0bd-448a-6654-a0c3";"280901";"34";"11";"miasto";"zakład leczniczy";"Szpital Powiatowy, Bartoszycka 3, 11-100 Lidzbark Warmiński";"m. Lidzbark Warmiński";"lidzbarski";"warmińsko-mazurskie";"50";"24";"34";"16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"16";"0";"0";"16";"3";"3";"0";"0";"13";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"8";"0";"0";"0";"0";"0";"1";"0";"1";"1";"1";"0";"2";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"b262-2c40-f7c2-1f91-9029-a1bd-e1fe-91e4";"280902";"34";"1";"wieś";"stały";"Świetlica Wiejska w Kiwitach, Kiwity 2, 11-106 Kiwity";"gm. Kiwity";"lidzbarski";"warmińsko-mazurskie";"655";"720";"245";"410";"1";"2";"0";"0";"0";"0";"0";"0";"0";"410";"0";"0";"410";"12";"10";"2";"0";"398";"40";"9";"3";"2";"1";"2";"3";"0";"3";"0";"1";"1";"10";"1";"0";"1";"3";"208";"12";"0";"5";"1";"1";"0";"1";"6";"0";"0";"0";"3";"5";"0";"0";"174";"31";"13";"5";"4";"1";"1";"3";"0";"0";"0";"0";"1";"1";"0";"0";"2";"25";"17";"1";"0";"1";"0";"1";"0";"3";"1";"1";"83";"73";"0";"0";"7";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"11";"0";"1";"0";"0";"0";"1";"1";"0";"0";"1";"0";"7";"0";"0";"0"
"6b1b-a213-3d55-004a-ebe2-f1a5-b60f-1b71";"280902";"34";"2";"wieś";"stały";"Niepubliczna Szkoła Podstawowa w Żegotach, Żegoty 91, 11-106 Kiwity";"gm. Kiwity";"lidzbarski";"warmińsko-mazurskie";"758";"826";"430";"328";"1";"2";"0";"0";"0";"0";"0";"0";"0";"328";"0";"0";"328";"11";"8";"3";"0";"317";"34";"11";"1";"0";"0";"1";"1";"2";"9";"0";"0";"2";"2";"0";"0";"0";"5";"174";"11";"2";"2";"0";"1";"0";"1";"4";"1";"0";"4";"0";"3";"0";"0";"145";"21";"10";"2";"3";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"1";"3";"21";"15";"1";"0";"0";"2";"1";"0";"0";"2";"0";"61";"42";"0";"0";"15";"1";"1";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"6";"1";"0";"0";"0";"0";"0";"0";"3";"1";"0";"0";"1";"0";"0";"0"
"72b8-6a08-a089-93da-082c-cf92-ab5a-830f";"280902";"34";"3";"wieś";"stały";"Niepubliczna Szkoła Podstawowa w Krekolach, Krekole 36, 11-106 Kiwity";"gm. Kiwity";"lidzbarski";"warmińsko-mazurskie";"527";"574";"256";"271";"0";"5";"2";"2";"0";"0";"0";"0";"2";"273";"2";"0";"273";"5";"3";"2";"0";"268";"22";"6";"3";"0";"1";"2";"1";"0";"0";"1";"0";"0";"4";"0";"2";"0";"2";"152";"16";"6";"1";"2";"0";"1";"0";"24";"3";"0";"1";"1";"15";"0";"1";"81";"17";"12";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"3";"24";"23";"0";"1";"0";"0";"0";"0";"0";"0";"0";"51";"43";"0";"0";"6";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1"
"a895-9657-e5b3-f939-4b7f-b255-c09b-f9ff";"280902";"34";"4";"wieś";"stały";"Świetlica Wiejska w Stoczku, Stoczek 31, 11-106 Kiwity";"gm. Kiwity";"lidzbarski";"warmińsko-mazurskie";"530";"569";"262";"268";"0";"0";"0";"0";"0";"0";"0";"0";"0";"268";"0";"0";"268";"8";"7";"1";"0";"260";"33";"13";"2";"0";"0";"1";"2";"1";"0";"1";"0";"0";"5";"0";"0";"0";"8";"128";"4";"2";"2";"3";"0";"1";"0";"3";"0";"1";"1";"0";"3";"0";"0";"108";"17";"11";"0";"1";"0";"2";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1";"22";"19";"3";"0";"0";"0";"0";"0";"0";"0";"0";"50";"39";"0";"0";"9";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"10";"3";"2";"0";"0";"1";"0";"0";"1";"0";"0";"0";"1";"1";"0";"1"
"6053-b7c5-4ff2-a8f1-faf8-d7b7-2ddf-f743";"280903";"34";"1";"wieś";"stały";"Urząd Gminy, ul. Krasickiego 1, 11-100 Lidzbark Warmiński";"gm. Lidzbark Warmiński";"lidzbarski";"warmińsko-mazurskie";"1311";"1418";"719";"592";"1";"16";"0";"0";"0";"0";"0";"0";"0";"592";"0";"0";"592";"11";"9";"2";"0";"581";"37";"11";"2";"0";"2";"2";"3";"0";"4";"1";"1";"1";"6";"0";"0";"0";"4";"225";"35";"15";"12";"8";"6";"0";"2";"16";"3";"1";"9";"3";"17";"0";"1";"97";"33";"20";"5";"1";"1";"0";"1";"0";"0";"1";"0";"1";"0";"0";"0";"3";"33";"23";"2";"4";"1";"0";"0";"0";"2";"1";"0";"238";"174";"0";"1";"50";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"11";"15";"3";"0";"0";"1";"2";"3";"0";"0";"0";"0";"0";"3";"0";"0";"3"
"72e5-a722-4207-ff14-7523-8908-3f6e-998e";"280903";"34";"2";"wieś";"stały";"Szkoła Podstawowa, Kraszewo 2, 11-100 Lidzbark Warmiński";"gm. Lidzbark Warmiński";"lidzbarski";"warmińsko-mazurskie";"750";"826";"377";"373";"0";"9";"0";"0";"0";"0";"0";"0";"0";"373";"0";"1";"372";"10";"10";"0";"0";"362";"30";"6";"4";"0";"0";"4";"2";"1";"3";"0";"0";"0";"8";"0";"0";"0";"2";"161";"31";"4";"6";"30";"4";"1";"0";"6";"3";"1";"4";"2";"11";"0";"0";"58";"19";"12";"2";"1";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"2";"13";"12";"0";"0";"0";"0";"0";"0";"1";"0";"0";"125";"77";"2";"0";"29";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"15";"14";"0";"0";"0";"0";"1";"3";"0";"1";"0";"0";"0";"5";"0";"1";"3"
"7844-05be-dbf0-12b4-d99f-270e-6fa5-4676";"280903";"34";"3";"wieś";"stały";"Szkoła Podstawowa, Kłębowo 7, 11-100 Lidzbark Warmiński";"gm. Lidzbark Warmiński";"lidzbarski";"warmińsko-mazurskie";"668";"734";"326";"342";"0";"6";"0";"0";"0";"0";"0";"0";"0";"342";"0";"0";"342";"14";"13";"1";"0";"328";"26";"7";"2";"2";"0";"1";"2";"0";"7";"1";"0";"0";"2";"1";"0";"0";"1";"144";"27";"14";"10";"14";"3";"0";"1";"10";"2";"0";"3";"4";"1";"1";"0";"54";"21";"13";"0";"4";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"2";"1";"17";"11";"2";"0";"1";"1";"1";"0";"0";"1";"0";"114";"94";"0";"1";"17";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"6";"1";"0";"0";"0";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"2"
"0936-7794-8c65-083e-7f5c-3fda-20e9-3150";"280903";"34";"4";"wieś";"stały";"Świetlica wiejska, Rogóż 19A, 11-100 Lidzbark Warmiński";"gm. Lidzbark Warmiński";"lidzbarski";"warmińsko-mazurskie";"616";"675";"298";"318";"0";"2";"0";"0";"0";"0";"0";"0";"0";"318";"0";"0";"318";"8";"6";"2";"0";"310";"23";"3";"1";"1";"1";"1";"4";"0";"0";"0";"1";"1";"8";"0";"1";"0";"1";"122";"15";"10";"7";"3";"4";"0";"2";"15";"1";"0";"1";"1";"5";"1";"0";"57";"13";"5";"1";"0";"0";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"3";"16";"11";"1";"0";"3";"0";"0";"0";"0";"0";"1";"135";"120";"1";"0";"13";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0"
"dca8-bead-62de-774b-02dc-d97f-f4f1-9fe0";"280903";"34";"5";"wieś";"stały";"Świetlica wiejska, Runowo 41A, 11-100 Lidzbark Warmiński";"gm. Lidzbark Warmiński";"lidzbarski";"warmińsko-mazurskie";"596";"632";"352";"244";"0";"0";"0";"0";"0";"0";"0";"0";"0";"244";"0";"0";"244";"7";"3";"4";"0";"237";"20";"1";"1";"0";"3";"1";"0";"0";"1";"1";"2";"0";"9";"0";"0";"0";"1";"100";"19";"11";"5";"6";"2";"0";"1";"11";"0";"2";"2";"2";"4";"0";"0";"35";"11";"4";"0";"2";"0";"0";"1";"1";"0";"2";"0";"0";"0";"0";"0";"1";"26";"19";"0";"2";"1";"1";"0";"0";"2";"0";"1";"77";"53";"0";"0";"21";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"3";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0"
"dc1f-57d8-16c6-9593-f06a-9924-a8b1-0873";"280903";"34";"6";"wieś";"stały";"Świetlica wiejska, Babiak 13, 11-100 Lidzbark Warmiński";"gm. Lidzbark Warmiński";"lidzbarski";"warmińsko-mazurskie";"302";"333";"178";"124";"0";"2";"0";"0";"0";"0";"0";"0";"0";"124";"0";"0";"124";"3";"2";"1";"0";"121";"13";"4";"1";"0";"0";"0";"0";"0";"2";"0";"0";"0";"3";"0";"0";"0";"3";"61";"6";"8";"5";"1";"1";"1";"1";"4";"1";"0";"3";"0";"10";"0";"0";"20";"8";"2";"1";"2";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"6";"4";"0";"0";"0";"2";"0";"0";"0";"0";"0";"31";"23";"0";"0";"7";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"2";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"55d8-d594-be7d-f7cb-5f64-decc-5c14-6af7";"280903";"34";"7";"wieś";"stały";"Świetlica wiejska, Kochanówka 17, 11-100 Lidzbark Warmiński";"gm. Lidzbark Warmiński";"lidzbarski";"warmińsko-mazurskie";"269";"293";"132";"137";"0";"5";"0";"0";"0";"0";"0";"0";"0";"137";"0";"0";"137";"6";"5";"1";"0";"131";"11";"7";"0";"0";"2";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"62";"9";"5";"5";"27";"4";"1";"1";"0";"0";"0";"0";"0";"5";"0";"0";"5";"6";"3";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"9";"7";"1";"0";"0";"0";"1";"0";"0";"0";"0";"40";"29";"0";"4";"5";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"3";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"4fb0-6d7f-b346-bc7a-bb5e-a632-5fe1-a48d";"280903";"34";"8";"wieś";"stały";"Świetlica wiejska w Łaniewie, Łaniewo 79, 11-100 Lidzbark Warmiński";"gm. Lidzbark Warmiński";"lidzbarski";"warmińsko-mazurskie";"378";"419";"222";"156";"0";"0";"0";"0";"0";"0";"0";"0";"0";"156";"0";"0";"156";"3";"2";"1";"0";"153";"10";"2";"1";"0";"0";"0";"0";"1";"0";"0";"0";"1";"3";"1";"0";"0";"1";"78";"10";"17";"5";"1";"0";"1";"0";"5";"0";"0";"1";"2";"1";"0";"0";"35";"8";"3";"0";"0";"0";"2";"0";"0";"0";"0";"2";"0";"0";"0";"0";"1";"18";"8";"1";"1";"3";"1";"2";"0";"0";"0";"2";"36";"28";"0";"0";"7";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"1"
"f5da-e66b-edf1-d165-50cf-900e-29cf-4354";"280904";"34";"1";"wieś";"stały";"Urząd Gminy Lubomino, Kopernika 7, 11-135 Lubomino";"gm. Lubomino";"lidzbarski";"warmińsko-mazurskie";"1582";"1735";"790";"792";"0";"7";"0";"0";"0";"0";"0";"0";"0";"792";"0";"0";"792";"20";"13";"7";"0";"772";"83";"30";"8";"0";"2";"10";"8";"2";"1";"3";"1";"1";"6";"1";"5";"1";"4";"343";"63";"67";"44";"14";"13";"1";"7";"56";"8";"3";"17";"6";"5";"0";"3";"36";"55";"32";"5";"9";"0";"2";"0";"2";"2";"0";"0";"0";"1";"0";"2";"0";"37";"26";"2";"1";"1";"1";"4";"0";"1";"1";"0";"245";"121";"2";"2";"106";"4";"0";"0";"0";"3";"0";"0";"0";"1";"1";"0";"5";"9";"0";"0";"0";"0";"1";"1";"1";"2";"0";"1";"0";"1";"0";"0";"2"
"9a02-30c4-57b0-4598-8f6b-56e8-59f0-f30a";"280904";"34";"2";"wieś";"stały";"Środowiskowy Dom Samopomocy, Wolnica 50, 11-135 Lubomino";"gm. Lubomino";"lidzbarski";"warmińsko-mazurskie";"353";"391";"207";"146";"0";"1";"0";"0";"0";"0";"0";"0";"0";"146";"0";"0";"146";"4";"3";"1";"0";"142";"7";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"3";"0";"1";"0";"0";"69";"7";"22";"5";"5";"4";"2";"0";"7";"1";"0";"2";"2";"1";"0";"0";"11";"13";"10";"0";"1";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"6";"3";"0";"0";"2";"0";"0";"0";"0";"1";"0";"45";"17";"0";"0";"26";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"2";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0"
"a0a7-3993-aeff-7ef3-a1d1-32d4-67cf-faf9";"280904";"34";"3";"wieś";"stały";"Szkoła Podstawowa, Wilczkowo 73, 11-135 Lubomino";"gm. Lubomino";"lidzbarski";"warmińsko-mazurskie";"627";"678";"365";"262";"0";"2";"0";"0";"0";"0";"0";"0";"0";"262";"0";"0";"262";"5";"2";"3";"0";"257";"30";"9";"5";"0";"4";"1";"3";"1";"1";"1";"0";"1";"0";"1";"0";"0";"3";"157";"33";"30";"13";"17";"6";"3";"0";"34";"8";"1";"3";"1";"2";"2";"0";"4";"12";"8";"0";"1";"0";"1";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"17";"13";"0";"0";"0";"1";"2";"0";"0";"0";"1";"34";"24";"0";"0";"5";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"1";"2";"7";"1";"1";"0";"0";"0";"0";"3";"1";"0";"1";"0";"0";"0";"0";"0"
"8c93-2651-0681-f975-8053-8836-acac-6b4d";"280905";"34";"1";"miasto";"stały";"Ośrodek Sportu i Rekreacji w Ornecie ul Sportowa 7, Sportowa 7, 11-130 Orneta";"gm. Orneta";"lidzbarski";"warmińsko-mazurskie";"1778";"1910";"782";"996";"3";"3";"0";"0";"0";"0";"0";"0";"0";"996";"0";"0";"996";"16";"15";"1";"0";"980";"49";"16";"4";"0";"0";"4";"3";"1";"2";"3";"1";"1";"5";"4";"1";"1";"3";"403";"158";"62";"20";"20";"9";"6";"3";"17";"2";"4";"17";"9";"6";"4";"2";"64";"129";"28";"12";"9";"1";"4";"57";"1";"3";"0";"1";"0";"3";"0";"3";"7";"69";"43";"2";"2";"3";"3";"5";"1";"5";"4";"1";"304";"194";"1";"7";"60";"3";"7";"2";"1";"4";"0";"1";"0";"1";"3";"0";"20";"26";"5";"4";"5";"0";"2";"1";"0";"3";"1";"3";"0";"0";"0";"0";"2"
"a402-c8da-501b-0144-02e1-8ab3-c272-a298";"280905";"34";"2";"miasto";"stały";"Miejski Dom Kultury w Ornecie ul. 1 Maja 45, 1 Maja 45, 11-130 Orneta";"gm. Orneta";"lidzbarski";"warmińsko-mazurskie";"1645";"1769";"584";"1061";"2";"5";"0";"0";"0";"0";"0";"0";"0";"1061";"0";"0";"1061";"18";"10";"8";"0";"1043";"59";"26";"3";"0";"0";"3";"6";"0";"0";"2";"3";"2";"4";"2";"4";"0";"4";"402";"122";"63";"24";"13";"6";"7";"4";"26";"6";"2";"21";"19";"15";"3";"1";"70";"132";"40";"12";"6";"1";"3";"52";"0";"2";"0";"0";"1";"1";"2";"0";"12";"63";"52";"2";"2";"1";"2";"1";"0";"0";"1";"2";"352";"218";"4";"6";"77";"2";"10";"0";"0";"2";"1";"0";"3";"0";"0";"2";"27";"35";"6";"0";"4";"3";"0";"1";"3";"1";"0";"4";"1";"0";"0";"2";"10"
"3e0d-88db-cf30-4e81-4f41-00fd-c316-f48f";"280905";"34";"3";"miasto";"stały";"Szkoła Podstawowa Nr 1 w Ornecie ul. Zamkowa 26, Zamkowa 26, 11-130 Orneta";"gm. Orneta";"lidzbarski";"warmińsko-mazurskie";"991";"1062";"535";"456";"0";"2";"0";"0";"0";"0";"0";"0";"0";"456";"0";"0";"456";"17";"12";"5";"0";"439";"27";"11";"1";"0";"1";"5";"3";"0";"0";"0";"1";"2";"0";"0";"1";"1";"1";"208";"75";"27";"16";"12";"11";"6";"5";"10";"5";"1";"9";"6";"4";"2";"0";"19";"39";"8";"6";"5";"0";"0";"17";"0";"0";"0";"0";"0";"0";"0";"1";"2";"28";"18";"1";"1";"2";"4";"1";"0";"0";"0";"1";"120";"76";"0";"2";"25";"0";"6";"0";"1";"5";"1";"0";"0";"0";"2";"0";"2";"17";"4";"1";"3";"1";"0";"0";"0";"1";"0";"3";"1";"0";"1";"0";"2"
"6398-449a-12be-14ce-cf05-ab6c-e3c0-252b";"280905";"34";"4";"miasto";"stały";"Szkoła Podstawowa nr 1 w Ornecie ul. Warmińska 11, Warmińska 11, 11-130 Orneta";"gm. Orneta";"lidzbarski";"warmińsko-mazurskie";"1273";"1349";"617";"656";"1";"2";"0";"0";"0";"0";"0";"0";"0";"656";"0";"0";"656";"13";"8";"5";"0";"643";"41";"8";"4";"1";"1";"7";"2";"1";"1";"1";"0";"0";"3";"0";"0";"2";"10";"246";"69";"33";"14";"16";"9";"2";"4";"11";"3";"4";"15";"12";"6";"2";"4";"42";"84";"26";"11";"3";"2";"0";"29";"0";"1";"1";"2";"0";"1";"0";"3";"5";"38";"27";"5";"0";"2";"0";"1";"0";"0";"2";"1";"217";"136";"0";"6";"50";"2";"1";"0";"0";"2";"1";"0";"0";"0";"0";"0";"19";"17";"2";"3";"1";"1";"0";"0";"2";"2";"0";"2";"0";"0";"1";"0";"3"
"88f9-0a4b-977c-ff4a-d3a5-edc1-7dc0-7f96";"280905";"34";"5";"miasto i wieś";"stały";"Szkoła Podstawowa Nr 4 w Ornecie ul. Kopernika 13, Kopernika 13, 11-130 Orneta";"gm. Orneta";"lidzbarski";"warmińsko-mazurskie";"1336";"1457";"669";"667";"6";"1";"0";"0";"0";"0";"0";"0";"0";"667";"0";"0";"667";"20";"19";"1";"0";"647";"54";"22";"5";"0";"0";"5";"4";"2";"0";"2";"4";"1";"0";"0";"2";"0";"7";"282";"106";"40";"26";"20";"9";"5";"4";"14";"5";"4";"13";"5";"7";"2";"0";"22";"90";"24";"10";"1";"1";"2";"40";"2";"1";"0";"3";"2";"1";"0";"1";"2";"38";"24";"4";"0";"1";"0";"3";"0";"2";"0";"4";"157";"100";"1";"2";"43";"1";"2";"0";"0";"0";"0";"0";"0";"1";"0";"0";"7";"26";"2";"5";"3";"0";"3";"1";"2";"0";"0";"3";"1";"2";"0";"0";"4"
