"Kod TERYT";"Rodzaj jednostki";"Gmina";"Powiat";"Województwo";"Komisje obwodowe otrzymały kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów z różnych list";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok nazwiska kandydata na liście, której rejestracja została unieważniona";"Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów";"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI - ZPOW-601-6/19";"Robert TYSZKIEWICZ - nr na liście 1";"Krzysztof TRUSKOLASKI - nr na liście 2";"Bożena KAMIŃSKA - nr na liście 3";"Maciej Andrzej BORYSEWICZ - nr na liście 4";"Eugeniusz CZYKWIN - nr na liście 5";"Jolanta DEN - nr na liście 6";"Krzysztof Janusz BIL-JARUZELSKI - nr na liście 7";"Leszek Stanisław CIEŚLIK - nr na liście 8";"Joanna Dorota ŁAWROWSKA - nr na liście 9";"Tadeusz Zenon NOWAK - nr na liście 10";"Bożena Teresa ZWOLIŃSKA - nr na liście 11";"Jacek PIORUNEK - nr na liście 12";"Mateusz Damian GUTOWSKI - nr na liście 13";"Andrzej RAŚ - nr na liście 14";"Halina ROSZKOWSKA - nr na liście 15";"Franciszek Krzysztof ŻERO - nr na liście 16";"Stanisław Adam DOLIWA - nr na liście 17";"Dorota SASINOWSKA - nr na liście 18";"Katarzyna KARASZEWSKA - nr na liście 19";"Marek SAMUL - nr na liście 20";"Paulina PYRKO - nr na liście 21";"Bronisław TALKOWSKI - nr na liście 22";"Jolanta SZCZYGIEŁ-ROGOWSKA - nr na liście 23";"Łukasz TARGOŃSKI - nr na liście 24";"Alicja ŁEPKOWSKA-GOŁAŚ - nr na liście 25";"Wioletta Maria KARCZEWSKA - nr na liście 26";"Beata MALINOWSKA - nr na liście 27";"Tomasz CIMOSZEWICZ - nr na liście 28";"KOMITET WYBORCZY AKCJA ZAWIEDZIONYCH EMERYTÓW RENCISTÓW - ZPOW-601-21/19";"Mirosław BASIEWICZ - nr na liście 1";"Andrzej KOCHANOWSKI - nr na liście 2";"Monika BUCHOWSKA - nr na liście 3";"Karol SZKLARZEWSKI - nr na liście 4";"Krystyna BOBROWSKA - nr na liście 5";"Paula KALIŃSKA - nr na liście 6";"Józef FIERTEK - nr na liście 7";"Kazimierz BOŁTRUCZYK - nr na liście 8";"Edyta KOSMOWSKA - nr na liście 9";"Zygmunt OSIECKI - nr na liście 10";"Monika FLIS - nr na liście 11";"Eugeniusz Zdzisław ŁAWRYNOWICZ - nr na liście 12";"Ewa GWIAZDA - nr na liście 13";"Łukasz BZURA - nr na liście 14";"Marta KOZIKOWSKA - nr na liście 15";"Ryszard FLIS - nr na liście 16";"Monika BOŁTRUCZYK-KASABUŁA - nr na liście 17";"Andrzej KRASOWSKI - nr na liście 18";"Zbigniew Jacek PUCHNOWSKI - nr na liście 19";"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ - ZPOW-601-5/19";"Robert Artur WINNICKI - nr na liście 1";"Adam KIEŁCZEWSKI - nr na liście 2";"Krzysztof KRASOWSKI - nr na liście 3";"Stanisław NICEWICZ - nr na liście 4";"Barbara MAJEWSKA - nr na liście 5";"Krzysztof JABŁOŃSKI - nr na liście 6";"Marzanna GONTARSKA - nr na liście 7";"Wiesław Henryk BIELAWSKI - nr na liście 8";"Jolanta DANILUK - nr na liście 9";"Katarzyna KOŁOSOWSKA - nr na liście 10";"Zenon DZIEDZIC - nr na liście 11";"Paweł PROKOPOWICZ - nr na liście 12";"Adam KOŁAKOWSKI - nr na liście 13";"Katarzyna ZAJKO - nr na liście 14";"Mariusz ROKICKI - nr na liście 15";"Adrianna IWANOWSKA - nr na liście 16";"Michał Eugeniusz WAIS - nr na liście 17";"Monika GRABOWSKA - nr na liście 18";"Jakub Andrzej SADOWSKI - nr na liście 19";"Hubert BARANOWSKI - nr na liście 20";"Izabela PRZANOWSKA - nr na liście 21";"Marcin LEWONIEWSKI - nr na liście 22";"Anna Katarzyna PROKOPOWICZ - nr na liście 23";"Łukasz KARWOWSKI - nr na liście 24";"Andrzej Tomasz JĘDRZEJEWSKI - nr na liście 25";"Mariusz KOSSAKOWSKI - nr na liście 26";"Karina ZABOROWSKA - nr na liście 27";"Maciej STYPKA - nr na liście 28";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE - ZPOW-601-19/19";"Stefan KRAJEWSKI - nr na liście 1";"Mirosław LECH - nr na liście 2";"Wojciech GROCHOWSKI - nr na liście 3";"Jerzy LESZCZYŃSKI - nr na liście 4";"Cezary CIEŚLUKOWSKI - nr na liście 5";"Agnieszka ZAWISTOWSKA - nr na liście 6";"Ewa KULIKOWSKA - nr na liście 7";"Wiesława Bożenna PŁOŃSKA - nr na liście 8";"Bożena KRZYŻANOWSKA - nr na liście 9";"Bogdan DYJUK - nr na liście 10";"Krzysztof RAFAŁOWSKI - nr na liście 11";"Maciej BOBEL - nr na liście 12";"Marian MAGNUSZEWSKI - nr na liście 13";"Andrzej Zbigniew KORONKIEWICZ - nr na liście 14";"Ewa JAKUBIAK - nr na liście 15";"Agnieszka SZCZYGIELSKA - nr na liście 16";"Magdalena NOWAK - nr na liście 17";"Marta ALEKSIEJCZUK-SZOTKO - nr na liście 18";"Sławomir SAWICKI - nr na liście 19";"Tadeusz CHOŁKO - nr na liście 20";"Tomasz JAKACKI - nr na liście 21";"Joanna JĘDZUL - nr na liście 22";"Małgorzata KAŹMIERCZAK - nr na liście 23";"Michał ZARZECKI - nr na liście 24";"Małgorzata KARCZEWSKA - nr na liście 25";"Grzegorz RYKOWSKI - nr na liście 26";"Irena Zofia PRZYBYLAK - nr na liście 27";"Mikołaj JANOWSKI - nr na liście 28";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ - ZPOW-601-9/19";"Dariusz PIONTKOWSKI - nr na liście 1";"Jarosław ZIELIŃSKI - nr na liście 2";"Bohdan Józef PASZKOWSKI - nr na liście 3";"Kazimierz GWIAZDOWSKI - nr na liście 4";"Jacek ŻALEK - nr na liście 5";"Mieczysław Kazimierz BASZKO - nr na liście 6";"Lech Antoni KOŁAKOWSKI - nr na liście 7";"Bernadeta KRYNICKA - nr na liście 8";"Henryk Jan WNOROWSKI - nr na liście 9";"Adam ANDRUSZKIEWICZ - nr na liście 10";"Agnieszka Barbara MUZYK - nr na liście 11";"Łukasz SIEKIERKO - nr na liście 12";"Roman CZEPE - nr na liście 13";"Piotr MODZELEWSKI - nr na liście 14";"Tomasz Stefan MADRAS - nr na liście 15";"Bożena Jolanta JELSKA-JAROŚ - nr na liście 16";"Elżbieta PUCZYŁOWSKA - nr na liście 17";"Grzegorz KUCHAREWICZ - nr na liście 18";"Rafał SUPIŃSKI - nr na liście 19";"Alicja BIAŁY - nr na liście 20";"Andrzej MIODUSZEWSKI - nr na liście 21";"Bożena NIENAŁTOWSKA - nr na liście 22";"Marek DZIATKOWSKI - nr na liście 23";"Henryk ŁUKASZEWICZ - nr na liście 24";"Bożena Teresa BUJNO - nr na liście 25";"Agnieszka ZDUŃCZYK - nr na liście 26";"Izabela WASILEWSKA - nr na liście 27";"Aleksandra SZCZUDŁO - nr na liście 28";"KOMITET WYBORCZY SKUTECZNI PIOTRA LIROYA-MARCA - ZPOW-601-17/19";"Marcin SAWICKI - nr na liście 1";"Piotr SIKORSKI - nr na liście 2";"Bogusław KONIUCH - nr na liście 3";"Edyta JANKOWSKA - nr na liście 4";"Igor DANIŁOWSKI - nr na liście 5";"Joanna BOBIK - nr na liście 6";"Anna KOSACKA - nr na liście 7";"Monika ROGOWSKA - nr na liście 8";"Rafał Marcin KOSNO - nr na liście 9";"Cezary NIETUPSKI - nr na liście 10";"Katarzyna CHORUŻA - nr na liście 11";"Piotr PAWŁOWSKI - nr na liście 12";"Grzegorz GRYCUK - nr na liście 13";"Justyna KAMIEŃSKA - nr na liście 14";"Adam CZAPIEWSKI - nr na liście 15";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ - ZPOW-601-1/19";"Paweł KRUTUL - nr na liście 1";"Piotr KUSZNIERUK - nr na liście 2";"Katarzyna Ewa ROSIŃSKA - nr na liście 3";"Seweryn PROKOPIUK - nr na liście 4";"Tomasz MAŃCZUK - nr na liście 5";"Janusz BOROWIK - nr na liście 6";"Justyna REMBISZEWSKA - nr na liście 7";"Elżbieta MURAWKO - nr na liście 8";"Renata ARASIMOWICZ - nr na liście 9";"Izabela Teresa CZERNIAWSKA - nr na liście 10";"Joanna Grażyna DEONIZIAK - nr na liście 11";"Jakub POPŁAWSKI - nr na liście 12";"Marcin BIRGIEL - nr na liście 13";"Jolanta Gertruda MATWIEJCZUK - nr na liście 14";"Mieczysław ŚNIADACH - nr na liście 15";"Grzegorz Jan JANOSZKA - nr na liście 16";"Adrian SKOWROŃSKI - nr na liście 17";"Mikołaj MIRONOWICZ - nr na liście 18";"Michalina Daria ARTYSIEWICZ - nr na liście 19";"Aleksandra Julia ANDRUKIEWICZ - nr na liście 20";"Anna Małgorzata KRAWCZYK - nr na liście 21";"Dariusz Jerzy JANICKI - nr na liście 22";"Jakub OSIEJEWSKI - nr na liście 23";"Kamila Maria WYSOCKA - nr na liście 24";"Anna JASIONEK - nr na liście 25";"Grzegorz DROBEK - nr na liście 26";"Magdalena SIELAWA - nr na liście 27";"Wojciech Janusz KORONKIEWICZ - nr na liście 28";"KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY - ZPOW-601-10/19";"Łukasz DYMKO - nr na liście 1";"Zbigniew PROSIŃSKI - nr na liście 2";"Janusz MAKSIMIUK - nr na liście 3";"Anna PIWNIK - nr na liście 4";"Dawid JAKIMIUK - nr na liście 5";"Katarzyna Sylwia HARABURDA - nr na liście 6";"Rafał KUBIAK - nr na liście 7";"Halina STROCIAK - nr na liście 8";"Izabela KONIUCH - nr na liście 9";"Agnieszka BAILEY - nr na liście 10";"Sylwester WOJNO - nr na liście 11";"Łukasz KAPŁANOW - nr na liście 12";"Beata PONIATOWSKA - nr na liście 13";"Justyna NYSZTOR - nr na liście 14";"Anna KUŹNICKA - nr na liście 15";"Joanna MAZUR - nr na liście 16";"Adrian KALICKI - nr na liście 17";"Joanna Agnieszka KUBIAK-BABIŃSKA - nr na liście 18";"Piotr NAUMIUK - nr na liście 19";"Krzysztof Janusz BAGIŃSKI - nr na liście 20";"Kamila Barbara KALISKA - nr na liście 21";"Krzysztof Longin KOCHOWICZ - nr na liście 22";"Kazimierz Edward KANIA - nr na liście 23";"Barbara KALICIŃSKA - nr na liście 24";"Bogumiła Małgorzata SZWIEC - nr na liście 25";"Kamila Anna GRABKA-LEVIN - nr na liście 26";"Wojciech WASILEWSKI - nr na liście 27";"Liczba obwodów"
"200205";"gmina wiejska";"gm. Juchnowiec Kościelny";"białostocki";"podlaskie";11415;12492;3197;8218;7;23;0;0;0;0;0;0;0;8218;0;0;8218;64;31;33;0;8154;1758;258;855;49;9;192;221;21;0;3;5;1;5;7;2;3;2;1;2;2;1;2;6;7;4;0;7;1;92;17;5;1;0;0;0;2;1;0;0;0;0;0;4;0;2;0;0;0;2;770;508;31;45;11;23;21;20;3;8;7;5;4;3;5;5;8;2;3;5;5;3;1;2;0;3;7;5;27;546;126;93;12;39;6;53;64;6;21;2;2;8;4;13;9;6;12;7;10;3;0;1;12;5;10;4;2;16;4185;1687;325;135;96;376;77;17;30;186;618;27;35;52;16;37;29;9;13;9;48;15;126;4;0;8;9;12;189;52;22;2;2;5;2;3;4;5;0;0;2;1;1;2;1;763;222;129;85;9;15;18;16;6;6;4;4;13;4;5;3;1;3;12;1;4;6;4;0;3;3;0;8;179;63;21;2;4;4;2;4;4;0;3;1;1;0;4;1;1;2;1;0;0;2;0;0;0;1;1;1;3;13
"200206";"gmina miejsko-wiejska";"gm. Łapy";"białostocki";"podlaskie";16095;17274;5803;10292;18;35;2;2;0;0;0;0;2;10294;2;0;10294;84;40;44;0;10210;1347;307;582;51;7;13;200;6;5;3;1;3;6;5;4;9;3;1;1;3;2;5;1;8;7;3;3;5;103;30;7;1;2;2;1;4;0;2;0;0;1;0;3;0;1;0;1;2;3;641;424;14;42;8;13;24;9;2;9;5;3;13;10;7;4;2;1;6;6;7;1;1;3;2;1;7;4;13;540;147;46;31;120;7;57;20;18;7;10;3;10;2;6;6;2;5;1;5;2;2;1;1;4;11;9;3;4;7120;1337;441;63;17;164;59;15;31;560;615;15;66;3294;17;18;10;12;11;7;29;13;5;0;6;3;7;10;295;35;16;3;0;3;0;1;1;1;0;4;1;3;1;0;1;436;159;56;71;9;7;29;12;4;6;4;4;1;2;4;4;5;0;4;2;5;5;3;0;1;0;3;4;32;61;10;2;4;10;0;0;4;1;0;3;5;1;1;2;1;5;3;1;0;1;2;0;0;1;1;0;3;16
"200207";"gmina miejsko-wiejska";"gm. Michałowo";"białostocki";"podlaskie";5030;5494;2543;2487;8;22;0;0;0;0;0;0;0;2487;0;0;2487;34;26;8;0;2453;757;87;219;9;0;279;77;7;1;3;2;2;0;1;2;1;0;0;0;0;3;0;3;5;0;2;1;1;52;18;2;1;2;1;2;1;0;2;2;0;0;0;0;2;1;1;0;0;1;130;75;7;3;4;1;2;3;2;2;4;1;1;2;1;0;0;1;1;0;1;1;6;0;1;3;2;2;4;163;50;27;3;13;2;10;7;2;2;2;2;5;1;10;4;2;3;4;4;0;1;1;1;0;1;0;0;6;983;454;104;28;23;62;72;5;9;23;83;10;14;11;3;1;6;3;4;2;2;6;4;2;4;0;0;3;45;21;10;3;0;1;0;2;0;0;0;0;0;0;1;3;1;355;96;62;35;11;4;18;4;2;2;6;4;5;1;4;0;7;1;13;0;2;0;0;0;2;0;0;0;76;26;11;0;1;0;2;0;1;1;0;0;0;0;2;2;2;0;0;0;1;2;0;0;0;0;0;0;1;12
"200208";"gmina wiejska";"gm. Poświętne";"białostocki";"podlaskie";2546;2755;984;1562;2;0;0;0;0;0;0;0;0;1561;0;0;1561;7;4;3;0;1554;78;15;41;5;0;0;4;1;0;2;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;3;1;3;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;68;44;2;2;1;1;1;2;0;2;2;2;0;1;1;2;0;0;1;0;1;0;0;1;0;0;0;1;1;111;44;5;6;30;0;4;2;4;2;1;0;2;1;0;0;1;1;0;2;1;0;1;2;2;0;0;0;0;1258;280;114;17;7;37;58;9;69;92;111;7;27;263;6;1;64;6;1;3;1;2;0;0;3;2;4;0;74;5;3;1;0;0;0;0;1;0;0;0;0;0;0;0;0;23;10;2;3;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;1;0;0;0;0;3;0;1;9;2;0;0;0;1;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3
"200209";"gmina miejsko-wiejska";"gm. Supraśl";"białostocki";"podlaskie";11227;12242;3167;8060;12;87;0;0;0;0;0;0;0;8058;0;0;8058;62;26;36;0;7996;2638;514;938;72;7;503;329;19;2;22;6;7;7;2;2;5;3;3;1;3;0;11;7;5;3;1;1;7;158;28;5;5;4;2;3;4;1;0;0;0;1;0;1;1;0;0;0;0;1;721;428;21;34;7;18;14;2;5;15;1;4;8;12;6;8;5;2;11;53;11;0;16;3;5;2;9;4;17;517;157;122;13;23;19;22;25;21;9;0;5;6;0;14;9;5;8;7;11;0;2;3;4;8;6;3;0;15;2900;1154;315;87;33;201;204;13;21;128;399;18;9;43;9;20;17;9;15;14;46;13;5;1;3;3;3;13;104;41;19;3;1;4;0;1;0;1;0;2;4;0;5;1;0;1076;266;178;113;18;12;36;18;13;0;9;25;8;1;24;2;1;3;55;7;7;1;0;0;4;3;0;4;268;75;26;1;1;4;0;3;5;1;3;1;2;1;4;2;2;5;0;3;2;0;1;0;0;0;1;2;5;10
"200210";"gmina miejsko-wiejska";"gm. Suraż";"białostocki";"podlaskie";1385;1570;421;964;1;3;0;0;0;0;0;0;0;964;0;0;964;11;6;5;0;953;99;42;33;1;0;12;7;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;28;12;1;3;1;2;0;4;1;2;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;73;17;7;5;9;2;14;3;0;4;0;1;1;0;1;1;2;0;1;1;0;0;0;0;1;2;0;1;0;705;232;59;19;1;42;19;0;4;12;84;2;3;172;2;3;1;1;0;0;0;1;8;0;0;0;0;1;39;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;40;18;5;9;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;4;6;0;0;0;1;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;4
"200211";"gmina wiejska";"gm. Turośń Kościelna";"białostocki";"podlaskie";4559;5038;1259;3300;7;12;0;0;0;0;0;0;0;3298;0;0;3298;27;17;10;0;3271;591;103;350;24;3;25;17;6;3;0;4;0;1;0;3;0;1;1;3;2;0;1;0;3;1;1;0;0;39;14;2;5;1;2;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;260;176;13;14;1;3;4;5;4;4;2;0;1;3;8;0;0;1;2;0;5;1;1;2;1;0;4;2;3;244;54;49;9;32;6;21;11;7;2;1;0;7;1;7;8;3;8;2;3;0;0;1;2;1;2;2;0;5;1880;703;262;47;13;122;36;2;12;97;266;14;26;72;6;15;17;4;4;4;15;4;41;1;3;7;1;5;81;13;7;0;0;1;0;1;0;1;0;0;0;1;0;1;1;239;68;37;35;5;2;9;6;5;0;3;7;3;2;3;1;0;1;4;2;1;0;0;2;3;1;1;4;34;30;5;1;1;2;1;1;2;0;3;3;0;0;1;1;1;1;1;0;0;2;2;0;0;0;0;0;2;5
"200212";"gmina miejsko-wiejska";"gm. Tykocin";"białostocki";"podlaskie";4569;5024;1834;2735;4;14;0;0;0;0;0;0;0;2734;0;0;2734;31;17;14;0;2703;252;38;104;7;5;1;24;1;0;0;3;1;0;0;27;1;0;0;0;1;0;0;0;0;0;0;0;1;38;9;0;1;1;0;2;1;1;0;0;1;0;0;0;0;0;0;1;1;0;153;100;4;5;2;8;4;1;2;2;0;2;2;1;2;5;2;0;3;1;0;0;0;1;1;0;1;0;4;201;93;34;7;18;3;4;9;2;2;0;3;3;2;4;2;0;4;0;4;0;0;1;1;0;1;0;0;4;1965;699;191;54;77;112;173;6;33;83;271;18;40;9;13;2;26;4;5;17;4;12;1;1;1;3;2;3;105;13;9;0;0;0;0;1;0;1;1;0;1;0;0;0;0;88;31;8;9;3;2;7;0;1;2;2;2;2;2;1;0;0;0;1;0;1;1;2;0;0;4;0;1;6;22;6;0;1;1;0;0;3;0;0;0;2;0;0;0;0;1;1;0;1;4;0;0;1;0;0;0;1;8
"200213";"gmina miejsko-wiejska";"gm. Wasilków";"białostocki";"podlaskie";11560;12831;3620;7940;16;40;1;1;0;0;0;0;1;7941;1;0;7941;51;14;37;0;7890;2120;326;942;70;2;147;404;11;5;10;4;4;10;6;7;4;2;3;2;3;5;5;3;2;10;2;0;9;122;17;6;3;1;0;1;0;1;1;1;0;0;0;0;0;1;0;2;0;0;698;454;17;40;6;17;9;6;26;10;7;4;3;5;12;9;4;2;13;7;5;0;0;5;2;3;7;2;23;530;130;190;16;27;10;25;27;12;3;4;3;2;3;11;7;2;13;0;5;0;0;4;20;1;4;2;4;5;3526;1386;239;83;41;259;347;12;36;151;470;16;16;36;20;34;45;18;18;14;68;9;9;1;1;2;6;12;177;47;22;2;2;1;0;3;3;3;3;1;1;0;3;2;1;846;254;127;112;7;56;35;15;3;3;4;9;10;3;13;5;2;3;6;5;12;2;2;1;5;2;0;4;146;106;36;0;0;5;2;4;3;28;0;3;1;0;1;1;2;3;1;2;1;2;0;1;2;1;1;2;4;7
"200214";"gmina miejsko-wiejska";"gm. Zabłudów";"białostocki";"podlaskie";6635;7234;2596;4039;3;15;0;0;0;0;0;0;0;4038;0;0;4038;33;22;11;0;4005;876;122;365;25;2;185;56;5;0;8;1;1;10;2;2;0;2;1;0;0;0;3;0;0;3;4;4;2;73;19;3;1;2;0;2;3;0;1;0;0;0;0;1;1;2;1;1;0;1;310;178;4;20;4;9;12;5;2;8;6;2;4;3;6;4;2;2;4;3;2;1;2;3;3;1;5;0;15;321;72;58;6;30;4;10;18;6;8;2;4;3;0;11;4;1;2;48;5;1;2;2;1;0;3;2;3;15;2065;895;191;52;31;200;112;5;17;74;253;15;11;15;6;19;19;5;6;5;24;9;8;2;1;5;5;13;67;23;10;2;1;1;1;2;1;1;1;0;1;0;2;0;0;352;78;62;47;10;10;10;7;6;2;2;6;3;2;8;0;1;3;15;0;1;0;1;0;4;2;2;3;67;39;4;0;2;3;2;3;0;0;3;2;1;2;1;0;0;2;0;1;4;1;0;1;0;1;0;1;5;10
"200215";"gmina wiejska";"gm. Zawady";"białostocki";"podlaskie";2082;2259;954;1130;1;4;0;0;0;0;0;0;0;1130;0;0;1130;10;3;7;0;1120;65;11;28;3;0;0;12;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;6;0;0;1;1;2;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;33;2;2;1;2;1;3;0;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;3;1;1;0;1;102;58;3;16;2;1;10;0;0;0;0;1;1;1;0;1;0;0;0;3;0;0;0;1;0;2;0;1;1;858;221;92;24;20;55;17;21;17;71;90;39;1;2;7;2;1;0;1;6;4;125;1;0;0;0;1;1;39;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;29;10;2;8;1;0;0;1;0;1;2;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;9;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;2
"200301";"gmina miejska";"m. Bielsk Podlaski";"bielski";"podlaskie";18699;20448;7444;11257;20;57;2;2;0;0;0;0;2;11259;2;0;11259;107;61;46;0;11152;4239;465;642;38;4;1573;32;46;6;5;3;978;4;10;2;5;14;6;2;1;4;4;0;3;4;0;2;5;381;29;10;2;0;1;1;1;0;1;1;0;1;0;3;1;1;0;1;4;1;590;381;18;32;13;13;21;3;2;22;5;3;9;8;11;5;3;2;4;0;3;1;2;3;4;3;3;2;14;643;122;35;17;131;5;11;19;8;14;3;6;41;1;3;9;3;4;3;8;0;1;2;6;5;115;0;3;68;3958;2257;279;69;80;201;182;10;18;46;446;73;33;2;13;12;8;3;1;3;7;9;8;3;19;6;9;10;151;40;20;2;0;3;2;6;0;2;1;1;0;1;1;1;0;1579;329;635;66;183;13;37;16;16;7;5;30;11;4;10;3;7;4;41;8;9;8;2;1;7;2;2;6;117;74;14;1;2;5;24;0;3;1;2;2;4;0;0;0;1;2;2;0;3;1;1;0;0;0;0;0;6;14
"200302";"gmina miejska";"m. Brańsk";"bielski";"podlaskie";2907;2966;1145;1762;10;11;0;0;0;0;0;0;0;1762;0;0;1762;17;10;7;0;1745;165;46;50;6;1;3;2;1;3;0;0;34;0;0;1;0;0;0;0;2;0;1;0;0;0;0;0;0;15;2;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;79;58;5;3;0;1;3;0;0;3;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;175;19;6;1;47;1;3;1;0;3;1;0;90;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;1233;427;98;9;107;38;20;5;6;15;267;17;58;3;2;0;3;0;0;5;11;3;4;4;0;9;0;0;122;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;56;23;10;5;0;1;3;1;2;3;0;1;1;0;0;0;1;2;0;0;0;0;0;0;0;0;0;1;2;33;3;0;2;0;1;0;2;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;23;3
"200303";"gmina wiejska";"gm. Bielsk Podlaski";"bielski";"podlaskie";5237;5759;2635;2602;7;13;0;0;0;0;0;0;0;2602;0;0;2602;32;14;18;0;2570;759;64;101;5;1;382;6;5;0;0;0;129;2;2;0;0;1;0;1;0;0;1;0;0;0;0;1;0;58;9;1;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;3;1;110;46;4;5;4;0;23;5;0;6;2;1;1;3;0;0;2;2;2;0;0;0;0;0;1;0;1;1;1;228;58;13;0;30;0;4;9;6;5;2;1;20;0;2;1;3;5;1;4;0;1;0;0;3;23;0;0;37;1089;515;120;27;10;55;115;4;6;8;105;14;18;3;5;2;3;2;4;2;2;5;1;0;7;2;6;7;41;11;5;1;1;0;0;0;1;0;1;0;0;0;1;1;0;344;56;133;11;58;2;13;3;4;0;1;3;4;0;4;1;3;1;11;4;0;2;1;1;0;0;0;3;25;20;1;0;4;0;6;1;0;0;1;0;1;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;2;9
"200304";"gmina wiejska";"gm. Boćki";"bielski";"podlaskie";3371;3633;1535;1836;14;8;0;0;0;0;0;0;0;1836;0;0;1836;21;12;9;0;1815;272;37;42;5;1;136;4;3;0;2;3;21;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0;14;6;1;2;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;57;38;1;4;0;2;4;0;0;1;0;1;1;0;0;2;0;0;0;0;0;1;0;0;0;0;1;0;1;169;57;6;8;26;2;3;0;0;4;1;2;49;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;7;1188;510;152;20;34;58;150;2;2;5;98;11;30;1;2;1;4;1;1;1;2;5;0;1;12;4;0;5;76;3;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;94;29;27;9;11;0;3;0;2;1;1;0;0;0;3;0;0;0;2;0;1;0;1;0;0;0;0;0;4;26;2;0;13;1;7;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;5
