"Symbol kontrolny";"Kod TERYT";"Okręg";"Numer";"Typ obszaru";"Typ obwodu";"Siedziba";"Gmina";"Powiat";"Województwo";"Komisja otrzymała kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów z różnych list";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok nazwiska kandydata na liście, której rejestracja została unieważniona";"Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów";"Lista nr 1 - KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE - ZPOW-601-19/19";"Stanisław Adam ŻUK - nr na liście 1";"Tadeusz SAMBORSKI - nr na liście 2";"Mariola SZCZĘSNA - nr na liście 3";"Andrzej ROJEK - nr na liście 4";"Stanisław LASKOWSKI - nr na liście 5";"Artur Andrzej JURKOWSKI - nr na liście 6";"Zofia RAK - nr na liście 7";"Wiktor Marian PIOTROWSKI - nr na liście 8";"Bożena Maria BRZOZOWSKA - nr na liście 9";"Olga BURDYNA - nr na liście 10";"Maria WRONA - nr na liście 11";"Cecylia Ewa STANKIEWICZ - nr na liście 12";"Roman Edward SADOWSKI - nr na liście 13";"Stanisław GRZYB - nr na liście 14";"Waldemar Andrzej MATYS - nr na liście 15";"Romuald Piotr SALATA - nr na liście 16";"Marcin Karol KRASOWSKI - nr na liście 17";"Kazimiera Zofia TUCHOWSKA - nr na liście 18";"Mariusz Janusz IMIELSKI - nr na liście 19";"Bartosz ŁASICA - nr na liście 20";"Barbara OTROCIUK - nr na liście 21";"Eugenia BUKAT - nr na liście 22";"Stanisław GNAT - nr na liście 23";"Leszek Józef SUPIERZ - nr na liście 24";"Lista nr 2 - KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ - ZPOW-601-9/19";"Adam Józef LIPIŃSKI - nr na liście 1";"Elżbieta Barbara WITEK - nr na liście 2";"Marzena Anna MACHAŁEK - nr na liście 3";"Krzysztof Jan KUBÓW - nr na liście 4";"Wojciech Michał ZUBOWSKI - nr na liście 5";"Ewa Zofia SZYMAŃSKA - nr na liście 6";"Teresa ZEMBIK - nr na liście 7";"Adam BABUŚKA - nr na liście 8";"Józef RYPIŃSKI - nr na liście 9";"Szymon Marek POGODA - nr na liście 10";"Wojciech MARCINIAK - nr na liście 11";"Jacek KARWAN - nr na liście 12";"Andrzej KREDKOWSKI - nr na liście 13";"Jadwiga Barbara BUCIUTO - nr na liście 14";"Dagmara Helena GĘBORYS - nr na liście 15";"Kamila Dorota BRZOZOWSKA - nr na liście 16";"Agnieszka Ewa BADZIŃSKA - nr na liście 17";"Aurelia Barbara SADOWSKA-KOWALSKA - nr na liście 18";"Eurydyka Maria CZYRKO - nr na liście 19";"Ewa KWIATKOWSKA - nr na liście 20";"Łukasz Franciszek URBANOWICZ - nr na liście 21";"Dawid Łukasz SARBAK - nr na liście 22";"Dorota BOJAKOWSKA - nr na liście 23";"Wojciech Paweł LESZCZYK - nr na liście 24";"Lista nr 3 - KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ - ZPOW-601-1/19";"Małgorzata Helena SEKUŁA-SZMAJDZIŃSKA - nr na liście 1";"Robert Marcin OBAZ - nr na liście 2";"Kaja FILACZYŃSKA - nr na liście 3";"Ryszard ZBRZYZNY - nr na liście 4";"Damian PIĄTEK - nr na liście 5";"Krystyna Anna BURAKOWSKA - nr na liście 6";"Piotr Jerzy PACZÓSKI - nr na liście 7";"Joanna Magdalena ORZECHOWSKA - nr na liście 8";"Paweł GRYĆ - nr na liście 9";"Rafał MIARA - nr na liście 10";"Magdalena JANKOWSKA - nr na liście 11";"Dominika KRÓLEWIECKA-WALA - nr na liście 12";"Przemysław Mikołaj MAJEWICZ - nr na liście 13";"Mikołaj Adam BIDNYK - nr na liście 14";"Piotr Rafał KOHLMAN - nr na liście 15";"Rafał Krzysztof GŁUSZKO - nr na liście 16";"Paweł Adam BACZMAŃSKI - nr na liście 17";"Edyta Katarzyna PŁANETA-SIEWIERSKA - nr na liście 18";"Leszek Kazimierz GRZYB - nr na liście 19";"Alicja RAKSZEWSKA - nr na liście 20";"Magdalena JÓŹWIK - nr na liście 21";"Inez Jolanta BRYCZKOWSKA - nr na liście 22";"Daniel Radosław KOKO - nr na liście 23";"Sławomir Adam GADEK - nr na liście 24";"Lista nr 4 - KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ - ZPOW-601-5/19";"Waldemar Arkadiusz UTECHT - nr na liście 1";"Krzysztof Piotr JASIŃSKI - nr na liście 2";"Anna Dorota POTOCKA-KACZYK - nr na liście 3";"Krzysztof Norbert MISTOŃ - nr na liście 4";"Dominik Sławomir GUDOWSKI - nr na liście 5";"Marcin Jerzy BUSTOWSKI - nr na liście 6";"Krystian Piotr SOSIŃSKI - nr na liście 7";"Remigiusz Konrad BURDZIŃSKI - nr na liście 8";"Kacper Mikołaj KORWIN-MIKKE - nr na liście 9";"Paweł Stefan PASZYN - nr na liście 10";"Jakub Edward MALICKI - nr na liście 11";"Andrzej GRYF-TOMASZEWSKI - nr na liście 12";"Małgorzata Agnieszka ŚWIERZOWSKA - nr na liście 13";"Sabina Iwona KARPIEJ - nr na liście 14";"Emilia Patrycja SOLAREK-STRUMIŃSKA - nr na liście 15";"Sebastian Jacek SPRYSAK - nr na liście 16";"Regina Elżbieta WINNICKA - nr na liście 17";"Małgorzata Olga BURDZIŃSKA - nr na liście 18";"Jarosław HOSZOWSKI - nr na liście 19";"Agnieszka Katarzyna PASZYN - nr na liście 20";"Joanna NICIEJEWSKA - nr na liście 21";"Paweł MAJEWICZ - nr na liście 22";"Lista nr 5 - KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI - ZPOW-601-6/19";"Piotr BORYS - nr na liście 1";"Zofia CZERNOW - nr na liście 2";"Robert KROPIWNICKI - nr na liście 3";"Iwona Małgorzata KRAWCZYK - nr na liście 4";"Ewa DROZD - nr na liście 5";"Jarosław Ryszard DUDKOWIAK - nr na liście 6";"Dorota BARANOWSKA - nr na liście 7";"Michał BANDER - nr na liście 8";"Konrad Jerzy SIKORA - nr na liście 9";"Konrad Antoni ROWIŃSKI - nr na liście 10";"Anna Eugenia PICHAŁA - nr na liście 11";"Ksenia Anna DOWHAŃ-DOMAŃSKA - nr na liście 12";"Beata Edyta ROLSKA - nr na liście 13";"Zbigniew GRZEŚKÓW - nr na liście 14";"Krystyna Henryka BARCIK - nr na liście 15";"Urszula MAGRYŚ - nr na liście 16";"Jakub Krzysztof JAGIEŁŁO - nr na liście 17";"Barbara Anna SKÓRZEWSKA - nr na liście 18";"Joanna Dorota STRĄCZEK - nr na liście 19";"Małgorzata Joanna SURWIŁO - nr na liście 20";"Anna BROK - nr na liście 21";"Grzegorz ZIELIŃSKI - nr na liście 22";"Mirosław GRAF - nr na liście 23";"Włodzimierz BARTKOWIAK - nr na liście 24";"Lista nr 8 - KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY - ZPOW-601-10/19";"Adam Stanisław MYRDA - nr na liście 1";"Tomasz Andrzej GABRYSIAK - nr na liście 2";"Jacek KIEŁB - nr na liście 3";"Piotr Jan MIEDZIŃSKI - nr na liście 4";"Kazimierz JANIK - nr na liście 5";"Beata CASTAÑEDA TRUJILLO - nr na liście 6";"Piotr Kazimierz WANDYCZ - nr na liście 7";"Irena Ewa SZEFFS - nr na liście 8";"Rafał Krzysztof SALA - nr na liście 9";"Krzysztof Mirosław LEWICKI - nr na liście 10";"Aleksandra Marta TOBIASZ - nr na liście 11";"Maciej Jan CIEŚLA - nr na liście 12";"Emilia Janina SOBIESKA - nr na liście 13";"Artur Waldemar ZIELIŃSKI - nr na liście 14";"Dariusz Andrzej CZAJA - nr na liście 15";"Justyna Magdalena FOREMNA - nr na liście 16";"Bartosz Seweryn KUŚWIK - nr na liście 17";"Katarzyna Aneta GRZELAK - nr na liście 18";"Krzysztof Walery WITKOWSKI - nr na liście 19";"Jolanta Elżbieta KUSTROWSKA - nr na liście 20";"Stefan Adam ZAWIERUCHA - nr na liście 21";"Katarzyna Paula TYMIŃSKA - nr na liście 22";"Jadwiga Wacława SAŁADUCHA - nr na liście 23";"Kamil Norbert POLAK-SALOMON - nr na liście 24"
"b359-bf5e-ef51-d25b-de73-9f94-e611-ff0c";"020301";"1";"18";"miasto";"stały";"Przedszkole Publiczne nr 20, ul. Herkulesa 4, 67-200 Głogów";"m. Głogów";"głogowski";"dolnośląskie";"1700";"1777";"548";"1152";"0";"5";"0";"0";"0";"0";"0";"0";"0";"1151";"0";"5";"1146";"9";"5";"4";"0";"1137";"59";"15";"10";"10";"0";"1";"11";"1";"1";"0";"1";"1";"1";"1";"1";"0";"1";"0";"0";"1";"1";"2";"0";"0";"0";"482";"90";"60";"6";"8";"275";"9";"2";"3";"1";"2";"3";"4";"0";"0";"0";"2";"7";"1";"2";"4";"3";"0";"0";"0";"212";"98";"1";"3";"26";"54";"4";"1";"1";"2";"0";"0";"0";"0";"0";"3";"0";"0";"4";"0";"2";"0";"6";"0";"7";"49";"17";"11";"5";"0";"2";"2";"0";"1";"6";"0";"0";"0";"0";"1";"1";"0";"1";"0";"0";"0";"0";"2";"303";"59";"2";"9";"5";"171";"42";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"8";"1";"0";"1";"32";"11";"0";"1";"0";"0";"3";"0";"1";"0";"0";"0";"0";"2";"1";"6";"1";"0";"2";"1";"0";"0";"1";"1";"1"
"896c-c4e1-5f0d-34eb-3608-05e4-9795-6f44";"020301";"1";"19";"miasto";"stały";"Przedszkole Publiczne nr 20, ul. Herkulesa 4, 67-200 Głogów";"m. Głogów";"głogowski";"dolnośląskie";"1599";"1777";"468";"1131";"1";"5";"0";"0";"0";"0";"0";"0";"0";"1131";"0";"0";"1131";"5";"2";"3";"0";"1126";"47";"13";"8";"3";"1";"0";"10";"2";"0";"0";"1";"3";"0";"4";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"487";"72";"62";"3";"10";"311";"5";"0";"0";"0";"3";"0";"2";"1";"0";"1";"0";"7";"0";"3";"4";"0";"0";"1";"2";"186";"95";"1";"4";"14";"44";"4";"0";"0";"0";"0";"2";"3";"0";"1";"4";"0";"0";"4";"0";"0";"1";"6";"2";"1";"47";"18";"4";"4";"0";"0";"0";"3";"0";"10";"0";"1";"0";"0";"0";"0";"0";"1";"2";"1";"0";"1";"2";"341";"49";"4";"3";"4";"201";"71";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"1";"4";"1";"0";"1";"18";"7";"0";"0";"0";"1";"1";"2";"1";"0";"0";"1";"0";"0";"0";"4";"0";"0";"0";"0";"1";"0";"0";"0";"0"
"4eca-7fc2-268b-9803-7b9d-8251-458e-199e";"020301";"1";"20";"miasto";"stały";"Szkoła Podstawowa nr 7, ul. Ignacego Daszyńskiego 11, 67-200 Głogów";"m. Głogów";"głogowski";"dolnośląskie";"1800";"1952";"618";"1182";"1";"5";"0";"0";"0";"0";"0";"0";"0";"1182";"0";"0";"1182";"10";"9";"1";"0";"1172";"41";"11";"8";"4";"1";"0";"10";"0";"0";"3";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"523";"80";"76";"3";"4";"318";"11";"2";"2";"0";"1";"2";"1";"0";"1";"1";"2";"4";"0";"0";"5";"2";"1";"5";"2";"218";"116";"5";"12";"11";"39";"8";"1";"0";"0";"1";"0";"0";"0";"0";"3";"0";"0";"4";"1";"2";"0";"12";"0";"3";"53";"15";"8";"5";"0";"2";"1";"2";"2";"11";"1";"2";"0";"0";"1";"1";"0";"1";"1";"0";"0";"0";"0";"317";"48";"1";"8";"2";"188";"57";"1";"0";"0";"0";"1";"3";"2";"1";"0";"0";"0";"1";"0";"0";"3";"0";"0";"1";"20";"6";"0";"2";"0";"1";"2";"1";"0";"0";"0";"1";"1";"1";"0";"4";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"42c8-274f-d3a5-3f47-9552-9196-b5ad-ecd9";"020301";"1";"21";"miasto";"stały";"Przedszkole Publiczne nr 7, ul. Stanisława Moniuszki 4a, 67-200 Głogów";"m. Głogów";"głogowski";"dolnośląskie";"1200";"1253";"554";"646";"0";"4";"0";"0";"0";"0";"0";"0";"0";"646";"0";"0";"646";"6";"3";"3";"0";"640";"36";"5";"5";"6";"2";"1";"4";"2";"1";"1";"2";"1";"1";"1";"0";"0";"0";"1";"2";"0";"0";"0";"0";"1";"0";"283";"45";"22";"1";"8";"181";"4";"1";"1";"0";"2";"4";"2";"0";"0";"1";"0";"3";"0";"0";"6";"0";"0";"1";"1";"117";"40";"0";"1";"12";"31";"2";"0";"4";"1";"2";"0";"1";"1";"0";"1";"0";"0";"4";"1";"1";"1";"8";"0";"6";"25";"6";"2";"6";"0";"0";"0";"2";"1";"4";"1";"0";"0";"0";"0";"1";"0";"1";"0";"0";"1";"0";"0";"156";"31";"1";"1";"0";"86";"26";"1";"1";"0";"0";"0";"4";"1";"0";"0";"0";"0";"0";"1";"0";"3";"0";"0";"0";"23";"8";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"1";"0";"7";"1";"0";"0";"0";"0";"1";"0";"0";"3"
"6d3b-01c1-8267-9e44-17ce-5b14-69b3-da43";"020301";"1";"22";"miasto";"stały";"Szkoła Podstawowa nr 7, ul. Ignacego Daszyńskiego 11, 67-200 Głogów";"m. Głogów";"głogowski";"dolnośląskie";"1694";"1809";"596";"1098";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1098";"0";"0";"1098";"13";"7";"6";"0";"1085";"34";"3";"4";"4";"4";"0";"10";"1";"0";"0";"0";"2";"0";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"2";"1";"506";"79";"59";"1";"8";"308";"13";"0";"2";"3";"2";"0";"2";"2";"1";"0";"3";"11";"3";"0";"0";"0";"1";"3";"5";"200";"74";"0";"6";"16";"59";"0";"0";"2";"1";"2";"3";"0";"0";"2";"4";"0";"0";"7";"0";"0";"1";"18";"0";"5";"57";"14";"13";"2";"2";"2";"0";"0";"1";"14";"0";"1";"0";"0";"1";"0";"0";"3";"1";"0";"0";"0";"3";"259";"51";"0";"4";"1";"144";"51";"0";"0";"1";"0";"0";"0";"1";"0";"0";"1";"2";"0";"0";"0";"2";"1";"0";"0";"29";"6";"0";"0";"3";"0";"0";"0";"1";"0";"0";"0";"1";"2";"2";"10";"1";"0";"0";"0";"0";"0";"0";"1";"2"
"a509-5122-8d86-343d-5d90-c1a2-5b09-95cd";"020301";"1";"23";"miasto";"stały";"Zespół Placówek Szkolno-Wychowawczych, ul. Sportowa 1, 67-200 Głogów";"m. Głogów";"głogowski";"dolnośląskie";"1086";"1228";"311";"775";"1";"2";"0";"0";"0";"0";"0";"0";"0";"775";"0";"0";"775";"3";"3";"0";"0";"772";"45";"9";"8";"7";"0";"2";"11";"1";"0";"0";"1";"0";"2";"1";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"1";"312";"42";"27";"1";"7";"213";"6";"1";"1";"0";"1";"0";"5";"0";"0";"0";"0";"0";"0";"0";"2";"1";"0";"3";"2";"143";"65";"3";"7";"6";"41";"0";"0";"1";"2";"1";"1";"1";"1";"0";"1";"0";"0";"5";"0";"2";"0";"4";"0";"2";"28";"9";"5";"4";"0";"1";"2";"0";"0";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"225";"36";"1";"10";"3";"124";"42";"1";"0";"2";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"2";"0";"0";"1";"19";"8";"1";"0";"0";"0";"0";"1";"1";"0";"0";"1";"0";"2";"1";"0";"0";"0";"2";"0";"0";"1";"0";"0";"1"
"1f74-954a-f9fe-2a62-b9df-36a1-364c-48fa";"020301";"1";"24";"miasto";"stały";"Szkoła Podstawowa nr 9, ul. Mieczysława Niedziałkowskiego 10, 67-200 Głogów";"m. Głogów";"głogowski";"dolnośląskie";"1293";"1411";"475";"818";"1";"3";"1";"1";"0";"0";"0";"0";"1";"819";"1";"0";"819";"6";"2";"4";"0";"813";"24";"1";"2";"1";"2";"0";"5";"2";"1";"2";"0";"0";"0";"1";"2";"2";"0";"0";"0";"0";"0";"1";"1";"1";"0";"346";"66";"46";"3";"3";"196";"4";"0";"0";"1";"1";"1";"1";"0";"3";"1";"1";"12";"0";"2";"1";"2";"0";"0";"2";"132";"72";"0";"1";"8";"28";"0";"0";"0";"1";"2";"0";"2";"0";"0";"0";"0";"0";"2";"0";"0";"1";"12";"3";"0";"38";"17";"2";"6";"3";"0";"3";"2";"0";"2";"0";"0";"0";"0";"1";"0";"0";"0";"0";"2";"0";"0";"0";"253";"38";"1";"4";"0";"136";"51";"2";"2";"1";"0";"0";"1";"1";"2";"0";"0";"1";"2";"1";"0";"7";"1";"0";"2";"20";"6";"0";"1";"0";"1";"1";"1";"0";"0";"0";"1";"0";"1";"0";"4";"0";"1";"0";"1";"0";"2";"0";"0";"0"
"4fb5-f600-990b-c19b-a2ff-52fd-ab25-2caa";"020301";"1";"25";"miasto";"stały";"Miejskie Centrum Wspierania Rodziny, ul. Folwarczna 7, 67-200 Głogów";"m. Głogów";"głogowski";"dolnośląskie";"798";"924";"145";"653";"1";"0";"0";"0";"0";"0";"0";"0";"0";"653";"0";"0";"653";"1";"1";"0";"0";"652";"39";"6";"5";"2";"2";"0";"14";"0";"0";"5";"1";"0";"0";"1";"0";"1";"0";"0";"1";"0";"1";"0";"0";"0";"0";"233";"48";"36";"1";"6";"122";"1";"0";"0";"1";"0";"0";"1";"0";"0";"0";"1";"9";"0";"0";"3";"0";"0";"2";"2";"134";"68";"2";"9";"8";"28";"1";"1";"0";"0";"0";"0";"0";"1";"1";"4";"0";"0";"1";"0";"0";"1";"5";"0";"4";"37";"12";"7";"4";"1";"0";"2";"0";"0";"5";"0";"1";"0";"1";"0";"1";"0";"0";"1";"0";"0";"0";"2";"199";"45";"4";"7";"4";"98";"33";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0";"2";"10";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"1";"0";"1";"0";"0"
"294f-82cf-1386-7a7e-b55c-3342-9fb9-b96d";"020301";"1";"26";"miasto";"stały";"Szkoła Podstawowa nr 13, ul. Akacjowa 10, 67-200 Głogów";"m. Głogów";"głogowski";"dolnośląskie";"1098";"1210";"404";"694";"1";"4";"0";"0";"0";"0";"0";"0";"0";"694";"0";"0";"694";"7";"5";"2";"0";"687";"34";"7";"5";"3";"4";"0";"10";"0";"0";"0";"0";"1";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"327";"60";"33";"1";"8";"200";"7";"1";"0";"2";"0";"1";"1";"0";"0";"1";"4";"2";"0";"1";"2";"0";"0";"0";"3";"85";"52";"1";"0";"5";"12";"0";"0";"0";"0";"1";"1";"0";"0";"0";"2";"2";"0";"1";"0";"1";"0";"4";"2";"1";"48";"10";"6";"4";"1";"2";"3";"3";"1";"11";"1";"1";"1";"2";"0";"0";"0";"1";"0";"0";"0";"1";"0";"169";"24";"3";"2";"0";"118";"19";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"24";"11";"0";"1";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"1";"5";"0";"0";"0";"1";"1";"0";"0";"1";"1"
"df9f-4837-534e-2364-1b61-ed62-7402-f935";"020301";"1";"27";"miasto";"stały";"Szkoła Podstawowa nr 14, ul. Królewska 12, 67-200 Głogów";"m. Głogów";"głogowski";"dolnośląskie";"1999";"2122";"632";"1367";"0";"6";"0";"0";"0";"0";"0";"0";"0";"1367";"0";"0";"1367";"10";"4";"6";"0";"1357";"55";"12";"4";"10";"5";"1";"7";"3";"0";"1";"0";"1";"0";"2";"0";"2";"2";"0";"1";"0";"1";"2";"1";"0";"0";"611";"114";"61";"5";"12";"391";"8";"0";"2";"1";"0";"1";"1";"0";"0";"0";"1";"7";"3";"1";"0";"1";"0";"1";"1";"221";"92";"2";"13";"20";"66";"0";"2";"1";"1";"1";"3";"0";"0";"0";"0";"0";"0";"3";"1";"0";"4";"6";"1";"5";"85";"26";"15";"11";"2";"1";"3";"3";"1";"12";"0";"0";"0";"0";"0";"0";"1";"3";"2";"2";"2";"1";"0";"353";"75";"2";"8";"3";"202";"54";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"3";"0";"0";"1";"32";"11";"0";"2";"0";"0";"1";"2";"3";"1";"0";"0";"1";"0";"0";"5";"0";"0";"1";"0";"0";"2";"0";"1";"2"
"5d8a-fb7a-e046-09d2-f515-832b-c832-1730";"020301";"1";"28";"miasto";"stały";"Przedszkole Publiczne nr 17, ul. Królewska 14, 67-200 Głogów";"m. Głogów";"głogowski";"dolnośląskie";"401";"457";"74";"327";"0";"1";"0";"0";"0";"0";"0";"0";"0";"327";"0";"0";"327";"4";"2";"2";"0";"323";"21";"3";"4";"2";"4";"1";"2";"0";"1";"0";"0";"1";"0";"1";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"105";"16";"20";"2";"2";"58";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"2";"0";"1";"0";"0";"2";"60";"26";"2";"0";"3";"21";"0";"2";"1";"0";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"3";"0";"0";"14";"5";"2";"2";"0";"0";"1";"1";"1";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"119";"33";"0";"5";"0";"49";"29";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"2";"0";"0";"0";"4";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0"
"aecf-65fc-82c4-4e6e-0354-4fe0-6f8c-7569";"020301";"1";"29";"miasto";"stały";"Szkoła Podstawowa nr 3, Plac Mieszka I 22, 67-200 Głogów";"m. Głogów";"głogowski";"dolnośląskie";"1699";"1840";"511";"1188";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1188";"0";"0";"1188";"13";"9";"4";"0";"1175";"58";"9";"11";"4";"1";"2";"21";"1";"1";"0";"1";"2";"1";"3";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"533";"99";"65";"5";"3";"332";"5";"0";"1";"0";"2";"1";"7";"0";"0";"1";"1";"3";"1";"1";"1";"2";"0";"2";"1";"211";"76";"2";"8";"16";"87";"0";"0";"0";"0";"1";"0";"0";"0";"0";"5";"1";"0";"7";"0";"0";"0";"4";"0";"4";"53";"21";"5";"4";"1";"1";"0";"0";"0";"10";"0";"0";"3";"3";"1";"0";"0";"0";"2";"0";"1";"0";"1";"295";"44";"2";"4";"0";"173";"58";"0";"0";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"1";"0";"9";"0";"0";"1";"25";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"2";"11";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"e709-125a-a159-4a4a-862b-b055-12c0-8c13";"020301";"1";"30";"miasto";"stały";"Szkoła Podstawowa nr 3, Plac Mieszka I 22, 67-200 Głogów";"m. Głogów";"głogowski";"dolnośląskie";"1195";"1338";"369";"826";"0";"4";"0";"0";"0";"0";"0";"0";"0";"826";"0";"0";"826";"9";"8";"1";"0";"817";"29";"6";"6";"1";"1";"0";"8";"1";"0";"1";"0";"0";"1";"0";"2";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"343";"48";"18";"4";"2";"243";"4";"1";"1";"0";"1";"1";"3";"0";"0";"0";"0";"8";"2";"0";"0";"0";"0";"3";"4";"151";"55";"0";"10";"6";"35";"1";"1";"3";"0";"0";"0";"2";"0";"0";"7";"0";"0";"7";"0";"0";"0";"23";"0";"1";"41";"9";"6";"10";"1";"0";"2";"0";"0";"8";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"3";"232";"38";"2";"5";"0";"139";"39";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"6";"0";"0";"0";"21";"5";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"10";"1";"0";"0";"0";"0";"2";"1";"0";"0"
"d8d1-5435-ef3b-9d41-a279-4c7f-5d3e-ce6b";"020301";"1";"31";"miasto";"stały";"Szkoła Podstawowa nr 3, Plac Mieszka I 22, 67-200 Głogów";"m. Głogów";"głogowski";"dolnośląskie";"1200";"1251";"475";"725";"0";"2";"0";"0";"0";"0";"0";"0";"0";"725";"0";"0";"725";"9";"6";"3";"0";"716";"40";"6";"1";"1";"5";"0";"10";"0";"1";"0";"0";"2";"3";"2";"3";"1";"0";"3";"2";"0";"0";"0";"0";"0";"0";"297";"25";"27";"3";"7";"217";"1";"1";"0";"1";"2";"1";"2";"2";"2";"0";"0";"2";"0";"1";"2";"0";"0";"1";"0";"133";"63";"4";"3";"10";"25";"1";"1";"2";"0";"1";"2";"1";"0";"0";"0";"0";"0";"2";"1";"2";"0";"7";"0";"8";"55";"15";"8";"8";"0";"1";"1";"2";"1";"7";"2";"3";"0";"2";"0";"0";"0";"1";"2";"0";"0";"1";"1";"166";"34";"2";"3";"1";"97";"15";"2";"0";"0";"0";"0";"1";"0";"1";"0";"1";"2";"1";"0";"0";"2";"1";"0";"3";"25";"10";"0";"0";"0";"0";"1";"0";"1";"0";"1";"0";"0";"1";"0";"10";"1";"0";"0";"0";"0";"0";"0";"0";"0"
