"Kod TERYT";"Rodzaj jednostki";"Gmina";"Powiat";"Województwo";"Komisje obwodowe otrzymały kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów z różnych list";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok nazwiska kandydata na liście, której rejestracja została unieważniona";"Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów";"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI - ZPOW-601-6/19";"Kamila GASIUK-PIHOWICZ - nr na liście 1";"Czesław MROCZEK - nr na liście 2";"Krzysztof Andrzej CHABERSKI - nr na liście 3";"Mariusz Piotr POPIELARZ - nr na liście 4";"Jarosław GRENDA - nr na liście 5";"Zbigniew KAMIŃSKI - nr na liście 6";"Alicja Emilia CICHOŃ - nr na liście 7";"Wiesław Andrzej KALICKI - nr na liście 8";"Daniel Rafał RYJEWSKI - nr na liście 9";"Dariusz Leon ŻOCHOWSKI - nr na liście 10";"Ryszard DZIADAK - nr na liście 11";"Grzegorz Stefan KOBYLIŃSKI - nr na liście 12";"Bożena SAWICKA - nr na liście 13";"Robert SOBIECH - nr na liście 14";"Klaudia PRUSACZYK - nr na liście 15";"Bartosz Kamil TRUSZKOWSKI - nr na liście 16";"Mateusz OBŁUDKA - nr na liście 17";"Agnieszka Joanna WNOROWSKA - nr na liście 18";"Maciej Mirosław WÓJCIK - nr na liście 19";"Dorota JASTRZĘBSKA - nr na liście 20";"Katarzyna FALKOWSKA - nr na liście 21";"Emilia KOZIOŁ - nr na liście 22";"Marta KAWKA - nr na liście 23";"Sybilla Stanisława DANILUK - nr na liście 24";"KOMITET WYBORCZY AKCJA ZAWIEDZIONYCH EMERYTÓW RENCISTÓW - ZPOW-601-21/19";"Adam Adolf BEDNARCZYK - nr na liście 1";"Arkadiusz Kazimierz CZAK - nr na liście 2";"Janusz Adam JAREMKO - nr na liście 3";"Zbigniew Marian KILUK - nr na liście 4";"Ewa Helena STOLARZ - nr na liście 5";"Katarzyna Lidia SZAŁAŃSKA - nr na liście 6";"Joanna FIAŁKOWSKA - nr na liście 7";"Daniela Feliksa PACHNICKA - nr na liście 8";"Anna MACION - nr na liście 9";"Małgorzata Maria PIEKUT - nr na liście 10";"Robert Jan FABIANOWICZ - nr na liście 11";"Artur TETKOWSKI - nr na liście 12";"Zbigniew SMULEWICZ - nr na liście 13";"Andrzej FABIANOWICZ - nr na liście 14";"Krystyna Elżbieta TRYBUŁA - nr na liście 15";"Aleksandra Tatiana SZADZIEWSKA - nr na liście 16";"Genowefa GALAS - nr na liście 17";"Anna Maria PIEKARSKA - nr na liście 18";"Łukasz Bogumił KORWIN - nr na liście 19";"Sebastian WYRZYKOWSKI - nr na liście 20";"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ - ZPOW-601-5/19";"Krzysztof TOŁWIŃSKI - nr na liście 1";"Jakub GĄGOL - nr na liście 2";"Dariusz Piotr PASTOR - nr na liście 3";"Edyta RADZIKOWSKA - nr na liście 4";"Krzysztof MULAWA - nr na liście 5";"Roman Ryszard SKŁADANOWSKI - nr na liście 6";"Anna KRUPIŃSKA - nr na liście 7";"Ewa DŁUSKA-REDES - nr na liście 8";"Paweł Wojciech WIĘCKOWSKI - nr na liście 9";"Izabela REDUCH - nr na liście 10";"Rafał Piotr WIELĄDEK - nr na liście 11";"Mariusz WOŹNIAK - nr na liście 12";"Marek JASIŃSKI - nr na liście 13";"Hanna SOCHARSKA - nr na liście 14";"Ada KASJANIUK - nr na liście 15";"Paweł BALA - nr na liście 16";"Anna USIĄDEK - nr na liście 17";"Grzegorz IGNACIUK - nr na liście 18";"Maria TOBIASZ - nr na liście 19";"Marcin Daniel KRASSOWSKI - nr na liście 20";"Bartłomiej Beniamin BRYK - nr na liście 21";"Jakub Andrzej ŻMUDZIŃSKI - nr na liście 22";"Michał HARASIM - nr na liście 23";"Beata Edyta JOŃCZYK - nr na liście 24";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE - ZPOW-601-19/19";"Marek Wacław SAWICKI - nr na liście 1";"Krzysztof Wawrzyniec BORKOWSKI - nr na liście 2";"Beata JÓŹWIAK - nr na liście 3";"Rafał Józef KOWALCZYK - nr na liście 4";"Dariusz Zbigniew STOPA - nr na liście 5";"Paweł Rafał NATKOWSKI - nr na liście 6";"Marian KRUPIŃSKI - nr na liście 7";"Stanisław JASTRZĘBSKI - nr na liście 8";"Marek CHCIAŁOWSKI - nr na liście 9";"Bartłomiej Jarosław BODIO - nr na liście 10";"Anna TARKOWSKA - nr na liście 11";"Dorota CZYŻ - nr na liście 12";"Mariusz KOZERA - nr na liście 13";"Justyna ZEMBROWSKA - nr na liście 14";"Lidia SOPEL-SEREJA - nr na liście 15";"Kamil NALEWKA - nr na liście 16";"Marcin ZAWISTOWSKI - nr na liście 17";"Ewa SZURNICKA - nr na liście 18";"Beata Marta KACZYŃSKA - nr na liście 19";"Krystian KANIA - nr na liście 20";"Magdalena Maria SAŁATA - nr na liście 21";"Cezary KOŁODZIEJSKI - nr na liście 22";"Hanna Bożenna KELLEHER - nr na liście 23";"Michał POSTEK - nr na liście 24";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ - ZPOW-601-9/19";"Krzysztof Józef TCHÓRZEWSKI - nr na liście 1";"Henryk KOWALCZYK - nr na liście 2";"Arkadiusz CZARTORYSKI - nr na liście 3";"Marek Tadeusz ZAGÓRSKI - nr na liście 4";"Teresa Anna WARGOCKA - nr na liście 5";"Grzegorz Adam WOŹNIAK - nr na liście 6";"Anna Maria SIARKOWSKA - nr na liście 7";"Maciej GÓRSKI - nr na liście 8";"Dorota SKRZYPEK - nr na liście 9";"Jerzy ŻUKOWSKI - nr na liście 10";"Bartosz PAWELCZYK - nr na liście 11";"Marek Łukasz GROMADZKI - nr na liście 12";"Bartłomiej KURKUS - nr na liście 13";"Iwona Teresa KUROWSKA - nr na liście 14";"Bartłomiej Tomasz PIEŃKOWSKI - nr na liście 15";"Barbara ROGALSKA - nr na liście 16";"Grzegorz MAKOWIECKI - nr na liście 17";"Anna KASZUBA - nr na liście 18";"Anna Agnieszka ŚNIADACH - nr na liście 19";"Ewa Grażyna RUNO - nr na liście 20";"Zygmunt Czesław ŻYLUK - nr na liście 21";"Urszula Maria HAWRYLUK - nr na liście 22";"Agnieszka GAŚ - nr na liście 23";"Daniel George MILEWSKI - nr na liście 24";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ - ZPOW-601-1/19";"Dorota Zofia OLKO - nr na liście 1";"Anna PIASECKA - nr na liście 2";"Maria Magdalena PARZYCHOWSKA-KURPIEWSKA - nr na liście 3";"Michał Aleksander SKRZYNIARZ - nr na liście 4";"Tomasz Robert KARDACZ - nr na liście 5";"Jacek Piotr KUŹNIARSKI - nr na liście 6";"Izabela Aldona TRZPIL - nr na liście 7";"Beata ZYGMUNT - nr na liście 8";"Radosław KOMOR - nr na liście 9";"Maciej KARWOWSKI - nr na liście 10";"Maria Aleksandra PAWLAK - nr na liście 11";"Maciej Tadeusz PRANDOTA - nr na liście 12";"Krzysztof GROCHOWSKI - nr na liście 13";"Tomasz Sebastian OLEKSY - nr na liście 14";"Grzegorz LIS - nr na liście 15";"Justyna Helena KASPAREK - nr na liście 16";"Małgorzata Joanna ADAMCZYK - nr na liście 17";"Rafał CHOJECKI - nr na liście 18";"Małgorzata Olga WOJTOWICZ - nr na liście 19";"Marta GASTOŁ - nr na liście 20";"Tomasz Andrzej PNIEWSKI - nr na liście 21";"Delfina Maria HASZCZYŃSKA - nr na liście 22";"Grzegorz GUZ - nr na liście 23";"Henryk Krzysztof KRASUCKI - nr na liście 24";"KOMITET WYBORCZY WYBORCÓW KOALICJA BEZPARTYJNI I SAMORZĄDOWCY - ZPOW-601-10/19";"Marek Aleksander CZARNECKI - nr na liście 1";"Urszula Elżbieta KOWALCZYK - nr na liście 2";"Krzysztof GAJOWNICZEK - nr na liście 3";"Rafał Radosław STARZYŃSKI - nr na liście 4";"Justyna Joanna KĘPA - nr na liście 5";"Mariusz LENDA - nr na liście 6";"Adam BODZAN - nr na liście 7";"Ewa SZYDŁOWSKA - nr na liście 8";"Alfred Franciszek ROBAK - nr na liście 9";"Dominik CZARNOCKI - nr na liście 10";"Urszula DEPTUŁA - nr na liście 11";"Kamil PIÓRKOWSKI - nr na liście 12";"Mirosław BUJALSKI - nr na liście 13";"Marianna GÓRSKA - nr na liście 14";"Grzegorz Stanisław MARCHEWKA - nr na liście 15";"Marzena PRZEŹDZIECKA - nr na liście 16";"Jarosław Krzysztof ZYŚK - nr na liście 17";"Dariusz Paweł KISIELIŃSKI - nr na liście 18";"Ewa WYSMUŁEK - nr na liście 19";"Andrzej Paweł RYŚ - nr na liście 20";"Paulina Beata ROBAK - nr na liście 21";"Szymon RYTEL - nr na liście 22";"Małgorzata Halina GOŁACKA - nr na liście 23";"Andrzej Zbigniew NASTAŁA - nr na liście 24";"Liczba obwodów"
"140312";"gmina wiejska";"gm. Trojanów";"garwoliński";"mazowieckie";5211;5840;1559;3652;4;16;0;0;0;0;0;0;0;3652;0;0;3652;41;27;14;0;3611;159;103;13;5;5;3;1;6;1;1;3;0;0;5;3;1;0;0;0;1;1;1;2;3;1;6;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;168;81;10;4;6;10;2;7;2;4;2;0;7;2;0;1;0;1;0;19;1;1;0;2;6;336;72;82;4;13;0;2;3;2;104;3;0;1;1;5;7;1;3;1;3;21;3;2;0;3;2795;106;1523;11;17;11;910;20;13;12;16;4;1;3;102;2;2;3;6;2;0;0;1;8;22;125;59;17;16;1;0;1;5;4;1;4;2;2;2;1;5;0;0;0;0;0;1;1;1;2;22;7;3;1;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;7;7
"140313";"gmina wiejska";"gm. Wilga";"garwoliński";"mazowieckie";3758;4282;1213;2545;0;8;0;0;0;0;0;0;0;2545;0;0;2545;27;12;15;0;2518;304;229;17;1;4;2;2;11;2;3;2;1;1;6;3;2;0;3;0;2;5;0;5;1;2;8;1;0;0;4;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;152;63;5;6;7;8;1;7;1;9;2;4;15;3;0;1;0;0;0;5;0;1;5;3;6;369;136;32;7;5;4;3;1;2;146;1;7;1;3;3;6;3;0;0;0;3;3;1;0;2;1481;245;163;32;14;20;651;22;7;16;5;3;10;8;171;4;9;4;4;2;2;2;3;6;78;162;76;24;8;2;1;3;5;2;1;4;6;0;3;3;6;1;4;2;2;1;2;0;4;2;42;8;8;0;5;3;0;0;1;0;0;0;0;0;2;0;2;0;0;1;0;1;2;0;9;5
"140314";"gmina miejsko-wiejska";"gm. Żelechów";"garwoliński";"mazowieckie";6040;6531;2030;4010;5;13;0;0;0;0;0;0;0;4010;0;0;4010;60;31;29;0;3950;255;171;29;2;1;1;2;6;2;3;8;1;1;2;5;1;1;0;0;1;0;1;4;6;7;9;1;0;0;0;0;1;2;0;1;3;0;0;0;1;0;0;0;0;0;0;188;81;6;7;6;8;2;13;4;3;3;2;17;3;2;1;2;1;2;8;1;2;1;1;12;399;90;38;5;6;2;4;3;0;73;2;2;3;1;2;12;3;0;0;1;148;1;1;0;2;2896;314;340;27;29;15;1650;45;17;9;19;8;5;6;196;6;13;8;8;2;3;2;8;19;147;150;77;25;5;2;0;2;3;1;0;1;4;1;3;9;3;1;3;2;1;2;1;1;2;1;53;8;5;2;2;0;1;0;4;3;0;0;2;1;0;4;4;0;0;1;2;0;0;1;13;6
"141001";"gmina wiejska";"gm. Huszlew";"łosicki";"mazowieckie";2014;2230;676;1337;2;6;0;0;0;0;0;0;0;1338;0;0;1338;14;9;5;0;1324;31;21;2;0;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;27;6;1;4;1;0;3;0;1;3;1;2;0;0;1;0;0;11;0;1;0;0;2;4;126;75;33;2;1;3;0;1;1;0;1;2;1;1;0;0;1;0;0;0;0;3;0;0;1;1068;225;54;4;6;14;3;15;2;4;1;0;652;4;2;3;2;1;2;0;3;2;4;6;59;27;12;2;1;0;4;1;0;0;0;1;1;0;0;3;0;0;0;1;0;0;0;0;1;0;4;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4
"141002";"gmina miejsko-wiejska";"gm. Łosice";"łosicki";"mazowieckie";8086;8797;2986;5100;4;45;0;0;0;0;0;0;0;5100;0;0;5100;48;23;25;0;5052;485;326;28;7;2;3;10;9;4;4;1;0;5;5;3;2;3;1;1;2;4;0;5;3;57;16;6;0;0;1;2;0;0;0;3;1;0;0;0;0;0;1;0;0;1;1;358;137;9;13;24;4;1;10;3;5;5;2;10;3;0;8;3;1;98;5;1;1;3;7;5;690;292;246;19;7;20;4;2;1;1;0;56;3;5;0;0;6;1;4;5;1;8;2;0;7;3055;1321;242;29;30;14;15;69;21;13;7;4;404;18;10;7;6;8;10;2;3;9;16;12;785;394;101;25;25;4;194;1;1;3;2;4;0;0;0;11;3;2;5;4;1;2;2;0;1;3;54;17;5;4;0;1;0;0;14;0;1;1;1;0;3;1;1;0;0;0;3;1;0;0;1;9
"141003";"gmina wiejska";"gm. Olszanka";"łosicki";"mazowieckie";2082;2359;539;1543;5;5;0;0;0;0;0;0;0;1543;0;0;1543;16;13;3;0;1527;29;23;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;141;42;2;1;3;1;3;1;0;0;0;0;1;0;0;1;0;0;85;0;0;0;0;1;0;167;63;69;5;2;9;0;1;1;1;0;8;2;0;0;0;3;0;0;0;0;0;0;1;2;1139;443;57;11;14;5;6;12;9;5;2;3;419;1;1;3;2;3;4;1;0;1;5;3;129;42;16;4;0;2;7;0;1;1;0;1;3;0;1;1;1;0;0;0;0;0;0;2;1;1;8;2;0;0;0;0;0;0;2;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;4
"141004";"gmina wiejska";"gm. Platerów";"łosicki";"mazowieckie";3562;3912;1508;2054;0;19;0;0;0;0;0;0;0;2054;0;0;2054;36;19;17;0;2018;100;78;7;3;0;1;1;1;0;1;1;0;3;0;0;2;0;0;0;0;0;0;1;1;0;12;4;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;1;3;0;112;45;9;1;6;5;0;2;2;4;5;0;4;3;2;2;1;0;14;2;1;1;0;1;2;385;200;110;9;2;7;0;2;0;2;1;32;1;2;0;0;5;0;2;2;0;2;0;2;4;1293;643;173;15;21;19;11;23;15;8;11;5;164;13;3;3;5;2;4;2;3;11;13;8;118;99;45;7;0;1;18;1;1;5;0;2;1;0;0;1;2;2;3;3;0;2;0;0;2;3;17;1;2;1;0;1;0;0;8;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;7
"141005";"gmina wiejska";"gm. Sarnaki";"łosicki";"mazowieckie";3634;3863;1419;2215;4;37;1;1;0;0;0;0;1;2216;1;0;2216;33;21;12;0;2183;167;137;6;1;0;2;2;4;3;2;0;0;1;0;0;0;1;0;0;1;0;0;1;0;6;5;0;0;0;0;2;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;153;92;7;2;5;2;1;5;0;5;4;3;2;3;0;0;3;2;7;0;1;0;1;2;6;332;178;77;14;6;2;2;6;3;0;2;7;5;4;0;1;3;2;0;3;1;7;3;1;5;1384;741;205;21;19;18;12;68;14;25;9;5;100;12;9;1;5;2;12;1;2;2;13;9;79;117;51;18;6;2;12;3;1;4;1;1;3;1;2;3;0;1;0;0;1;0;0;1;1;5;25;9;2;2;0;1;0;1;6;2;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;4
"141006";"gmina wiejska";"gm. Stara Kornica";"łosicki";"mazowieckie";3534;3843;1360;2174;5;11;1;1;1;0;0;0;0;2174;0;0;2174;40;25;15;0;2134;112;94;0;0;1;1;3;3;0;1;0;0;2;0;0;0;0;0;0;0;0;2;0;0;5;7;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;2;172;69;8;5;9;4;1;7;2;1;2;3;8;4;3;6;1;1;28;0;1;0;1;3;5;159;92;29;6;4;2;0;0;2;0;0;5;4;0;0;0;1;1;0;2;3;1;1;2;4;1537;607;154;22;19;10;7;54;26;9;1;2;436;4;2;1;9;1;6;2;5;14;17;8;121;56;13;4;2;3;22;0;0;2;1;3;0;1;0;2;1;0;0;0;1;0;0;0;0;1;91;2;1;0;0;0;2;0;80;0;1;0;0;1;1;0;1;1;0;0;0;0;0;0;1;5
"141101";"gmina miejska";"m. Maków Mazowiecki";"makowski";"mazowieckie";7073;7909;2598;4475;7;26;0;0;0;0;0;0;0;4475;0;0;4475;39;28;11;0;4436;764;376;15;7;6;0;9;13;4;1;1;206;3;3;1;1;0;104;1;0;4;3;2;3;1;19;10;1;0;0;2;0;0;1;0;0;0;0;0;0;0;0;1;1;1;2;269;98;11;10;9;17;5;17;2;7;9;1;11;14;3;3;13;8;0;1;13;6;4;1;6;746;95;18;18;7;13;3;4;4;0;0;4;2;0;2;1;4;0;0;0;0;0;569;0;2;2200;257;768;246;64;28;13;26;27;19;7;19;12;9;14;4;349;18;13;0;5;1;5;8;288;405;110;43;109;2;5;10;3;50;8;6;6;0;5;6;4;2;5;1;3;2;2;5;0;18;33;6;4;1;0;2;1;0;4;0;0;7;1;0;1;0;0;0;0;0;0;0;0;0;6;7
"141102";"gmina wiejska";"gm. Czerwonka";"makowski";"mazowieckie";1980;2124;777;1203;8;12;0;0;0;0;0;0;0;1203;0;0;1203;18;11;7;0;1185;84;41;3;0;0;0;0;3;0;1;1;22;1;0;0;0;0;10;0;1;0;0;1;0;0;3;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;44;18;2;1;3;3;2;4;2;1;2;0;1;2;0;0;0;1;0;0;1;0;0;0;1;150;43;4;7;2;4;0;4;1;0;0;0;1;1;1;0;0;0;0;2;0;1;77;1;1;859;67;369;195;21;5;5;9;5;7;2;8;1;0;3;2;96;1;0;5;1;0;0;5;52;42;13;3;13;0;0;0;0;3;0;0;0;1;1;2;1;1;2;0;0;0;0;0;0;2;3;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4
"141103";"gmina wiejska";"gm. Karniewo";"makowski";"mazowieckie";3760;4109;1499;2261;3;7;0;0;0;0;0;0;0;2261;0;0;2261;31;14;17;0;2230;120;70;10;1;1;2;5;2;0;1;1;14;0;2;1;2;0;8;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;126;51;5;9;9;6;0;4;1;0;0;3;2;9;0;5;3;0;0;1;8;0;4;3;3;350;81;8;46;11;10;3;1;1;0;0;1;0;4;1;1;1;1;0;0;0;1;177;0;2;1516;95;1010;89;27;9;9;11;17;10;5;10;9;4;4;10;116;10;13;0;0;1;0;8;49;103;45;10;8;1;5;1;2;2;1;4;1;0;4;1;4;4;1;1;2;4;0;0;1;1;12;1;2;0;1;1;0;0;1;0;0;2;0;0;1;0;0;1;0;0;1;0;0;0;1;4
"141104";"gmina wiejska";"gm. Krasnosielc";"makowski";"mazowieckie";4654;5050;2045;2609;8;11;0;0;0;0;0;0;0;2609;0;0;2609;60;36;24;0;2549;165;106;6;3;8;1;7;6;0;0;0;12;3;3;1;1;0;1;2;0;3;0;0;1;1;10;1;0;0;0;2;0;1;0;1;2;0;1;0;0;0;0;0;0;1;1;157;81;9;4;11;4;1;9;1;3;1;6;2;4;1;1;1;2;2;0;2;1;6;1;4;429;148;25;17;27;3;2;37;6;3;3;5;2;1;0;0;2;0;2;4;0;2;132;2;6;1655;117;613;239;13;2;11;18;12;5;3;6;6;5;6;4;509;10;13;5;1;1;1;6;49;109;30;12;27;2;0;1;0;6;7;1;2;0;1;3;5;0;5;3;0;0;0;1;0;3;24;7;2;0;0;1;1;0;2;0;0;2;2;0;0;0;3;0;0;1;0;1;0;1;1;6
"141105";"gmina wiejska";"gm. Młynarze";"makowski";"mazowieckie";1240;1360;426;814;1;2;0;0;0;0;0;0;0;814;0;0;814;22;19;3;0;792;35;19;0;0;6;0;0;0;2;0;1;0;0;0;0;1;0;4;0;0;1;1;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76;19;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;53;0;0;0;0;86;34;4;2;8;3;1;9;2;0;0;1;3;0;0;0;0;0;0;4;1;0;13;0;1;562;31;278;109;8;2;6;9;4;4;2;12;1;2;1;2;63;0;4;1;0;0;0;1;22;24;9;3;5;0;0;1;0;2;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;6;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;3
"141106";"gmina wiejska";"gm. Płoniawy-Bramura";"makowski";"mazowieckie";4040;4441;1704;2336;0;10;0;0;0;0;0;0;0;2336;0;0;2336;32;19;13;0;2304;159;99;2;2;3;2;0;1;2;1;0;14;3;3;1;2;1;19;0;0;3;0;0;0;1;6;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;141;61;6;10;15;4;4;1;2;1;2;0;7;8;1;3;4;1;1;1;2;1;1;3;2;302;118;8;10;13;5;2;1;2;0;1;2;2;2;1;0;2;2;1;4;2;3;116;0;5;1567;197;634;170;21;11;13;29;13;10;0;7;14;2;9;4;312;9;9;1;0;1;1;10;90;114;34;24;16;5;5;1;0;8;2;4;1;1;2;3;2;0;1;0;1;1;2;1;0;0;15;3;3;0;0;0;0;0;2;1;0;1;0;1;0;0;0;0;0;0;1;1;0;1;1;8
"141107";"gmina miejsko-wiejska";"gm. Różan";"makowski";"mazowieckie";3241;3581;1178;2064;4;39;0;0;0;0;0;0;0;2064;0;0;2064;29;24;5;0;2035;231;153;11;0;17;1;2;6;1;2;0;22;0;6;0;1;2;3;1;0;0;2;0;0;1;5;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;135;51;3;4;8;3;0;5;1;7;0;1;4;2;0;0;0;0;1;0;30;2;6;1;6;252;97;6;28;12;2;1;8;7;3;0;1;4;0;2;1;7;1;0;3;4;2;62;0;1;1152;171;263;402;36;10;14;25;8;6;2;14;3;1;8;6;66;2;4;3;5;1;2;7;93;253;21;5;15;1;1;0;0;193;2;3;1;0;2;0;0;0;1;3;0;1;1;0;1;2;7;0;1;1;0;0;0;1;0;0;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;3
"141108";"gmina wiejska";"gm. Rzewnie";"makowski";"mazowieckie";1943;2202;601;1342;0;30;0;0;0;0;0;0;0;1342;0;0;1342;28;18;10;0;1314;190;49;4;1;117;0;2;1;1;0;0;3;2;0;0;0;0;5;0;1;1;0;2;1;0;6;1;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;46;15;2;0;8;2;2;3;0;3;1;0;1;2;0;0;1;0;0;1;0;0;1;0;4;144;58;2;4;11;3;0;0;1;0;0;1;1;0;0;0;2;1;1;0;0;0;59;0;0;870;80;450;112;18;8;2;15;6;6;2;11;0;2;2;0;63;8;3;1;2;0;0;5;74;52;16;7;5;0;2;1;0;12;0;0;2;0;1;1;0;0;1;0;0;0;0;0;0;4;6;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3
"141109";"gmina wiejska";"gm. Sypniewo";"makowski";"mazowieckie";2382;2605;811;1571;3;4;0;0;0;0;0;0;0;1571;0;0;1571;21;15;6;0;1550;77;48;2;0;9;0;0;3;0;0;0;6;1;2;0;0;1;3;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;92;45;7;4;4;3;1;7;0;3;0;0;3;1;1;0;1;1;0;0;6;2;1;1;1;257;75;11;3;27;3;3;7;1;0;1;2;1;0;2;1;1;0;0;2;2;1;114;0;0;1058;81;423;249;23;8;4;11;4;4;7;9;7;1;1;4;182;4;1;2;0;1;0;4;28;58;9;7;22;1;0;0;0;8;0;1;1;2;0;1;0;0;1;1;0;0;0;0;0;4;8;2;0;0;0;2;0;0;0;0;1;0;0;0;2;0;1;0;0;0;0;0;0;0;0;4
"141110";"gmina wiejska";"gm. Szelków";"makowski";"mazowieckie";2588;2906;919;1669;1;18;0;0;0;0;0;0;0;1668;0;0;1668;19;9;10;0;1649;110;58;0;0;4;0;1;1;0;1;0;20;1;0;0;0;0;20;1;0;0;0;0;1;2;6;2;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;68;38;3;1;4;3;0;3;0;1;0;1;1;3;0;0;1;3;0;0;1;2;0;3;0;276;54;6;10;12;4;0;4;1;0;0;2;1;0;3;3;2;0;0;3;0;0;167;0;4;1091;89;578;72;21;1;15;22;12;14;8;8;5;8;7;2;117;6;2;1;1;1;0;4;97;83;17;14;23;4;1;0;0;4;0;0;2;0;0;2;2;1;1;1;0;0;0;0;1;10;15;4;1;2;0;0;0;0;1;0;0;4;0;0;1;0;0;0;0;1;0;0;0;0;1;7
"141201";"gmina miejska";"m. Mińsk Mazowiecki";"miński";"mazowieckie";27514;30564;5990;21523;14;110;0;0;0;0;0;0;0;21517;0;1;21516;155;94;61;0;21361;7333;2135;4234;14;10;15;23;622;12;18;46;8;9;36;13;14;12;9;10;12;19;8;16;22;16;95;23;3;5;0;6;8;10;1;4;6;0;2;0;0;2;0;3;6;7;9;1529;451;331;27;77;102;10;55;10;34;170;23;39;29;11;12;18;8;8;12;10;10;13;20;49;1353;480;132;69;30;36;11;13;18;6;8;20;39;121;19;6;235;9;11;10;9;23;11;16;21;8818;986;173;108;514;2012;44;320;75;42;25;17;14;21;34;20;34;19;36;9;12;8;49;51;4195;1987;971;294;185;44;21;41;33;27;13;52;34;18;17;37;31;6;34;23;16;13;28;19;11;19;246;55;24;32;7;12;1;3;7;4;7;10;6;7;9;12;2;0;0;7;13;4;2;10;12;22
