"Kod TERYT";"Rodzaj jednostki";"Gmina";"Powiat";"Województwo";"Komisje obwodowe otrzymały kart do głosowania";"Liczba wyborców uprawnionych do głosowania";"Nie wykorzystano kart do głosowania";"Liczba wyborców, którym wydano karty do głosowania";"Liczba wyborców głosujących przez pełnomocnika";"Liczba wyborców głosujących na podstawie zaświadczenia o prawie do głosowania";"Liczba wyborców, którym wysłano pakiety wyborcze";"Liczba otrzymanych kopert zwrotnych";"Liczba kopert zwrotnych, w których nie było oświadczenia o osobistym i tajnym oddaniu głosu";"Liczba kopert zwrotnych, w których oświadczenie nie było podpisane";"Liczba kopert zwrotnych, w których nie było koperty na kartę do głosowania";"Liczba kopert zwrotnych, w których znajdowała się niezaklejona koperta na kartę do głosowania";"Liczba kopert na kartę do głosowania wrzuconych do urny";"Liczba kart wyjętych z urny";"W tym liczba kart wyjętych z kopert na kartę do głosowania";"Liczba kart nieważnych";"Liczba kart ważnych";"Liczba głosów nieważnych";"W tym z powodu postawienia znaku „X” obok nazwiska dwóch lub większej liczby kandydatów z różnych list";"W tym z powodu niepostawienia znaku „X” obok nazwiska żadnego kandydata";"W tym z powodu postawienia znaku „X” wyłącznie obok nazwiska kandydata na liście, której rejestracja została unieważniona";"Liczba głosów ważnych oddanych łącznie na wszystkie listy kandydatów";"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI - ZPOW-601-6/19";"Tomasz Witold ANIŚKO - nr na liście 1";"Waldemar Jan SŁUGOCKI - nr na liście 2";"Krystyna Mieczysława SIBIŃSKA - nr na liście 3";"Katarzyna OSOS - nr na liście 4";"Jerzy WIERCHOWICZ - nr na liście 5";"Tomasz Bogusław KUCHARSKI - nr na liście 6";"Marcin Artur JABŁOŃSKI - nr na liście 7";"Witold PAHL - nr na liście 8";"Grzegorz Michał POTĘGA - nr na liście 9";"Cecylia BRODZIŃSKA - nr na liście 10";"Olaf Krzysztof NAPIÓRKOWSKI - nr na liście 11";"Krystyna Maria MAGDZIAREK - nr na liście 12";"Radosław Zenon SUJAK - nr na liście 13";"Agata Małgorzata WDOWIAK - nr na liście 14";"Krzysztof Stanisław KOLA - nr na liście 15";"Alina Wanda JĄGOWSKA - nr na liście 16";"Piotr Stanisław KOWALSKI - nr na liście 17";"Danuta Teresa MALINOWSKA - nr na liście 18";"Miłosz Mateusz BRODZIKOWSKI - nr na liście 19";"Marcin Bogusław PABIEROWSKI - nr na liście 20";"Marek Mirosław KRAŚNY - nr na liście 21";"Elżbieta KOZAK - nr na liście 22";"Jolanta Teresa KANIEWSKA - nr na liście 23";"Bogusław Michał ZABOROWSKI - nr na liście 24";"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ - ZPOW-601-5/19";"Krystian Patryk KAMIŃSKI - nr na liście 1";"Beata Zofia PACHNIK-ŁODZIŃSKA - nr na liście 2";"Marcin SYGUTOWSKI - nr na liście 3";"Piotr Jan SZYMAŃSKI - nr na liście 4";"Michał Marcin PALUCH - nr na liście 5";"Paweł KAMRAD - nr na liście 6";"Marek BANYŚ - nr na liście 7";"Marta Maria SREBNIAK-BUSZEWSKA - nr na liście 8";"Rafał Jan BORKOWSKI - nr na liście 9";"Karol Stanisław WASZCZUK - nr na liście 10";"Grzegorz Dariusz RUTKOWSKI - nr na liście 11";"Urszula Teresa CANTEMIR - nr na liście 12";"Piotr Kazimierz WASYLCIÓW - nr na liście 13";"Karolina Maria LADRA - nr na liście 14";"Agnieszka Janina MASTERNAK - nr na liście 15";"Krzysztof Dominik KIESZEWICZ - nr na liście 16";"Danuta Irena KAROWSKA - nr na liście 17";"Anna Agnieszka KOSICKA-DOMBEK - nr na liście 18";"Andrzej DOMARADZKI - nr na liście 19";"Emilia Małgorzata KOPACKA - nr na liście 20";"Maciej KOŚCIELNY - nr na liście 21";"Karolina PIĄTKOWSKA - nr na liście 22";"Henryk JABŁOŃSKI - nr na liście 23";"Krzysztof Michał ŁOPATOWSKI - nr na liście 24";"KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE - ZPOW-601-19/19";"Jolanta Beata FEDAK - nr na liście 1";"Jan ŚWIREPO - nr na liście 2";"Artur Dariusz GROC - nr na liście 3";"Roman Stanisław KRÓL - nr na liście 4";"Wioleta Elżbieta HARĘŹLAK - nr na liście 5";"Stanisław TOMCZYSZYN - nr na liście 6";"Zofia Teresa PLEWA - nr na liście 7";"Jarosław Józef KACZMAREK - nr na liście 8";"Zbigniew Jan KOŁODZIEJ - nr na liście 9";"Iwona Agnieszka CZEREPKO - nr na liście 10";"Anna CHINALSKA - nr na liście 11";"Anna Wiesława DĘBICKA - nr na liście 12";"Izabela Ewa KUMOR-PILARCZYK - nr na liście 13";"Marek HALASZ - nr na liście 14";"Sławomir KULCZYŃSKI - nr na liście 15";"Mirosław Wojciech OLEJNICZAK - nr na liście 16";"Dariusz Jerzy WRÓBLEWSKI - nr na liście 17";"Andrzej Janusz GEMBARA - nr na liście 18";"Antoni Józef SOŁTYS - nr na liście 19";"Waldemar Henryk STAROSTA - nr na liście 20";"Wanda Elżbieta SZUMNA - nr na liście 21";"Anna Sylwia KOMAR - nr na liście 22";"Krystyna BRYSZEWSKA - nr na liście 23";"Łukasz MEJZA - nr na liście 24";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ - ZPOW-601-9/19";"Marek AST - nr na liście 1";"Władysław DAJCZAK - nr na liście 2";"Jerzy Marian MATERNA - nr na liście 3";"Elżbieta Teresa PŁONKA - nr na liście 4";"Jacek Sławomir KURZĘPA - nr na liście 5";"Stanisław Antoni IWAN - nr na liście 6";"Andrzej Leszek WIECZOREK - nr na liście 7";"Ewa Danuta GANCARZ - nr na liście 8";"Piotr BARCZAK - nr na liście 9";"Małgorzata Barbara GOŚNIOWSKA-KOLA - nr na liście 10";"Joanna Magdalena WERSTLER-WOJTASZEK - nr na liście 11";"Anita Agnieszka MOLICKA - nr na liście 12";"Tomasz Rafał RAFALSKI - nr na liście 13";"Gabriela Marianna TRZPIS - nr na liście 14";"Jarosław PORWICH - nr na liście 15";"Grzegorz GRABAREK - nr na liście 16";"Alicja SZUŁCIK - nr na liście 17";"Mieczysław JASZCZ - nr na liście 18";"Bożena RONOWICZ - nr na liście 19";"Anna GÓRSKA - nr na liście 20";"Marzanna Nina KUJTKOWSKA - nr na liście 21";"Urszula Kazimiera SŁOMIŃSKA - nr na liście 22";"Krzysztof Władysław CZERNIAWSKI - nr na liście 23";"Sebastian PIEŃKOWSKI - nr na liście 24";"KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ - ZPOW-601-1/19";"Anita Agnieszka KUCHARSKA-DZIEDZIC - nr na liście 1";"Bogusław Tadeusz WONTOR - nr na liście 2";"Adrianna RUSZKOWSKA - nr na liście 3";"Artur STOJANOWSKI - nr na liście 4";"Anna GARGUL - nr na liście 5";"Wojciech Kazimierz STARSZAK - nr na liście 6";"Ewa Maria OCH - nr na liście 7";"Bernard Krzysztof ŁYSIAK - nr na liście 8";"Irena BUZAREWICZ-KOWAL - nr na liście 9";"Damian Karol HAŁABURA - nr na liście 10";"Iwona Marzena RAKSA - nr na liście 11";"Waldemar Jacek WŁODEK - nr na liście 12";"Monika BĄK - nr na liście 13";"Eugeniusz ROŻEK - nr na liście 14";"Julita Monika SZKUDLAREK - nr na liście 15";"Tomasz WALCZAK - nr na liście 16";"Katarzyna Magdalena ŻEGILEWICZ - ZAWADZKA - nr na liście 17";"Paweł WITA - nr na liście 18";"Natalia Roksana KOMAJDA - nr na liście 19";"Leszek SOKOŁOWSKI - nr na liście 20";"Julieta GRANDE - nr na liście 21";"Wacław Andrzej WIŚNIEWSKI - nr na liście 22";"Monika DRUBKOWSKA - nr na liście 23";"Michał Paweł SZMYTKOWSKI - nr na liście 24";"Liczba obwodów"
"080703";"gmina wiejska";"gm. Słońsk";"sulęciński";"lubuskie";3576;3875;1665;1911;4;14;0;0;0;0;0;0;0;1911;0;0;1911;63;50;13;0;1848;461;197;32;49;14;15;34;60;15;2;7;1;0;3;4;2;1;4;8;0;0;2;7;1;3;199;76;6;1;6;13;6;16;0;8;1;6;3;1;4;4;0;2;1;2;4;6;4;9;20;156;51;19;4;5;4;3;4;2;7;3;1;4;2;4;3;3;1;1;9;0;5;7;1;13;814;100;234;40;83;66;4;15;8;12;5;6;3;38;23;20;3;5;42;3;18;1;5;1;79;218;64;83;10;8;4;1;10;3;1;3;2;0;7;0;6;1;1;0;1;6;1;1;1;4;5
"080704";"gmina miejsko-wiejska";"gm. Sulęcin";"sulęciński";"lubuskie";10970;11905;4432;6538;8;40;1;1;0;0;0;0;1;6538;1;0;6538;116;74;42;0;6422;1742;370;130;133;149;110;232;224;34;4;7;6;3;9;71;6;2;6;191;4;0;2;16;10;23;456;238;13;14;10;23;13;18;2;12;3;11;3;5;11;7;8;5;6;4;7;8;7;16;12;588;196;45;9;9;8;12;9;14;27;4;6;3;1;5;11;4;1;0;2;6;6;8;6;196;2657;436;538;164;470;216;14;20;24;19;6;6;16;80;318;63;38;8;10;2;72;4;7;7;119;979;276;550;21;9;19;2;11;5;1;1;3;2;19;1;17;7;1;6;2;3;7;0;2;14;17
"080705";"gmina miejsko-wiejska";"gm. Torzym";"sulęciński";"lubuskie";4930;5273;2477;2453;3;38;0;0;0;0;0;0;0;2453;0;0;2453;66;54;12;0;2387;743;113;72;21;67;5;14;56;3;6;7;1;4;23;329;1;0;4;2;0;1;0;6;6;2;141;68;4;1;10;13;1;2;2;1;0;5;1;0;4;1;13;3;0;1;0;2;3;1;5;310;78;14;3;7;4;8;4;7;12;2;6;0;1;2;3;4;2;0;2;1;3;3;14;130;869;201;229;78;80;46;5;15;23;27;7;1;9;19;50;8;6;6;0;4;13;0;7;1;34;324;107;145;10;6;2;3;8;6;0;1;3;4;5;2;1;0;1;7;0;4;1;0;4;4;7
"080801";"gmina wiejska";"gm. Lubrza";"świebodziński";"lubuskie";2550;2796;1055;1495;1;21;0;0;0;0;0;0;0;1495;0;0;1495;39;29;10;0;1456;390;54;55;3;205;3;11;9;1;1;3;1;2;8;6;1;1;3;0;3;1;0;13;4;2;109;57;4;1;6;8;2;4;3;7;2;9;0;0;1;1;0;0;0;0;0;1;0;1;2;174;50;3;1;5;2;3;4;1;80;1;4;1;0;0;2;1;2;0;0;0;0;3;0;11;556;172;142;69;19;24;16;8;7;13;8;1;22;9;3;3;8;5;0;4;12;3;4;0;4;227;76;113;5;7;0;0;5;1;4;3;1;0;4;1;1;0;0;1;1;0;1;0;2;1;2
"080802";"gmina wiejska";"gm. Łagów";"świebodziński";"lubuskie";3680;4031;1602;2078;4;41;0;0;0;0;0;0;0;2078;0;0;2078;64;50;14;0;2014;669;43;24;7;543;2;7;11;3;5;3;1;0;2;6;0;1;0;1;2;2;0;3;0;3;181;37;5;1;3;2;0;5;1;3;0;111;0;0;1;1;0;0;1;1;2;4;1;0;2;193;59;7;1;4;4;4;2;3;62;1;3;2;1;1;1;2;1;1;2;0;0;1;0;31;709;201;152;159;45;19;5;11;13;7;6;0;19;19;13;8;3;3;0;2;12;0;1;0;11;262;93;119;5;4;6;3;5;2;3;1;2;1;0;0;0;4;1;4;1;1;1;1;2;3;3
"080803";"gmina wiejska";"gm. Skąpe";"świebodziński";"lubuskie";3684;4026;1597;2087;0;23;1;1;0;0;0;0;1;2087;1;1;2086;42;32;10;0;2044;595;75;83;9;294;6;15;26;1;2;30;3;4;20;8;0;2;2;2;1;4;0;7;0;1;137;79;2;6;5;10;1;4;0;8;1;4;2;1;4;0;0;1;1;1;0;2;4;0;1;292;56;9;4;2;1;10;4;4;139;5;1;3;3;1;0;4;1;4;2;0;1;5;1;32;730;181;146;106;32;117;9;9;12;10;10;2;19;11;11;6;13;5;1;10;5;0;6;1;8;290;101;123;6;6;7;10;4;2;2;2;0;0;6;2;2;5;2;6;0;2;0;0;1;1;4
"080804";"gmina wiejska";"gm. Szczaniec";"świebodziński";"lubuskie";2779;3091;1171;1608;1;3;0;0;0;0;0;0;0;1608;0;0;1608;27;22;5;0;1581;271;58;32;2;122;4;2;3;3;4;7;0;2;5;1;0;1;2;0;4;0;0;18;0;1;95;55;4;1;2;6;3;6;1;3;1;2;1;1;2;0;2;0;0;2;0;0;0;1;2;297;63;0;1;4;2;17;1;8;169;1;3;0;3;2;1;2;1;1;3;1;1;3;4;6;754;86;480;51;6;15;11;3;3;11;2;2;50;6;2;2;2;1;1;4;6;0;2;0;8;164;75;58;2;1;3;4;2;2;3;2;0;2;5;0;1;0;0;1;1;1;0;0;0;1;3
"080805";"gmina miejsko-wiejska";"gm. Świebodzin";"świebodziński";"lubuskie";21269;22680;8334;12935;14;84;2;2;0;0;0;0;2;12935;2;0;12935;152;117;35;0;12783;4201;540;676;93;1948;49;118;103;19;21;30;7;21;85;115;8;5;10;20;6;17;2;271;10;27;957;418;27;29;40;57;11;44;2;147;11;42;6;3;20;10;2;4;5;5;6;16;14;15;23;1574;354;16;20;29;17;20;9;13;900;3;12;10;4;5;3;10;7;4;7;6;11;7;6;101;4317;1196;1088;643;122;245;98;68;69;52;29;10;370;79;16;33;24;17;4;13;59;9;11;11;51;1734;828;560;48;22;26;6;34;17;14;5;7;6;37;10;21;13;5;7;12;8;15;4;9;20;21
"080806";"gmina miejsko-wiejska";"gm. Zbąszynek";"świebodziński";"lubuskie";5871;6350;2070;3801;3;20;1;1;0;0;0;0;1;3802;1;0;3802;63;49;14;0;3739;1072;183;223;51;393;11;27;36;8;17;7;6;17;4;6;3;7;4;11;5;2;6;20;7;18;309;134;20;2;19;31;5;10;3;10;1;10;4;2;9;4;1;3;10;1;4;6;8;5;7;520;219;13;14;10;4;6;13;34;71;5;6;1;2;8;1;4;8;0;3;2;8;5;6;77;1241;238;501;239;46;28;3;11;10;14;9;1;30;27;3;12;0;8;2;3;15;3;5;4;29;597;216;210;16;19;10;4;18;19;7;4;2;2;19;1;10;5;4;5;2;1;6;1;5;11;5
"080901";"gmina miejsko-wiejska";"gm. Babimost";"zielonogórski";"lubuskie";4441;4902;1561;2880;2;36;0;0;0;0;0;0;0;2880;0;0;2880;42;25;17;0;2838;845;101;233;16;103;10;7;11;4;6;6;1;11;4;6;4;298;1;2;6;2;4;6;1;2;215;108;6;4;9;17;6;6;4;8;1;8;2;0;2;2;1;0;5;0;3;5;6;6;6;303;127;4;4;11;13;9;4;2;18;3;7;3;1;2;0;6;13;3;4;0;3;2;0;64;964;137;160;502;26;20;4;12;6;5;10;1;10;14;0;1;2;25;0;10;4;1;6;2;6;511;122;280;16;6;6;2;7;5;1;3;5;3;6;2;5;2;2;21;3;1;2;3;4;4;4
"080902";"gmina wiejska";"gm. Bojadła";"zielonogórski";"lubuskie";2380;2606;1118;1262;3;8;0;0;0;0;0;0;0;1262;0;0;1262;49;36;13;0;1213;287;51;100;9;54;5;10;6;2;3;7;2;0;1;1;1;19;0;1;3;3;0;5;4;0;119;60;11;6;3;6;2;4;0;1;2;5;0;0;5;1;0;0;0;1;2;2;3;2;3;136;63;2;2;3;6;5;2;3;3;2;2;3;0;2;2;2;15;0;8;2;0;1;0;8;493;126;64;116;25;14;3;12;7;3;6;2;5;8;0;4;4;58;1;6;13;0;6;1;9;178;48;90;6;4;2;1;3;7;0;1;0;7;0;0;0;1;1;4;0;0;2;0;0;1;3
"080903";"gmina miejsko-wiejska";"gm. Czerwieńsk";"zielonogórski";"lubuskie";6983;7622;2700;4283;1;22;0;0;0;0;0;0;0;4283;0;0;4283;87;69;18;0;4196;1186;249;489;52;131;14;14;28;10;19;11;10;11;50;6;0;4;6;6;6;24;2;25;9;10;324;155;15;13;17;16;5;9;12;10;3;17;3;1;5;5;1;1;5;2;3;6;7;7;6;538;155;12;8;4;63;24;9;3;4;3;14;4;2;3;4;5;1;6;3;1;1;4;1;204;1452;368;154;405;41;70;53;33;21;110;25;4;10;16;7;7;3;8;2;47;34;2;7;3;22;696;324;248;20;11;8;0;8;4;2;5;3;3;14;2;14;3;2;5;3;3;2;0;4;8;7
"080904";"gmina miejsko-wiejska";"gm. Kargowa";"zielonogórski";"lubuskie";4180;4583;1663;2517;3;24;0;0;0;0;0;0;0;2517;0;0;2517;31;17;14;0;2486;606;88;209;20;78;4;11;16;5;9;50;7;6;1;19;4;39;2;4;13;3;1;7;4;6;151;77;7;4;8;6;4;6;2;6;2;4;0;0;0;1;4;2;2;0;4;3;3;1;5;497;147;6;3;3;4;13;0;5;2;3;4;2;1;4;1;4;260;3;5;0;2;3;0;22;858;148;75;143;21;14;9;15;4;10;0;1;2;10;1;0;5;381;1;1;5;6;1;1;4;374;155;127;5;10;6;3;9;8;0;6;1;1;4;1;3;5;0;14;3;2;2;1;2;6;3
"080905";"gmina miejsko-wiejska";"gm. Nowogród Bobrzański";"zielonogórski";"lubuskie";7389;8001;3154;4235;1;13;1;1;0;0;0;0;1;4236;1;1;4235;102;71;31;0;4133;1287;255;585;45;86;18;20;27;11;19;16;21;9;68;18;3;3;7;10;2;11;5;24;12;12;299;121;19;36;8;27;7;9;2;10;3;12;3;0;6;4;3;1;4;5;2;3;10;1;3;505;235;10;7;20;25;25;7;7;5;6;6;9;4;2;6;6;3;21;2;0;0;5;4;90;1436;370;136;387;53;61;32;22;39;57;16;8;11;36;5;10;10;10;4;36;25;75;8;6;19;606;261;220;21;8;8;8;10;6;0;3;4;1;13;1;4;7;2;5;3;6;3;2;2;8;7
"080906";"gmina miejsko-wiejska";"gm. Sulechów";"zielonogórski";"lubuskie";18429;19780;6821;11608;20;67;0;0;0;0;0;0;0;11607;0;3;11604;134;84;50;0;11470;3724;530;1743;94;403;29;41;59;14;36;29;37;35;47;28;5;100;15;17;358;23;3;42;8;28;952;517;49;23;44;64;12;25;7;30;11;19;11;3;16;12;5;6;11;2;9;20;22;8;26;911;413;17;21;19;55;27;14;18;22;9;9;7;7;9;14;14;29;5;50;13;6;3;5;125;3805;995;491;1144;194;219;71;58;45;62;28;10;29;81;15;26;17;137;5;61;44;1;14;7;51;2078;700;712;58;25;27;8;24;14;4;5;4;153;32;24;11;22;4;205;2;10;6;2;13;13;15
"080907";"gmina wiejska";"gm. Świdnica";"zielonogórski";"lubuskie";4710;5144;1440;3269;0;22;0;0;0;0;0;0;0;3269;0;0;3269;31;17;14;0;3238;1058;296;377;27;123;11;24;15;7;27;18;9;22;14;5;1;7;3;10;1;28;2;18;6;7;185;104;4;4;4;11;7;7;1;7;5;2;1;2;2;2;1;1;1;4;0;5;5;1;4;500;203;7;4;5;56;11;1;2;5;3;2;5;2;1;2;6;5;12;2;2;0;0;0;164;934;254;94;282;20;35;32;10;7;83;8;6;9;25;0;3;1;1;1;29;17;7;2;3;5;561;335;129;21;7;6;2;9;2;2;3;2;1;3;5;6;3;6;1;1;1;3;2;2;9;4
"080908";"gmina wiejska";"gm. Trzebiechów";"zielonogórski";"lubuskie";2350;2564;1122;1228;1;3;0;0;0;0;0;0;0;1228;0;0;1228;58;41;17;0;1170;308;57;107;9;54;2;3;11;1;2;2;1;1;6;2;1;12;0;2;20;4;1;6;1;3;111;58;8;5;8;6;0;3;2;5;0;1;1;0;1;0;0;0;0;0;2;4;1;0;6;141;54;8;4;1;2;8;0;4;8;2;0;5;1;1;2;4;5;0;9;4;1;1;1;16;453;111;78;132;22;9;7;10;6;5;2;0;9;8;1;2;4;14;2;9;11;1;3;5;2;157;64;42;7;4;3;0;6;3;0;0;0;3;1;1;5;1;0;9;0;2;1;2;1;2;5
"080909";"gmina wiejska";"gm. Zabór";"zielonogórski";"lubuskie";2965;3285;931;2034;3;7;4;4;0;0;0;0;4;2037;4;1;2036;53;35;18;0;1983;705;116;367;31;90;7;7;6;6;23;8;2;1;5;3;0;3;1;3;0;8;1;11;1;5;149;78;7;4;5;6;4;5;1;4;2;6;4;0;1;3;0;1;1;2;2;0;3;4;6;248;74;3;2;4;34;18;3;0;3;3;3;3;2;0;2;0;5;0;2;0;2;3;3;79;536;149;52;128;17;14;2;64;8;26;7;1;7;10;0;2;4;2;1;14;11;3;1;1;12;345;199;87;11;7;4;3;6;0;0;3;1;0;6;1;2;5;1;3;0;1;0;2;1;2;3
"081001";"gmina miejska";"m. Gozdnica";"żagański";"lubuskie";2263;2416;1160;1103;1;7;0;0;0;0;0;0;0;1103;0;0;1103;23;16;7;0;1080;251;49;106;12;17;8;5;4;0;4;5;9;0;0;3;0;3;6;4;0;0;0;10;3;3;78;27;1;4;6;12;1;5;3;0;1;2;0;2;1;1;1;2;1;1;1;0;4;1;1;116;51;4;1;1;1;29;1;2;1;0;3;1;3;0;7;1;0;1;1;0;1;3;1;3;449;169;53;75;40;12;1;10;14;12;0;3;5;14;1;2;2;4;2;1;10;0;7;1;11;186;77;50;8;3;12;1;5;0;4;2;2;1;7;0;1;3;0;2;1;2;2;0;0;3;3
"081002";"gmina miejska";"m. Żagań";"żagański";"lubuskie";18001;19390;6612;11388;8;68;3;3;0;0;0;0;3;11389;3;0;11389;124;84;40;0;11265;3462;639;1475;93;310;24;33;145;11;69;76;132;16;10;18;4;4;255;18;17;9;8;41;22;33;843;349;32;128;31;94;6;20;5;23;5;14;6;4;14;6;4;8;4;11;6;14;13;25;21;1119;358;23;19;19;24;280;18;10;9;12;13;12;23;10;4;17;5;26;5;4;6;23;9;190;3722;1229;488;820;164;106;34;112;124;51;74;22;33;53;16;22;18;18;6;14;66;12;170;10;60;2119;928;577;114;24;85;3;44;12;13;52;21;15;42;8;35;37;11;14;7;15;10;8;12;32;14
"081003";"gmina wiejska";"gm. Brzeźnica";"żagański";"lubuskie";2600;2884;1102;1498;6;6;0;0;0;0;0;0;0;1498;0;0;1498;44;35;9;0;1454;137;29;53;5;10;6;1;3;1;2;1;5;5;0;1;1;1;4;2;1;1;0;4;1;0;148;27;3;90;3;9;1;1;0;3;0;2;1;2;1;1;0;0;0;0;0;2;1;0;1;371;32;0;1;2;3;300;0;3;0;0;0;0;0;0;0;2;0;1;1;0;0;0;1;25;702;255;120;138;39;21;12;19;21;15;4;1;2;10;0;2;6;4;0;5;6;0;9;1;12;96;38;23;5;6;7;0;3;1;0;2;2;0;2;1;0;3;0;0;0;1;1;1;0;0;4
"081004";"gmina miejsko-wiejska";"gm. Iłowa";"żagański";"lubuskie";4920;5409;2262;2657;1;12;0;0;0;0;0;0;0;2656;0;0;2656;60;45;15;0;2596;667;129;301;22;18;8;4;39;2;6;8;42;5;1;39;2;1;15;2;1;1;0;6;8;7;213;85;6;30;13;18;3;7;4;4;3;2;2;1;4;4;0;0;2;7;3;2;5;4;4;232;90;4;2;6;1;51;5;10;2;2;4;4;8;0;3;3;0;3;5;3;0;2;1;23;1098;343;155;298;31;35;13;27;36;14;6;13;9;27;3;6;5;4;5;3;18;2;27;4;14;386;145;98;25;12;24;2;14;4;1;3;6;2;10;1;6;7;2;2;1;2;6;3;1;9;6
"081005";"gmina miejsko-wiejska";"gm. Małomice";"żagański";"lubuskie";3790;4157;1771;2019;5;5;0;0;0;0;0;0;0;2017;0;0;2017;34;26;8;0;1983;427;81;109;23;18;2;10;35;4;10;93;8;7;2;3;1;3;1;7;0;0;0;5;2;3;152;66;6;5;3;20;1;9;1;8;5;2;0;3;2;1;0;1;1;1;2;2;4;5;4;242;67;6;7;8;2;71;4;4;4;3;2;3;25;1;1;1;1;5;0;0;1;7;1;18;835;272;92;116;35;21;3;41;152;6;4;2;12;21;1;3;3;1;0;3;17;4;4;2;20;327;123;91;17;14;8;1;4;1;3;18;3;3;10;5;1;3;1;2;0;5;7;1;4;2;3
"081006";"gmina wiejska";"gm. Niegosławice";"żagański";"lubuskie";3170;3470;1442;1728;6;15;0;0;0;0;0;0;0;1728;0;0;1728;39;16;23;0;1689;205;49;30;16;10;5;4;26;3;5;32;0;2;0;2;0;0;6;2;2;0;1;6;1;3;107;33;8;5;3;21;1;4;0;7;2;2;0;0;2;3;0;3;2;0;0;1;4;4;2;247;67;4;4;4;4;90;7;5;4;0;3;0;3;1;0;6;1;3;1;0;0;3;1;36;1007;295;239;126;55;24;7;31;103;20;10;4;9;20;2;4;3;3;2;8;19;2;5;3;13;123;45;45;3;1;4;0;1;2;0;2;2;2;4;2;3;2;0;1;0;1;3;0;0;0;3
"081007";"gmina miejsko-wiejska";"gm. Szprotawa";"żagański";"lubuskie";14820;16044;6712;8108;7;44;3;3;1;0;0;0;2;8109;2;0;8109;111;79;32;0;7998;2224;246;204;34;83;15;17;732;7;25;720;21;4;8;7;10;7;12;13;4;8;3;18;10;16;520;202;22;26;16;64;11;9;3;14;6;13;1;5;5;2;1;1;4;0;10;19;17;61;8;875;282;13;16;19;6;263;7;8;15;14;7;8;26;9;4;16;18;20;7;4;4;8;6;95;3350;1033;349;278;99;167;28;148;876;55;19;11;16;37;6;11;16;12;3;15;57;3;25;11;75;1029;387;352;40;13;9;6;29;12;2;43;7;9;19;6;14;7;6;12;2;12;10;8;10;14;12
"081008";"gmina wiejska";"gm. Wymiarki";"żagański";"lubuskie";1680;1801;823;857;0;1;0;0;0;0;0;0;0;857;0;0;857;19;16;3;0;838;149;44;27;6;9;2;2;5;0;2;2;27;0;1;2;0;0;11;1;1;0;0;3;3;1;66;23;2;4;2;14;0;1;2;0;1;3;0;0;1;3;1;1;0;1;0;2;2;1;2;118;53;0;1;1;1;28;1;1;2;2;1;1;8;0;0;1;1;10;0;0;1;2;1;2;389;84;34;131;10;52;4;10;21;6;4;3;1;8;0;0;1;0;0;1;6;0;4;1;8;116;43;23;4;3;6;1;4;2;0;4;3;0;6;1;0;0;1;1;0;4;2;3;1;4;2
"081009";"gmina wiejska";"gm. Żagań";"żagański";"lubuskie";5150;5657;2265;2885;2;0;0;0;0;0;0;0;0;2885;0;0;2885;49;37;12;0;2836;673;105;208;19;64;14;12;26;4;20;22;33;4;9;7;4;2;92;4;1;1;3;6;6;7;257;103;8;46;14;33;1;7;1;4;1;7;3;2;1;3;2;5;2;4;3;1;4;0;2;431;118;4;2;10;7;199;1;3;5;4;1;4;5;3;4;7;1;3;8;3;0;6;2;31;1090;303;191;214;46;37;9;42;54;30;19;9;14;15;3;6;7;6;2;2;18;3;36;5;19;385;194;75;10;10;10;2;7;4;1;16;4;7;12;2;1;7;0;2;0;6;3;1;4;7;10
"081101";"gmina miejska";"m. Łęknica";"żarski";"lubuskie";1759;1940;726;1033;1;23;0;0;0;0;0;0;0;1033;0;0;1033;24;14;10;0;1009;349;75;82;16;16;4;12;6;2;7;4;95;3;5;2;1;1;1;3;0;1;2;4;1;6;117;55;2;1;6;15;1;9;0;5;0;5;1;0;3;3;1;0;1;1;2;1;1;1;3;101;32;4;4;2;0;2;1;2;4;1;2;3;5;0;0;1;2;2;2;1;2;1;0;28;293;95;15;78;22;12;2;8;8;11;5;6;1;7;1;0;0;1;2;6;6;0;2;1;4;149;72;33;4;4;2;1;6;2;0;3;0;0;2;0;3;2;0;3;1;7;1;0;0;3;2
"081102";"gmina miejska";"m. Żary";"żarski";"lubuskie";26680;28723;10034;16646;13;76;4;4;0;0;0;0;4;16645;4;1;16644;157;99;58;0;16487;5919;1799;767;79;216;154;39;37;12;60;37;2488;34;47;12;6;6;16;21;4;4;5;30;23;23;1193;546;62;69;46;140;18;27;18;23;6;12;9;6;18;21;7;6;10;47;9;20;34;6;33;1285;454;26;41;26;17;34;21;27;18;16;14;24;128;7;13;15;9;23;13;9;4;18;11;317;5429;1318;456;1209;171;883;38;117;79;61;28;693;40;60;7;32;14;16;1;21;73;8;25;29;50;2661;1109;711;95;55;53;13;52;18;19;206;22;14;78;15;50;24;8;11;5;18;12;8;18;47;23
